
Judete, Localitati , Ani, UM: Numar, Valoare
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2002, Numar, 83
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2003, Numar, 105
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2004, Numar, 130
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2005, Numar, 99
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2006, Numar, 104
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2007, Numar, 111
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2008, Numar, 107
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2009, Numar, 116
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2010, Numar, 128
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2011, Numar, 80
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2012, Numar, 98
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2013, Numar, 108
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2014, Numar, 92
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2015, Numar, 93
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2016, Numar, 103
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1990, Numar, 164
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1991, Numar, 136
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1992, Numar, 111
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1993, Numar, 106
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1994, Numar, 83
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1995, Numar, 96
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1996, Numar, 98
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1997, Numar, 103
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1998, Numar, 98
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1999, Numar, 122
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2000, Numar, 80
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2001, Numar, 84
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2002, Numar, 76
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2003, Numar, 85
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2004, Numar, 96
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2005, Numar, 92
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2006, Numar, 99
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2007, Numar, 126
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2008, Numar, 103
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2009, Numar, 88
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2010, Numar, 69
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2011, Numar, 84
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2012, Numar, 73
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2013, Numar, 68
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2014, Numar, 71
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2015, Numar, 87
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2016, Numar, 77
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1990, Numar, 329
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1991, Numar, 252
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1992, Numar, 253
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1993, Numar, 189
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1994, Numar, 237
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1995, Numar, 210
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1996, Numar, 232
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1997, Numar, 234
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1998, Numar, 219
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1999, Numar, 238
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2000, Numar, 204
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2001, Numar, 173
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2002, Numar, 198
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2003, Numar, 199
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2004, Numar, 255
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2005, Numar, 204
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2006, Numar, 254
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2007, Numar, 262
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2008, Numar, 215
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2009, Numar, 208
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2010, Numar, 200
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2011, Numar, 181
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2012, Numar, 170
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2013, Numar, 174
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2014, Numar, 183
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2015, Numar, 177
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2016, Numar, 182
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1990, Numar, 24
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1991, Numar, 4
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1992, Numar, 15
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1993, Numar, 10
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1994, Numar, 6
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1995, Numar, 14
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1996, Numar, 15
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1997, Numar, 20
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1998, Numar, 12
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1999, Numar, 12
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2000, Numar, 9
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2001, Numar, 7
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2002, Numar, 6
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2003, Numar, 5
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2004, Numar, 9
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2005, Numar, 9
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2006, Numar, 6
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2007, Numar, 4
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2008, Numar, 10
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2009, Numar, 7
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2010, Numar, 4
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2011, Numar, 7
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2012, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2013, Numar, 7
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2014, Numar, 7
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2015, Numar, 5
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2016, Numar, 3
Harghita, 83464 ORAS BALAN, Anul 1990, Numar, 104
Harghita, 83464 ORAS BALAN, Anul 1991, Numar, 79
Harghita, 83464 ORAS BALAN, Anul 1992, Numar, 69
Harghita, 83464 ORAS BALAN, Anul 1993, Numar, 61
Harghita, 83464 ORAS BALAN, Anul 1994, Numar, 44
Harghita, 83464 ORAS BALAN, Anul 1995, Numar, 66
Harghita, 83464 ORAS BALAN, Anul 1996, Numar, 52
Harghita, 83464 ORAS BALAN, Anul 1997, Numar, 58
Harghita, 83464 ORAS BALAN, Anul 1998, Numar, 50
Harghita, 83464 ORAS BALAN, Anul 1999, Numar, 45
Harghita, 83464 ORAS BALAN, Anul 2000, Numar, 18
Harghita, 83464 ORAS BALAN, Anul 2001, Numar, 43
Harghita, 83464 ORAS BALAN, Anul 2002, Numar, 51
Harghita, 83464 ORAS BALAN, Anul 2003, Numar, 30
Harghita, 83464 ORAS BALAN, Anul 2004, Numar, 25
Harghita, 83464 ORAS BALAN, Anul 2005, Numar, 37
Harghita, 83464 ORAS BALAN, Anul 2006, Numar, 42
Harghita, 83464 ORAS BALAN, Anul 2007, Numar, 37
Harghita, 83464 ORAS BALAN, Anul 2008, Numar, 54
Harghita, 83464 ORAS BALAN, Anul 2009, Numar, 39
Harghita, 83464 ORAS BALAN, Anul 2010, Numar, 33
Harghita, 83464 ORAS BALAN, Anul 2011, Numar, 25
Harghita, 83464 ORAS BALAN, Anul 2012, Numar, 27
Harghita, 83464 ORAS BALAN, Anul 2013, Numar, 25
Harghita, 83464 ORAS BALAN, Anul 2014, Numar, 28
Harghita, 83464 ORAS BALAN, Anul 2015, Numar, 37
Harghita, 83464 ORAS BALAN, Anul 2016, Numar, 25
Harghita, 83491 ORAS BORSEC, Anul 1990, Numar, 23
Harghita, 83491 ORAS BORSEC, Anul 1991, Numar, 18
Harghita, 83491 ORAS BORSEC, Anul 1992, Numar, 13
Harghita, 83491 ORAS BORSEC, Anul 1993, Numar, 17
Harghita, 83491 ORAS BORSEC, Anul 1994, Numar, 18
Harghita, 83491 ORAS BORSEC, Anul 1995, Numar, 17
Harghita, 83491 ORAS BORSEC, Anul 1996, Numar, 22
Harghita, 83491 ORAS BORSEC, Anul 1997, Numar, 23
Harghita, 83491 ORAS BORSEC, Anul 1998, Numar, 13
Harghita, 83491 ORAS BORSEC, Anul 1999, Numar, 17
Harghita, 83491 ORAS BORSEC, Anul 2000, Numar, 16
Harghita, 83491 ORAS BORSEC, Anul 2001, Numar, 14
Harghita, 83491 ORAS BORSEC, Anul 2002, Numar, 13
Harghita, 83491 ORAS BORSEC, Anul 2003, Numar, 15
Harghita, 83491 ORAS BORSEC, Anul 2004, Numar, 18
Harghita, 83491 ORAS BORSEC, Anul 2005, Numar, 17
Harghita, 83491 ORAS BORSEC, Anul 2006, Numar, 19
Harghita, 83491 ORAS BORSEC, Anul 2007, Numar, 15
Harghita, 83491 ORAS BORSEC, Anul 2008, Numar, 13
Harghita, 83491 ORAS BORSEC, Anul 2009, Numar, 10
Harghita, 83491 ORAS BORSEC, Anul 2010, Numar, 16
Harghita, 83491 ORAS BORSEC, Anul 2011, Numar, 9
Harghita, 83491 ORAS BORSEC, Anul 2012, Numar, 13
Harghita, 83491 ORAS BORSEC, Anul 2013, Numar, 9
Harghita, 83491 ORAS BORSEC, Anul 2014, Numar, 10
Harghita, 83491 ORAS BORSEC, Anul 2015, Numar, 6
Harghita, 83491 ORAS BORSEC, Anul 2016, Numar, 8
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1990, Numar, 95
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1991, Numar, 62
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1992, Numar, 56
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1993, Numar, 53
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1994, Numar, 45
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1995, Numar, 53
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1996, Numar, 50
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1997, Numar, 52
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1998, Numar, 35
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1999, Numar, 57
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2000, Numar, 43
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2001, Numar, 44
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2002, Numar, 52
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2003, Numar, 49
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2004, Numar, 50
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2005, Numar, 53
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2006, Numar, 49
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2007, Numar, 95
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2008, Numar, 60
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2009, Numar, 54
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2010, Numar, 52
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2011, Numar, 57
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2012, Numar, 50
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2013, Numar, 29
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2014, Numar, 68
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2015, Numar, 63
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2016, Numar, 53
Harghita, 83749 ORAS VLAHITA, Anul 1990, Numar, 53
Harghita, 83749 ORAS VLAHITA, Anul 1991, Numar, 48
Harghita, 83749 ORAS VLAHITA, Anul 1992, Numar, 35
Harghita, 83749 ORAS VLAHITA, Anul 1993, Numar, 35
Harghita, 83749 ORAS VLAHITA, Anul 1994, Numar, 38
Harghita, 83749 ORAS VLAHITA, Anul 1995, Numar, 33
Harghita, 83749 ORAS VLAHITA, Anul 1996, Numar, 34
Harghita, 83749 ORAS VLAHITA, Anul 1997, Numar, 47
Harghita, 83749 ORAS VLAHITA, Anul 1998, Numar, 34
Harghita, 83749 ORAS VLAHITA, Anul 1999, Numar, 33
Harghita, 83749 ORAS VLAHITA, Anul 2000, Numar, 31
Harghita, 83749 ORAS VLAHITA, Anul 2001, Numar, 28
Harghita, 83749 ORAS VLAHITA, Anul 2002, Numar, 28
Harghita, 83749 ORAS VLAHITA, Anul 2003, Numar, 37
Harghita, 83749 ORAS VLAHITA, Anul 2004, Numar, 35
Harghita, 83749 ORAS VLAHITA, Anul 2005, Numar, 37
Harghita, 83749 ORAS VLAHITA, Anul 2006, Numar, 37
Harghita, 83749 ORAS VLAHITA, Anul 2007, Numar, 73
Harghita, 83749 ORAS VLAHITA, Anul 2008, Numar, 43
Harghita, 83749 ORAS VLAHITA, Anul 2009, Numar, 59
Harghita, 83749 ORAS VLAHITA, Anul 2010, Numar, 37
Harghita, 83749 ORAS VLAHITA, Anul 2011, Numar, 31
Harghita, 83749 ORAS VLAHITA, Anul 2012, Numar, 26
Harghita, 83749 ORAS VLAHITA, Anul 2013, Numar, 27
Harghita, 83749 ORAS VLAHITA, Anul 2014, Numar, 28
Harghita, 83749 ORAS VLAHITA, Anul 2015, Numar, 30
Harghita, 83749 ORAS VLAHITA, Anul 2016, Numar, 37
Harghita, 83785 ATID, Anul 1990, Numar, 12
Harghita, 83785 ATID, Anul 1991, Numar, 8
Harghita, 83785 ATID, Anul 1992, Numar, 9
Harghita, 83785 ATID, Anul 1993, Numar, 4
Harghita, 83785 ATID, Anul 1994, Numar, 7
Harghita, 83785 ATID, Anul 1995, Numar, 9
Harghita, 83785 ATID, Anul 1996, Numar, 7
Harghita, 83785 ATID, Anul 1997, Numar, 17
Harghita, 83785 ATID, Anul 1998, Numar, 11
Harghita, 83785 ATID, Anul 1999, Numar, 9
Harghita, 83785 ATID, Anul 2000, Numar, 6
Harghita, 83785 ATID, Anul 2001, Numar, 16
Harghita, 83785 ATID, Anul 2002, Numar, 13
Harghita, 83785 ATID, Anul 2003, Numar, 2
Harghita, 83785 ATID, Anul 2004, Numar, 15
Harghita, 83785 ATID, Anul 2005, Numar, 4
Harghita, 83785 ATID, Anul 2006, Numar, 8
Harghita, 83785 ATID, Anul 2007, Numar, 70
Harghita, 83785 ATID, Anul 2008, Numar, 10
Harghita, 83785 ATID, Anul 2009, Numar, 3
Harghita, 83785 ATID, Anul 2010, Numar, 12
Harghita, 83785 ATID, Anul 2011, Numar, 8
Harghita, 83785 ATID, Anul 2013, Numar, 3
Harghita, 83785 ATID, Anul 2014, Numar, 4
Harghita, 83785 ATID, Anul 2015, Numar, 5
Harghita, 83785 ATID, Anul 2016, Numar, 5
Harghita, 83847 AVRAMESTI, Anul 1990, Numar, 16
Harghita, 83847 AVRAMESTI, Anul 1991, Numar, 14
Harghita, 83847 AVRAMESTI, Anul 1992, Numar, 12
Harghita, 83847 AVRAMESTI, Anul 1993, Numar, 11
Harghita, 83847 AVRAMESTI, Anul 1994, Numar, 14
Harghita, 83847 AVRAMESTI, Anul 1995, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 1996, Numar, 11
Harghita, 83847 AVRAMESTI, Anul 1997, Numar, 4
Harghita, 83847 AVRAMESTI, Anul 1998, Numar, 8
Harghita, 83847 AVRAMESTI, Anul 1999, Numar, 10
Harghita, 83847 AVRAMESTI, Anul 2000, Numar, 7
Harghita, 83847 AVRAMESTI, Anul 2001, Numar, 7
Harghita, 83847 AVRAMESTI, Anul 2002, Numar, 10
Harghita, 83847 AVRAMESTI, Anul 2003, Numar, 6
Harghita, 83847 AVRAMESTI, Anul 2004, Numar, 8
Harghita, 83847 AVRAMESTI, Anul 2005, Numar, 10
Harghita, 83847 AVRAMESTI, Anul 2006, Numar, 5
Harghita, 83847 AVRAMESTI, Anul 2007, Numar, 5
Harghita, 83847 AVRAMESTI, Anul 2008, Numar, 12
Harghita, 83847 AVRAMESTI, Anul 2009, Numar, 9
Harghita, 83847 AVRAMESTI, Anul 2010, Numar, 9
Harghita, 83847 AVRAMESTI, Anul 2011, Numar, 4
Harghita, 83847 AVRAMESTI, Anul 2012, Numar, 7
Harghita, 83847 AVRAMESTI, Anul 2013, Numar, 6
Harghita, 83847 AVRAMESTI, Anul 2014, Numar, 7
Harghita, 83847 AVRAMESTI, Anul 2015, Numar, 6
Harghita, 83847 AVRAMESTI, Anul 2016, Numar, 4
Harghita, 83936 BILBOR, Anul 1990, Numar, 27
Harghita, 83936 BILBOR, Anul 1991, Numar, 20
Harghita, 83936 BILBOR, Anul 1992, Numar, 22
Harghita, 83936 BILBOR, Anul 1993, Numar, 26
Harghita, 83936 BILBOR, Anul 1994, Numar, 24
Harghita, 83936 BILBOR, Anul 1995, Numar, 20
Harghita, 83936 BILBOR, Anul 1996, Numar, 21
Harghita, 83936 BILBOR, Anul 1997, Numar, 12
Harghita, 83936 BILBOR, Anul 1998, Numar, 18
Harghita, 83936 BILBOR, Anul 1999, Numar, 19
Harghita, 83936 BILBOR, Anul 2000, Numar, 21
Harghita, 83936 BILBOR, Anul 2001, Numar, 11
Harghita, 83936 BILBOR, Anul 2002, Numar, 15
Harghita, 83936 BILBOR, Anul 2003, Numar, 16
Harghita, 83936 BILBOR, Anul 2004, Numar, 14
Harghita, 83936 BILBOR, Anul 2005, Numar, 12
Harghita, 83936 BILBOR, Anul 2006, Numar, 14
Harghita, 83936 BILBOR, Anul 2007, Numar, 20
Harghita, 83936 BILBOR, Anul 2008, Numar, 13
Harghita, 83936 BILBOR, Anul 2009, Numar, 13
Harghita, 83936 BILBOR, Anul 2010, Numar, 8
Harghita, 83936 BILBOR, Anul 2011, Numar, 7
Harghita, 83936 BILBOR, Anul 2012, Numar, 10
Harghita, 83936 BILBOR, Anul 2013, Numar, 12
Harghita, 83936 BILBOR, Anul 2014, Numar, 9
Harghita, 83936 BILBOR, Anul 2015, Numar, 16
Harghita, 83936 BILBOR, Anul 2016, Numar, 11
Harghita, 83151 BRADESTI, Anul 1990, Numar, 18
Harghita, 83151 BRADESTI, Anul 1991, Numar, 14
Harghita, 83151 BRADESTI, Anul 1992, Numar, 22
Harghita, 83151 BRADESTI, Anul 1993, Numar, 12
Harghita, 83151 BRADESTI, Anul 1994, Numar, 11
Harghita, 83151 BRADESTI, Anul 1995, Numar, 3
Harghita, 83151 BRADESTI, Anul 1996, Numar, 13
Harghita, 83151 BRADESTI, Anul 1997, Numar, 13
Harghita, 83151 BRADESTI, Anul 1998, Numar, 20
Harghita, 83151 BRADESTI, Anul 1999, Numar, 17
Harghita, 83151 BRADESTI, Anul 2000, Numar, 12
Harghita, 83151 BRADESTI, Anul 2001, Numar, 19
Harghita, 83151 BRADESTI, Anul 2002, Numar, 13
Harghita, 83151 BRADESTI, Anul 2003, Numar, 16
Harghita, 83151 BRADESTI, Anul 2004, Numar, 11
Harghita, 83151 BRADESTI, Anul 2005, Numar, 9
Harghita, 83151 BRADESTI, Anul 2006, Numar, 15
Harghita, 83151 BRADESTI, Anul 2007, Numar, 15
Harghita, 83151 BRADESTI, Anul 2008, Numar, 8
Harghita, 83151 BRADESTI, Anul 2009, Numar, 8
Harghita, 83151 BRADESTI, Anul 2010, Numar, 4
Harghita, 83151 BRADESTI, Anul 2011, Numar, 5
Harghita, 83151 BRADESTI, Anul 2012, Numar, 6
Harghita, 83151 BRADESTI, Anul 2013, Numar, 6
Harghita, 83151 BRADESTI, Anul 2014, Numar, 8
Harghita, 83151 BRADESTI, Anul 2015, Numar, 10
Harghita, 83151 BRADESTI, Anul 2016, Numar, 7
Harghita, 83963 CAPILNITA, Anul 1990, Numar, 4
Harghita, 83963 CAPILNITA, Anul 1991, Numar, 20
Harghita, 83963 CAPILNITA, Anul 1992, Numar, 17
Harghita, 83963 CAPILNITA, Anul 1993, Numar, 11
Harghita, 83963 CAPILNITA, Anul 1994, Numar, 11
Harghita, 83963 CAPILNITA, Anul 1995, Numar, 8
Harghita, 83963 CAPILNITA, Anul 1996, Numar, 13
Harghita, 83963 CAPILNITA, Anul 1997, Numar, 15
Harghita, 83963 CAPILNITA, Anul 1998, Numar, 13
Harghita, 83963 CAPILNITA, Anul 1999, Numar, 7
Harghita, 83963 CAPILNITA, Anul 2000, Numar, 11
Harghita, 83963 CAPILNITA, Anul 2001, Numar, 15
Harghita, 83963 CAPILNITA, Anul 2002, Numar, 16
Harghita, 83963 CAPILNITA, Anul 2003, Numar, 7
Harghita, 83963 CAPILNITA, Anul 2004, Numar, 11
Harghita, 83963 CAPILNITA, Anul 2005, Numar, 6
Harghita, 83963 CAPILNITA, Anul 2006, Numar, 6
Harghita, 83963 CAPILNITA, Anul 2007, Numar, 11
Harghita, 83963 CAPILNITA, Anul 2008, Numar, 15
Harghita, 83963 CAPILNITA, Anul 2009, Numar, 11
Harghita, 83963 CAPILNITA, Anul 2010, Numar, 3
Harghita, 83963 CAPILNITA, Anul 2011, Numar, 4
Harghita, 83963 CAPILNITA, Anul 2012, Numar, 13
Harghita, 83963 CAPILNITA, Anul 2013, Numar, 8
Harghita, 83963 CAPILNITA, Anul 2014, Numar, 5
Harghita, 83963 CAPILNITA, Anul 2015, Numar, 16
Harghita, 83963 CAPILNITA, Anul 2016, Numar, 15
Harghita, 84102 CARTA, Anul 1990, Numar, 27
Harghita, 84102 CARTA, Anul 1991, Numar, 40
Harghita, 84102 CARTA, Anul 1992, Numar, 31
Harghita, 84102 CARTA, Anul 1993, Numar, 41
Harghita, 84102 CARTA, Anul 1994, Numar, 31
Harghita, 84102 CARTA, Anul 1995, Numar, 40
Harghita, 84102 CARTA, Anul 1996, Numar, 27
Harghita, 84102 CARTA, Anul 1997, Numar, 35
Harghita, 84102 CARTA, Anul 1998, Numar, 30
Harghita, 84102 CARTA, Anul 1999, Numar, 26
Harghita, 84102 CARTA, Anul 2000, Numar, 20
Harghita, 84102 CARTA, Anul 2001, Numar, 17
Harghita, 84102 CARTA, Anul 2002, Numar, 18
Harghita, 84102 CARTA, Anul 2003, Numar, 23
Harghita, 84102 CARTA, Anul 2004, Numar, 18
Harghita, 84102 CARTA, Anul 2005, Numar, 6
Harghita, 84102 CARTA, Anul 2006, Numar, 14
Harghita, 84102 CARTA, Anul 2007, Numar, 17
