
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2003, Numar persoane, 47
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2004, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2005, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2006, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2007, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 56265 BORSA, Anul 2008, Numar persoane, 30
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2001, Numar persoane, 43
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2002, Numar persoane, 49
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2003, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2004, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2005, Numar persoane, 36
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2006, Numar persoane, 38
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2007, Numar persoane, 28
0- 4 ani, Masculin, Cluj, 56327 BUZA, Anul 2008, Numar persoane, 23
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2001, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2002, Numar persoane, 55
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2003, Numar persoane, 68
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2004, Numar persoane, 66
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2005, Numar persoane, 64
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2006, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2007, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 56354 CAIANU, Anul 2008, Numar persoane, 53
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2001, Numar persoane, 69
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2002, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2003, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2004, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2005, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2006, Numar persoane, 68
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2007, Numar persoane, 56
0- 4 ani, Masculin, Cluj, 56425 CALARASI, Anul 2008, Numar persoane, 57
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2001, Numar persoane, 73
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2002, Numar persoane, 74
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2003, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2004, Numar persoane, 89
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2005, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2006, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2007, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 56461 CALATELE, Anul 2008, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2001, Numar persoane, 116
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2002, Numar persoane, 124
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2003, Numar persoane, 120
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2004, Numar persoane, 113
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2005, Numar persoane, 116
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2006, Numar persoane, 114
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2007, Numar persoane, 111
0- 4 ani, Masculin, Cluj, 56522 CAMARASU, Anul 2008, Numar persoane, 115
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2001, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2002, Numar persoane, 72
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2003, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2004, Numar persoane, 69
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2005, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2006, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2007, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 56568 CAPUSU MARE, Anul 2008, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2001, Numar persoane, 140
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2002, Numar persoane, 136
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2003, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2004, Numar persoane, 127
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2005, Numar persoane, 122
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2006, Numar persoane, 123
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2007, Numar persoane, 120
0- 4 ani, Masculin, Cluj, 56666 CASEIU, Anul 2008, Numar persoane, 122
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2001, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2002, Numar persoane, 89
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2003, Numar persoane, 84
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2004, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2005, Numar persoane, 74
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2006, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2007, Numar persoane, 53
0- 4 ani, Masculin, Cluj, 56773 CATINA, Anul 2008, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2001, Numar persoane, 128
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2002, Numar persoane, 123
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2003, Numar persoane, 114
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2004, Numar persoane, 112
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2005, Numar persoane, 104
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2006, Numar persoane, 101
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2007, Numar persoane, 94
0- 4 ani, Masculin, Cluj, 56844 CEANU MARE, Anul 2008, Numar persoane, 94
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2001, Numar persoane, 62
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2002, Numar persoane, 60
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2003, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2004, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2005, Numar persoane, 82
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2006, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2007, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 56988 CHINTENI, Anul 2008, Numar persoane, 74
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2001, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2002, Numar persoane, 83
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2003, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2004, Numar persoane, 73
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2005, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2006, Numar persoane, 69
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2007, Numar persoane, 63
0- 4 ani, Masculin, Cluj, 57083 CHIUIESTI, Anul 2008, Numar persoane, 66
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2001, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2002, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2003, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2004, Numar persoane, 65
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2005, Numar persoane, 52
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2006, Numar persoane, 51
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2007, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 57314 CITCAU, Anul 2008, Numar persoane, 50
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2001, Numar persoane, 100
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2002, Numar persoane, 98
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2003, Numar persoane, 32
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2004, Numar persoane, 30
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2005, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2006, Numar persoane, 24
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2007, Numar persoane, 30
0- 4 ani, Masculin, Cluj, 57163 CIUCEA, Anul 2008, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2001, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2002, Numar persoane, 35
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2003, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2004, Numar persoane, 38
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2005, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2006, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2007, Numar persoane, 34
0- 4 ani, Masculin, Cluj, 57225 CIURILA, Anul 2008, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2001, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2002, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2003, Numar persoane, 128
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2004, Numar persoane, 136
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2005, Numar persoane, 130
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2006, Numar persoane, 128
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2007, Numar persoane, 129
0- 4 ani, Masculin, Cluj, 57350 COJOCNA, Anul 2008, Numar persoane, 123
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2001, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2002, Numar persoane, 34
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2003, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2004, Numar persoane, 40
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2005, Numar persoane, 37
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2006, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2007, Numar persoane, 31
0- 4 ani, Masculin, Cluj, 57449 CORNESTI, Anul 2008, Numar persoane, 28
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2001, Numar persoane, 72
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2002, Numar persoane, 71
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2003, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2004, Numar persoane, 72
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2005, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2006, Numar persoane, 78
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2007, Numar persoane, 84
0- 4 ani, Masculin, Cluj, 55062 CUZDRIOARA, Anul 2008, Numar persoane, 92
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2001, Numar persoane, 46
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2002, Numar persoane, 49
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2003, Numar persoane, 39
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2004, Numar persoane, 33
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2005, Numar persoane, 29
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2006, Numar persoane, 28
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2007, Numar persoane, 23
0- 4 ani, Masculin, Cluj, 57546 DABICA, Anul 2008, Numar persoane, 30
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2001, Numar persoane, 70
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2002, Numar persoane, 64
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2003, Numar persoane, 57
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2004, Numar persoane, 58
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2005, Numar persoane, 54
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2006, Numar persoane, 63
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2007, Numar persoane, 63
0- 4 ani, Masculin, Cluj, 57582 FELEACU, Anul 2008, Numar persoane, 72
0- 4 ani, Masculin, Cluj, 57644 FIZESU GHERLII, Anul 2001, Numar persoane, 75
0- 4 ani, Masculin, Cluj, 57644 FIZESU GHERLII, Anul 2002, Numar persoane, 79
0- 4 ani, Masculin, Cluj, 57644 FIZESU GHERLII, Anul 2003, Numar persoane, 76
0- 4 ani, Masculin, Cluj, 57644 FIZESU GHERLII, Anul 2004, Numar persoane, 77
0- 4 ani, Masculin, Cluj, 57644 FIZESU GHERLII, Anul 2005, Numar persoane, 81
