
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Cluj, 55008 MUNICIPIUL DEJ, Anul 2011, Numar persoane, 8
Cluj, 55008 MUNICIPIUL DEJ, Anul 2012, Numar persoane, 2
Cluj, 55008 MUNICIPIUL DEJ, Anul 2013, Numar persoane, 9
Cluj, 55008 MUNICIPIUL DEJ, Anul 2014, Numar persoane, 10
Cluj, 55008 MUNICIPIUL DEJ, Anul 2015, Numar persoane, 12
Cluj, 55008 MUNICIPIUL DEJ, Anul 2016, Numar persoane, 9
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1995, Numar persoane, 2
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1996, Numar persoane, 1
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1997, Numar persoane, 5
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1998, Numar persoane, 3
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1999, Numar persoane, 10
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2000, Numar persoane, 4
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2002, Numar persoane, 1
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2003, Numar persoane, 1
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2004, Numar persoane, 3
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2006, Numar persoane, 3
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2007, Numar persoane, 4
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2008, Numar persoane, 5
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2009, Numar persoane, 2
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2010, Numar persoane, 1
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2011, Numar persoane, 8
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2012, Numar persoane, 4
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2013, Numar persoane, 6
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2014, Numar persoane, 5
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2015, Numar persoane, 8
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2016, Numar persoane, 4
Cluj, 55259 MUNICIPIUL TURDA, Anul 1994, Numar persoane, 2
Cluj, 55259 MUNICIPIUL TURDA, Anul 1995, Numar persoane, 7
Cluj, 55259 MUNICIPIUL TURDA, Anul 1996, Numar persoane, 5
Cluj, 55259 MUNICIPIUL TURDA, Anul 1997, Numar persoane, 13
Cluj, 55259 MUNICIPIUL TURDA, Anul 1998, Numar persoane, 9
Cluj, 55259 MUNICIPIUL TURDA, Anul 1999, Numar persoane, 24
Cluj, 55259 MUNICIPIUL TURDA, Anul 2000, Numar persoane, 11
Cluj, 55259 MUNICIPIUL TURDA, Anul 2001, Numar persoane, 13
Cluj, 55259 MUNICIPIUL TURDA, Anul 2002, Numar persoane, 2
Cluj, 55259 MUNICIPIUL TURDA, Anul 2003, Numar persoane, 7
Cluj, 55259 MUNICIPIUL TURDA, Anul 2004, Numar persoane, 5
Cluj, 55259 MUNICIPIUL TURDA, Anul 2005, Numar persoane, 12
Cluj, 55259 MUNICIPIUL TURDA, Anul 2006, Numar persoane, 4
Cluj, 55259 MUNICIPIUL TURDA, Anul 2007, Numar persoane, 17
Cluj, 55259 MUNICIPIUL TURDA, Anul 2008, Numar persoane, 15
Cluj, 55259 MUNICIPIUL TURDA, Anul 2009, Numar persoane, 12
Cluj, 55259 MUNICIPIUL TURDA, Anul 2010, Numar persoane, 7
Cluj, 55259 MUNICIPIUL TURDA, Anul 2011, Numar persoane, 10
Cluj, 55259 MUNICIPIUL TURDA, Anul 2012, Numar persoane, 3
Cluj, 55259 MUNICIPIUL TURDA, Anul 2013, Numar persoane, 4
Cluj, 55259 MUNICIPIUL TURDA, Anul 2014, Numar persoane, 11
Cluj, 55259 MUNICIPIUL TURDA, Anul 2015, Numar persoane, 16
Cluj, 55259 MUNICIPIUL TURDA, Anul 2016, Numar persoane, 10
Cluj, 55446 ORAS HUEDIN, Anul 1995, Numar persoane, 2
Cluj, 55446 ORAS HUEDIN, Anul 1996, Numar persoane, 1
Cluj, 55446 ORAS HUEDIN, Anul 1998, Numar persoane, 1
Cluj, 55446 ORAS HUEDIN, Anul 1999, Numar persoane, 1
Cluj, 55446 ORAS HUEDIN, Anul 2000, Numar persoane, 1
Cluj, 55446 ORAS HUEDIN, Anul 2001, Numar persoane, 4
Cluj, 55446 ORAS HUEDIN, Anul 2006, Numar persoane, 2
Cluj, 55446 ORAS HUEDIN, Anul 2007, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2008, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2009, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2010, Numar persoane, 6
Cluj, 55446 ORAS HUEDIN, Anul 2011, Numar persoane, 5
Cluj, 55446 ORAS HUEDIN, Anul 2012, Numar persoane, 5
Cluj, 55446 ORAS HUEDIN, Anul 2013, Numar persoane, 8
Cluj, 55446 ORAS HUEDIN, Anul 2014, Numar persoane, 1
Cluj, 55446 ORAS HUEDIN, Anul 2015, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2016, Numar persoane, 7
Cluj, 55473 AGHIRESU, Anul 1997, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2000, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2001, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2006, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2008, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2009, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2013, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2015, Numar persoane, 1
Cluj, 55598 AITON, Anul 2007, Numar persoane, 1
Cluj, 55598 AITON, Anul 2008, Numar persoane, 1
Cluj, 55598 AITON, Anul 2010, Numar persoane, 2
Cluj, 55598 AITON, Anul 2014, Numar persoane, 1
Cluj, 55598 AITON, Anul 2016, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 1998, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2000, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2001, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2002, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2004, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2008, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2009, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2010, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2011, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2012, Numar persoane, 5
Cluj, 55687 APAHIDA, Anul 2013, Numar persoane, 3
Cluj, 55687 APAHIDA, Anul 2014, Numar persoane, 6
Cluj, 55687 APAHIDA, Anul 2015, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2016, Numar persoane, 11
Cluj, 55838 BACIU, Anul 1997, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2000, Numar persoane, 3
Cluj, 55838 BACIU, Anul 2002, Numar persoane, 3
Cluj, 55838 BACIU, Anul 2003, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2004, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2006, Numar persoane, 4
Cluj, 55838 BACIU, Anul 2007, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2008, Numar persoane, 2
Cluj, 55838 BACIU, Anul 2009, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2011, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2012, Numar persoane, 3
Cluj, 55838 BACIU, Anul 2013, Numar persoane, 5
Cluj, 55838 BACIU, Anul 2014, Numar persoane, 9
Cluj, 55838 BACIU, Anul 2015, Numar persoane, 4
Cluj, 55838 BACIU, Anul 2016, Numar persoane, 8
Cluj, 55918 BAISOARA, Anul 1994, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 1996, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 2006, Numar persoane, 1
Cluj, 56014 BELIS, Anul 2012, Numar persoane, 2
Cluj, 56014 BELIS, Anul 2013, Numar persoane, 1
Cluj, 56096 BOBILNA, Anul 2016, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2010, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2014, Numar persoane, 2
Cluj, 56265 BORSA, Anul 2007, Numar persoane, 1
Cluj, 56265 BORSA, Anul 2013, Numar persoane, 1
Cluj, 56265 BORSA, Anul 2015, Numar persoane, 1
Cluj, 56327 BUZA, Anul 2009, Numar persoane, 1
Cluj, 56327 BUZA, Anul 2011, Numar persoane, 1
Cluj, 56327 BUZA, Anul 2013, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 1999, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2000, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2008, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2009, Numar persoane, 2
Cluj, 56354 CAIANU, Anul 2012, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2014, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2007, Numar persoane, 2
Cluj, 56461 CALATELE, Anul 1998, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2006, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2015, Numar persoane, 3
Cluj, 56461 CALATELE, Anul 2016, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 1995, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2001, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 2006, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2007, Numar persoane, 3
Cluj, 56568 CAPUSU MARE, Anul 2009, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2013, Numar persoane, 5
Cluj, 56568 CAPUSU MARE, Anul 2015, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2016, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 1995, Numar persoane, 4
Cluj, 56666 CASEIU, Anul 1996, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2007, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2013, Numar persoane, 1
Cluj, 56773 CATINA, Anul 1997, Numar persoane, 1
Cluj, 56773 CATINA, Anul 2013, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 1994, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2009, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2016, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 1995, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2011, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2012, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2013, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2014, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 1995, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2008, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2010, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2015, Numar persoane, 1
Cluj, 57314 CITCAU, Anul 2013, Numar persoane, 2
Cluj, 57314 CITCAU, Anul 2014, Numar persoane, 1
Cluj, 57314 CITCAU, Anul 2015, Numar persoane, 2
Cluj, 57314 CITCAU, Anul 2016, Numar persoane, 3
Cluj, 57163 CIUCEA, Anul 2001, Numar persoane, 4
Cluj, 57163 CIUCEA, Anul 2011, Numar persoane, 1
Cluj, 57225 CIURILA, Anul 2000, Numar persoane, 1
Cluj, 57225 CIURILA, Anul 2014, Numar persoane, 2
Cluj, 57225 CIURILA, Anul 2015, Numar persoane, 3
Cluj, 57350 COJOCNA, Anul 1998, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 2003, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 2008, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 2015, Numar persoane, 3
Cluj, 55062 CUZDRIOARA, Anul 2006, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2007, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2013, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2014, Numar persoane, 1
Cluj, 57546 DABICA, Anul 2007, Numar persoane, 1
Cluj, 57546 DABICA, Anul 2009, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 1994, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 1999, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2000, Numar persoane, 3
Cluj, 57582 FELEACU, Anul 2001, Numar persoane, 9
Cluj, 57582 FELEACU, Anul 2007, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2008, Numar persoane, 2
Cluj, 57582 FELEACU, Anul 2010, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2011, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2013, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2014, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2015, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2016, Numar persoane, 1
Cluj, 57644 FIZESU GHERLII, Anul 1999, Numar persoane, 2
Cluj, 57644 FIZESU GHERLII, Anul 2007, Numar persoane, 1
Cluj, 57644 FIZESU GHERLII, Anul 2008, Numar persoane, 1
Cluj, 57644 FIZESU GHERLII, Anul 2009, Numar persoane, 3
Cluj, 57644 FIZESU GHERLII, Anul 2011, Numar persoane, 1
Cluj, 57644 FIZESU GHERLII, Anul 2013, Numar persoane, 2
Cluj, 57644 FIZESU GHERLII, Anul 2016, Numar persoane, 1
Cluj, 57706 FLORESTI, Anul 1995, Numar persoane, 1
Cluj, 57706 FLORESTI, Anul 1998, Numar persoane, 1
Cluj, 57706 FLORESTI, Anul 1999, Numar persoane, 9
Cluj, 57706 FLORESTI, Anul 2001, Numar persoane, 3
Cluj, 57706 FLORESTI, Anul 2004, Numar persoane, 2
Cluj, 57706 FLORESTI, Anul 2006, Numar persoane, 4
Cluj, 57706 FLORESTI, Anul 2008, Numar persoane, 4
Cluj, 57706 FLORESTI, Anul 2009, Numar persoane, 3
Cluj, 57706 FLORESTI, Anul 2010, Numar persoane, 5
Cluj, 57706 FLORESTI, Anul 2011, Numar persoane, 19
Cluj, 57706 FLORESTI, Anul 2012, Numar persoane, 30
Cluj, 57706 FLORESTI, Anul 2013, Numar persoane, 34
Cluj, 57706 FLORESTI, Anul 2014, Numar persoane, 47
Cluj, 57706 FLORESTI, Anul 2015, Numar persoane, 47
Cluj, 57706 FLORESTI, Anul 2016, Numar persoane, 59
Cluj, 57742 FRATA, Anul 2007, Numar persoane, 1
Cluj, 57742 FRATA, Anul 2008, Numar persoane, 1
Cluj, 57742 FRATA, Anul 2009, Numar persoane, 1
Cluj, 57742 FRATA, Anul 2011, Numar persoane, 1
Cluj, 57742 FRATA, Anul 2016, Numar persoane, 2
Cluj, 57831 GEACA, Anul 2015, Numar persoane, 1
Cluj, 57831 GEACA, Anul 2016, Numar persoane, 1
Cluj, 57902 GILAU, Anul 2001, Numar persoane, 1
Cluj, 57902 GILAU, Anul 2002, Numar persoane, 3
Cluj, 57902 GILAU, Anul 2008, Numar persoane, 2
Cluj, 57902 GILAU, Anul 2009, Numar persoane, 1
Cluj, 57902 GILAU, Anul 2015, Numar persoane, 4
Cluj, 57948 GIRBAU, Anul 1997, Numar persoane, 1
Cluj, 57948 GIRBAU, Anul 2006, Numar persoane, 1
Cluj, 57948 GIRBAU, Anul 2009, Numar persoane, 1
Cluj, 57948 GIRBAU, Anul 2014, Numar persoane, 2
Cluj, 57948 GIRBAU, Anul 2015, Numar persoane, 1
Cluj, 58008 IARA, Anul 2009, Numar persoane, 1
Cluj, 58008 IARA, Anul 2010, Numar persoane, 1
Cluj, 58008 IARA, Anul 2014, Numar persoane, 1
Cluj, 58142 ICLOD, Anul 1995, Numar persoane, 3
Cluj, 58142 ICLOD, Anul 2007, Numar persoane, 1
Cluj, 58204 IZVORU CRISULUI, Anul 2007, Numar persoane, 1
Cluj, 58204 IZVORU CRISULUI, Anul 2013, Numar persoane, 1
Cluj, 58204 IZVORU CRISULUI, Anul 2016, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2001, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2003, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2010, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2011, Numar persoane, 4
Cluj, 58259 JUCU, Anul 2012, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2013, Numar persoane, 2
Cluj, 58259 JUCU, Anul 2014, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2015, Numar persoane, 1
Cluj, 58259 JUCU, Anul 2016, Numar persoane, 3
Cluj, 58311 LUNA, Anul 1995, Numar persoane, 1
Cluj, 58311 LUNA, Anul 1996, Numar persoane, 1
Cluj, 58311 LUNA, Anul 1997, Numar persoane, 3
Cluj, 58311 LUNA, Anul 1998, Numar persoane, 3
Cluj, 58311 LUNA, Anul 2000, Numar persoane, 1
Cluj, 58311 LUNA, Anul 2011, Numar persoane, 1
Cluj, 58311 LUNA, Anul 2012, Numar persoane, 1
Cluj, 58311 LUNA, Anul 2013, Numar persoane, 2
Cluj, 58311 LUNA, Anul 2015, Numar persoane, 1
Cluj, 58311 LUNA, Anul 2016, Numar persoane, 1
Cluj, 58357 MAGURI-RACATAU, Anul 2002, Numar persoane, 1
Cluj, 58357 MAGURI-RACATAU, Anul 2006, Numar persoane, 1
Cluj, 58357 MAGURI-RACATAU, Anul 2014, Numar persoane, 1
Cluj, 58357 MAGURI-RACATAU, Anul 2015, Numar persoane, 1
Cluj, 58357 MAGURI-RACATAU, Anul 2016, Numar persoane, 1
Cluj, 58393 MANASTIRENI, Anul 2013, Numar persoane, 1
Cluj, 58464 MARGAU, Anul 2007, Numar persoane, 2
Cluj, 58464 MARGAU, Anul 2009, Numar persoane, 1
Cluj, 58534 MARISEL, Anul 2005, Numar persoane, 1
Cluj, 58534 MARISEL, Anul 2016, Numar persoane, 1
Cluj, 55160 MICA, Anul 2015, Numar persoane, 3
Cluj, 55277 MIHAI VITEAZU, Anul 1995, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 1996, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 1998, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 1999, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 2006, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 2007, Numar persoane, 2
Cluj, 55277 MIHAI VITEAZU, Anul 2008, Numar persoane, 3
Cluj, 55277 MIHAI VITEAZU, Anul 2009, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 2011, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 2012, Numar persoane, 2
Cluj, 55277 MIHAI VITEAZU, Anul 2015, Numar persoane, 1
Cluj, 55277 MIHAI VITEAZU, Anul 2016, Numar persoane, 1
Cluj, 58552 MINTIU GHERLII, Anul 1994, Numar persoane, 1
Cluj, 58552 MINTIU GHERLII, Anul 1995, Numar persoane, 1
Cluj, 58623 MOCIU, Anul 2001, Numar persoane, 1
Cluj, 58623 MOCIU, Anul 2002, Numar persoane, 1
Cluj, 58623 MOCIU, Anul 2013, Numar persoane, 3
Cluj, 58721 MOLDOVENESTI, Anul 1996, Numar persoane, 1
Cluj, 58721 MOLDOVENESTI, Anul 2014, Numar persoane, 2
Cluj, 58721 MOLDOVENESTI, Anul 2015, Numar persoane, 1
Cluj, 58721 MOLDOVENESTI, Anul 2016, Numar persoane, 1
Cluj, 60169 NEGRENI, Anul 2013, Numar persoane, 1
Cluj, 58856 PANTICEU, Anul 1995, Numar persoane, 1
Cluj, 58856 PANTICEU, Anul 2008, Numar persoane, 1
Cluj, 58856 PANTICEU, Anul 2009, Numar persoane, 1
Cluj, 58856 PANTICEU, Anul 2014, Numar persoane, 1
Cluj, 58918 PETRESTII DE JOS, Anul 2011, Numar persoane, 2
Cluj, 58918 PETRESTII DE JOS, Anul 2013, Numar persoane, 1
Cluj, 58918 PETRESTII DE JOS, Anul 2016, Numar persoane, 6
Cluj, 59041 POIENI, Anul 1995, Numar persoane, 1
Cluj, 59041 POIENI, Anul 1999, Numar persoane, 2
Cluj, 59041 POIENI, Anul 2013, Numar persoane, 1
Cluj, 59041 POIENI, Anul 2014, Numar persoane, 1
Cluj, 59041 POIENI, Anul 2016, Numar persoane, 1
Cluj, 59130 RECEA-CRISTUR, Anul 1997, Numar persoane, 1
Cluj, 59283 SACUIEU, Anul 2014, Numar persoane, 1
Cluj, 59283 SACUIEU, Anul 2016, Numar persoane, 1
Cluj, 59434 SANCRAIU, Anul 1998, Numar persoane, 1
Cluj, 59434 SANCRAIU, Anul 2000, Numar persoane, 1
Cluj, 59434 SANCRAIU, Anul 2011, Numar persoane, 1
Cluj, 55311 SANDULESTI, Anul 2015, Numar persoane, 1
Cluj, 59498 SANMARTIN, Anul 1998, Numar persoane, 1
Cluj, 59498 SANMARTIN, Anul 2009, Numar persoane, 1
Cluj, 59498 SANMARTIN, Anul 2015, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 1995, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 1997, Numar persoane, 3
Cluj, 59327 SAVADISLA, Anul 1999, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 2001, Numar persoane, 2
Cluj, 59327 SAVADISLA, Anul 2007, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 2009, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 2011, Numar persoane, 3
Cluj, 59327 SAVADISLA, Anul 2012, Numar persoane, 4
Cluj, 59327 SAVADISLA, Anul 2013, Numar persoane, 3
Cluj, 59327 SAVADISLA, Anul 2014, Numar persoane, 1
Cluj, 59327 SAVADISLA, Anul 2015, Numar persoane, 2
Cluj, 59327 SAVADISLA, Anul 2016, Numar persoane, 2
Cluj, 59693 TRITENII DE JOS, Anul 1996, Numar persoane, 1
Cluj, 59693 TRITENII DE JOS, Anul 1997, Numar persoane, 1
