
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
15-19 ani, Feminin, Bihor, 26742 ASTILEU, Anul 2009, Numar persoane, 137
15-19 ani, Feminin, Bihor, 26742 ASTILEU, Anul 2010, Numar persoane, 143
15-19 ani, Feminin, Bihor, 26742 ASTILEU, Anul 2011, Numar persoane, 131
15-19 ani, Feminin, Bihor, 26742 ASTILEU, Anul 2012, Numar persoane, 132
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2007, Numar persoane, 96
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2008, Numar persoane, 100
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2009, Numar persoane, 83
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2010, Numar persoane, 83
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2011, Numar persoane, 90
15-19 ani, Feminin, Bihor, 27212 AUSEU, Anul 2012, Numar persoane, 99
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2007, Numar persoane, 132
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2008, Numar persoane, 122
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2009, Numar persoane, 124
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2010, Numar persoane, 106
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2011, Numar persoane, 102
15-19 ani, Feminin, Bihor, 27285 AVRAM IANCU, Anul 2012, Numar persoane, 101
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2007, Numar persoane, 130
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2008, Numar persoane, 125
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2009, Numar persoane, 123
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2010, Numar persoane, 109
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2011, Numar persoane, 105
15-19 ani, Feminin, Bihor, 27329 BALC, Anul 2012, Numar persoane, 109
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2007, Numar persoane, 232
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2008, Numar persoane, 218
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2009, Numar persoane, 227
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2010, Numar persoane, 200
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2011, Numar persoane, 201
15-19 ani, Feminin, Bihor, 27383 BATAR, Anul 2012, Numar persoane, 202
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2007, Numar persoane, 135
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2008, Numar persoane, 136
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2009, Numar persoane, 129
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2010, Numar persoane, 114
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2011, Numar persoane, 103
15-19 ani, Feminin, Bihor, 27436 BIHARIA, Anul 2012, Numar persoane, 95
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2007, Numar persoane, 50
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2008, Numar persoane, 50
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2009, Numar persoane, 48
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2010, Numar persoane, 44
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2011, Numar persoane, 43
15-19 ani, Feminin, Bihor, 27506 BOIANU MARE, Anul 2012, Numar persoane, 36
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2007, Numar persoane, 134
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2008, Numar persoane, 133
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2009, Numar persoane, 139
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2010, Numar persoane, 140
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2011, Numar persoane, 129
15-19 ani, Feminin, Bihor, 27560 BOROD, Anul 2012, Numar persoane, 130
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2007, Numar persoane, 110
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2008, Numar persoane, 101
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2009, Numar persoane, 97
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2010, Numar persoane, 95
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2011, Numar persoane, 94
15-19 ani, Feminin, Bihor, 27631 BORS, Anul 2012, Numar persoane, 92
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2007, Numar persoane, 151
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2008, Numar persoane, 156
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2009, Numar persoane, 155
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2010, Numar persoane, 143
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2011, Numar persoane, 153
15-19 ani, Feminin, Bihor, 27686 BRATCA, Anul 2012, Numar persoane, 156
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2007, Numar persoane, 147
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2008, Numar persoane, 145
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2009, Numar persoane, 144
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2010, Numar persoane, 135
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2011, Numar persoane, 136
15-19 ani, Feminin, Bihor, 27757 BRUSTURI, Anul 2012, Numar persoane, 124
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2007, Numar persoane, 102
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2008, Numar persoane, 93
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2009, Numar persoane, 92
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2010, Numar persoane, 83
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2011, Numar persoane, 88
15-19 ani, Feminin, Bihor, 27846 BUDUREASA, Anul 2012, Numar persoane, 94
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2007, Numar persoane, 82
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2008, Numar persoane, 88
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2009, Numar persoane, 88
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2010, Numar persoane, 89
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2011, Numar persoane, 91
15-19 ani, Feminin, Bihor, 27908 BUDUSLAU, Anul 2012, Numar persoane, 81
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2007, Numar persoane, 55
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2008, Numar persoane, 55
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2009, Numar persoane, 57
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2010, Numar persoane, 65
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2011, Numar persoane, 51
15-19 ani, Feminin, Bihor, 27935 BULZ, Anul 2012, Numar persoane, 58
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2007, Numar persoane, 164
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2008, Numar persoane, 157
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2009, Numar persoane, 151
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2010, Numar persoane, 131
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2011, Numar persoane, 130
15-19 ani, Feminin, Bihor, 27971 BUNTESTI, Anul 2012, Numar persoane, 119
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2007, Numar persoane, 55
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2008, Numar persoane, 55
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2009, Numar persoane, 59
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2010, Numar persoane, 64
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2011, Numar persoane, 62
15-19 ani, Feminin, Bihor, 28077 CABESTI, Anul 2012, Numar persoane, 67
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2007, Numar persoane, 43
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2008, Numar persoane, 43
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2009, Numar persoane, 43
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2010, Numar persoane, 40
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2011, Numar persoane, 39
15-19 ani, Feminin, Bihor, 28139 CAPILNA, Anul 2012, Numar persoane, 38
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2007, Numar persoane, 48
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2008, Numar persoane, 53
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2009, Numar persoane, 54
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2010, Numar persoane, 45
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2011, Numar persoane, 49
15-19 ani, Feminin, Bihor, 28193 CARPINET, Anul 2012, Numar persoane, 48
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2007, Numar persoane, 96
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2008, Numar persoane, 88
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2009, Numar persoane, 80
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2010, Numar persoane, 72
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2011, Numar persoane, 70
15-19 ani, Feminin, Bihor, 28246 CEFA, Anul 2012, Numar persoane, 61
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2007, Numar persoane, 117
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2008, Numar persoane, 109
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2009, Numar persoane, 114
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2010, Numar persoane, 104
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2011, Numar persoane, 108
15-19 ani, Feminin, Bihor, 28335 CEICA, Anul 2012, Numar persoane, 119
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2007, Numar persoane, 56
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2008, Numar persoane, 60
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2009, Numar persoane, 61
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2010, Numar persoane, 56
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2011, Numar persoane, 58
15-19 ani, Feminin, Bihor, 28415 CETARIU, Anul 2012, Numar persoane, 58
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2007, Numar persoane, 109
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2008, Numar persoane, 111
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2009, Numar persoane, 99
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2010, Numar persoane, 100
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2011, Numar persoane, 100
15-19 ani, Feminin, Bihor, 28497 CHERECHIU, Anul 2012, Numar persoane, 98
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2007, Numar persoane, 121
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2008, Numar persoane, 112
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2009, Numar persoane, 108
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2010, Numar persoane, 102
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2011, Numar persoane, 86
15-19 ani, Feminin, Bihor, 28530 CHISLAZ, Anul 2012, Numar persoane, 84
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2007, Numar persoane, 72
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2008, Numar persoane, 63
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2009, Numar persoane, 51
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2010, Numar persoane, 49
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2011, Numar persoane, 51
15-19 ani, Feminin, Bihor, 28709 CIMPANI, Anul 2012, Numar persoane, 47
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2007, Numar persoane, 173
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2008, Numar persoane, 165
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2009, Numar persoane, 149
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2010, Numar persoane, 140
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2011, Numar persoane, 132
15-19 ani, Feminin, Bihor, 28665 CIUMEGHIU, Anul 2012, Numar persoane, 138
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2007, Numar persoane, 106
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2008, Numar persoane, 101
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2009, Numar persoane, 98
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2010, Numar persoane, 88
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2011, Numar persoane, 91
15-19 ani, Feminin, Bihor, 28763 COCIUBA MARE, Anul 2012, Numar persoane, 86
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2007, Numar persoane, 66
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2008, Numar persoane, 71
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2009, Numar persoane, 61
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2010, Numar persoane, 58
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2011, Numar persoane, 58
15-19 ani, Feminin, Bihor, 28816 COPACEL, Anul 2012, Numar persoane, 59
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2007, Numar persoane, 48
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2008, Numar persoane, 46
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2009, Numar persoane, 42
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2010, Numar persoane, 38
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2011, Numar persoane, 41
15-19 ani, Feminin, Bihor, 28889 CRISTIORU DE JOS, Anul 2012, Numar persoane, 38
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2007, Numar persoane, 74
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2008, Numar persoane, 68
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2009, Numar persoane, 73
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2010, Numar persoane, 76
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2011, Numar persoane, 70
15-19 ani, Feminin, Bihor, 28941 CURATELE, Anul 2012, Numar persoane, 69
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2007, Numar persoane, 186
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2008, Numar persoane, 169
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2009, Numar persoane, 152
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2010, Numar persoane, 139
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2011, Numar persoane, 135
15-19 ani, Feminin, Bihor, 29001 CURTUISENI, Anul 2012, Numar persoane, 140
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2007, Numar persoane, 136
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2008, Numar persoane, 127
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2009, Numar persoane, 130
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2010, Numar persoane, 123
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2011, Numar persoane, 121
15-19 ani, Feminin, Bihor, 29038 DERNA, Anul 2012, Numar persoane, 107
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2007, Numar persoane, 243
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2008, Numar persoane, 248
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2009, Numar persoane, 260
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2010, Numar persoane, 265
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2011, Numar persoane, 271
15-19 ani, Feminin, Bihor, 29092 DIOSIG, Anul 2012, Numar persoane, 251
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2007, Numar persoane, 229
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2008, Numar persoane, 201
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2009, Numar persoane, 202
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2010, Numar persoane, 191
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2011, Numar persoane, 184
15-19 ani, Feminin, Bihor, 29154 DOBRESTI, Anul 2012, Numar persoane, 198
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2007, Numar persoane, 87
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2008, Numar persoane, 88
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2009, Numar persoane, 75
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2010, Numar persoane, 77
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2011, Numar persoane, 80
15-19 ani, Feminin, Bihor, 29243 DRAGANESTI, Anul 2012, Numar persoane, 85
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2007, Numar persoane, 86
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2008, Numar persoane, 90
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2009, Numar persoane, 90
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2010, Numar persoane, 84
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2011, Numar persoane, 75
15-19 ani, Feminin, Bihor, 29341 DRAGESTI, Anul 2012, Numar persoane, 80
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2007, Numar persoane, 130
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2008, Numar persoane, 134
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2009, Numar persoane, 123
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2010, Numar persoane, 114
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2011, Numar persoane, 111
15-19 ani, Feminin, Bihor, 29403 FINIS, Anul 2012, Numar persoane, 104
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2007, Numar persoane, 42
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2008, Numar persoane, 49
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2009, Numar persoane, 47
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2010, Numar persoane, 45
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2011, Numar persoane, 46
15-19 ani, Feminin, Bihor, 32195 GEPIU, Anul 2012, Numar persoane, 50
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2007, Numar persoane, 204
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2008, Numar persoane, 203
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2009, Numar persoane, 123
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2010, Numar persoane, 124
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2011, Numar persoane, 125
15-19 ani, Feminin, Bihor, 29467 GIRISU DE CRIS, Anul 2012, Numar persoane, 129
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2007, Numar persoane, 101
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2008, Numar persoane, 96
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2009, Numar persoane, 97
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2010, Numar persoane, 103
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2011, Numar persoane, 104
15-19 ani, Feminin, Bihor, 29519 HIDISELU DE SUS, Anul 2012, Numar persoane, 109
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2007, Numar persoane, 110
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2008, Numar persoane, 105
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2009, Numar persoane, 98
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2010, Numar persoane, 91
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2011, Numar persoane, 104
15-19 ani, Feminin, Bihor, 29573 HOLOD, Anul 2012, Numar persoane, 108
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2007, Numar persoane, 74
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2008, Numar persoane, 73
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2009, Numar persoane, 71
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2010, Numar persoane, 70
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2011, Numar persoane, 60
15-19 ani, Feminin, Bihor, 29662 HUSASAU DE TINCA, Anul 2012, Numar persoane, 69
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2007, Numar persoane, 171
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2008, Numar persoane, 160
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2009, Numar persoane, 160
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2010, Numar persoane, 158
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2011, Numar persoane, 159
15-19 ani, Feminin, Bihor, 29724 INEU, Anul 2012, Numar persoane, 166
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2007, Numar persoane, 120
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2008, Numar persoane, 111
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2009, Numar persoane, 106
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2010, Numar persoane, 95
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2011, Numar persoane, 95
15-19 ani, Feminin, Bihor, 29813 LAZARENI, Anul 2012, Numar persoane, 94
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2007, Numar persoane, 50
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2008, Numar persoane, 53
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2009, Numar persoane, 45
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2010, Numar persoane, 49
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2011, Numar persoane, 45
15-19 ani, Feminin, Bihor, 29760 LAZURI DE BEIUS, Anul 2012, Numar persoane, 37
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2007, Numar persoane, 125
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2008, Numar persoane, 129
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2009, Numar persoane, 128
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2010, Numar persoane, 116
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2011, Numar persoane, 115
15-19 ani, Feminin, Bihor, 29902 LUGASU DE JOS, Anul 2012, Numar persoane, 104
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2007, Numar persoane, 103
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2008, Numar persoane, 84
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2009, Numar persoane, 72
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2010, Numar persoane, 64
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2011, Numar persoane, 56
15-19 ani, Feminin, Bihor, 29948 LUNCA, Anul 2012, Numar persoane, 60
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2007, Numar persoane, 91
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2008, Numar persoane, 97
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2009, Numar persoane, 81
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2010, Numar persoane, 75
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2011, Numar persoane, 68
15-19 ani, Feminin, Bihor, 30014 MADARAS, Anul 2012, Numar persoane, 79
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2007, Numar persoane, 80
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2008, Numar persoane, 85
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2009, Numar persoane, 81
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2010, Numar persoane, 86
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2011, Numar persoane, 83
15-19 ani, Feminin, Bihor, 30069 MAGESTI, Anul 2012, Numar persoane, 85
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2007, Numar persoane, 179
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2008, Numar persoane, 171
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2009, Numar persoane, 151
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2010, Numar persoane, 153
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2011, Numar persoane, 139
15-19 ani, Feminin, Bihor, 30149 NOJORID, Anul 2012, Numar persoane, 145
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2007, Numar persoane, 126
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2008, Numar persoane, 116
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2009, Numar persoane, 104
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2010, Numar persoane, 103
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2011, Numar persoane, 90
15-19 ani, Feminin, Bihor, 30229 OLCEA, Anul 2012, Numar persoane, 88
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2007, Numar persoane, 226
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2008, Numar persoane, 210
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2009, Numar persoane, 224
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2010, Numar persoane, 229
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2011, Numar persoane, 203
15-19 ani, Feminin, Bihor, 30274 OSORHEI, Anul 2012, Numar persoane, 204
15-19 ani, Feminin, Bihor, 32161 PALEU, Anul 2007, Numar persoane, 58
15-19 ani, Feminin, Bihor, 32161 PALEU, Anul 2008, Numar persoane, 61
15-19 ani, Feminin, Bihor, 32161 PALEU, Anul 2009, Numar persoane, 57
