
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2004, Numar persoane, 303
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2005, Numar persoane, 279
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2006, Numar persoane, 310
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2007, Numar persoane, 323
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2008, Numar persoane, 252
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2009, Numar persoane, 290
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2010, Numar persoane, 297
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2011, Numar persoane, 285
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2012, Numar persoane, 279
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2013, Numar persoane, 278
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2014, Numar persoane, 288
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2015, Numar persoane, 275
Satu Mare, 136526 MUNICIPIUL CAREI, Anul 2016, Numar persoane, 283
Satu Mare, 136848 ORAS ARDUD, Anul 1990, Numar persoane, 109
Satu Mare, 136848 ORAS ARDUD, Anul 1991, Numar persoane, 124
Satu Mare, 136848 ORAS ARDUD, Anul 1992, Numar persoane, 114
Satu Mare, 136848 ORAS ARDUD, Anul 1993, Numar persoane, 106
Satu Mare, 136848 ORAS ARDUD, Anul 1994, Numar persoane, 136
Satu Mare, 136848 ORAS ARDUD, Anul 1995, Numar persoane, 117
Satu Mare, 136848 ORAS ARDUD, Anul 1996, Numar persoane, 100
Satu Mare, 136848 ORAS ARDUD, Anul 1997, Numar persoane, 119
Satu Mare, 136848 ORAS ARDUD, Anul 1998, Numar persoane, 106
Satu Mare, 136848 ORAS ARDUD, Anul 1999, Numar persoane, 89
Satu Mare, 136848 ORAS ARDUD, Anul 2000, Numar persoane, 109
Satu Mare, 136848 ORAS ARDUD, Anul 2001, Numar persoane, 105
Satu Mare, 136848 ORAS ARDUD, Anul 2002, Numar persoane, 137
Satu Mare, 136848 ORAS ARDUD, Anul 2003, Numar persoane, 94
Satu Mare, 136848 ORAS ARDUD, Anul 2004, Numar persoane, 105
Satu Mare, 136848 ORAS ARDUD, Anul 2005, Numar persoane, 92
Satu Mare, 136848 ORAS ARDUD, Anul 2006, Numar persoane, 81
Satu Mare, 136848 ORAS ARDUD, Anul 2007, Numar persoane, 84
Satu Mare, 136848 ORAS ARDUD, Anul 2008, Numar persoane, 83
Satu Mare, 136848 ORAS ARDUD, Anul 2009, Numar persoane, 96
Satu Mare, 136848 ORAS ARDUD, Anul 2010, Numar persoane, 99
Satu Mare, 136848 ORAS ARDUD, Anul 2011, Numar persoane, 96
Satu Mare, 136848 ORAS ARDUD, Anul 2012, Numar persoane, 90
Satu Mare, 136848 ORAS ARDUD, Anul 2013, Numar persoane, 92
Satu Mare, 136848 ORAS ARDUD, Anul 2014, Numar persoane, 81
Satu Mare, 136848 ORAS ARDUD, Anul 2015, Numar persoane, 78
Satu Mare, 136848 ORAS ARDUD, Anul 2016, Numar persoane, 87
Satu Mare, 138039 ORAS LIVADA, Anul 1990, Numar persoane, 80
Satu Mare, 138039 ORAS LIVADA, Anul 1991, Numar persoane, 72
Satu Mare, 138039 ORAS LIVADA, Anul 1992, Numar persoane, 104
Satu Mare, 138039 ORAS LIVADA, Anul 1993, Numar persoane, 70
Satu Mare, 138039 ORAS LIVADA, Anul 1994, Numar persoane, 115
Satu Mare, 138039 ORAS LIVADA, Anul 1995, Numar persoane, 95
Satu Mare, 138039 ORAS LIVADA, Anul 1996, Numar persoane, 89
Satu Mare, 138039 ORAS LIVADA, Anul 1997, Numar persoane, 99
Satu Mare, 138039 ORAS LIVADA, Anul 1998, Numar persoane, 107
Satu Mare, 138039 ORAS LIVADA, Anul 1999, Numar persoane, 98
Satu Mare, 138039 ORAS LIVADA, Anul 2000, Numar persoane, 74
Satu Mare, 138039 ORAS LIVADA, Anul 2001, Numar persoane, 94
Satu Mare, 138039 ORAS LIVADA, Anul 2002, Numar persoane, 89
Satu Mare, 138039 ORAS LIVADA, Anul 2003, Numar persoane, 96
Satu Mare, 138039 ORAS LIVADA, Anul 2004, Numar persoane, 80
Satu Mare, 138039 ORAS LIVADA, Anul 2005, Numar persoane, 86
Satu Mare, 138039 ORAS LIVADA, Anul 2006, Numar persoane, 90
Satu Mare, 138039 ORAS LIVADA, Anul 2007, Numar persoane, 87
Satu Mare, 138039 ORAS LIVADA, Anul 2008, Numar persoane, 87
Satu Mare, 138039 ORAS LIVADA, Anul 2009, Numar persoane, 79
Satu Mare, 138039 ORAS LIVADA, Anul 2010, Numar persoane, 79
Satu Mare, 138039 ORAS LIVADA, Anul 2011, Numar persoane, 78
Satu Mare, 138039 ORAS LIVADA, Anul 2012, Numar persoane, 70
Satu Mare, 138039 ORAS LIVADA, Anul 2013, Numar persoane, 68
Satu Mare, 138039 ORAS LIVADA, Anul 2014, Numar persoane, 79
Satu Mare, 138039 ORAS LIVADA, Anul 2015, Numar persoane, 89
Satu Mare, 138039 ORAS LIVADA, Anul 2016, Numar persoane, 66
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1990, Numar persoane, 125
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1991, Numar persoane, 127
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1992, Numar persoane, 145
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1993, Numar persoane, 114
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1994, Numar persoane, 142
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1995, Numar persoane, 124
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1996, Numar persoane, 135
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1997, Numar persoane, 107
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1998, Numar persoane, 145
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 1999, Numar persoane, 162
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2000, Numar persoane, 112
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2001, Numar persoane, 117
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2002, Numar persoane, 162
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2003, Numar persoane, 134
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2004, Numar persoane, 144
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2005, Numar persoane, 128
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2006, Numar persoane, 144
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2007, Numar persoane, 125
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2008, Numar persoane, 134
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2009, Numar persoane, 130
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2010, Numar persoane, 144
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2011, Numar persoane, 122
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2012, Numar persoane, 126
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2013, Numar persoane, 122
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2014, Numar persoane, 130
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2015, Numar persoane, 160
Satu Mare, 136599 ORAS NEGRESTI-OAS, Anul 2016, Numar persoane, 138
Satu Mare, 136642 ORAS TASNAD, Anul 1990, Numar persoane, 112
Satu Mare, 136642 ORAS TASNAD, Anul 1991, Numar persoane, 143
Satu Mare, 136642 ORAS TASNAD, Anul 1992, Numar persoane, 139
Satu Mare, 136642 ORAS TASNAD, Anul 1993, Numar persoane, 122
Satu Mare, 136642 ORAS TASNAD, Anul 1994, Numar persoane, 127
Satu Mare, 136642 ORAS TASNAD, Anul 1995, Numar persoane, 157
Satu Mare, 136642 ORAS TASNAD, Anul 1996, Numar persoane, 133
Satu Mare, 136642 ORAS TASNAD, Anul 1997, Numar persoane, 150
Satu Mare, 136642 ORAS TASNAD, Anul 1998, Numar persoane, 145
Satu Mare, 136642 ORAS TASNAD, Anul 1999, Numar persoane, 142
Satu Mare, 136642 ORAS TASNAD, Anul 2000, Numar persoane, 109
Satu Mare, 136642 ORAS TASNAD, Anul 2001, Numar persoane, 135
Satu Mare, 136642 ORAS TASNAD, Anul 2002, Numar persoane, 128
Satu Mare, 136642 ORAS TASNAD, Anul 2003, Numar persoane, 147
Satu Mare, 136642 ORAS TASNAD, Anul 2004, Numar persoane, 111
Satu Mare, 136642 ORAS TASNAD, Anul 2005, Numar persoane, 97
Satu Mare, 136642 ORAS TASNAD, Anul 2006, Numar persoane, 130
Satu Mare, 136642 ORAS TASNAD, Anul 2007, Numar persoane, 112
Satu Mare, 136642 ORAS TASNAD, Anul 2008, Numar persoane, 108
Satu Mare, 136642 ORAS TASNAD, Anul 2009, Numar persoane, 126
Satu Mare, 136642 ORAS TASNAD, Anul 2010, Numar persoane, 103
Satu Mare, 136642 ORAS TASNAD, Anul 2011, Numar persoane, 98
Satu Mare, 136642 ORAS TASNAD, Anul 2012, Numar persoane, 126
Satu Mare, 136642 ORAS TASNAD, Anul 2013, Numar persoane, 88
Satu Mare, 136642 ORAS TASNAD, Anul 2014, Numar persoane, 103
Satu Mare, 136642 ORAS TASNAD, Anul 2015, Numar persoane, 125
Satu Mare, 136642 ORAS TASNAD, Anul 2016, Numar persoane, 117
Satu Mare, 136713 ACIS, Anul 1990, Numar persoane, 56
Satu Mare, 136713 ACIS, Anul 1991, Numar persoane, 51
Satu Mare, 136713 ACIS, Anul 1992, Numar persoane, 51
Satu Mare, 136713 ACIS, Anul 1993, Numar persoane, 60
Satu Mare, 136713 ACIS, Anul 1994, Numar persoane, 67
Satu Mare, 136713 ACIS, Anul 1995, Numar persoane, 72
Satu Mare, 136713 ACIS, Anul 1996, Numar persoane, 60
Satu Mare, 136713 ACIS, Anul 1997, Numar persoane, 44
Satu Mare, 136713 ACIS, Anul 1998, Numar persoane, 54
Satu Mare, 136713 ACIS, Anul 1999, Numar persoane, 50
Satu Mare, 136713 ACIS, Anul 2000, Numar persoane, 59
Satu Mare, 136713 ACIS, Anul 2001, Numar persoane, 50
Satu Mare, 136713 ACIS, Anul 2002, Numar persoane, 60
Satu Mare, 136713 ACIS, Anul 2003, Numar persoane, 59
Satu Mare, 136713 ACIS, Anul 2004, Numar persoane, 52
Satu Mare, 136713 ACIS, Anul 2005, Numar persoane, 46
Satu Mare, 136713 ACIS, Anul 2006, Numar persoane, 35
Satu Mare, 136713 ACIS, Anul 2007, Numar persoane, 50
Satu Mare, 136713 ACIS, Anul 2008, Numar persoane, 47
Satu Mare, 136713 ACIS, Anul 2009, Numar persoane, 45
Satu Mare, 136713 ACIS, Anul 2010, Numar persoane, 39
Satu Mare, 136713 ACIS, Anul 2011, Numar persoane, 45
Satu Mare, 136713 ACIS, Anul 2012, Numar persoane, 44
Satu Mare, 136713 ACIS, Anul 2013, Numar persoane, 33
Satu Mare, 136713 ACIS, Anul 2014, Numar persoane, 44
Satu Mare, 136713 ACIS, Anul 2015, Numar persoane, 44
Satu Mare, 136713 ACIS, Anul 2016, Numar persoane, 52
Satu Mare, 179873 AGRIS, Anul 2004, Numar persoane, 11
Satu Mare, 179873 AGRIS, Anul 2005, Numar persoane, 13
Satu Mare, 179873 AGRIS, Anul 2006, Numar persoane, 7
Satu Mare, 179873 AGRIS, Anul 2007, Numar persoane, 17
Satu Mare, 179873 AGRIS, Anul 2008, Numar persoane, 25
Satu Mare, 179873 AGRIS, Anul 2009, Numar persoane, 24
Satu Mare, 179873 AGRIS, Anul 2010, Numar persoane, 19
Satu Mare, 179873 AGRIS, Anul 2011, Numar persoane, 20
Satu Mare, 179873 AGRIS, Anul 2012, Numar persoane, 22
Satu Mare, 179873 AGRIS, Anul 2013, Numar persoane, 14
Satu Mare, 179873 AGRIS, Anul 2014, Numar persoane, 20
Satu Mare, 179873 AGRIS, Anul 2015, Numar persoane, 16
Satu Mare, 179873 AGRIS, Anul 2016, Numar persoane, 19
Satu Mare, 136768 ANDRID, Anul 1990, Numar persoane, 58
Satu Mare, 136768 ANDRID, Anul 1991, Numar persoane, 54
Satu Mare, 136768 ANDRID, Anul 1992, Numar persoane, 53
Satu Mare, 136768 ANDRID, Anul 1993, Numar persoane, 63
Satu Mare, 136768 ANDRID, Anul 1994, Numar persoane, 47
Satu Mare, 136768 ANDRID, Anul 1995, Numar persoane, 68
Satu Mare, 136768 ANDRID, Anul 1996, Numar persoane, 62
Satu Mare, 136768 ANDRID, Anul 1997, Numar persoane, 69
Satu Mare, 136768 ANDRID, Anul 1998, Numar persoane, 43
Satu Mare, 136768 ANDRID, Anul 1999, Numar persoane, 47
Satu Mare, 136768 ANDRID, Anul 2000, Numar persoane, 65
Satu Mare, 136768 ANDRID, Anul 2001, Numar persoane, 52
Satu Mare, 136768 ANDRID, Anul 2002, Numar persoane, 38
Satu Mare, 136768 ANDRID, Anul 2003, Numar persoane, 66
Satu Mare, 136768 ANDRID, Anul 2004, Numar persoane, 42
Satu Mare, 136768 ANDRID, Anul 2005, Numar persoane, 57
Satu Mare, 136768 ANDRID, Anul 2006, Numar persoane, 57
Satu Mare, 136768 ANDRID, Anul 2007, Numar persoane, 52
Satu Mare, 136768 ANDRID, Anul 2008, Numar persoane, 43
Satu Mare, 136768 ANDRID, Anul 2009, Numar persoane, 32
Satu Mare, 136768 ANDRID, Anul 2010, Numar persoane, 34
Satu Mare, 136768 ANDRID, Anul 2011, Numar persoane, 38
Satu Mare, 136768 ANDRID, Anul 2012, Numar persoane, 41
Satu Mare, 136768 ANDRID, Anul 2013, Numar persoane, 34
Satu Mare, 136768 ANDRID, Anul 2014, Numar persoane, 33
Satu Mare, 136768 ANDRID, Anul 2015, Numar persoane, 33
Satu Mare, 136768 ANDRID, Anul 2016, Numar persoane, 31
Satu Mare, 136802 APA, Anul 1990, Numar persoane, 36
Satu Mare, 136802 APA, Anul 1991, Numar persoane, 43
Satu Mare, 136802 APA, Anul 1992, Numar persoane, 65
Satu Mare, 136802 APA, Anul 1993, Numar persoane, 63
Satu Mare, 136802 APA, Anul 1994, Numar persoane, 61
Satu Mare, 136802 APA, Anul 1995, Numar persoane, 64
Satu Mare, 136802 APA, Anul 1996, Numar persoane, 45
Satu Mare, 136802 APA, Anul 1997, Numar persoane, 49
Satu Mare, 136802 APA, Anul 1998, Numar persoane, 47
Satu Mare, 136802 APA, Anul 1999, Numar persoane, 47
Satu Mare, 136802 APA, Anul 2000, Numar persoane, 43
Satu Mare, 136802 APA, Anul 2001, Numar persoane, 55
Satu Mare, 136802 APA, Anul 2002, Numar persoane, 48
Satu Mare, 136802 APA, Anul 2003, Numar persoane, 49
Satu Mare, 136802 APA, Anul 2004, Numar persoane, 38
Satu Mare, 136802 APA, Anul 2005, Numar persoane, 54
Satu Mare, 136802 APA, Anul 2006, Numar persoane, 41
Satu Mare, 136802 APA, Anul 2007, Numar persoane, 36
Satu Mare, 136802 APA, Anul 2008, Numar persoane, 37
Satu Mare, 136802 APA, Anul 2009, Numar persoane, 41
Satu Mare, 136802 APA, Anul 2010, Numar persoane, 41
Satu Mare, 136802 APA, Anul 2011, Numar persoane, 48
Satu Mare, 136802 APA, Anul 2012, Numar persoane, 38
Satu Mare, 136802 APA, Anul 2013, Numar persoane, 38
Satu Mare, 136802 APA, Anul 2014, Numar persoane, 29
Satu Mare, 136802 APA, Anul 2015, Numar persoane, 35
Satu Mare, 136802 APA, Anul 2016, Numar persoane, 45
Satu Mare, 136919 BATARCI, Anul 1990, Numar persoane, 57
Satu Mare, 136919 BATARCI, Anul 1991, Numar persoane, 51
Satu Mare, 136919 BATARCI, Anul 1992, Numar persoane, 57
Satu Mare, 136919 BATARCI, Anul 1993, Numar persoane, 43
Satu Mare, 136919 BATARCI, Anul 1994, Numar persoane, 66
Satu Mare, 136919 BATARCI, Anul 1995, Numar persoane, 54
Satu Mare, 136919 BATARCI, Anul 1996, Numar persoane, 58
Satu Mare, 136919 BATARCI, Anul 1997, Numar persoane, 46
Satu Mare, 136919 BATARCI, Anul 1998, Numar persoane, 50
Satu Mare, 136919 BATARCI, Anul 1999, Numar persoane, 50
Satu Mare, 136919 BATARCI, Anul 2000, Numar persoane, 57
Satu Mare, 136919 BATARCI, Anul 2001, Numar persoane, 39
Satu Mare, 136919 BATARCI, Anul 2002, Numar persoane, 54
Satu Mare, 136919 BATARCI, Anul 2003, Numar persoane, 42
Satu Mare, 136919 BATARCI, Anul 2004, Numar persoane, 47
Satu Mare, 136919 BATARCI, Anul 2005, Numar persoane, 51
Satu Mare, 136919 BATARCI, Anul 2006, Numar persoane, 28
Satu Mare, 136919 BATARCI, Anul 2007, Numar persoane, 38
Satu Mare, 136919 BATARCI, Anul 2008, Numar persoane, 37
Satu Mare, 136919 BATARCI, Anul 2009, Numar persoane, 30
Satu Mare, 136919 BATARCI, Anul 2010, Numar persoane, 42
Satu Mare, 136919 BATARCI, Anul 2011, Numar persoane, 35
Satu Mare, 136919 BATARCI, Anul 2012, Numar persoane, 46
Satu Mare, 136919 BATARCI, Anul 2013, Numar persoane, 37
Satu Mare, 136919 BATARCI, Anul 2014, Numar persoane, 35
Satu Mare, 136919 BATARCI, Anul 2015, Numar persoane, 33
Satu Mare, 136919 BATARCI, Anul 2016, Numar persoane, 35
Satu Mare, 136964 BELTIUG, Anul 1990, Numar persoane, 71
Satu Mare, 136964 BELTIUG, Anul 1991, Numar persoane, 64
Satu Mare, 136964 BELTIUG, Anul 1992, Numar persoane, 72
Satu Mare, 136964 BELTIUG, Anul 1993, Numar persoane, 84
Satu Mare, 136964 BELTIUG, Anul 1994, Numar persoane, 76
Satu Mare, 136964 BELTIUG, Anul 1995, Numar persoane, 75
Satu Mare, 136964 BELTIUG, Anul 1996, Numar persoane, 83
Satu Mare, 136964 BELTIUG, Anul 1997, Numar persoane, 66
Satu Mare, 136964 BELTIUG, Anul 1998, Numar persoane, 51
Satu Mare, 136964 BELTIUG, Anul 1999, Numar persoane, 62
Satu Mare, 136964 BELTIUG, Anul 2000, Numar persoane, 54
Satu Mare, 136964 BELTIUG, Anul 2001, Numar persoane, 68
Satu Mare, 136964 BELTIUG, Anul 2002, Numar persoane, 63
Satu Mare, 136964 BELTIUG, Anul 2003, Numar persoane, 77
Satu Mare, 136964 BELTIUG, Anul 2004, Numar persoane, 71
Satu Mare, 136964 BELTIUG, Anul 2005, Numar persoane, 49
Satu Mare, 136964 BELTIUG, Anul 2006, Numar persoane, 55
Satu Mare, 136964 BELTIUG, Anul 2007, Numar persoane, 67
Satu Mare, 136964 BELTIUG, Anul 2008, Numar persoane, 59
Satu Mare, 136964 BELTIUG, Anul 2009, Numar persoane, 50
Satu Mare, 136964 BELTIUG, Anul 2010, Numar persoane, 69
Satu Mare, 136964 BELTIUG, Anul 2011, Numar persoane, 59
Satu Mare, 136964 BELTIUG, Anul 2012, Numar persoane, 32
Satu Mare, 136964 BELTIUG, Anul 2013, Numar persoane, 42
Satu Mare, 136964 BELTIUG, Anul 2014, Numar persoane, 42
Satu Mare, 136964 BELTIUG, Anul 2015, Numar persoane, 54
Satu Mare, 136964 BELTIUG, Anul 2016, Numar persoane, 52
Satu Mare, 137032 BERVENI, Anul 1990, Numar persoane, 50
Satu Mare, 137032 BERVENI, Anul 1991, Numar persoane, 58
Satu Mare, 137032 BERVENI, Anul 1992, Numar persoane, 72
Satu Mare, 137032 BERVENI, Anul 1993, Numar persoane, 63
Satu Mare, 137032 BERVENI, Anul 1994, Numar persoane, 65
Satu Mare, 137032 BERVENI, Anul 1995, Numar persoane, 49
Satu Mare, 137032 BERVENI, Anul 1996, Numar persoane, 69
Satu Mare, 137032 BERVENI, Anul 1997, Numar persoane, 64
Satu Mare, 137032 BERVENI, Anul 1998, Numar persoane, 61
Satu Mare, 137032 BERVENI, Anul 1999, Numar persoane, 50
Satu Mare, 137032 BERVENI, Anul 2000, Numar persoane, 55
Satu Mare, 137032 BERVENI, Anul 2001, Numar persoane, 57
Satu Mare, 137032 BERVENI, Anul 2002, Numar persoane, 46
Satu Mare, 137032 BERVENI, Anul 2003, Numar persoane, 53
Satu Mare, 137032 BERVENI, Anul 2004, Numar persoane, 60
Satu Mare, 137032 BERVENI, Anul 2005, Numar persoane, 56
Satu Mare, 137032 BERVENI, Anul 2006, Numar persoane, 64
Satu Mare, 137032 BERVENI, Anul 2007, Numar persoane, 48
Satu Mare, 137032 BERVENI, Anul 2008, Numar persoane, 65
Satu Mare, 137032 BERVENI, Anul 2009, Numar persoane, 57
Satu Mare, 137032 BERVENI, Anul 2010, Numar persoane, 46
Satu Mare, 137032 BERVENI, Anul 2011, Numar persoane, 49
Satu Mare, 137032 BERVENI, Anul 2012, Numar persoane, 39
Satu Mare, 137032 BERVENI, Anul 2013, Numar persoane, 40
Satu Mare, 137032 BERVENI, Anul 2014, Numar persoane, 57
Satu Mare, 137032 BERVENI, Anul 2015, Numar persoane, 57
Satu Mare, 137032 BERVENI, Anul 2016, Numar persoane, 46
Satu Mare, 137103 BIRSAU, Anul 1990, Numar persoane, 33
Satu Mare, 137103 BIRSAU, Anul 1991, Numar persoane, 36
Satu Mare, 137103 BIRSAU, Anul 1992, Numar persoane, 32
Satu Mare, 137103 BIRSAU, Anul 1993, Numar persoane, 29
Satu Mare, 137103 BIRSAU, Anul 1994, Numar persoane, 34
Satu Mare, 137103 BIRSAU, Anul 1995, Numar persoane, 33
Satu Mare, 137103 BIRSAU, Anul 1996, Numar persoane, 40
Satu Mare, 137103 BIRSAU, Anul 1997, Numar persoane, 32
Satu Mare, 137103 BIRSAU, Anul 1998, Numar persoane, 39
Satu Mare, 137103 BIRSAU, Anul 1999, Numar persoane, 26
Satu Mare, 137103 BIRSAU, Anul 2000, Numar persoane, 31
Satu Mare, 137103 BIRSAU, Anul 2001, Numar persoane, 38
Satu Mare, 137103 BIRSAU, Anul 2002, Numar persoane, 32
Satu Mare, 137103 BIRSAU, Anul 2003, Numar persoane, 37
Satu Mare, 137103 BIRSAU, Anul 2004, Numar persoane, 39
Satu Mare, 137103 BIRSAU, Anul 2005, Numar persoane, 38
Satu Mare, 137103 BIRSAU, Anul 2006, Numar persoane, 34
Satu Mare, 137103 BIRSAU, Anul 2007, Numar persoane, 34
Satu Mare, 137103 BIRSAU, Anul 2008, Numar persoane, 24
Satu Mare, 137103 BIRSAU, Anul 2009, Numar persoane, 36
Satu Mare, 137103 BIRSAU, Anul 2010, Numar persoane, 39
Satu Mare, 137103 BIRSAU, Anul 2011, Numar persoane, 37
Satu Mare, 137103 BIRSAU, Anul 2012, Numar persoane, 32
Satu Mare, 137103 BIRSAU, Anul 2013, Numar persoane, 35
Satu Mare, 137103 BIRSAU, Anul 2014, Numar persoane, 31
Satu Mare, 137103 BIRSAU, Anul 2015, Numar persoane, 30
Satu Mare, 137103 BIRSAU, Anul 2016, Numar persoane, 30
Satu Mare, 137069 BIXAD, Anul 1990, Numar persoane, 65
Satu Mare, 137069 BIXAD, Anul 1991, Numar persoane, 67
Satu Mare, 137069 BIXAD, Anul 1992, Numar persoane, 78
Satu Mare, 137069 BIXAD, Anul 1993, Numar persoane, 77
Satu Mare, 137069 BIXAD, Anul 1994, Numar persoane, 88
Satu Mare, 137069 BIXAD, Anul 1995, Numar persoane, 75
Satu Mare, 137069 BIXAD, Anul 1996, Numar persoane, 90
Satu Mare, 137069 BIXAD, Anul 1997, Numar persoane, 79
Satu Mare, 137069 BIXAD, Anul 1998, Numar persoane, 71
Satu Mare, 137069 BIXAD, Anul 1999, Numar persoane, 69
Satu Mare, 137069 BIXAD, Anul 2000, Numar persoane, 78
Satu Mare, 137069 BIXAD, Anul 2001, Numar persoane, 83
Satu Mare, 137069 BIXAD, Anul 2002, Numar persoane, 76
Satu Mare, 137069 BIXAD, Anul 2003, Numar persoane, 64
Satu Mare, 137069 BIXAD, Anul 2004, Numar persoane, 70
