
Judete, Localitati , Ani, UM: Numar, Valoare
Timis, 156357 ORAS CIACOVA, Anul 2004, Numar, 3
Timis, 156357 ORAS CIACOVA, Anul 2007, Numar, 1
Timis, 156357 ORAS CIACOVA, Anul 2009, Numar, 1
Timis, 156357 ORAS CIACOVA, Anul 2011, Numar, 2
Timis, 156357 ORAS CIACOVA, Anul 2014, Numar, 2
Timis, 156357 ORAS CIACOVA, Anul 2015, Numar, 3
Timis, 155458 ORAS DETA, Anul 1990, Numar, 12
Timis, 155458 ORAS DETA, Anul 1991, Numar, 26
Timis, 155458 ORAS DETA, Anul 1992, Numar, 17
Timis, 155458 ORAS DETA, Anul 1993, Numar, 26
Timis, 155458 ORAS DETA, Anul 1994, Numar, 10
Timis, 155458 ORAS DETA, Anul 1995, Numar, 24
Timis, 155458 ORAS DETA, Anul 1996, Numar, 25
Timis, 155458 ORAS DETA, Anul 1997, Numar, 37
Timis, 155458 ORAS DETA, Anul 1998, Numar, 27
Timis, 155458 ORAS DETA, Anul 1999, Numar, 11
Timis, 155458 ORAS DETA, Anul 2000, Numar, 17
Timis, 155458 ORAS DETA, Anul 2002, Numar, 15
Timis, 155458 ORAS DETA, Anul 2003, Numar, 22
Timis, 155458 ORAS DETA, Anul 2004, Numar, 6
Timis, 155458 ORAS DETA, Anul 2013, Numar, 2
Timis, 155458 ORAS DETA, Anul 2015, Numar, 5
Timis, 156801 ORAS FAGET, Anul 1990, Numar, 11
Timis, 156801 ORAS FAGET, Anul 1991, Numar, 7
Timis, 156801 ORAS FAGET, Anul 1992, Numar, 7
Timis, 156801 ORAS FAGET, Anul 1993, Numar, 5
Timis, 156801 ORAS FAGET, Anul 1994, Numar, 15
Timis, 156801 ORAS FAGET, Anul 1995, Numar, 9
Timis, 156801 ORAS FAGET, Anul 1996, Numar, 12
Timis, 156801 ORAS FAGET, Anul 1997, Numar, 9
Timis, 156801 ORAS FAGET, Anul 1998, Numar, 27
Timis, 156801 ORAS FAGET, Anul 1999, Numar, 10
Timis, 156801 ORAS FAGET, Anul 2000, Numar, 11
Timis, 156801 ORAS FAGET, Anul 2001, Numar, 15
Timis, 156801 ORAS FAGET, Anul 2002, Numar, 16
Timis, 156801 ORAS FAGET, Anul 2003, Numar, 10
Timis, 156801 ORAS FAGET, Anul 2004, Numar, 11
Timis, 156801 ORAS FAGET, Anul 2005, Numar, 12
Timis, 156801 ORAS FAGET, Anul 2006, Numar, 16
Timis, 156801 ORAS FAGET, Anul 2007, Numar, 9
Timis, 156801 ORAS FAGET, Anul 2008, Numar, 12
Timis, 156801 ORAS FAGET, Anul 2009, Numar, 13
Timis, 156801 ORAS FAGET, Anul 2010, Numar, 11
Timis, 156801 ORAS FAGET, Anul 2011, Numar, 8
Timis, 156801 ORAS FAGET, Anul 2012, Numar, 15
Timis, 156801 ORAS FAGET, Anul 2013, Numar, 17
Timis, 156801 ORAS FAGET, Anul 2014, Numar, 14
Timis, 156801 ORAS FAGET, Anul 2015, Numar, 10
Timis, 156801 ORAS FAGET, Anul 2016, Numar, 13
Timis, 157086 ORAS GATAIA, Anul 1990, Numar, 9
Timis, 157086 ORAS GATAIA, Anul 1991, Numar, 17
Timis, 157086 ORAS GATAIA, Anul 1992, Numar, 10
Timis, 157086 ORAS GATAIA, Anul 1993, Numar, 11
Timis, 157086 ORAS GATAIA, Anul 1994, Numar, 9
Timis, 157086 ORAS GATAIA, Anul 1995, Numar, 9
Timis, 157086 ORAS GATAIA, Anul 1996, Numar, 11
Timis, 157086 ORAS GATAIA, Anul 1997, Numar, 11
Timis, 157086 ORAS GATAIA, Anul 1998, Numar, 11
Timis, 157086 ORAS GATAIA, Anul 1999, Numar, 9
Timis, 157086 ORAS GATAIA, Anul 2000, Numar, 7
Timis, 157086 ORAS GATAIA, Anul 2002, Numar, 15
Timis, 157086 ORAS GATAIA, Anul 2003, Numar, 12
Timis, 157086 ORAS GATAIA, Anul 2004, Numar, 9
Timis, 157086 ORAS GATAIA, Anul 2010, Numar, 1
Timis, 157086 ORAS GATAIA, Anul 2011, Numar, 3
Timis, 157086 ORAS GATAIA, Anul 2012, Numar, 2
Timis, 157086 ORAS GATAIA, Anul 2013, Numar, 1
Timis, 157086 ORAS GATAIA, Anul 2014, Numar, 1
Timis, 157086 ORAS GATAIA, Anul 2015, Numar, 2
Timis, 157086 ORAS GATAIA, Anul 2016, Numar, 3
Timis, 155494 ORAS JIMBOLIA, Anul 1990, Numar, 25
Timis, 155494 ORAS JIMBOLIA, Anul 1991, Numar, 23
Timis, 155494 ORAS JIMBOLIA, Anul 1992, Numar, 30
Timis, 155494 ORAS JIMBOLIA, Anul 1993, Numar, 27
Timis, 155494 ORAS JIMBOLIA, Anul 1994, Numar, 38
Timis, 155494 ORAS JIMBOLIA, Anul 1995, Numar, 26
Timis, 155494 ORAS JIMBOLIA, Anul 1996, Numar, 16
Timis, 155494 ORAS JIMBOLIA, Anul 1997, Numar, 22
Timis, 155494 ORAS JIMBOLIA, Anul 1998, Numar, 25
Timis, 155494 ORAS JIMBOLIA, Anul 1999, Numar, 12
Timis, 155494 ORAS JIMBOLIA, Anul 2000, Numar, 5
Timis, 155494 ORAS JIMBOLIA, Anul 2001, Numar, 13
Timis, 155494 ORAS JIMBOLIA, Anul 2002, Numar, 13
Timis, 155494 ORAS JIMBOLIA, Anul 2003, Numar, 14
Timis, 155494 ORAS JIMBOLIA, Anul 2004, Numar, 24
Timis, 155494 ORAS JIMBOLIA, Anul 2005, Numar, 28
Timis, 155494 ORAS JIMBOLIA, Anul 2006, Numar, 14
Timis, 155494 ORAS JIMBOLIA, Anul 2007, Numar, 22
Timis, 155494 ORAS JIMBOLIA, Anul 2008, Numar, 3
Timis, 155494 ORAS JIMBOLIA, Anul 2009, Numar, 6
Timis, 155494 ORAS JIMBOLIA, Anul 2010, Numar, 4
Timis, 155494 ORAS JIMBOLIA, Anul 2011, Numar, 10
Timis, 155494 ORAS JIMBOLIA, Anul 2012, Numar, 14
Timis, 155494 ORAS JIMBOLIA, Anul 2013, Numar, 12
Timis, 155494 ORAS JIMBOLIA, Anul 2014, Numar, 3
Timis, 155494 ORAS JIMBOLIA, Anul 2015, Numar, 8
Timis, 155494 ORAS JIMBOLIA, Anul 2016, Numar, 24
Timis, 158314 ORAS RECAS, Anul 1990, Numar, 10
Timis, 158314 ORAS RECAS, Anul 1991, Numar, 9
Timis, 158314 ORAS RECAS, Anul 1992, Numar, 11
Timis, 158314 ORAS RECAS, Anul 1993, Numar, 8
Timis, 158314 ORAS RECAS, Anul 1994, Numar, 19
Timis, 158314 ORAS RECAS, Anul 1995, Numar, 6
Timis, 158314 ORAS RECAS, Anul 1996, Numar, 3
Timis, 158314 ORAS RECAS, Anul 1997, Numar, 5
Timis, 158314 ORAS RECAS, Anul 1998, Numar, 9
Timis, 158314 ORAS RECAS, Anul 1999, Numar, 1
Timis, 158314 ORAS RECAS, Anul 2000, Numar, 3
Timis, 158314 ORAS RECAS, Anul 2001, Numar, 4
Timis, 158314 ORAS RECAS, Anul 2002, Numar, 7
Timis, 158314 ORAS RECAS, Anul 2003, Numar, 1
Timis, 158314 ORAS RECAS, Anul 2004, Numar, 12
Timis, 158314 ORAS RECAS, Anul 2005, Numar, 5
Timis, 158314 ORAS RECAS, Anul 2006, Numar, 4
Timis, 158314 ORAS RECAS, Anul 2007, Numar, 10
Timis, 158314 ORAS RECAS, Anul 2009, Numar, 2
Timis, 158314 ORAS RECAS, Anul 2010, Numar, 4
Timis, 158314 ORAS RECAS, Anul 2011, Numar, 4
Timis, 158314 ORAS RECAS, Anul 2012, Numar, 7
Timis, 158314 ORAS RECAS, Anul 2013, Numar, 2
Timis, 158314 ORAS RECAS, Anul 2014, Numar, 8
Timis, 158314 ORAS RECAS, Anul 2015, Numar, 8
Timis, 158314 ORAS RECAS, Anul 2016, Numar, 14
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1990, Numar, 20
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1991, Numar, 31
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1992, Numar, 26
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1993, Numar, 15
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1994, Numar, 22
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1995, Numar, 5
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1997, Numar, 6
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1998, Numar, 6
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2000, Numar, 2
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2002, Numar, 7
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2003, Numar, 15
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2004, Numar, 18
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2005, Numar, 4
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2006, Numar, 13
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2007, Numar, 26
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2009, Numar, 37
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2010, Numar, 26
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2011, Numar, 37
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2012, Numar, 15
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2013, Numar, 59
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2014, Numar, 22
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2015, Numar, 26
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2016, Numar, 26
Timis, 155546 BALINT, Anul 1991, Numar, 2
Timis, 155546 BALINT, Anul 1992, Numar, 1
Timis, 155546 BALINT, Anul 1994, Numar, 7
Timis, 155546 BALINT, Anul 1996, Numar, 1
Timis, 155546 BALINT, Anul 1997, Numar, 1
Timis, 155546 BALINT, Anul 1998, Numar, 1
Timis, 155546 BALINT, Anul 1999, Numar, 2
Timis, 155546 BALINT, Anul 2000, Numar, 2
Timis, 155546 BALINT, Anul 2001, Numar, 3
Timis, 155546 BALINT, Anul 2002, Numar, 1
Timis, 155546 BALINT, Anul 2003, Numar, 1
Timis, 155546 BALINT, Anul 2004, Numar, 3
Timis, 155546 BALINT, Anul 2005, Numar, 4
Timis, 155546 BALINT, Anul 2006, Numar, 5
Timis, 155546 BALINT, Anul 2008, Numar, 3
Timis, 155546 BALINT, Anul 2009, Numar, 3
Timis, 155546 BALINT, Anul 2010, Numar, 4
Timis, 155546 BALINT, Anul 2011, Numar, 3
Timis, 155546 BALINT, Anul 2012, Numar, 2
Timis, 155546 BALINT, Anul 2013, Numar, 2
Timis, 155546 BALINT, Anul 2014, Numar, 1
Timis, 155546 BALINT, Anul 2015, Numar, 3
Timis, 155591 BANLOC, Anul 1990, Numar, 4
Timis, 155591 BANLOC, Anul 1991, Numar, 8
Timis, 155591 BANLOC, Anul 1992, Numar, 6
Timis, 155591 BANLOC, Anul 1993, Numar, 8
Timis, 155591 BANLOC, Anul 1994, Numar, 3
Timis, 155591 BANLOC, Anul 1996, Numar, 5
Timis, 155591 BANLOC, Anul 1997, Numar, 8
Timis, 155591 BANLOC, Anul 1998, Numar, 7
Timis, 155591 BANLOC, Anul 1999, Numar, 5
Timis, 155591 BANLOC, Anul 2000, Numar, 3
Timis, 155591 BANLOC, Anul 2001, Numar, 2
Timis, 155591 BANLOC, Anul 2002, Numar, 11
Timis, 155591 BANLOC, Anul 2003, Numar, 6
Timis, 155591 BANLOC, Anul 2004, Numar, 3
Timis, 155591 BANLOC, Anul 2005, Numar, 1
Timis, 155591 BANLOC, Anul 2006, Numar, 1
Timis, 155591 BANLOC, Anul 2015, Numar, 1
Timis, 155662 BARA, Anul 1992, Numar, 1
Timis, 155662 BARA, Anul 1994, Numar, 2
Timis, 155662 BARA, Anul 1995, Numar, 1
Timis, 155662 BARA, Anul 1997, Numar, 2
Timis, 155662 BARA, Anul 2003, Numar, 1
Timis, 155662 BARA, Anul 2005, Numar, 1
Timis, 155662 BARA, Anul 2012, Numar, 1
Timis, 155724 BEBA VECHE, Anul 1991, Numar, 3
Timis, 155724 BEBA VECHE, Anul 1992, Numar, 2
Timis, 155724 BEBA VECHE, Anul 1993, Numar, 2
Timis, 155724 BEBA VECHE, Anul 1994, Numar, 4
Timis, 155724 BEBA VECHE, Anul 1995, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2002, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2003, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2006, Numar, 3
Timis, 155724 BEBA VECHE, Anul 2007, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2010, Numar, 2
Timis, 155724 BEBA VECHE, Anul 2012, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2013, Numar, 5
Timis, 155724 BEBA VECHE, Anul 2014, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2015, Numar, 1
Timis, 155724 BEBA VECHE, Anul 2016, Numar, 2
Timis, 155760 BECICHERECU MIC, Anul 1990, Numar, 2
Timis, 155760 BECICHERECU MIC, Anul 1991, Numar, 8
Timis, 155760 BECICHERECU MIC, Anul 1992, Numar, 12
Timis, 155760 BECICHERECU MIC, Anul 1993, Numar, 5
Timis, 155760 BECICHERECU MIC, Anul 1994, Numar, 9
Timis, 155760 BECICHERECU MIC, Anul 1995, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 1996, Numar, 6
Timis, 155760 BECICHERECU MIC, Anul 1997, Numar, 4
Timis, 155760 BECICHERECU MIC, Anul 1998, Numar, 4
Timis, 155760 BECICHERECU MIC, Anul 1999, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 2000, Numar, 3
Timis, 155760 BECICHERECU MIC, Anul 2001, Numar, 7
Timis, 155760 BECICHERECU MIC, Anul 2002, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 2003, Numar, 2
Timis, 155760 BECICHERECU MIC, Anul 2004, Numar, 4
Timis, 155760 BECICHERECU MIC, Anul 2006, Numar, 3
Timis, 155760 BECICHERECU MIC, Anul 2007, Numar, 5
Timis, 155760 BECICHERECU MIC, Anul 2010, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 2011, Numar, 2
Timis, 155760 BECICHERECU MIC, Anul 2012, Numar, 2
Timis, 155760 BECICHERECU MIC, Anul 2013, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 2014, Numar, 1
Timis, 155760 BECICHERECU MIC, Anul 2015, Numar, 4
Timis, 155797 BELINT, Anul 1990, Numar, 1
Timis, 155797 BELINT, Anul 1991, Numar, 2
Timis, 155797 BELINT, Anul 1992, Numar, 4
Timis, 155797 BELINT, Anul 1993, Numar, 1
Timis, 155797 BELINT, Anul 1994, Numar, 4
Timis, 155797 BELINT, Anul 1995, Numar, 6
Timis, 155797 BELINT, Anul 1996, Numar, 2
Timis, 155797 BELINT, Anul 1997, Numar, 3
Timis, 155797 BELINT, Anul 1998, Numar, 5
Timis, 155797 BELINT, Anul 2000, Numar, 6
Timis, 155797 BELINT, Anul 2001, Numar, 2
Timis, 155797 BELINT, Anul 2002, Numar, 4
Timis, 155797 BELINT, Anul 2003, Numar, 6
Timis, 155797 BELINT, Anul 2004, Numar, 1
Timis, 155797 BELINT, Anul 2005, Numar, 4
Timis, 155797 BELINT, Anul 2006, Numar, 7
Timis, 155797 BELINT, Anul 2007, Numar, 3
Timis, 155797 BELINT, Anul 2008, Numar, 5
Timis, 155797 BELINT, Anul 2010, Numar, 5
Timis, 155797 BELINT, Anul 2011, Numar, 1
Timis, 155797 BELINT, Anul 2012, Numar, 7
Timis, 155797 BELINT, Anul 2013, Numar, 2
Timis, 155797 BELINT, Anul 2014, Numar, 1
Timis, 155797 BELINT, Anul 2015, Numar, 1
Timis, 155797 BELINT, Anul 2016, Numar, 3
Timis, 155840 BETHAUSEN, Anul 1990, Numar, 1
Timis, 155840 BETHAUSEN, Anul 1991, Numar, 2
Timis, 155840 BETHAUSEN, Anul 1992, Numar, 2
Timis, 155840 BETHAUSEN, Anul 1993, Numar, 3
Timis, 155840 BETHAUSEN, Anul 1994, Numar, 2
Timis, 155840 BETHAUSEN, Anul 1995, Numar, 3
Timis, 155840 BETHAUSEN, Anul 1996, Numar, 2
Timis, 155840 BETHAUSEN, Anul 1997, Numar, 3
Timis, 155840 BETHAUSEN, Anul 1998, Numar, 2
Timis, 155840 BETHAUSEN, Anul 2000, Numar, 4
Timis, 155840 BETHAUSEN, Anul 2002, Numar, 1
Timis, 155840 BETHAUSEN, Anul 2003, Numar, 2
Timis, 155840 BETHAUSEN, Anul 2004, Numar, 2
Timis, 155840 BETHAUSEN, Anul 2006, Numar, 3
Timis, 155840 BETHAUSEN, Anul 2007, Numar, 2
Timis, 155840 BETHAUSEN, Anul 2009, Numar, 4
Timis, 155840 BETHAUSEN, Anul 2010, Numar, 3
Timis, 155840 BETHAUSEN, Anul 2011, Numar, 4
Timis, 155840 BETHAUSEN, Anul 2012, Numar, 1
Timis, 155840 BETHAUSEN, Anul 2013, Numar, 4
Timis, 155840 BETHAUSEN, Anul 2014, Numar, 5
Timis, 155840 BETHAUSEN, Anul 2015, Numar, 5
Timis, 155840 BETHAUSEN, Anul 2016, Numar, 6
Timis, 155911 BILED, Anul 1990, Numar, 7
Timis, 155911 BILED, Anul 1991, Numar, 9
Timis, 155911 BILED, Anul 1992, Numar, 10
Timis, 155911 BILED, Anul 1993, Numar, 11
Timis, 155911 BILED, Anul 1994, Numar, 20
Timis, 155911 BILED, Anul 1995, Numar, 6
Timis, 155911 BILED, Anul 1996, Numar, 6
Timis, 155911 BILED, Anul 1997, Numar, 5
Timis, 155911 BILED, Anul 1998, Numar, 10
Timis, 155911 BILED, Anul 1999, Numar, 10
Timis, 155911 BILED, Anul 2000, Numar, 5
Timis, 155911 BILED, Anul 2001, Numar, 4
Timis, 155911 BILED, Anul 2002, Numar, 8
Timis, 155911 BILED, Anul 2003, Numar, 3
Timis, 155911 BILED, Anul 2004, Numar, 2
Timis, 155911 BILED, Anul 2005, Numar, 3
Timis, 155911 BILED, Anul 2006, Numar, 3
Timis, 155911 BILED, Anul 2007, Numar, 3
Timis, 155911 BILED, Anul 2011, Numar, 1
Timis, 155911 BILED, Anul 2012, Numar, 1
Timis, 155911 BILED, Anul 2013, Numar, 2
Timis, 155911 BILED, Anul 2014, Numar, 2
Timis, 155911 BILED, Anul 2016, Numar, 2
Timis, 159366 BIRDA, Anul 2006, Numar, 1
Timis, 155957 BIRNA, Anul 1991, Numar, 1
Timis, 155957 BIRNA, Anul 1992, Numar, 3
Timis, 155957 BIRNA, Anul 1993, Numar, 1
Timis, 155957 BIRNA, Anul 1994, Numar, 2
Timis, 155957 BIRNA, Anul 1996, Numar, 2
Timis, 155957 BIRNA, Anul 1997, Numar, 1
Timis, 155957 BIRNA, Anul 1998, Numar, 5
Timis, 155957 BIRNA, Anul 2000, Numar, 3
Timis, 155957 BIRNA, Anul 2001, Numar, 1
Timis, 155957 BIRNA, Anul 2002, Numar, 3
Timis, 155957 BIRNA, Anul 2003, Numar, 1
Timis, 155957 BIRNA, Anul 2005, Numar, 4
Timis, 155957 BIRNA, Anul 2006, Numar, 3
Timis, 155957 BIRNA, Anul 2007, Numar, 4
Timis, 155957 BIRNA, Anul 2008, Numar, 3
Timis, 155957 BIRNA, Anul 2009, Numar, 2
Timis, 155957 BIRNA, Anul 2010, Numar, 2
Timis, 155957 BIRNA, Anul 2011, Numar, 4
Timis, 155957 BIRNA, Anul 2012, Numar, 1
Timis, 155957 BIRNA, Anul 2014, Numar, 2
Timis, 155957 BIRNA, Anul 2015, Numar, 2
Timis, 155957 BIRNA, Anul 2016, Numar, 2
Timis, 156035 BOGDA, Anul 1992, Numar, 1
Timis, 156035 BOGDA, Anul 1993, Numar, 1
Timis, 156035 BOGDA, Anul 1994, Numar, 1
Timis, 156035 BOGDA, Anul 1995, Numar, 2
Timis, 156035 BOGDA, Anul 1997, Numar, 1
Timis, 156035 BOGDA, Anul 2002, Numar, 2
Timis, 156035 BOGDA, Anul 2005, Numar, 1
Timis, 156035 BOGDA, Anul 2006, Numar, 1
Timis, 156106 BOLDUR, Anul 1990, Numar, 7
Timis, 156106 BOLDUR, Anul 1991, Numar, 3
Timis, 156106 BOLDUR, Anul 1993, Numar, 8
Timis, 156106 BOLDUR, Anul 1994, Numar, 3
Timis, 156106 BOLDUR, Anul 1995, Numar, 2
Timis, 156106 BOLDUR, Anul 1996, Numar, 3
Timis, 156106 BOLDUR, Anul 1997, Numar, 3
Timis, 156106 BOLDUR, Anul 1999, Numar, 1
Timis, 156106 BOLDUR, Anul 2000, Numar, 1
Timis, 156106 BOLDUR, Anul 2001, Numar, 1
Timis, 156106 BOLDUR, Anul 2002, Numar, 3
Timis, 156106 BOLDUR, Anul 2003, Numar, 4
