
Judete, Localitati , Ani, UM: Numar, Valoare
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2000, Numar, 5
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2001, Numar, 17
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2002, Numar, 28
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2003, Numar, 34
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2004, Numar, 10
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2005, Numar, 27
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2006, Numar, 26
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2007, Numar, 15
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2008, Numar, 23
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2009, Numar, 12
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2010, Numar, 19
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2011, Numar, 42
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2012, Numar, 21
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2013, Numar, 29
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2014, Numar, 21
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2015, Numar, 24
Bihor, 26804 MUNICIPIUL BEIUS, Anul 2016, Numar, 28
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1990, Numar, 36
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1991, Numar, 16
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1992, Numar, 8
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1993, Numar, 10
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1994, Numar, 15
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1995, Numar, 11
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 1996, Numar, 7
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2000, Numar, 2
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2002, Numar, 2
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2003, Numar, 58
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2004, Numar, 57
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2005, Numar, 54
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2006, Numar, 64
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2007, Numar, 43
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2008, Numar, 43
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2009, Numar, 31
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2010, Numar, 34
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2011, Numar, 39
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2012, Numar, 51
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2013, Numar, 24
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2014, Numar, 31
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2015, Numar, 18
Bihor, 26877 MUNICIPIUL MARGHITA, Anul 2016, Numar, 33
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1990, Numar, 37
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1991, Numar, 31
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1992, Numar, 20
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1993, Numar, 8
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1994, Numar, 20
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1995, Numar, 25
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1996, Numar, 19
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1997, Numar, 26
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1998, Numar, 34
Bihor, 26975 MUNICIPIUL SALONTA, Anul 1999, Numar, 17
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2000, Numar, 22
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2001, Numar, 16
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2002, Numar, 34
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2003, Numar, 51
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2004, Numar, 30
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2005, Numar, 31
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2006, Numar, 27
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2007, Numar, 31
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2008, Numar, 19
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2009, Numar, 16
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2010, Numar, 27
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2011, Numar, 22
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2012, Numar, 19
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2013, Numar, 11
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2014, Numar, 23
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2015, Numar, 29
Bihor, 26975 MUNICIPIUL SALONTA, Anul 2016, Numar, 26
Bihor, 26699 ORAS ALESD, Anul 1990, Numar, 18
Bihor, 26699 ORAS ALESD, Anul 1991, Numar, 17
Bihor, 26699 ORAS ALESD, Anul 1992, Numar, 16
Bihor, 26699 ORAS ALESD, Anul 1993, Numar, 6
Bihor, 26699 ORAS ALESD, Anul 1994, Numar, 9
Bihor, 26699 ORAS ALESD, Anul 1995, Numar, 12
Bihor, 26699 ORAS ALESD, Anul 1996, Numar, 14
Bihor, 26699 ORAS ALESD, Anul 1997, Numar, 15
Bihor, 26699 ORAS ALESD, Anul 1998, Numar, 24
Bihor, 26699 ORAS ALESD, Anul 1999, Numar, 22
Bihor, 26699 ORAS ALESD, Anul 2000, Numar, 13
Bihor, 26699 ORAS ALESD, Anul 2001, Numar, 6
Bihor, 26699 ORAS ALESD, Anul 2002, Numar, 2
Bihor, 26699 ORAS ALESD, Anul 2003, Numar, 13
Bihor, 26699 ORAS ALESD, Anul 2004, Numar, 11
Bihor, 26699 ORAS ALESD, Anul 2005, Numar, 29
Bihor, 26699 ORAS ALESD, Anul 2006, Numar, 14
Bihor, 26699 ORAS ALESD, Anul 2007, Numar, 17
Bihor, 26699 ORAS ALESD, Anul 2008, Numar, 23
Bihor, 26699 ORAS ALESD, Anul 2009, Numar, 22
Bihor, 26699 ORAS ALESD, Anul 2010, Numar, 17
Bihor, 26699 ORAS ALESD, Anul 2011, Numar, 18
Bihor, 26699 ORAS ALESD, Anul 2012, Numar, 16
Bihor, 26699 ORAS ALESD, Anul 2013, Numar, 16
Bihor, 26699 ORAS ALESD, Anul 2014, Numar, 11
Bihor, 26699 ORAS ALESD, Anul 2015, Numar, 14
Bihor, 26699 ORAS ALESD, Anul 2016, Numar, 22
Bihor, 26920 ORAS NUCET, Anul 1990, Numar, 1
Bihor, 26920 ORAS NUCET, Anul 1991, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 1992, Numar, 1
Bihor, 26920 ORAS NUCET, Anul 1993, Numar, 3
Bihor, 26920 ORAS NUCET, Anul 1994, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 1996, Numar, 3
Bihor, 26920 ORAS NUCET, Anul 1999, Numar, 2
Bihor, 26920 ORAS NUCET, Anul 2000, Numar, 2
Bihor, 26920 ORAS NUCET, Anul 2001, Numar, 1
Bihor, 26920 ORAS NUCET, Anul 2002, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 2003, Numar, 3
Bihor, 26920 ORAS NUCET, Anul 2004, Numar, 2
Bihor, 26920 ORAS NUCET, Anul 2005, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 2006, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 2007, Numar, 6
Bihor, 26920 ORAS NUCET, Anul 2009, Numar, 1
Bihor, 26920 ORAS NUCET, Anul 2010, Numar, 2
Bihor, 26920 ORAS NUCET, Anul 2011, Numar, 7
Bihor, 26920 ORAS NUCET, Anul 2012, Numar, 4
Bihor, 26920 ORAS NUCET, Anul 2013, Numar, 3
Bihor, 26920 ORAS NUCET, Anul 2016, Numar, 3
Bihor, 30915 ORAS SACUENI, Anul 1990, Numar, 11
Bihor, 30915 ORAS SACUENI, Anul 1991, Numar, 11
Bihor, 30915 ORAS SACUENI, Anul 1992, Numar, 1
Bihor, 30915 ORAS SACUENI, Anul 1993, Numar, 7
Bihor, 30915 ORAS SACUENI, Anul 1994, Numar, 3
Bihor, 30915 ORAS SACUENI, Anul 1995, Numar, 3
Bihor, 30915 ORAS SACUENI, Anul 1996, Numar, 2
Bihor, 30915 ORAS SACUENI, Anul 1998, Numar, 1
Bihor, 30915 ORAS SACUENI, Anul 1999, Numar, 1
Bihor, 30915 ORAS SACUENI, Anul 2000, Numar, 1
Bihor, 30915 ORAS SACUENI, Anul 2001, Numar, 1
Bihor, 30915 ORAS SACUENI, Anul 2003, Numar, 8
Bihor, 30915 ORAS SACUENI, Anul 2004, Numar, 6
Bihor, 30915 ORAS SACUENI, Anul 2005, Numar, 3
Bihor, 30915 ORAS SACUENI, Anul 2006, Numar, 6
Bihor, 30915 ORAS SACUENI, Anul 2007, Numar, 9
Bihor, 30915 ORAS SACUENI, Anul 2008, Numar, 9
Bihor, 30915 ORAS SACUENI, Anul 2009, Numar, 9
Bihor, 30915 ORAS SACUENI, Anul 2010, Numar, 13
Bihor, 30915 ORAS SACUENI, Anul 2011, Numar, 9
Bihor, 30915 ORAS SACUENI, Anul 2012, Numar, 21
Bihor, 30915 ORAS SACUENI, Anul 2013, Numar, 6
Bihor, 30915 ORAS SACUENI, Anul 2014, Numar, 8
Bihor, 30915 ORAS SACUENI, Anul 2015, Numar, 11
Bihor, 30915 ORAS SACUENI, Anul 2016, Numar, 12
Bihor, 26840 ORAS STEI, Anul 1990, Numar, 11
Bihor, 26840 ORAS STEI, Anul 1991, Numar, 6
Bihor, 26840 ORAS STEI, Anul 1992, Numar, 13
Bihor, 26840 ORAS STEI, Anul 1993, Numar, 15
Bihor, 26840 ORAS STEI, Anul 1994, Numar, 14
Bihor, 26840 ORAS STEI, Anul 1995, Numar, 10
Bihor, 26840 ORAS STEI, Anul 1996, Numar, 12
Bihor, 26840 ORAS STEI, Anul 1997, Numar, 5
Bihor, 26840 ORAS STEI, Anul 1998, Numar, 3
Bihor, 26840 ORAS STEI, Anul 1999, Numar, 15
Bihor, 26840 ORAS STEI, Anul 2000, Numar, 15
Bihor, 26840 ORAS STEI, Anul 2001, Numar, 13
Bihor, 26840 ORAS STEI, Anul 2002, Numar, 16
Bihor, 26840 ORAS STEI, Anul 2003, Numar, 10
Bihor, 26840 ORAS STEI, Anul 2004, Numar, 12
Bihor, 26840 ORAS STEI, Anul 2005, Numar, 13
Bihor, 26840 ORAS STEI, Anul 2006, Numar, 6
Bihor, 26840 ORAS STEI, Anul 2007, Numar, 12
Bihor, 26840 ORAS STEI, Anul 2008, Numar, 20
Bihor, 26840 ORAS STEI, Anul 2009, Numar, 9
Bihor, 26840 ORAS STEI, Anul 2010, Numar, 17
Bihor, 26840 ORAS STEI, Anul 2011, Numar, 13
Bihor, 26840 ORAS STEI, Anul 2012, Numar, 12
Bihor, 26840 ORAS STEI, Anul 2013, Numar, 8
Bihor, 26840 ORAS STEI, Anul 2014, Numar, 12
Bihor, 26840 ORAS STEI, Anul 2015, Numar, 20
Bihor, 26840 ORAS STEI, Anul 2016, Numar, 9
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1990, Numar, 13
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1991, Numar, 5
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1992, Numar, 3
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1993, Numar, 10
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1994, Numar, 12
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1995, Numar, 13
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1996, Numar, 2
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1997, Numar, 2
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1999, Numar, 1
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2003, Numar, 9
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2004, Numar, 7
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2005, Numar, 5
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2006, Numar, 10
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2007, Numar, 8
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2008, Numar, 16
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2009, Numar, 13
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2010, Numar, 14
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2011, Numar, 24
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2012, Numar, 22
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2013, Numar, 6
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2014, Numar, 19
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2015, Numar, 14
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2016, Numar, 14
Bihor, 27007 ORAS VASCAU, Anul 1990, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 1991, Numar, 1
Bihor, 27007 ORAS VASCAU, Anul 1992, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 1993, Numar, 4
Bihor, 27007 ORAS VASCAU, Anul 1994, Numar, 4
Bihor, 27007 ORAS VASCAU, Anul 1995, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 1996, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 1997, Numar, 1
Bihor, 27007 ORAS VASCAU, Anul 1998, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 1999, Numar, 4
Bihor, 27007 ORAS VASCAU, Anul 2000, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2001, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 2002, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2003, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 2004, Numar, 1
Bihor, 27007 ORAS VASCAU, Anul 2005, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 2006, Numar, 5
Bihor, 27007 ORAS VASCAU, Anul 2007, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2008, Numar, 3
Bihor, 27007 ORAS VASCAU, Anul 2009, Numar, 4
Bihor, 27007 ORAS VASCAU, Anul 2010, Numar, 1
Bihor, 27007 ORAS VASCAU, Anul 2011, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2012, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2013, Numar, 8
Bihor, 27007 ORAS VASCAU, Anul 2014, Numar, 5
Bihor, 27007 ORAS VASCAU, Anul 2015, Numar, 2
Bihor, 27007 ORAS VASCAU, Anul 2016, Numar, 5
Bihor, 27070 ABRAM, Anul 1990, Numar, 2
Bihor, 27070 ABRAM, Anul 1991, Numar, 1
Bihor, 27070 ABRAM, Anul 1992, Numar, 1
Bihor, 27070 ABRAM, Anul 1995, Numar, 1
Bihor, 27070 ABRAM, Anul 1999, Numar, 1
Bihor, 27070 ABRAM, Anul 2000, Numar, 1
Bihor, 27070 ABRAM, Anul 2003, Numar, 4
Bihor, 27070 ABRAM, Anul 2005, Numar, 2
Bihor, 27070 ABRAM, Anul 2007, Numar, 3
Bihor, 27070 ABRAM, Anul 2008, Numar, 1
Bihor, 27070 ABRAM, Anul 2009, Numar, 1
Bihor, 27070 ABRAM, Anul 2010, Numar, 4
Bihor, 27070 ABRAM, Anul 2011, Numar, 5
Bihor, 27070 ABRAM, Anul 2012, Numar, 6
Bihor, 27070 ABRAM, Anul 2013, Numar, 7
Bihor, 27070 ABRAM, Anul 2014, Numar, 6
Bihor, 27070 ABRAM, Anul 2015, Numar, 1
Bihor, 27070 ABRAM, Anul 2016, Numar, 1
Bihor, 27169 ABRAMUT, Anul 1991, Numar, 1
Bihor, 27169 ABRAMUT, Anul 1992, Numar, 1
Bihor, 27169 ABRAMUT, Anul 1993, Numar, 1
Bihor, 27169 ABRAMUT, Anul 1994, Numar, 2
Bihor, 27169 ABRAMUT, Anul 2003, Numar, 2
Bihor, 27169 ABRAMUT, Anul 2004, Numar, 1
Bihor, 27169 ABRAMUT, Anul 2006, Numar, 4
Bihor, 27169 ABRAMUT, Anul 2007, Numar, 3
Bihor, 27169 ABRAMUT, Anul 2008, Numar, 4
Bihor, 27169 ABRAMUT, Anul 2009, Numar, 2
Bihor, 27169 ABRAMUT, Anul 2010, Numar, 10
Bihor, 27169 ABRAMUT, Anul 2011, Numar, 3
Bihor, 27169 ABRAMUT, Anul 2012, Numar, 5
Bihor, 27169 ABRAMUT, Anul 2013, Numar, 4
Bihor, 27169 ABRAMUT, Anul 2014, Numar, 2
Bihor, 27169 ABRAMUT, Anul 2015, Numar, 1
Bihor, 27169 ABRAMUT, Anul 2016, Numar, 2
Bihor, 26742 ASTILEU, Anul 1990, Numar, 3
Bihor, 26742 ASTILEU, Anul 1991, Numar, 2
Bihor, 26742 ASTILEU, Anul 1992, Numar, 1
Bihor, 26742 ASTILEU, Anul 1993, Numar, 2
Bihor, 26742 ASTILEU, Anul 1995, Numar, 4
Bihor, 26742 ASTILEU, Anul 1996, Numar, 1
Bihor, 26742 ASTILEU, Anul 1998, Numar, 2
Bihor, 26742 ASTILEU, Anul 1999, Numar, 3
Bihor, 26742 ASTILEU, Anul 2000, Numar, 1
Bihor, 26742 ASTILEU, Anul 2003, Numar, 2
Bihor, 26742 ASTILEU, Anul 2004, Numar, 1
Bihor, 26742 ASTILEU, Anul 2005, Numar, 3
Bihor, 26742 ASTILEU, Anul 2006, Numar, 2
Bihor, 26742 ASTILEU, Anul 2007, Numar, 5
Bihor, 26742 ASTILEU, Anul 2008, Numar, 4
Bihor, 26742 ASTILEU, Anul 2009, Numar, 5
Bihor, 26742 ASTILEU, Anul 2010, Numar, 8
Bihor, 26742 ASTILEU, Anul 2011, Numar, 7
Bihor, 26742 ASTILEU, Anul 2012, Numar, 2
Bihor, 26742 ASTILEU, Anul 2013, Numar, 3
Bihor, 26742 ASTILEU, Anul 2014, Numar, 8
Bihor, 26742 ASTILEU, Anul 2015, Numar, 8
Bihor, 26742 ASTILEU, Anul 2016, Numar, 4
Bihor, 27212 AUSEU, Anul 1991, Numar, 1
Bihor, 27212 AUSEU, Anul 1993, Numar, 2
Bihor, 27212 AUSEU, Anul 1994, Numar, 1
Bihor, 27212 AUSEU, Anul 1995, Numar, 3
Bihor, 27212 AUSEU, Anul 1997, Numar, 1
Bihor, 27212 AUSEU, Anul 1998, Numar, 4
Bihor, 27212 AUSEU, Anul 1999, Numar, 1
Bihor, 27212 AUSEU, Anul 2000, Numar, 1
Bihor, 27212 AUSEU, Anul 2001, Numar, 2
Bihor, 27212 AUSEU, Anul 2003, Numar, 4
Bihor, 27212 AUSEU, Anul 2004, Numar, 2
Bihor, 27212 AUSEU, Anul 2005, Numar, 1
Bihor, 27212 AUSEU, Anul 2006, Numar, 1
Bihor, 27212 AUSEU, Anul 2007, Numar, 3
Bihor, 27212 AUSEU, Anul 2008, Numar, 3
Bihor, 27212 AUSEU, Anul 2010, Numar, 4
Bihor, 27212 AUSEU, Anul 2011, Numar, 3
Bihor, 27212 AUSEU, Anul 2012, Numar, 3
Bihor, 27212 AUSEU, Anul 2013, Numar, 3
Bihor, 27212 AUSEU, Anul 2015, Numar, 1
Bihor, 27212 AUSEU, Anul 2016, Numar, 6
Bihor, 27285 AVRAM IANCU, Anul 1990, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 1991, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 1992, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 1993, Numar, 2
Bihor, 27285 AVRAM IANCU, Anul 1996, Numar, 2
Bihor, 27285 AVRAM IANCU, Anul 1998, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 1999, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 2001, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 2002, Numar, 4
Bihor, 27285 AVRAM IANCU, Anul 2003, Numar, 7
Bihor, 27285 AVRAM IANCU, Anul 2004, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 2005, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 2006, Numar, 2
Bihor, 27285 AVRAM IANCU, Anul 2007, Numar, 4
Bihor, 27285 AVRAM IANCU, Anul 2010, Numar, 4
Bihor, 27285 AVRAM IANCU, Anul 2011, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 2012, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 2013, Numar, 1
Bihor, 27285 AVRAM IANCU, Anul 2014, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 2015, Numar, 3
Bihor, 27285 AVRAM IANCU, Anul 2016, Numar, 1
Bihor, 27329 BALC, Anul 1990, Numar, 4
Bihor, 27329 BALC, Anul 1991, Numar, 2
Bihor, 27329 BALC, Anul 1992, Numar, 1
Bihor, 27329 BALC, Anul 1993, Numar, 1
Bihor, 27329 BALC, Anul 1994, Numar, 3
Bihor, 27329 BALC, Anul 1995, Numar, 1
Bihor, 27329 BALC, Anul 1996, Numar, 1
Bihor, 27329 BALC, Anul 2003, Numar, 1
Bihor, 27329 BALC, Anul 2004, Numar, 1
Bihor, 27329 BALC, Anul 2005, Numar, 1
Bihor, 27329 BALC, Anul 2006, Numar, 2
Bihor, 27329 BALC, Anul 2007, Numar, 4
Bihor, 27329 BALC, Anul 2008, Numar, 2
Bihor, 27329 BALC, Anul 2009, Numar, 1
Bihor, 27329 BALC, Anul 2010, Numar, 2
Bihor, 27329 BALC, Anul 2011, Numar, 4
Bihor, 27329 BALC, Anul 2012, Numar, 2
Bihor, 27329 BALC, Anul 2013, Numar, 2
Bihor, 27329 BALC, Anul 2014, Numar, 2
Bihor, 27329 BALC, Anul 2015, Numar, 3
Bihor, 27329 BALC, Anul 2016, Numar, 2
Bihor, 27383 BATAR, Anul 1990, Numar, 2
Bihor, 27383 BATAR, Anul 1991, Numar, 4
Bihor, 27383 BATAR, Anul 1992, Numar, 1
Bihor, 27383 BATAR, Anul 1993, Numar, 1
Bihor, 27383 BATAR, Anul 1994, Numar, 9
Bihor, 27383 BATAR, Anul 1995, Numar, 3
Bihor, 27383 BATAR, Anul 1996, Numar, 2
Bihor, 27383 BATAR, Anul 1997, Numar, 2
Bihor, 27383 BATAR, Anul 1998, Numar, 3
Bihor, 27383 BATAR, Anul 1999, Numar, 1
Bihor, 27383 BATAR, Anul 2000, Numar, 4
Bihor, 27383 BATAR, Anul 2001, Numar, 3
Bihor, 27383 BATAR, Anul 2002, Numar, 6
Bihor, 27383 BATAR, Anul 2003, Numar, 8
Bihor, 27383 BATAR, Anul 2004, Numar, 9
Bihor, 27383 BATAR, Anul 2005, Numar, 2
Bihor, 27383 BATAR, Anul 2006, Numar, 2
Bihor, 27383 BATAR, Anul 2007, Numar, 3
Bihor, 27383 BATAR, Anul 2008, Numar, 2
Bihor, 27383 BATAR, Anul 2009, Numar, 4
Bihor, 27383 BATAR, Anul 2010, Numar, 2
Bihor, 27383 BATAR, Anul 2011, Numar, 4
Bihor, 27383 BATAR, Anul 2012, Numar, 1
Bihor, 27383 BATAR, Anul 2013, Numar, 1
Bihor, 27383 BATAR, Anul 2014, Numar, 6
Bihor, 27383 BATAR, Anul 2015, Numar, 5
Bihor, 27383 BATAR, Anul 2016, Numar, 5
Bihor, 27436 BIHARIA, Anul 1990, Numar, 7
Bihor, 27436 BIHARIA, Anul 1991, Numar, 8
Bihor, 27436 BIHARIA, Anul 1992, Numar, 4
Bihor, 27436 BIHARIA, Anul 1993, Numar, 4
Bihor, 27436 BIHARIA, Anul 1994, Numar, 8
Bihor, 27436 BIHARIA, Anul 1995, Numar, 4
Bihor, 27436 BIHARIA, Anul 1996, Numar, 2
Bihor, 27436 BIHARIA, Anul 1997, Numar, 3
Bihor, 27436 BIHARIA, Anul 1998, Numar, 5
Bihor, 27436 BIHARIA, Anul 1999, Numar, 2
Bihor, 27436 BIHARIA, Anul 2000, Numar, 4
Bihor, 27436 BIHARIA, Anul 2001, Numar, 2
Bihor, 27436 BIHARIA, Anul 2002, Numar, 5
Bihor, 27436 BIHARIA, Anul 2003, Numar, 5
Bihor, 27436 BIHARIA, Anul 2004, Numar, 5
Bihor, 27436 BIHARIA, Anul 2005, Numar, 4
Bihor, 27436 BIHARIA, Anul 2006, Numar, 1
Bihor, 27436 BIHARIA, Anul 2008, Numar, 3
Bihor, 27436 BIHARIA, Anul 2009, Numar, 1
Bihor, 27436 BIHARIA, Anul 2010, Numar, 5
