
Judete, Localitati , Ani, UM: Numar, Valoare
Cluj, 55598 AITON, Anul 1998, Numar, 7
Cluj, 55598 AITON, Anul 1999, Numar, 7
Cluj, 55598 AITON, Anul 2000, Numar, 5
Cluj, 55598 AITON, Anul 2001, Numar, 2
Cluj, 55598 AITON, Anul 2002, Numar, 4
Cluj, 55598 AITON, Anul 2003, Numar, 6
Cluj, 55598 AITON, Anul 2004, Numar, 2
Cluj, 55598 AITON, Anul 2005, Numar, 5
Cluj, 55598 AITON, Anul 2007, Numar, 3
Cluj, 55598 AITON, Anul 2008, Numar, 2
Cluj, 55598 AITON, Anul 2009, Numar, 4
Cluj, 55598 AITON, Anul 2010, Numar, 2
Cluj, 55598 AITON, Anul 2012, Numar, 4
Cluj, 55598 AITON, Anul 2013, Numar, 3
Cluj, 55598 AITON, Anul 2014, Numar, 1
Cluj, 55598 AITON, Anul 2015, Numar, 7
Cluj, 55598 AITON, Anul 2016, Numar, 5
Cluj, 55623 ALUNIS, Anul 1990, Numar, 15
Cluj, 55623 ALUNIS, Anul 1991, Numar, 16
Cluj, 55623 ALUNIS, Anul 1992, Numar, 14
Cluj, 55623 ALUNIS, Anul 1993, Numar, 18
Cluj, 55623 ALUNIS, Anul 1994, Numar, 9
Cluj, 55623 ALUNIS, Anul 1995, Numar, 8
Cluj, 55623 ALUNIS, Anul 1996, Numar, 8
Cluj, 55623 ALUNIS, Anul 1997, Numar, 9
Cluj, 55623 ALUNIS, Anul 1998, Numar, 15
Cluj, 55623 ALUNIS, Anul 1999, Numar, 7
Cluj, 55623 ALUNIS, Anul 2000, Numar, 15
Cluj, 55623 ALUNIS, Anul 2001, Numar, 10
Cluj, 55623 ALUNIS, Anul 2002, Numar, 3
Cluj, 55623 ALUNIS, Anul 2003, Numar, 10
Cluj, 55623 ALUNIS, Anul 2004, Numar, 7
Cluj, 55623 ALUNIS, Anul 2005, Numar, 4
Cluj, 55623 ALUNIS, Anul 2006, Numar, 4
Cluj, 55623 ALUNIS, Anul 2007, Numar, 10
Cluj, 55623 ALUNIS, Anul 2008, Numar, 4
Cluj, 55623 ALUNIS, Anul 2009, Numar, 2
Cluj, 55623 ALUNIS, Anul 2010, Numar, 5
Cluj, 55623 ALUNIS, Anul 2011, Numar, 3
Cluj, 55623 ALUNIS, Anul 2012, Numar, 2
Cluj, 55623 ALUNIS, Anul 2013, Numar, 3
Cluj, 55623 ALUNIS, Anul 2014, Numar, 3
Cluj, 55623 ALUNIS, Anul 2015, Numar, 7
Cluj, 55623 ALUNIS, Anul 2016, Numar, 8
Cluj, 55687 APAHIDA, Anul 1990, Numar, 53
Cluj, 55687 APAHIDA, Anul 1991, Numar, 45
Cluj, 55687 APAHIDA, Anul 1992, Numar, 57
Cluj, 55687 APAHIDA, Anul 1993, Numar, 52
Cluj, 55687 APAHIDA, Anul 1994, Numar, 52
Cluj, 55687 APAHIDA, Anul 1995, Numar, 50
Cluj, 55687 APAHIDA, Anul 1996, Numar, 54
Cluj, 55687 APAHIDA, Anul 1997, Numar, 50
Cluj, 55687 APAHIDA, Anul 1998, Numar, 45
Cluj, 55687 APAHIDA, Anul 1999, Numar, 48
Cluj, 55687 APAHIDA, Anul 2000, Numar, 34
Cluj, 55687 APAHIDA, Anul 2001, Numar, 41
Cluj, 55687 APAHIDA, Anul 2002, Numar, 42
Cluj, 55687 APAHIDA, Anul 2003, Numar, 51
Cluj, 55687 APAHIDA, Anul 2004, Numar, 65
Cluj, 55687 APAHIDA, Anul 2005, Numar, 48
Cluj, 55687 APAHIDA, Anul 2006, Numar, 61
Cluj, 55687 APAHIDA, Anul 2007, Numar, 62
Cluj, 55687 APAHIDA, Anul 2008, Numar, 74
Cluj, 55687 APAHIDA, Anul 2009, Numar, 73
Cluj, 55687 APAHIDA, Anul 2010, Numar, 57
Cluj, 55687 APAHIDA, Anul 2011, Numar, 53
Cluj, 55687 APAHIDA, Anul 2012, Numar, 52
Cluj, 55687 APAHIDA, Anul 2013, Numar, 70
Cluj, 55687 APAHIDA, Anul 2014, Numar, 47
Cluj, 55687 APAHIDA, Anul 2015, Numar, 72
Cluj, 55687 APAHIDA, Anul 2016, Numar, 82
Cluj, 55776 ASCHILEU, Anul 1990, Numar, 7
Cluj, 55776 ASCHILEU, Anul 1991, Numar, 7
Cluj, 55776 ASCHILEU, Anul 1992, Numar, 9
Cluj, 55776 ASCHILEU, Anul 1993, Numar, 15
Cluj, 55776 ASCHILEU, Anul 1994, Numar, 8
Cluj, 55776 ASCHILEU, Anul 1995, Numar, 21
Cluj, 55776 ASCHILEU, Anul 1996, Numar, 8
Cluj, 55776 ASCHILEU, Anul 1997, Numar, 5
Cluj, 55776 ASCHILEU, Anul 1998, Numar, 7
Cluj, 55776 ASCHILEU, Anul 1999, Numar, 8
Cluj, 55776 ASCHILEU, Anul 2000, Numar, 6
Cluj, 55776 ASCHILEU, Anul 2001, Numar, 12
Cluj, 55776 ASCHILEU, Anul 2002, Numar, 9
Cluj, 55776 ASCHILEU, Anul 2003, Numar, 2
Cluj, 55776 ASCHILEU, Anul 2004, Numar, 7
Cluj, 55776 ASCHILEU, Anul 2005, Numar, 3
Cluj, 55776 ASCHILEU, Anul 2006, Numar, 10
Cluj, 55776 ASCHILEU, Anul 2007, Numar, 9
Cluj, 55776 ASCHILEU, Anul 2008, Numar, 5
Cluj, 55776 ASCHILEU, Anul 2009, Numar, 6
Cluj, 55776 ASCHILEU, Anul 2010, Numar, 3
Cluj, 55776 ASCHILEU, Anul 2011, Numar, 2
Cluj, 55776 ASCHILEU, Anul 2012, Numar, 1
Cluj, 55776 ASCHILEU, Anul 2013, Numar, 4
Cluj, 55776 ASCHILEU, Anul 2014, Numar, 3
Cluj, 55776 ASCHILEU, Anul 2015, Numar, 7
Cluj, 55776 ASCHILEU, Anul 2016, Numar, 7
Cluj, 55838 BACIU, Anul 1990, Numar, 58
Cluj, 55838 BACIU, Anul 1991, Numar, 47
Cluj, 55838 BACIU, Anul 1992, Numar, 35
Cluj, 55838 BACIU, Anul 1993, Numar, 41
Cluj, 55838 BACIU, Anul 1994, Numar, 45
Cluj, 55838 BACIU, Anul 1995, Numar, 38
Cluj, 55838 BACIU, Anul 1996, Numar, 36
Cluj, 55838 BACIU, Anul 1997, Numar, 33
Cluj, 55838 BACIU, Anul 1998, Numar, 45
Cluj, 55838 BACIU, Anul 1999, Numar, 46
Cluj, 55838 BACIU, Anul 2000, Numar, 39
Cluj, 55838 BACIU, Anul 2001, Numar, 33
Cluj, 55838 BACIU, Anul 2002, Numar, 28
Cluj, 55838 BACIU, Anul 2003, Numar, 35
Cluj, 55838 BACIU, Anul 2004, Numar, 41
Cluj, 55838 BACIU, Anul 2005, Numar, 40
Cluj, 55838 BACIU, Anul 2006, Numar, 45
Cluj, 55838 BACIU, Anul 2007, Numar, 48
Cluj, 55838 BACIU, Anul 2008, Numar, 34
Cluj, 55838 BACIU, Anul 2009, Numar, 50
Cluj, 55838 BACIU, Anul 2010, Numar, 57
Cluj, 55838 BACIU, Anul 2011, Numar, 50
Cluj, 55838 BACIU, Anul 2012, Numar, 65
Cluj, 55838 BACIU, Anul 2013, Numar, 46
Cluj, 55838 BACIU, Anul 2014, Numar, 44
Cluj, 55838 BACIU, Anul 2015, Numar, 65
Cluj, 55838 BACIU, Anul 2016, Numar, 87
Cluj, 55918 BAISOARA, Anul 1990, Numar, 17
Cluj, 55918 BAISOARA, Anul 1991, Numar, 16
Cluj, 55918 BAISOARA, Anul 1992, Numar, 16
Cluj, 55918 BAISOARA, Anul 1993, Numar, 16
Cluj, 55918 BAISOARA, Anul 1994, Numar, 20
Cluj, 55918 BAISOARA, Anul 1995, Numar, 8
Cluj, 55918 BAISOARA, Anul 1996, Numar, 11
Cluj, 55918 BAISOARA, Anul 1997, Numar, 13
Cluj, 55918 BAISOARA, Anul 1998, Numar, 13
Cluj, 55918 BAISOARA, Anul 1999, Numar, 15
Cluj, 55918 BAISOARA, Anul 2000, Numar, 12
Cluj, 55918 BAISOARA, Anul 2001, Numar, 10
Cluj, 55918 BAISOARA, Anul 2002, Numar, 13
Cluj, 55918 BAISOARA, Anul 2003, Numar, 13
Cluj, 55918 BAISOARA, Anul 2004, Numar, 17
Cluj, 55918 BAISOARA, Anul 2005, Numar, 7
Cluj, 55918 BAISOARA, Anul 2006, Numar, 11
Cluj, 55918 BAISOARA, Anul 2007, Numar, 19
Cluj, 55918 BAISOARA, Anul 2008, Numar, 11
Cluj, 55918 BAISOARA, Anul 2009, Numar, 7
Cluj, 55918 BAISOARA, Anul 2010, Numar, 7
Cluj, 55918 BAISOARA, Anul 2011, Numar, 11
Cluj, 55918 BAISOARA, Anul 2012, Numar, 9
Cluj, 55918 BAISOARA, Anul 2013, Numar, 7
Cluj, 55918 BAISOARA, Anul 2014, Numar, 8
Cluj, 55918 BAISOARA, Anul 2015, Numar, 8
Cluj, 55918 BAISOARA, Anul 2016, Numar, 15
Cluj, 56014 BELIS, Anul 1990, Numar, 9
Cluj, 56014 BELIS, Anul 1991, Numar, 12
Cluj, 56014 BELIS, Anul 1992, Numar, 7
Cluj, 56014 BELIS, Anul 1993, Numar, 9
Cluj, 56014 BELIS, Anul 1994, Numar, 10
Cluj, 56014 BELIS, Anul 1995, Numar, 9
Cluj, 56014 BELIS, Anul 1996, Numar, 7
Cluj, 56014 BELIS, Anul 1997, Numar, 8
Cluj, 56014 BELIS, Anul 1998, Numar, 10
Cluj, 56014 BELIS, Anul 1999, Numar, 14
Cluj, 56014 BELIS, Anul 2000, Numar, 9
Cluj, 56014 BELIS, Anul 2001, Numar, 4
Cluj, 56014 BELIS, Anul 2002, Numar, 8
Cluj, 56014 BELIS, Anul 2003, Numar, 6
Cluj, 56014 BELIS, Anul 2004, Numar, 4
Cluj, 56014 BELIS, Anul 2005, Numar, 6
Cluj, 56014 BELIS, Anul 2006, Numar, 8
Cluj, 56014 BELIS, Anul 2007, Numar, 9
Cluj, 56014 BELIS, Anul 2008, Numar, 8
Cluj, 56014 BELIS, Anul 2009, Numar, 3
Cluj, 56014 BELIS, Anul 2010, Numar, 8
Cluj, 56014 BELIS, Anul 2011, Numar, 6
Cluj, 56014 BELIS, Anul 2012, Numar, 5
Cluj, 56014 BELIS, Anul 2013, Numar, 8
Cluj, 56014 BELIS, Anul 2014, Numar, 4
Cluj, 56014 BELIS, Anul 2015, Numar, 2
Cluj, 56014 BELIS, Anul 2016, Numar, 8
Cluj, 56096 BOBILNA, Anul 1990, Numar, 10
Cluj, 56096 BOBILNA, Anul 1991, Numar, 11
Cluj, 56096 BOBILNA, Anul 1992, Numar, 10
Cluj, 56096 BOBILNA, Anul 1993, Numar, 2
Cluj, 56096 BOBILNA, Anul 1994, Numar, 5
Cluj, 56096 BOBILNA, Anul 1995, Numar, 4
Cluj, 56096 BOBILNA, Anul 1996, Numar, 4
Cluj, 56096 BOBILNA, Anul 1997, Numar, 8
Cluj, 56096 BOBILNA, Anul 1998, Numar, 7
Cluj, 56096 BOBILNA, Anul 1999, Numar, 8
Cluj, 56096 BOBILNA, Anul 2000, Numar, 7
Cluj, 56096 BOBILNA, Anul 2001, Numar, 4
Cluj, 56096 BOBILNA, Anul 2002, Numar, 10
Cluj, 56096 BOBILNA, Anul 2003, Numar, 7
Cluj, 56096 BOBILNA, Anul 2004, Numar, 3
Cluj, 56096 BOBILNA, Anul 2005, Numar, 5
Cluj, 56096 BOBILNA, Anul 2006, Numar, 7
Cluj, 56096 BOBILNA, Anul 2007, Numar, 5
Cluj, 56096 BOBILNA, Anul 2008, Numar, 4
Cluj, 56096 BOBILNA, Anul 2009, Numar, 6
Cluj, 56096 BOBILNA, Anul 2010, Numar, 5
Cluj, 56096 BOBILNA, Anul 2011, Numar, 3
Cluj, 56096 BOBILNA, Anul 2012, Numar, 4
Cluj, 56096 BOBILNA, Anul 2013, Numar, 3
Cluj, 56096 BOBILNA, Anul 2014, Numar, 4
Cluj, 56096 BOBILNA, Anul 2015, Numar, 2
Cluj, 56096 BOBILNA, Anul 2016, Numar, 4
Cluj, 56210 BONTIDA, Anul 1990, Numar, 23
Cluj, 56210 BONTIDA, Anul 1991, Numar, 29
Cluj, 56210 BONTIDA, Anul 1992, Numar, 33
Cluj, 56210 BONTIDA, Anul 1993, Numar, 36
Cluj, 56210 BONTIDA, Anul 1994, Numar, 17
Cluj, 56210 BONTIDA, Anul 1995, Numar, 24
Cluj, 56210 BONTIDA, Anul 1996, Numar, 20
Cluj, 56210 BONTIDA, Anul 1997, Numar, 19
Cluj, 56210 BONTIDA, Anul 1998, Numar, 22
Cluj, 56210 BONTIDA, Anul 1999, Numar, 25
Cluj, 56210 BONTIDA, Anul 2000, Numar, 22
Cluj, 56210 BONTIDA, Anul 2001, Numar, 19
Cluj, 56210 BONTIDA, Anul 2002, Numar, 18
Cluj, 56210 BONTIDA, Anul 2003, Numar, 31
Cluj, 56210 BONTIDA, Anul 2004, Numar, 31
Cluj, 56210 BONTIDA, Anul 2005, Numar, 28
