
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Covasna, 64504 MALNAS, Anul 1997, Numar persoane, 1
Covasna, 64504 MALNAS, Anul 2001, Numar persoane, 1
Covasna, 64504 MALNAS, Anul 2008, Numar persoane, 1
Covasna, 64504 MALNAS, Anul 2011, Numar persoane, 2
Covasna, 64568 MOACSA, Anul 1998, Numar persoane, 2
Covasna, 64568 MOACSA, Anul 2003, Numar persoane, 1
Covasna, 64568 MOACSA, Anul 2016, Numar persoane, 3
Covasna, 64602 OJDULA, Anul 1997, Numar persoane, 1
Covasna, 64602 OJDULA, Anul 2008, Numar persoane, 1
Covasna, 64602 OJDULA, Anul 2009, Numar persoane, 1
Covasna, 64602 OJDULA, Anul 2014, Numar persoane, 2
Covasna, 64602 OJDULA, Anul 2015, Numar persoane, 2
Covasna, 64639 OZUN, Anul 2011, Numar persoane, 1
Covasna, 64639 OZUN, Anul 2012, Numar persoane, 2
Covasna, 64639 OZUN, Anul 2013, Numar persoane, 1
Covasna, 64719 POIAN, Anul 1998, Numar persoane, 1
Covasna, 64773 RECI, Anul 1998, Numar persoane, 1
Covasna, 64773 RECI, Anul 2005, Numar persoane, 1
Covasna, 64773 RECI, Anul 2016, Numar persoane, 1
Covasna, 64826 SINZIENI, Anul 1999, Numar persoane, 2
Covasna, 64826 SINZIENI, Anul 2000, Numar persoane, 4
Covasna, 64826 SINZIENI, Anul 2007, Numar persoane, 4
Covasna, 64826 SINZIENI, Anul 2011, Numar persoane, 1
Covasna, 64826 SINZIENI, Anul 2013, Numar persoane, 3
Covasna, 63688 SITA BUZAULUI, Anul 2000, Numar persoane, 1
Covasna, 63688 SITA BUZAULUI, Anul 2015, Numar persoane, 1
Covasna, 63688 SITA BUZAULUI, Anul 2016, Numar persoane, 1
Covasna, 64871 TURIA, Anul 2008, Numar persoane, 1
Covasna, 64871 TURIA, Anul 2009, Numar persoane, 1
Covasna, 64871 TURIA, Anul 2012, Numar persoane, 1
Covasna, 64906 VALEA CRISULUI, Anul 1999, Numar persoane, 1
Covasna, 64906 VALEA CRISULUI, Anul 2002, Numar persoane, 2
Covasna, 64906 VALEA CRISULUI, Anul 2007, Numar persoane, 1
Covasna, 64906 VALEA CRISULUI, Anul 2009, Numar persoane, 2
Covasna, 64942 VILCELE, Anul 2002, Numar persoane, 2
Covasna, 64942 VILCELE, Anul 2010, Numar persoane, 1
Covasna, 64942 VILCELE, Anul 2015, Numar persoane, 1
Covasna, 64997 VIRGHIS, Anul 1997, Numar persoane, 2
Covasna, 64997 VIRGHIS, Anul 2001, Numar persoane, 1
Covasna, 64997 VIRGHIS, Anul 2008, Numar persoane, 1
Covasna, 64997 VIRGHIS, Anul 2009, Numar persoane, 1
Covasna, 64997 VIRGHIS, Anul 2011, Numar persoane, 2
Covasna, 65048 ZABALA, Anul 1997, Numar persoane, 1
Covasna, 65048 ZABALA, Anul 2009, Numar persoane, 1
Covasna, 65048 ZABALA, Anul 2016, Numar persoane, 2
Covasna, 65011 ZAGON, Anul 2001, Numar persoane, 1
Covasna, 65011 ZAGON, Anul 2008, Numar persoane, 1
Covasna, 65011 ZAGON, Anul 2012, Numar persoane, 2
Covasna, 65011 ZAGON, Anul 2016, Numar persoane, 1
