
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Bihor, 30915 ORAS SACUENI, Anul 2010, Numar persoane, 2
Bihor, 30915 ORAS SACUENI, Anul 2011, Numar persoane, 1
Bihor, 30915 ORAS SACUENI, Anul 2012, Numar persoane, 5
Bihor, 30915 ORAS SACUENI, Anul 2013, Numar persoane, 1
Bihor, 30915 ORAS SACUENI, Anul 2014, Numar persoane, 1
Bihor, 30915 ORAS SACUENI, Anul 2015, Numar persoane, 2
Bihor, 30915 ORAS SACUENI, Anul 2016, Numar persoane, 2
Bihor, 26840 ORAS STEI, Anul 1994, Numar persoane, 7
Bihor, 26840 ORAS STEI, Anul 1995, Numar persoane, 5
Bihor, 26840 ORAS STEI, Anul 1996, Numar persoane, 4
Bihor, 26840 ORAS STEI, Anul 1997, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 1998, Numar persoane, 8
Bihor, 26840 ORAS STEI, Anul 1999, Numar persoane, 2
Bihor, 26840 ORAS STEI, Anul 2000, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2001, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2002, Numar persoane, 2
Bihor, 26840 ORAS STEI, Anul 2004, Numar persoane, 1
Bihor, 26840 ORAS STEI, Anul 2005, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2006, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2007, Numar persoane, 1
Bihor, 26840 ORAS STEI, Anul 2008, Numar persoane, 1
Bihor, 26840 ORAS STEI, Anul 2009, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2011, Numar persoane, 2
Bihor, 26840 ORAS STEI, Anul 2012, Numar persoane, 3
Bihor, 26840 ORAS STEI, Anul 2013, Numar persoane, 4
Bihor, 26840 ORAS STEI, Anul 2014, Numar persoane, 5
Bihor, 26840 ORAS STEI, Anul 2015, Numar persoane, 7
Bihor, 26840 ORAS STEI, Anul 2016, Numar persoane, 9
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1994, Numar persoane, 15
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1995, Numar persoane, 13
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1996, Numar persoane, 14
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1997, Numar persoane, 14
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1998, Numar persoane, 7
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 1999, Numar persoane, 3
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2000, Numar persoane, 6
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2001, Numar persoane, 1
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2002, Numar persoane, 4
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2003, Numar persoane, 7
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2004, Numar persoane, 12
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2005, Numar persoane, 4
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2006, Numar persoane, 8
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2008, Numar persoane, 6
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2009, Numar persoane, 3
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2010, Numar persoane, 2
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2011, Numar persoane, 1
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2012, Numar persoane, 7
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2013, Numar persoane, 7
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2014, Numar persoane, 1
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2015, Numar persoane, 2
Bihor, 32027 ORAS VALEA LUI MIHAI, Anul 2016, Numar persoane, 4
Bihor, 27007 ORAS VASCAU, Anul 1995, Numar persoane, 4
Bihor, 27007 ORAS VASCAU, Anul 1997, Numar persoane, 2
Bihor, 27007 ORAS VASCAU, Anul 2002, Numar persoane, 2
Bihor, 27007 ORAS VASCAU, Anul 2005, Numar persoane, 1
Bihor, 27007 ORAS VASCAU, Anul 2006, Numar persoane, 1
Bihor, 27007 ORAS VASCAU, Anul 2015, Numar persoane, 2
Bihor, 27070 ABRAM, Anul 1994, Numar persoane, 2
Bihor, 27070 ABRAM, Anul 1996, Numar persoane, 1
Bihor, 27070 ABRAM, Anul 1997, Numar persoane, 1
Bihor, 27070 ABRAM, Anul 1999, Numar persoane, 1
Bihor, 27070 ABRAM, Anul 2003, Numar persoane, 2
Bihor, 27070 ABRAM, Anul 2006, Numar persoane, 1
Bihor, 27070 ABRAM, Anul 2012, Numar persoane, 3
Bihor, 27169 ABRAMUT, Anul 1994, Numar persoane, 1
Bihor, 27169 ABRAMUT, Anul 1995, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 1997, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 1998, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 2000, Numar persoane, 1
Bihor, 27169 ABRAMUT, Anul 2002, Numar persoane, 1
Bihor, 27169 ABRAMUT, Anul 2003, Numar persoane, 1
Bihor, 27169 ABRAMUT, Anul 2004, Numar persoane, 3
Bihor, 27169 ABRAMUT, Anul 2005, Numar persoane, 3
Bihor, 27169 ABRAMUT, Anul 2009, Numar persoane, 3
Bihor, 27169 ABRAMUT, Anul 2010, Numar persoane, 1
Bihor, 27169 ABRAMUT, Anul 2011, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 2012, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 2013, Numar persoane, 2
Bihor, 27169 ABRAMUT, Anul 2014, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 1995, Numar persoane, 4
Bihor, 26742 ASTILEU, Anul 1996, Numar persoane, 4
Bihor, 26742 ASTILEU, Anul 1997, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2000, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2001, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2004, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2005, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2006, Numar persoane, 2
Bihor, 26742 ASTILEU, Anul 2007, Numar persoane, 4
Bihor, 26742 ASTILEU, Anul 2009, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2011, Numar persoane, 2
Bihor, 26742 ASTILEU, Anul 2013, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2014, Numar persoane, 1
Bihor, 26742 ASTILEU, Anul 2015, Numar persoane, 3
Bihor, 26742 ASTILEU, Anul 2016, Numar persoane, 2
Bihor, 27212 AUSEU, Anul 1995, Numar persoane, 3
Bihor, 27212 AUSEU, Anul 1997, Numar persoane, 3
Bihor, 27212 AUSEU, Anul 1999, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2001, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2002, Numar persoane, 2
Bihor, 27212 AUSEU, Anul 2003, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2004, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2007, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2013, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2014, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2015, Numar persoane, 1
Bihor, 27212 AUSEU, Anul 2016, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 1994, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 1998, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 1999, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 2006, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 2009, Numar persoane, 1
Bihor, 27285 AVRAM IANCU, Anul 2016, Numar persoane, 2
Bihor, 27329 BALC, Anul 1995, Numar persoane, 1
Bihor, 27329 BALC, Anul 1997, Numar persoane, 1
Bihor, 27329 BALC, Anul 1998, Numar persoane, 1
Bihor, 27329 BALC, Anul 2000, Numar persoane, 2
Bihor, 27329 BALC, Anul 2002, Numar persoane, 3
Bihor, 27329 BALC, Anul 2004, Numar persoane, 2
Bihor, 27329 BALC, Anul 2005, Numar persoane, 1
Bihor, 27329 BALC, Anul 2007, Numar persoane, 1
Bihor, 27329 BALC, Anul 2010, Numar persoane, 1
Bihor, 27329 BALC, Anul 2011, Numar persoane, 1
Bihor, 27329 BALC, Anul 2013, Numar persoane, 1
Bihor, 27329 BALC, Anul 2015, Numar persoane, 1
Bihor, 27383 BATAR, Anul 1995, Numar persoane, 2
Bihor, 27383 BATAR, Anul 1997, Numar persoane, 1
Bihor, 27383 BATAR, Anul 1999, Numar persoane, 2
Bihor, 27383 BATAR, Anul 2001, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2002, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2005, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2008, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2009, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2010, Numar persoane, 2
Bihor, 27383 BATAR, Anul 2011, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2012, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2013, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2014, Numar persoane, 1
Bihor, 27383 BATAR, Anul 2016, Numar persoane, 1
Bihor, 27436 BIHARIA, Anul 1994, Numar persoane, 4
Bihor, 27436 BIHARIA, Anul 1995, Numar persoane, 4
Bihor, 27436 BIHARIA, Anul 1996, Numar persoane, 9
Bihor, 27436 BIHARIA, Anul 1997, Numar persoane, 2
Bihor, 27436 BIHARIA, Anul 1998, Numar persoane, 3
Bihor, 27436 BIHARIA, Anul 1999, Numar persoane, 4
Bihor, 27436 BIHARIA, Anul 2000, Numar persoane, 3
Bihor, 27436 BIHARIA, Anul 2001, Numar persoane, 2
Bihor, 27436 BIHARIA, Anul 2002, Numar persoane, 4
Bihor, 27436 BIHARIA, Anul 2004, Numar persoane, 6
Bihor, 27436 BIHARIA, Anul 2005, Numar persoane, 4
Bihor, 27436 BIHARIA, Anul 2006, Numar persoane, 2
Bihor, 27436 BIHARIA, Anul 2009, Numar persoane, 2
Bihor, 27436 BIHARIA, Anul 2010, Numar persoane, 1
Bihor, 27436 BIHARIA, Anul 2011, Numar persoane, 1
Bihor, 27436 BIHARIA, Anul 2015, Numar persoane, 1
Bihor, 27436 BIHARIA, Anul 2016, Numar persoane, 1
Bihor, 27506 BOIANU MARE, Anul 1994, Numar persoane, 2
Bihor, 27506 BOIANU MARE, Anul 1995, Numar persoane, 2
Bihor, 27506 BOIANU MARE, Anul 1998, Numar persoane, 1
Bihor, 27506 BOIANU MARE, Anul 2011, Numar persoane, 2
Bihor, 27506 BOIANU MARE, Anul 2013, Numar persoane, 1
Bihor, 27506 BOIANU MARE, Anul 2014, Numar persoane, 2
Bihor, 27506 BOIANU MARE, Anul 2016, Numar persoane, 1
Bihor, 27560 BOROD, Anul 1994, Numar persoane, 1
Bihor, 27560 BOROD, Anul 1995, Numar persoane, 3
Bihor, 27560 BOROD, Anul 1996, Numar persoane, 1
Bihor, 27560 BOROD, Anul 1997, Numar persoane, 3
Bihor, 27560 BOROD, Anul 2000, Numar persoane, 2
Bihor, 27560 BOROD, Anul 2001, Numar persoane, 1
Bihor, 27560 BOROD, Anul 2002, Numar persoane, 2
Bihor, 27560 BOROD, Anul 2003, Numar persoane, 1
Bihor, 27560 BOROD, Anul 2004, Numar persoane, 1
Bihor, 27560 BOROD, Anul 2016, Numar persoane, 2
Bihor, 27631 BORS, Anul 1995, Numar persoane, 8
Bihor, 27631 BORS, Anul 1996, Numar persoane, 3
Bihor, 27631 BORS, Anul 1997, Numar persoane, 1
Bihor, 27631 BORS, Anul 1999, Numar persoane, 1
Bihor, 27631 BORS, Anul 2000, Numar persoane, 4
Bihor, 27631 BORS, Anul 2003, Numar persoane, 1
Bihor, 27631 BORS, Anul 2004, Numar persoane, 2
Bihor, 27631 BORS, Anul 2005, Numar persoane, 2
Bihor, 27631 BORS, Anul 2006, Numar persoane, 1
Bihor, 27631 BORS, Anul 2008, Numar persoane, 2
Bihor, 27631 BORS, Anul 2016, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 1994, Numar persoane, 2
Bihor, 27686 BRATCA, Anul 1997, Numar persoane, 2
Bihor, 27686 BRATCA, Anul 1998, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 1999, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 2000, Numar persoane, 3
Bihor, 27686 BRATCA, Anul 2001, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 2010, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 2011, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 2015, Numar persoane, 1
Bihor, 27686 BRATCA, Anul 2016, Numar persoane, 2
Bihor, 27757 BRUSTURI, Anul 1995, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 1996, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 1997, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2000, Numar persoane, 2
Bihor, 27757 BRUSTURI, Anul 2001, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2002, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2003, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2004, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2008, Numar persoane, 2
Bihor, 27757 BRUSTURI, Anul 2015, Numar persoane, 1
Bihor, 27757 BRUSTURI, Anul 2016, Numar persoane, 2
Bihor, 27846 BUDUREASA, Anul 1997, Numar persoane, 1
Bihor, 27908 BUDUSLAU, Anul 1995, Numar persoane, 1
Bihor, 27908 BUDUSLAU, Anul 1997, Numar persoane, 1
Bihor, 27908 BUDUSLAU, Anul 1999, Numar persoane, 1
Bihor, 27908 BUDUSLAU, Anul 2006, Numar persoane, 1
Bihor, 27908 BUDUSLAU, Anul 2010, Numar persoane, 1
Bihor, 27935 BULZ, Anul 1996, Numar persoane, 1
Bihor, 27935 BULZ, Anul 1997, Numar persoane, 1
Bihor, 27935 BULZ, Anul 1998, Numar persoane, 1
Bihor, 27935 BULZ, Anul 2004, Numar persoane, 1
Bihor, 27935 BULZ, Anul 2011, Numar persoane, 1
Bihor, 27935 BULZ, Anul 2016, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 1994, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 1997, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 2004, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 2009, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 2011, Numar persoane, 2
Bihor, 27971 BUNTESTI, Anul 2013, Numar persoane, 3
Bihor, 27971 BUNTESTI, Anul 2014, Numar persoane, 1
Bihor, 27971 BUNTESTI, Anul 2016, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 1995, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 1996, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 1998, Numar persoane, 2
Bihor, 28077 CABESTI, Anul 2005, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 2006, Numar persoane, 2
Bihor, 28077 CABESTI, Anul 2011, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 2013, Numar persoane, 1
Bihor, 28077 CABESTI, Anul 2016, Numar persoane, 1
Bihor, 28139 CAPILNA, Anul 2013, Numar persoane, 3
Bihor, 28193 CARPINET, Anul 2003, Numar persoane, 2
Bihor, 28193 CARPINET, Anul 2009, Numar persoane, 1
Bihor, 28193 CARPINET, Anul 2014, Numar persoane, 1
Bihor, 28246 CEFA, Anul 1995, Numar persoane, 1
Bihor, 28246 CEFA, Anul 1998, Numar persoane, 1
Bihor, 28246 CEFA, Anul 2001, Numar persoane, 2
Bihor, 28246 CEFA, Anul 2011, Numar persoane, 1
Bihor, 28246 CEFA, Anul 2013, Numar persoane, 1
Bihor, 28246 CEFA, Anul 2014, Numar persoane, 1
Bihor, 28335 CEICA, Anul 1997, Numar persoane, 1
Bihor, 28335 CEICA, Anul 1999, Numar persoane, 1
Bihor, 28335 CEICA, Anul 2001, Numar persoane, 1
Bihor, 28335 CEICA, Anul 2003, Numar persoane, 1
Bihor, 28335 CEICA, Anul 2005, Numar persoane, 1
Bihor, 28335 CEICA, Anul 2007, Numar persoane, 2
Bihor, 28335 CEICA, Anul 2011, Numar persoane, 2
Bihor, 28335 CEICA, Anul 2013, Numar persoane, 1
Bihor, 28335 CEICA, Anul 2014, Numar persoane, 2
Bihor, 28335 CEICA, Anul 2016, Numar persoane, 3
Bihor, 28415 CETARIU, Anul 1995, Numar persoane, 2
Bihor, 28415 CETARIU, Anul 1996, Numar persoane, 1
