
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2016, Numar persoane, 119
0- 4 ani, Masculin, Timis, 156357 ORAS CIACOVA, Anul 2017, Numar persoane, 106
0- 4 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2013, Numar persoane, 164
0- 4 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2014, Numar persoane, 171
0- 4 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2015, Numar persoane, 169
0- 4 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2016, Numar persoane, 159
0- 4 ani, Masculin, Timis, 155458 ORAS DETA, Anul 2017, Numar persoane, 165
0- 4 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2013, Numar persoane, 213
0- 4 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2014, Numar persoane, 218
0- 4 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2015, Numar persoane, 216
0- 4 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2016, Numar persoane, 194
0- 4 ani, Masculin, Timis, 156801 ORAS FAGET, Anul 2017, Numar persoane, 214
0- 4 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2013, Numar persoane, 149
0- 4 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2014, Numar persoane, 144
0- 4 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2015, Numar persoane, 140
0- 4 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2016, Numar persoane, 147
0- 4 ani, Masculin, Timis, 157086 ORAS GATAIA, Anul 2017, Numar persoane, 151
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2013, Numar persoane, 337
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2014, Numar persoane, 302
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2015, Numar persoane, 271
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2016, Numar persoane, 272
0- 4 ani, Masculin, Timis, 155494 ORAS JIMBOLIA, Anul 2017, Numar persoane, 272
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2013, Numar persoane, 259
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2014, Numar persoane, 252
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2015, Numar persoane, 257
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2016, Numar persoane, 257
0- 4 ani, Masculin, Timis, 158314 ORAS RECAS, Anul 2017, Numar persoane, 277
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2013, Numar persoane, 343
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2014, Numar persoane, 345
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2015, Numar persoane, 338
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2016, Numar persoane, 367
0- 4 ani, Masculin, Timis, 155528 ORAS SANNICOLAU MARE, Anul 2017, Numar persoane, 396
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 2013, Numar persoane, 37
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 2014, Numar persoane, 28
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 2015, Numar persoane, 30
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 2016, Numar persoane, 28
0- 4 ani, Masculin, Timis, 155546 BALINT, Anul 2017, Numar persoane, 31
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 2013, Numar persoane, 72
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 2014, Numar persoane, 63
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 2015, Numar persoane, 72
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 2016, Numar persoane, 82
0- 4 ani, Masculin, Timis, 155591 BANLOC, Anul 2017, Numar persoane, 93
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 2013, Numar persoane, 6
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 2014, Numar persoane, 5
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 2015, Numar persoane, 6
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 2016, Numar persoane, 6
0- 4 ani, Masculin, Timis, 155662 BARA, Anul 2017, Numar persoane, 4
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 2013, Numar persoane, 49
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 2014, Numar persoane, 45
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 2015, Numar persoane, 44
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 2016, Numar persoane, 41
0- 4 ani, Masculin, Timis, 155724 BEBA VECHE, Anul 2017, Numar persoane, 42
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 2013, Numar persoane, 77
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 2014, Numar persoane, 75
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 2016, Numar persoane, 76
0- 4 ani, Masculin, Timis, 155760 BECICHERECU MIC, Anul 2017, Numar persoane, 83
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 2013, Numar persoane, 49
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 2014, Numar persoane, 50
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 2015, Numar persoane, 46
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 2016, Numar persoane, 43
0- 4 ani, Masculin, Timis, 155797 BELINT, Anul 2017, Numar persoane, 42
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 2013, Numar persoane, 84
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 2014, Numar persoane, 82
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 2016, Numar persoane, 82
0- 4 ani, Masculin, Timis, 155840 BETHAUSEN, Anul 2017, Numar persoane, 85
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 2013, Numar persoane, 107
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 2014, Numar persoane, 99
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 2015, Numar persoane, 94
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 2016, Numar persoane, 94
0- 4 ani, Masculin, Timis, 155911 BILED, Anul 2017, Numar persoane, 102
0- 4 ani, Masculin, Timis, 159366 BIRDA, Anul 2013, Numar persoane, 62
0- 4 ani, Masculin, Timis, 159366 BIRDA, Anul 2014, Numar persoane, 57
0- 4 ani, Masculin, Timis, 159366 BIRDA, Anul 2015, Numar persoane, 55
0- 4 ani, Masculin, Timis, 159366 BIRDA, Anul 2016, Numar persoane, 43
0- 4 ani, Masculin, Timis, 159366 BIRDA, Anul 2017, Numar persoane, 41
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 2013, Numar persoane, 67
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 2014, Numar persoane, 53
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 2015, Numar persoane, 47
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 2016, Numar persoane, 47
0- 4 ani, Masculin, Timis, 155957 BIRNA, Anul 2017, Numar persoane, 41
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 2013, Numar persoane, 11
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 2014, Numar persoane, 13
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 2015, Numar persoane, 12
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 2016, Numar persoane, 12
0- 4 ani, Masculin, Timis, 156035 BOGDA, Anul 2017, Numar persoane, 10
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 2013, Numar persoane, 43
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 2014, Numar persoane, 46
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 2015, Numar persoane, 42
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 2016, Numar persoane, 41
0- 4 ani, Masculin, Timis, 156106 BOLDUR, Anul 2017, Numar persoane, 39
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 2013, Numar persoane, 10
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 2014, Numar persoane, 13
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 2015, Numar persoane, 14
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 2016, Numar persoane, 15
0- 4 ani, Masculin, Timis, 156151 BRESTOVAT, Anul 2017, Numar persoane, 17
0- 4 ani, Masculin, Timis, 159516 BUCOVAT, Anul 2013, Numar persoane, 39
0- 4 ani, Masculin, Timis, 159516 BUCOVAT, Anul 2014, Numar persoane, 45
0- 4 ani, Masculin, Timis, 159516 BUCOVAT, Anul 2015, Numar persoane, 41
0- 4 ani, Masculin, Timis, 159516 BUCOVAT, Anul 2016, Numar persoane, 42
0- 4 ani, Masculin, Timis, 159516 BUCOVAT, Anul 2017, Numar persoane, 44
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 2013, Numar persoane, 174
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 2014, Numar persoane, 176
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 2015, Numar persoane, 182
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 2016, Numar persoane, 180
0- 4 ani, Masculin, Timis, 156213 CARPINIS, Anul 2017, Numar persoane, 184
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 2013, Numar persoane, 134
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 2014, Numar persoane, 122
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 2015, Numar persoane, 115
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 2016, Numar persoane, 101
0- 4 ani, Masculin, Timis, 156259 CENAD, Anul 2017, Numar persoane, 100
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 2013, Numar persoane, 77
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 2014, Numar persoane, 79
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 2015, Numar persoane, 78
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 2016, Numar persoane, 71
0- 4 ani, Masculin, Timis, 156277 CENEI, Anul 2017, Numar persoane, 64
0- 4 ani, Masculin, Timis, 159375 CHECEA, Anul 2013, Numar persoane, 73
0- 4 ani, Masculin, Timis, 159375 CHECEA, Anul 2014, Numar persoane, 68
0- 4 ani, Masculin, Timis, 159375 CHECEA, Anul 2015, Numar persoane, 65
0- 4 ani, Masculin, Timis, 159375 CHECEA, Anul 2016, Numar persoane, 68
0- 4 ani, Masculin, Timis, 159375 CHECEA, Anul 2017, Numar persoane, 66
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 2013, Numar persoane, 50
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 2014, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 2015, Numar persoane, 49
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 2016, Numar persoane, 51
0- 4 ani, Masculin, Timis, 156311 CHEVERESU MARE, Anul 2017, Numar persoane, 54
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 2013, Numar persoane, 154
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 2014, Numar persoane, 156
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 2015, Numar persoane, 165
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 2016, Numar persoane, 158
0- 4 ani, Masculin, Timis, 156437 COMLOSU MARE, Anul 2017, Numar persoane, 154
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 2013, Numar persoane, 108
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 2014, Numar persoane, 103
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 2015, Numar persoane, 91
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 2016, Numar persoane, 91
0- 4 ani, Masculin, Timis, 156473 COSTEIU, Anul 2017, Numar persoane, 86
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 2013, Numar persoane, 43
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 2014, Numar persoane, 42
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 2015, Numar persoane, 39
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 2016, Numar persoane, 33
0- 4 ani, Masculin, Timis, 156534 CRICIOVA, Anul 2017, Numar persoane, 35
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 2013, Numar persoane, 35
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 2014, Numar persoane, 28
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 2015, Numar persoane, 31
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 2016, Numar persoane, 30
0- 4 ani, Masculin, Timis, 156589 CURTEA, Anul 2017, Numar persoane, 31
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 2013, Numar persoane, 82
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 2014, Numar persoane, 84
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 2015, Numar persoane, 92
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 2016, Numar persoane, 89
0- 4 ani, Masculin, Timis, 156623 DAROVA, Anul 2017, Numar persoane, 95
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 2013, Numar persoane, 52
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 2014, Numar persoane, 50
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 2015, Numar persoane, 51
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 2016, Numar persoane, 57
0- 4 ani, Masculin, Timis, 156669 DENTA, Anul 2017, Numar persoane, 67
0- 4 ani, Masculin, Timis, 159384 DUDESTII NOI, Anul 2013, Numar persoane, 101
0- 4 ani, Masculin, Timis, 159384 DUDESTII NOI, Anul 2014, Numar persoane, 94
0- 4 ani, Masculin, Timis, 159384 DUDESTII NOI, Anul 2015, Numar persoane, 89
0- 4 ani, Masculin, Timis, 159384 DUDESTII NOI, Anul 2016, Numar persoane, 99
0- 4 ani, Masculin, Timis, 159384 DUDESTII NOI, Anul 2017, Numar persoane, 98
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 2013, Numar persoane, 91
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 2014, Numar persoane, 96
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 2015, Numar persoane, 96
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 2016, Numar persoane, 87
0- 4 ani, Masculin, Timis, 156712 DUDESTII VECHI, Anul 2017, Numar persoane, 91
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 2013, Numar persoane, 81
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 2014, Numar persoane, 75
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 2015, Numar persoane, 65
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 2016, Numar persoane, 64
0- 4 ani, Masculin, Timis, 156767 DUMBRAVA, Anul 2017, Numar persoane, 57
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 2013, Numar persoane, 225
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 2014, Numar persoane, 230
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 2015, Numar persoane, 256
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 2016, Numar persoane, 294
0- 4 ani, Masculin, Timis, 155261 DUMBRAVITA, Anul 2017, Numar persoane, 338
0- 4 ani, Masculin, Timis, 159393 FIBIS, Anul 2013, Numar persoane, 31
0- 4 ani, Masculin, Timis, 159393 FIBIS, Anul 2014, Numar persoane, 29
0- 4 ani, Masculin, Timis, 159393 FIBIS, Anul 2015, Numar persoane, 30
0- 4 ani, Masculin, Timis, 159393 FIBIS, Anul 2016, Numar persoane, 31
0- 4 ani, Masculin, Timis, 159393 FIBIS, Anul 2017, Numar persoane, 31
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 2013, Numar persoane, 44
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 2014, Numar persoane, 44
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 2015, Numar persoane, 44
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 2016, Numar persoane, 40
0- 4 ani, Masculin, Timis, 156927 FIRDEA, Anul 2017, Numar persoane, 34
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 2013, Numar persoane, 47
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 2014, Numar persoane, 41
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 2015, Numar persoane, 31
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 2016, Numar persoane, 31
0- 4 ani, Masculin, Timis, 157004 FOENI, Anul 2017, Numar persoane, 28
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 2013, Numar persoane, 49
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 2014, Numar persoane, 46
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 2015, Numar persoane, 45
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 2016, Numar persoane, 47
0- 4 ani, Masculin, Timis, 157031 GAVOJDIA, Anul 2017, Numar persoane, 58
0- 4 ani, Masculin, Timis, 159400 GHILAD, Anul 2013, Numar persoane, 45
0- 4 ani, Masculin, Timis, 159400 GHILAD, Anul 2014, Numar persoane, 42
0- 4 ani, Masculin, Timis, 159400 GHILAD, Anul 2015, Numar persoane, 51
0- 4 ani, Masculin, Timis, 159400 GHILAD, Anul 2016, Numar persoane, 51
0- 4 ani, Masculin, Timis, 159400 GHILAD, Anul 2017, Numar persoane, 52
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 2013, Numar persoane, 164
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 2014, Numar persoane, 174
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 2015, Numar persoane, 179
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 2016, Numar persoane, 205
0- 4 ani, Masculin, Timis, 155289 GHIRODA, Anul 2017, Numar persoane, 217
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 2013, Numar persoane, 21
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 2014, Numar persoane, 25
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 2015, Numar persoane, 24
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 2016, Numar persoane, 27
0- 4 ani, Masculin, Timis, 157193 GHIZELA, Anul 2017, Numar persoane, 21
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 2013, Numar persoane, 195
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 2014, Numar persoane, 200
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 2015, Numar persoane, 222
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 2016, Numar persoane, 236
0- 4 ani, Masculin, Timis, 157246 GIARMATA, Anul 2017, Numar persoane, 240
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 2013, Numar persoane, 31
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 2014, Numar persoane, 27
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 2015, Numar persoane, 33
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 2016, Numar persoane, 41
0- 4 ani, Masculin, Timis, 157273 GIERA, Anul 2017, Numar persoane, 44
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 2013, Numar persoane, 293
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 2014, Numar persoane, 323
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 2015, Numar persoane, 367
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 2016, Numar persoane, 425
0- 4 ani, Masculin, Timis, 155314 GIROC, Anul 2017, Numar persoane, 482
0- 4 ani, Masculin, Timis, 157317 GIULVAZ, Anul 2013, Numar persoane, 97
0- 4 ani, Masculin, Timis, 157317 GIULVAZ, Anul 2014, Numar persoane, 94
0- 4 ani, Masculin, Timis, 157317 GIULVAZ, Anul 2015, Numar persoane, 88
0- 4 ani, Masculin, Timis, 157317 GIULVAZ, Anul 2016, Numar persoane, 97
0- 4 ani, Masculin, Timis, 157317 GIULVAZ, Anul 2017, Numar persoane, 102
0- 4 ani, Masculin, Timis, 159419 GOTTLOB, Anul 2013, Numar persoane, 56
0- 4 ani, Masculin, Timis, 159419 GOTTLOB, Anul 2014, Numar persoane, 57
0- 4 ani, Masculin, Timis, 159419 GOTTLOB, Anul 2015, Numar persoane, 50
0- 4 ani, Masculin, Timis, 159419 GOTTLOB, Anul 2016, Numar persoane, 50
0- 4 ani, Masculin, Timis, 159419 GOTTLOB, Anul 2017, Numar persoane, 54
0- 4 ani, Masculin, Timis, 159428 IECEA MARE, Anul 2013, Numar persoane, 69
0- 4 ani, Masculin, Timis, 159428 IECEA MARE, Anul 2014, Numar persoane, 61
0- 4 ani, Masculin, Timis, 159428 IECEA MARE, Anul 2015, Numar persoane, 55
0- 4 ani, Masculin, Timis, 159428 IECEA MARE, Anul 2016, Numar persoane, 59
0- 4 ani, Masculin, Timis, 159428 IECEA MARE, Anul 2017, Numar persoane, 62
0- 4 ani, Masculin, Timis, 157362 JAMU MARE, Anul 2013, Numar persoane, 55
0- 4 ani, Masculin, Timis, 157362 JAMU MARE, Anul 2014, Numar persoane, 65
0- 4 ani, Masculin, Timis, 157362 JAMU MARE, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Timis, 157362 JAMU MARE, Anul 2016, Numar persoane, 77
0- 4 ani, Masculin, Timis, 157362 JAMU MARE, Anul 2017, Numar persoane, 76
0- 4 ani, Masculin, Timis, 157424 JEBEL, Anul 2013, Numar persoane, 90
0- 4 ani, Masculin, Timis, 157424 JEBEL, Anul 2014, Numar persoane, 88
0- 4 ani, Masculin, Timis, 157424 JEBEL, Anul 2015, Numar persoane, 90
0- 4 ani, Masculin, Timis, 157424 JEBEL, Anul 2016, Numar persoane, 92
0- 4 ani, Masculin, Timis, 157424 JEBEL, Anul 2017, Numar persoane, 90
0- 4 ani, Masculin, Timis, 157451 LENAUHEIM, Anul 2013, Numar persoane, 162
0- 4 ani, Masculin, Timis, 157451 LENAUHEIM, Anul 2014, Numar persoane, 152
0- 4 ani, Masculin, Timis, 157451 LENAUHEIM, Anul 2015, Numar persoane, 158
0- 4 ani, Masculin, Timis, 157451 LENAUHEIM, Anul 2016, Numar persoane, 164
0- 4 ani, Masculin, Timis, 157451 LENAUHEIM, Anul 2017, Numar persoane, 160
0- 4 ani, Masculin, Timis, 157497 LIEBLING, Anul 2013, Numar persoane, 102
0- 4 ani, Masculin, Timis, 157497 LIEBLING, Anul 2014, Numar persoane, 95
0- 4 ani, Masculin, Timis, 157497 LIEBLING, Anul 2015, Numar persoane, 91
0- 4 ani, Masculin, Timis, 157497 LIEBLING, Anul 2016, Numar persoane, 88
0- 4 ani, Masculin, Timis, 157497 LIEBLING, Anul 2017, Numar persoane, 88
0- 4 ani, Masculin, Timis, 159491 LIVEZILE, Anul 2013, Numar persoane, 50
0- 4 ani, Masculin, Timis, 159491 LIVEZILE, Anul 2014, Numar persoane, 46
0- 4 ani, Masculin, Timis, 159491 LIVEZILE, Anul 2015, Numar persoane, 37
0- 4 ani, Masculin, Timis, 159491 LIVEZILE, Anul 2016, Numar persoane, 37
0- 4 ani, Masculin, Timis, 159491 LIVEZILE, Anul 2017, Numar persoane, 37
0- 4 ani, Masculin, Timis, 157530 LOVRIN, Anul 2013, Numar persoane, 111
0- 4 ani, Masculin, Timis, 157530 LOVRIN, Anul 2014, Numar persoane, 103
0- 4 ani, Masculin, Timis, 157530 LOVRIN, Anul 2015, Numar persoane, 100
0- 4 ani, Masculin, Timis, 157530 LOVRIN, Anul 2016, Numar persoane, 106
0- 4 ani, Masculin, Timis, 157530 LOVRIN, Anul 2017, Numar persoane, 110
0- 4 ani, Masculin, Timis, 157736 MANASTIUR, Anul 2013, Numar persoane, 58
0- 4 ani, Masculin, Timis, 157736 MANASTIUR, Anul 2014, Numar persoane, 51
0- 4 ani, Masculin, Timis, 157736 MANASTIUR, Anul 2015, Numar persoane, 43
0- 4 ani, Masculin, Timis, 157736 MANASTIUR, Anul 2016, Numar persoane, 51
0- 4 ani, Masculin, Timis, 157736 MANASTIUR, Anul 2017, Numar persoane, 40
0- 4 ani, Masculin, Timis, 157585 MARGINA, Anul 2013, Numar persoane, 49
0- 4 ani, Masculin, Timis, 157585 MARGINA, Anul 2014, Numar persoane, 46
0- 4 ani, Masculin, Timis, 157585 MARGINA, Anul 2015, Numar persoane, 47
0- 4 ani, Masculin, Timis, 157585 MARGINA, Anul 2016, Numar persoane, 51
0- 4 ani, Masculin, Timis, 157585 MARGINA, Anul 2017, Numar persoane, 48
0- 4 ani, Masculin, Timis, 157683 MASLOC, Anul 2013, Numar persoane, 65
0- 4 ani, Masculin, Timis, 157683 MASLOC, Anul 2014, Numar persoane, 68
