
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2005, Numar persoane, 253
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2006, Numar persoane, 243
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2007, Numar persoane, 258
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2008, Numar persoane, 237
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2009, Numar persoane, 244
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2010, Numar persoane, 257
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2011, Numar persoane, 246
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2012, Numar persoane, 226
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2013, Numar persoane, 221
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2014, Numar persoane, 200
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2015, Numar persoane, 184
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2016, Numar persoane, 192
0- 4 ani, Feminin, Covasna, 63447 ORAS BARAOLT, Anul 2017, Numar persoane, 189
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1992, Numar persoane, 461
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1993, Numar persoane, 402
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1994, Numar persoane, 356
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1995, Numar persoane, 317
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1996, Numar persoane, 315
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1997, Numar persoane, 312
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1998, Numar persoane, 311
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 1999, Numar persoane, 305
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2000, Numar persoane, 286
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2001, Numar persoane, 278
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2002, Numar persoane, 262
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2003, Numar persoane, 244
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2004, Numar persoane, 243
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2005, Numar persoane, 258
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2006, Numar persoane, 276
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2007, Numar persoane, 295
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2008, Numar persoane, 302
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2009, Numar persoane, 287
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2010, Numar persoane, 269
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2011, Numar persoane, 246
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2012, Numar persoane, 229
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2013, Numar persoane, 216
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2014, Numar persoane, 221
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2015, Numar persoane, 206
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2016, Numar persoane, 208
0- 4 ani, Feminin, Covasna, 63526 ORAS COVASNA, Anul 2017, Numar persoane, 222
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1992, Numar persoane, 362
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1993, Numar persoane, 356
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1994, Numar persoane, 347
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1995, Numar persoane, 363
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1996, Numar persoane, 342
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1997, Numar persoane, 332
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1998, Numar persoane, 338
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1999, Numar persoane, 330
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2000, Numar persoane, 316
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2001, Numar persoane, 297
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2002, Numar persoane, 304
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2003, Numar persoane, 290
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2004, Numar persoane, 274
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2005, Numar persoane, 256
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2006, Numar persoane, 255
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2007, Numar persoane, 255
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2008, Numar persoane, 259
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2009, Numar persoane, 268
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2010, Numar persoane, 279
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2011, Numar persoane, 266
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2012, Numar persoane, 258
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2013, Numar persoane, 251
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2014, Numar persoane, 245
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2015, Numar persoane, 241
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2016, Numar persoane, 251
0- 4 ani, Feminin, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2017, Numar persoane, 263
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1992, Numar persoane, 58
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1993, Numar persoane, 44
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1994, Numar persoane, 34
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1995, Numar persoane, 37
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1996, Numar persoane, 35
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1997, Numar persoane, 37
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1998, Numar persoane, 43
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 1999, Numar persoane, 42
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2000, Numar persoane, 42
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2001, Numar persoane, 48
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2002, Numar persoane, 52
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2003, Numar persoane, 53
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2004, Numar persoane, 50
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2005, Numar persoane, 39
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2006, Numar persoane, 35
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2007, Numar persoane, 27
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2008, Numar persoane, 22
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2009, Numar persoane, 27
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2010, Numar persoane, 28
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2011, Numar persoane, 32
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2012, Numar persoane, 33
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2013, Numar persoane, 35
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2014, Numar persoane, 35
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2015, Numar persoane, 37
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2016, Numar persoane, 36
0- 4 ani, Feminin, Covasna, 63777 AITA MARE, Anul 2017, Numar persoane, 37
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2005, Numar persoane, 32
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2006, Numar persoane, 31
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2007, Numar persoane, 27
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2008, Numar persoane, 32
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2009, Numar persoane, 37
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2010, Numar persoane, 38
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2011, Numar persoane, 33
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2012, Numar persoane, 33
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2013, Numar persoane, 39
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2014, Numar persoane, 38
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2015, Numar persoane, 38
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2016, Numar persoane, 42
0- 4 ani, Feminin, Covasna, 65113 ARCUS, Anul 2017, Numar persoane, 45
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1992, Numar persoane, 204
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1993, Numar persoane, 194
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1994, Numar persoane, 176
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1995, Numar persoane, 174
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1996, Numar persoane, 157
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1997, Numar persoane, 150
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1998, Numar persoane, 145
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 1999, Numar persoane, 147
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2000, Numar persoane, 136
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2001, Numar persoane, 149
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2002, Numar persoane, 150
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2003, Numar persoane, 155
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2004, Numar persoane, 150
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2005, Numar persoane, 140
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2006, Numar persoane, 130
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2007, Numar persoane, 119
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2008, Numar persoane, 120
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2009, Numar persoane, 115
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2010, Numar persoane, 124
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2011, Numar persoane, 113
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2012, Numar persoane, 124
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2013, Numar persoane, 115
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2014, Numar persoane, 121
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2015, Numar persoane, 122
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2016, Numar persoane, 133
0- 4 ani, Feminin, Covasna, 63633 BARCANI, Anul 2017, Numar persoane, 122
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1992, Numar persoane, 180
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1993, Numar persoane, 172
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1994, Numar persoane, 151
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1995, Numar persoane, 144
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1996, Numar persoane, 126
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1997, Numar persoane, 129
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1998, Numar persoane, 146
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 1999, Numar persoane, 160
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2000, Numar persoane, 171
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2001, Numar persoane, 174
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2002, Numar persoane, 187
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2003, Numar persoane, 185
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2004, Numar persoane, 182
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2005, Numar persoane, 186
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2006, Numar persoane, 186
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2007, Numar persoane, 194
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2008, Numar persoane, 177
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2009, Numar persoane, 169
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2010, Numar persoane, 168
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2011, Numar persoane, 169
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2012, Numar persoane, 160
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2013, Numar persoane, 165
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2014, Numar persoane, 170
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2015, Numar persoane, 157
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2016, Numar persoane, 146
0- 4 ani, Feminin, Covasna, 63802 BATANI, Anul 2017, Numar persoane, 141
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1992, Numar persoane, 156
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1993, Numar persoane, 148
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1994, Numar persoane, 147
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1995, Numar persoane, 135
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1996, Numar persoane, 131
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1997, Numar persoane, 123
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1998, Numar persoane, 113
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 1999, Numar persoane, 102
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2000, Numar persoane, 102
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2001, Numar persoane, 110
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2002, Numar persoane, 115
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2003, Numar persoane, 126
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2004, Numar persoane, 141
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2005, Numar persoane, 146
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2006, Numar persoane, 139
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2007, Numar persoane, 141
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2008, Numar persoane, 136
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2009, Numar persoane, 136
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2010, Numar persoane, 140
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2011, Numar persoane, 129
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2012, Numar persoane, 137
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2013, Numar persoane, 152
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2014, Numar persoane, 147
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2015, Numar persoane, 156
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2016, Numar persoane, 154
0- 4 ani, Feminin, Covasna, 63866 BELIN, Anul 2017, Numar persoane, 158
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2005, Numar persoane, 44
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2006, Numar persoane, 51
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2007, Numar persoane, 54
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2008, Numar persoane, 45
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2009, Numar persoane, 51
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2010, Numar persoane, 54
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2011, Numar persoane, 52
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2012, Numar persoane, 50
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2013, Numar persoane, 52
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2014, Numar persoane, 39
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2015, Numar persoane, 38
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2016, Numar persoane, 35
0- 4 ani, Feminin, Covasna, 65121 BIXAD, Anul 2017, Numar persoane, 40
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1992, Numar persoane, 75
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1993, Numar persoane, 74
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1994, Numar persoane, 74
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1995, Numar persoane, 68
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1996, Numar persoane, 66
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1997, Numar persoane, 61
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1998, Numar persoane, 67
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 1999, Numar persoane, 62
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2000, Numar persoane, 61
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2001, Numar persoane, 59
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2002, Numar persoane, 56
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2003, Numar persoane, 63
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2004, Numar persoane, 63
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2005, Numar persoane, 68
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2006, Numar persoane, 79
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2007, Numar persoane, 76
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2008, Numar persoane, 76
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2009, Numar persoane, 81
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2010, Numar persoane, 76
0- 4 ani, Feminin, Covasna, 63893 BODOC, Anul 2011, Numar persoane, 65
