
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2008, Numar persoane, 608
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2009, Numar persoane, 641
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2010, Numar persoane, 578
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2011, Numar persoane, 510
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2012, Numar persoane, 464
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2013, Numar persoane, 430
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2014, Numar persoane, 414
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2015, Numar persoane, 349
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2016, Numar persoane, 333
Timis, 155403 ORAS BUZIAS, Anul 1990, Numar persoane, 24
Timis, 155403 ORAS BUZIAS, Anul 1991, Numar persoane, 100
Timis, 155403 ORAS BUZIAS, Anul 1992, Numar persoane, 276
Timis, 155403 ORAS BUZIAS, Anul 1993, Numar persoane, 205
Timis, 155403 ORAS BUZIAS, Anul 1994, Numar persoane, 224
Timis, 155403 ORAS BUZIAS, Anul 1995, Numar persoane, 274
Timis, 155403 ORAS BUZIAS, Anul 1996, Numar persoane, 270
Timis, 155403 ORAS BUZIAS, Anul 1997, Numar persoane, 302
Timis, 155403 ORAS BUZIAS, Anul 1998, Numar persoane, 188
Timis, 155403 ORAS BUZIAS, Anul 1999, Numar persoane, 214
Timis, 155403 ORAS BUZIAS, Anul 2000, Numar persoane, 204
Timis, 155403 ORAS BUZIAS, Anul 2001, Numar persoane, 210
Timis, 155403 ORAS BUZIAS, Anul 2002, Numar persoane, 188
Timis, 155403 ORAS BUZIAS, Anul 2003, Numar persoane, 180
Timis, 155403 ORAS BUZIAS, Anul 2004, Numar persoane, 134
Timis, 155403 ORAS BUZIAS, Anul 2005, Numar persoane, 131
Timis, 155403 ORAS BUZIAS, Anul 2006, Numar persoane, 115
Timis, 155403 ORAS BUZIAS, Anul 2007, Numar persoane, 127
Timis, 155403 ORAS BUZIAS, Anul 2008, Numar persoane, 126
Timis, 155403 ORAS BUZIAS, Anul 2009, Numar persoane, 94
Timis, 155403 ORAS BUZIAS, Anul 2010, Numar persoane, 75
Timis, 155403 ORAS BUZIAS, Anul 2011, Numar persoane, 85
Timis, 155403 ORAS BUZIAS, Anul 2012, Numar persoane, 61
Timis, 155403 ORAS BUZIAS, Anul 2013, Numar persoane, 95
Timis, 155403 ORAS BUZIAS, Anul 2014, Numar persoane, 98
Timis, 155403 ORAS BUZIAS, Anul 2015, Numar persoane, 86
Timis, 155403 ORAS BUZIAS, Anul 2016, Numar persoane, 130
Timis, 156357 ORAS CIACOVA, Anul 1990, Numar persoane, 123
Timis, 156357 ORAS CIACOVA, Anul 1991, Numar persoane, 134
Timis, 156357 ORAS CIACOVA, Anul 1992, Numar persoane, 161
Timis, 156357 ORAS CIACOVA, Anul 1993, Numar persoane, 165
Timis, 156357 ORAS CIACOVA, Anul 1994, Numar persoane, 171
Timis, 156357 ORAS CIACOVA, Anul 1995, Numar persoane, 122
Timis, 156357 ORAS CIACOVA, Anul 1996, Numar persoane, 293
Timis, 156357 ORAS CIACOVA, Anul 1997, Numar persoane, 337
Timis, 156357 ORAS CIACOVA, Anul 1998, Numar persoane, 116
Timis, 156357 ORAS CIACOVA, Anul 1999, Numar persoane, 133
Timis, 156357 ORAS CIACOVA, Anul 2000, Numar persoane, 105
Timis, 156357 ORAS CIACOVA, Anul 2001, Numar persoane, 78
Timis, 156357 ORAS CIACOVA, Anul 2002, Numar persoane, 92
Timis, 156357 ORAS CIACOVA, Anul 2003, Numar persoane, 108
Timis, 156357 ORAS CIACOVA, Anul 2004, Numar persoane, 68
Timis, 156357 ORAS CIACOVA, Anul 2005, Numar persoane, 134
Timis, 156357 ORAS CIACOVA, Anul 2006, Numar persoane, 55
Timis, 156357 ORAS CIACOVA, Anul 2007, Numar persoane, 61
Timis, 156357 ORAS CIACOVA, Anul 2008, Numar persoane, 52
Timis, 156357 ORAS CIACOVA, Anul 2009, Numar persoane, 51
Timis, 156357 ORAS CIACOVA, Anul 2010, Numar persoane, 40
Timis, 156357 ORAS CIACOVA, Anul 2011, Numar persoane, 39
Timis, 156357 ORAS CIACOVA, Anul 2012, Numar persoane, 41
Timis, 156357 ORAS CIACOVA, Anul 2013, Numar persoane, 76
Timis, 156357 ORAS CIACOVA, Anul 2014, Numar persoane, 85
Timis, 156357 ORAS CIACOVA, Anul 2015, Numar persoane, 182
Timis, 156357 ORAS CIACOVA, Anul 2016, Numar persoane, 217
Timis, 155458 ORAS DETA, Anul 1990, Numar persoane, 188
Timis, 155458 ORAS DETA, Anul 1991, Numar persoane, 58
Timis, 155458 ORAS DETA, Anul 1992, Numar persoane, 85
Timis, 155458 ORAS DETA, Anul 1993, Numar persoane, 81
Timis, 155458 ORAS DETA, Anul 1994, Numar persoane, 116
Timis, 155458 ORAS DETA, Anul 1995, Numar persoane, 178
Timis, 155458 ORAS DETA, Anul 1996, Numar persoane, 170
Timis, 155458 ORAS DETA, Anul 1997, Numar persoane, 192
Timis, 155458 ORAS DETA, Anul 1998, Numar persoane, 131
Timis, 155458 ORAS DETA, Anul 1999, Numar persoane, 146
Timis, 155458 ORAS DETA, Anul 2000, Numar persoane, 179
Timis, 155458 ORAS DETA, Anul 2001, Numar persoane, 199
Timis, 155458 ORAS DETA, Anul 2002, Numar persoane, 98
Timis, 155458 ORAS DETA, Anul 2003, Numar persoane, 126
Timis, 155458 ORAS DETA, Anul 2004, Numar persoane, 68
Timis, 155458 ORAS DETA, Anul 2005, Numar persoane, 93
Timis, 155458 ORAS DETA, Anul 2006, Numar persoane, 88
Timis, 155458 ORAS DETA, Anul 2007, Numar persoane, 97
Timis, 155458 ORAS DETA, Anul 2008, Numar persoane, 92
Timis, 155458 ORAS DETA, Anul 2009, Numar persoane, 94
Timis, 155458 ORAS DETA, Anul 2010, Numar persoane, 82
Timis, 155458 ORAS DETA, Anul 2011, Numar persoane, 64
Timis, 155458 ORAS DETA, Anul 2012, Numar persoane, 87
Timis, 155458 ORAS DETA, Anul 2013, Numar persoane, 89
Timis, 155458 ORAS DETA, Anul 2014, Numar persoane, 70
Timis, 155458 ORAS DETA, Anul 2015, Numar persoane, 49
Timis, 155458 ORAS DETA, Anul 2016, Numar persoane, 45
Timis, 156801 ORAS FAGET, Anul 1990, Numar persoane, 55
Timis, 156801 ORAS FAGET, Anul 1991, Numar persoane, 70
Timis, 156801 ORAS FAGET, Anul 1992, Numar persoane, 79
Timis, 156801 ORAS FAGET, Anul 1993, Numar persoane, 68
Timis, 156801 ORAS FAGET, Anul 1994, Numar persoane, 74
Timis, 156801 ORAS FAGET, Anul 1995, Numar persoane, 75
Timis, 156801 ORAS FAGET, Anul 1996, Numar persoane, 145
Timis, 156801 ORAS FAGET, Anul 1997, Numar persoane, 86
Timis, 156801 ORAS FAGET, Anul 1998, Numar persoane, 96
Timis, 156801 ORAS FAGET, Anul 1999, Numar persoane, 63
Timis, 156801 ORAS FAGET, Anul 2000, Numar persoane, 67
Timis, 156801 ORAS FAGET, Anul 2001, Numar persoane, 70
Timis, 156801 ORAS FAGET, Anul 2002, Numar persoane, 79
Timis, 156801 ORAS FAGET, Anul 2003, Numar persoane, 97
Timis, 156801 ORAS FAGET, Anul 2004, Numar persoane, 71
Timis, 156801 ORAS FAGET, Anul 2005, Numar persoane, 87
Timis, 156801 ORAS FAGET, Anul 2006, Numar persoane, 85
Timis, 156801 ORAS FAGET, Anul 2007, Numar persoane, 104
Timis, 156801 ORAS FAGET, Anul 2008, Numar persoane, 71
Timis, 156801 ORAS FAGET, Anul 2009, Numar persoane, 92
Timis, 156801 ORAS FAGET, Anul 2010, Numar persoane, 93
Timis, 156801 ORAS FAGET, Anul 2011, Numar persoane, 68
Timis, 156801 ORAS FAGET, Anul 2012, Numar persoane, 54
Timis, 156801 ORAS FAGET, Anul 2013, Numar persoane, 72
Timis, 156801 ORAS FAGET, Anul 2014, Numar persoane, 49
Timis, 156801 ORAS FAGET, Anul 2015, Numar persoane, 83
Timis, 156801 ORAS FAGET, Anul 2016, Numar persoane, 103
Timis, 157086 ORAS GATAIA, Anul 1990, Numar persoane, 186
Timis, 157086 ORAS GATAIA, Anul 1991, Numar persoane, 283
Timis, 157086 ORAS GATAIA, Anul 1992, Numar persoane, 144
Timis, 157086 ORAS GATAIA, Anul 1993, Numar persoane, 152
Timis, 157086 ORAS GATAIA, Anul 1994, Numar persoane, 205
Timis, 157086 ORAS GATAIA, Anul 1995, Numar persoane, 160
Timis, 157086 ORAS GATAIA, Anul 1996, Numar persoane, 282
Timis, 157086 ORAS GATAIA, Anul 1997, Numar persoane, 341
Timis, 157086 ORAS GATAIA, Anul 1998, Numar persoane, 194
Timis, 157086 ORAS GATAIA, Anul 1999, Numar persoane, 255
Timis, 157086 ORAS GATAIA, Anul 2000, Numar persoane, 245
Timis, 157086 ORAS GATAIA, Anul 2001, Numar persoane, 248
Timis, 157086 ORAS GATAIA, Anul 2002, Numar persoane, 111
Timis, 157086 ORAS GATAIA, Anul 2003, Numar persoane, 112
Timis, 157086 ORAS GATAIA, Anul 2004, Numar persoane, 113
Timis, 157086 ORAS GATAIA, Anul 2005, Numar persoane, 99
Timis, 157086 ORAS GATAIA, Anul 2006, Numar persoane, 67
Timis, 157086 ORAS GATAIA, Anul 2007, Numar persoane, 107
Timis, 157086 ORAS GATAIA, Anul 2008, Numar persoane, 106
Timis, 157086 ORAS GATAIA, Anul 2009, Numar persoane, 96
Timis, 157086 ORAS GATAIA, Anul 2010, Numar persoane, 115
Timis, 157086 ORAS GATAIA, Anul 2011, Numar persoane, 116
Timis, 157086 ORAS GATAIA, Anul 2012, Numar persoane, 104
Timis, 157086 ORAS GATAIA, Anul 2013, Numar persoane, 130
Timis, 157086 ORAS GATAIA, Anul 2014, Numar persoane, 77
Timis, 157086 ORAS GATAIA, Anul 2015, Numar persoane, 89
Timis, 157086 ORAS GATAIA, Anul 2016, Numar persoane, 108
Timis, 155494 ORAS JIMBOLIA, Anul 1990, Numar persoane, 251
Timis, 155494 ORAS JIMBOLIA, Anul 1991, Numar persoane, 309
Timis, 155494 ORAS JIMBOLIA, Anul 1992, Numar persoane, 187
Timis, 155494 ORAS JIMBOLIA, Anul 1993, Numar persoane, 140
Timis, 155494 ORAS JIMBOLIA, Anul 1994, Numar persoane, 131
Timis, 155494 ORAS JIMBOLIA, Anul 1995, Numar persoane, 155
Timis, 155494 ORAS JIMBOLIA, Anul 1996, Numar persoane, 139
Timis, 155494 ORAS JIMBOLIA, Anul 1997, Numar persoane, 224
Timis, 155494 ORAS JIMBOLIA, Anul 1998, Numar persoane, 191
Timis, 155494 ORAS JIMBOLIA, Anul 1999, Numar persoane, 208
Timis, 155494 ORAS JIMBOLIA, Anul 2000, Numar persoane, 224
Timis, 155494 ORAS JIMBOLIA, Anul 2001, Numar persoane, 192
Timis, 155494 ORAS JIMBOLIA, Anul 2002, Numar persoane, 137
Timis, 155494 ORAS JIMBOLIA, Anul 2003, Numar persoane, 117
Timis, 155494 ORAS JIMBOLIA, Anul 2004, Numar persoane, 148
Timis, 155494 ORAS JIMBOLIA, Anul 2005, Numar persoane, 176
Timis, 155494 ORAS JIMBOLIA, Anul 2006, Numar persoane, 99
Timis, 155494 ORAS JIMBOLIA, Anul 2007, Numar persoane, 131
Timis, 155494 ORAS JIMBOLIA, Anul 2008, Numar persoane, 173
Timis, 155494 ORAS JIMBOLIA, Anul 2009, Numar persoane, 118
Timis, 155494 ORAS JIMBOLIA, Anul 2010, Numar persoane, 122
Timis, 155494 ORAS JIMBOLIA, Anul 2011, Numar persoane, 103
Timis, 155494 ORAS JIMBOLIA, Anul 2012, Numar persoane, 132
Timis, 155494 ORAS JIMBOLIA, Anul 2013, Numar persoane, 144
Timis, 155494 ORAS JIMBOLIA, Anul 2014, Numar persoane, 111
Timis, 155494 ORAS JIMBOLIA, Anul 2015, Numar persoane, 128
Timis, 155494 ORAS JIMBOLIA, Anul 2016, Numar persoane, 139
Timis, 158314 ORAS RECAS, Anul 1990, Numar persoane, 158
Timis, 158314 ORAS RECAS, Anul 1991, Numar persoane, 247
Timis, 158314 ORAS RECAS, Anul 1992, Numar persoane, 159
Timis, 158314 ORAS RECAS, Anul 1993, Numar persoane, 88
Timis, 158314 ORAS RECAS, Anul 1994, Numar persoane, 340
Timis, 158314 ORAS RECAS, Anul 1995, Numar persoane, 210
Timis, 158314 ORAS RECAS, Anul 1996, Numar persoane, 260
Timis, 158314 ORAS RECAS, Anul 1997, Numar persoane, 214
Timis, 158314 ORAS RECAS, Anul 1998, Numar persoane, 114
Timis, 158314 ORAS RECAS, Anul 1999, Numar persoane, 292
Timis, 158314 ORAS RECAS, Anul 2000, Numar persoane, 272
Timis, 158314 ORAS RECAS, Anul 2001, Numar persoane, 194
Timis, 158314 ORAS RECAS, Anul 2002, Numar persoane, 127
Timis, 158314 ORAS RECAS, Anul 2003, Numar persoane, 124
Timis, 158314 ORAS RECAS, Anul 2004, Numar persoane, 75
Timis, 158314 ORAS RECAS, Anul 2005, Numar persoane, 75
Timis, 158314 ORAS RECAS, Anul 2006, Numar persoane, 32
Timis, 158314 ORAS RECAS, Anul 2007, Numar persoane, 31
Timis, 158314 ORAS RECAS, Anul 2008, Numar persoane, 32
Timis, 158314 ORAS RECAS, Anul 2009, Numar persoane, 42
Timis, 158314 ORAS RECAS, Anul 2010, Numar persoane, 45
Timis, 158314 ORAS RECAS, Anul 2011, Numar persoane, 98
Timis, 158314 ORAS RECAS, Anul 2012, Numar persoane, 59
Timis, 158314 ORAS RECAS, Anul 2013, Numar persoane, 90
Timis, 158314 ORAS RECAS, Anul 2014, Numar persoane, 79
Timis, 158314 ORAS RECAS, Anul 2015, Numar persoane, 67
Timis, 158314 ORAS RECAS, Anul 2016, Numar persoane, 84
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1990, Numar persoane, 384
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1991, Numar persoane, 554
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1992, Numar persoane, 180
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1993, Numar persoane, 163
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1994, Numar persoane, 195
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1995, Numar persoane, 131
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1996, Numar persoane, 179
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1997, Numar persoane, 173
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1998, Numar persoane, 220
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1999, Numar persoane, 231
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2000, Numar persoane, 238
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2001, Numar persoane, 341
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2002, Numar persoane, 270
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2003, Numar persoane, 267
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2004, Numar persoane, 216
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2005, Numar persoane, 278
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2006, Numar persoane, 214
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2007, Numar persoane, 222
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2008, Numar persoane, 158
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2009, Numar persoane, 142
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2010, Numar persoane, 117
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2011, Numar persoane, 113
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2012, Numar persoane, 103
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2013, Numar persoane, 163
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2014, Numar persoane, 139
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2015, Numar persoane, 132
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2016, Numar persoane, 121
Timis, 155546 BALINT, Anul 1990, Numar persoane, 21
Timis, 155546 BALINT, Anul 1991, Numar persoane, 23
Timis, 155546 BALINT, Anul 1992, Numar persoane, 37
Timis, 155546 BALINT, Anul 1993, Numar persoane, 31
Timis, 155546 BALINT, Anul 1994, Numar persoane, 5
Timis, 155546 BALINT, Anul 1995, Numar persoane, 1
Timis, 155546 BALINT, Anul 1996, Numar persoane, 22
Timis, 155546 BALINT, Anul 1997, Numar persoane, 48
Timis, 155546 BALINT, Anul 1998, Numar persoane, 28
Timis, 155546 BALINT, Anul 1999, Numar persoane, 24
Timis, 155546 BALINT, Anul 2000, Numar persoane, 61
Timis, 155546 BALINT, Anul 2001, Numar persoane, 69
Timis, 155546 BALINT, Anul 2002, Numar persoane, 48
Timis, 155546 BALINT, Anul 2003, Numar persoane, 38
Timis, 155546 BALINT, Anul 2004, Numar persoane, 15
Timis, 155546 BALINT, Anul 2005, Numar persoane, 25
Timis, 155546 BALINT, Anul 2006, Numar persoane, 16
Timis, 155546 BALINT, Anul 2007, Numar persoane, 19
Timis, 155546 BALINT, Anul 2008, Numar persoane, 24
Timis, 155546 BALINT, Anul 2009, Numar persoane, 19
Timis, 155546 BALINT, Anul 2010, Numar persoane, 18
Timis, 155546 BALINT, Anul 2011, Numar persoane, 12
Timis, 155546 BALINT, Anul 2012, Numar persoane, 15
Timis, 155546 BALINT, Anul 2013, Numar persoane, 16
Timis, 155546 BALINT, Anul 2014, Numar persoane, 8
Timis, 155546 BALINT, Anul 2015, Numar persoane, 12
Timis, 155546 BALINT, Anul 2016, Numar persoane, 9
Timis, 155591 BANLOC, Anul 1990, Numar persoane, 126
Timis, 155591 BANLOC, Anul 1991, Numar persoane, 82
Timis, 155591 BANLOC, Anul 1992, Numar persoane, 64
Timis, 155591 BANLOC, Anul 1993, Numar persoane, 14
Timis, 155591 BANLOC, Anul 1994, Numar persoane, 42
Timis, 155591 BANLOC, Anul 1995, Numar persoane, 1
Timis, 155591 BANLOC, Anul 1996, Numar persoane, 17
Timis, 155591 BANLOC, Anul 1997, Numar persoane, 76
Timis, 155591 BANLOC, Anul 1998, Numar persoane, 121
Timis, 155591 BANLOC, Anul 1999, Numar persoane, 80
Timis, 155591 BANLOC, Anul 2000, Numar persoane, 93
Timis, 155591 BANLOC, Anul 2001, Numar persoane, 86
Timis, 155591 BANLOC, Anul 2002, Numar persoane, 45
Timis, 155591 BANLOC, Anul 2003, Numar persoane, 50
Timis, 155591 BANLOC, Anul 2004, Numar persoane, 30
Timis, 155591 BANLOC, Anul 2005, Numar persoane, 24
Timis, 155591 BANLOC, Anul 2006, Numar persoane, 29
Timis, 155591 BANLOC, Anul 2007, Numar persoane, 25
Timis, 155591 BANLOC, Anul 2008, Numar persoane, 21
Timis, 155591 BANLOC, Anul 2009, Numar persoane, 15
Timis, 155591 BANLOC, Anul 2010, Numar persoane, 14
Timis, 155591 BANLOC, Anul 2011, Numar persoane, 7
Timis, 155591 BANLOC, Anul 2012, Numar persoane, 6
Timis, 155591 BANLOC, Anul 2013, Numar persoane, 16
Timis, 155591 BANLOC, Anul 2014, Numar persoane, 11
Timis, 155591 BANLOC, Anul 2015, Numar persoane, 16
Timis, 155591 BANLOC, Anul 2016, Numar persoane, 10
Timis, 155662 BARA, Anul 1990, Numar persoane, 5
Timis, 155662 BARA, Anul 1992, Numar persoane, 2
Timis, 155662 BARA, Anul 1993, Numar persoane, 1
Timis, 155662 BARA, Anul 1995, Numar persoane, 12
Timis, 155662 BARA, Anul 1996, Numar persoane, 36
Timis, 155662 BARA, Anul 1997, Numar persoane, 57
Timis, 155662 BARA, Anul 1998, Numar persoane, 18
Timis, 155662 BARA, Anul 1999, Numar persoane, 23
Timis, 155662 BARA, Anul 2000, Numar persoane, 88
Timis, 155662 BARA, Anul 2001, Numar persoane, 32
Timis, 155662 BARA, Anul 2002, Numar persoane, 49
Timis, 155662 BARA, Anul 2003, Numar persoane, 35
Timis, 155662 BARA, Anul 2004, Numar persoane, 119
Timis, 155662 BARA, Anul 2005, Numar persoane, 25
Timis, 155662 BARA, Anul 2006, Numar persoane, 22
Timis, 155662 BARA, Anul 2007, Numar persoane, 22
Timis, 155662 BARA, Anul 2008, Numar persoane, 68
Timis, 155662 BARA, Anul 2009, Numar persoane, 49
Timis, 155662 BARA, Anul 2010, Numar persoane, 18
Timis, 155662 BARA, Anul 2011, Numar persoane, 9
Timis, 155662 BARA, Anul 2012, Numar persoane, 37
Timis, 155662 BARA, Anul 2013, Numar persoane, 122
Timis, 155662 BARA, Anul 2014, Numar persoane, 4
Timis, 155662 BARA, Anul 2015, Numar persoane, 36
Timis, 155662 BARA, Anul 2016, Numar persoane, 131
Timis, 155724 BEBA VECHE, Anul 1990, Numar persoane, 81
Timis, 155724 BEBA VECHE, Anul 1991, Numar persoane, 14
Timis, 155724 BEBA VECHE, Anul 1992, Numar persoane, 21
Timis, 155724 BEBA VECHE, Anul 1993, Numar persoane, 16
Timis, 155724 BEBA VECHE, Anul 1994, Numar persoane, 37
Timis, 155724 BEBA VECHE, Anul 1995, Numar persoane, 28
Timis, 155724 BEBA VECHE, Anul 1996, Numar persoane, 19
Timis, 155724 BEBA VECHE, Anul 1997, Numar persoane, 37
Timis, 155724 BEBA VECHE, Anul 1998, Numar persoane, 27
Timis, 155724 BEBA VECHE, Anul 1999, Numar persoane, 27
Timis, 155724 BEBA VECHE, Anul 2000, Numar persoane, 29
Timis, 155724 BEBA VECHE, Anul 2001, Numar persoane, 31
Timis, 155724 BEBA VECHE, Anul 2002, Numar persoane, 16
Timis, 155724 BEBA VECHE, Anul 2003, Numar persoane, 21
Timis, 155724 BEBA VECHE, Anul 2004, Numar persoane, 19
Timis, 155724 BEBA VECHE, Anul 2005, Numar persoane, 17
Timis, 155724 BEBA VECHE, Anul 2006, Numar persoane, 16
Timis, 155724 BEBA VECHE, Anul 2007, Numar persoane, 16
Timis, 155724 BEBA VECHE, Anul 2008, Numar persoane, 21
Timis, 155724 BEBA VECHE, Anul 2009, Numar persoane, 14
Timis, 155724 BEBA VECHE, Anul 2010, Numar persoane, 10
Timis, 155724 BEBA VECHE, Anul 2011, Numar persoane, 28
Timis, 155724 BEBA VECHE, Anul 2012, Numar persoane, 31
Timis, 155724 BEBA VECHE, Anul 2013, Numar persoane, 10
Timis, 155724 BEBA VECHE, Anul 2014, Numar persoane, 1
Timis, 155724 BEBA VECHE, Anul 2015, Numar persoane, 7
Timis, 155724 BEBA VECHE, Anul 2016, Numar persoane, 6
Timis, 155760 BECICHERECU MIC, Anul 1990, Numar persoane, 125
Timis, 155760 BECICHERECU MIC, Anul 1991, Numar persoane, 86
Timis, 155760 BECICHERECU MIC, Anul 1992, Numar persoane, 150
Timis, 155760 BECICHERECU MIC, Anul 1993, Numar persoane, 114
Timis, 155760 BECICHERECU MIC, Anul 1994, Numar persoane, 114
Timis, 155760 BECICHERECU MIC, Anul 1995, Numar persoane, 68
Timis, 155760 BECICHERECU MIC, Anul 1996, Numar persoane, 108
Timis, 155760 BECICHERECU MIC, Anul 1997, Numar persoane, 90
Timis, 155760 BECICHERECU MIC, Anul 1998, Numar persoane, 103
Timis, 155760 BECICHERECU MIC, Anul 1999, Numar persoane, 50
Timis, 155760 BECICHERECU MIC, Anul 2000, Numar persoane, 28
Timis, 155760 BECICHERECU MIC, Anul 2001, Numar persoane, 38
Timis, 155760 BECICHERECU MIC, Anul 2002, Numar persoane, 68
Timis, 155760 BECICHERECU MIC, Anul 2003, Numar persoane, 42
Timis, 155760 BECICHERECU MIC, Anul 2004, Numar persoane, 14
Timis, 155760 BECICHERECU MIC, Anul 2005, Numar persoane, 24
Timis, 155760 BECICHERECU MIC, Anul 2006, Numar persoane, 14
