
Judete, Localitati , Ani, UM: Numar, Valoare
Timis, 156357 ORAS CIACOVA, Anul 2006, Numar, 29
Timis, 156357 ORAS CIACOVA, Anul 2007, Numar, 46
Timis, 156357 ORAS CIACOVA, Anul 2008, Numar, 43
Timis, 156357 ORAS CIACOVA, Anul 2009, Numar, 16
Timis, 156357 ORAS CIACOVA, Anul 2010, Numar, 20
Timis, 156357 ORAS CIACOVA, Anul 2011, Numar, 23
Timis, 156357 ORAS CIACOVA, Anul 2012, Numar, 21
Timis, 156357 ORAS CIACOVA, Anul 2013, Numar, 31
Timis, 156357 ORAS CIACOVA, Anul 2014, Numar, 30
Timis, 156357 ORAS CIACOVA, Anul 2015, Numar, 27
Timis, 156357 ORAS CIACOVA, Anul 2016, Numar, 25
Timis, 155458 ORAS DETA, Anul 1990, Numar, 69
Timis, 155458 ORAS DETA, Anul 1991, Numar, 52
Timis, 155458 ORAS DETA, Anul 1992, Numar, 59
Timis, 155458 ORAS DETA, Anul 1993, Numar, 43
Timis, 155458 ORAS DETA, Anul 1994, Numar, 48
Timis, 155458 ORAS DETA, Anul 1995, Numar, 53
Timis, 155458 ORAS DETA, Anul 1996, Numar, 42
Timis, 155458 ORAS DETA, Anul 1997, Numar, 37
Timis, 155458 ORAS DETA, Anul 1998, Numar, 40
Timis, 155458 ORAS DETA, Anul 1999, Numar, 33
Timis, 155458 ORAS DETA, Anul 2000, Numar, 48
Timis, 155458 ORAS DETA, Anul 2001, Numar, 37
Timis, 155458 ORAS DETA, Anul 2002, Numar, 40
Timis, 155458 ORAS DETA, Anul 2003, Numar, 53
Timis, 155458 ORAS DETA, Anul 2004, Numar, 57
Timis, 155458 ORAS DETA, Anul 2005, Numar, 53
Timis, 155458 ORAS DETA, Anul 2006, Numar, 46
Timis, 155458 ORAS DETA, Anul 2007, Numar, 34
Timis, 155458 ORAS DETA, Anul 2008, Numar, 42
Timis, 155458 ORAS DETA, Anul 2009, Numar, 35
Timis, 155458 ORAS DETA, Anul 2010, Numar, 33
Timis, 155458 ORAS DETA, Anul 2011, Numar, 34
Timis, 155458 ORAS DETA, Anul 2012, Numar, 36
Timis, 155458 ORAS DETA, Anul 2013, Numar, 41
Timis, 155458 ORAS DETA, Anul 2014, Numar, 51
Timis, 155458 ORAS DETA, Anul 2015, Numar, 44
Timis, 155458 ORAS DETA, Anul 2016, Numar, 42
Timis, 156801 ORAS FAGET, Anul 1990, Numar, 49
Timis, 156801 ORAS FAGET, Anul 1991, Numar, 47
Timis, 156801 ORAS FAGET, Anul 1992, Numar, 58
Timis, 156801 ORAS FAGET, Anul 1993, Numar, 54
Timis, 156801 ORAS FAGET, Anul 1994, Numar, 58
Timis, 156801 ORAS FAGET, Anul 1995, Numar, 51
Timis, 156801 ORAS FAGET, Anul 1996, Numar, 44
Timis, 156801 ORAS FAGET, Anul 1997, Numar, 45
Timis, 156801 ORAS FAGET, Anul 1998, Numar, 43
Timis, 156801 ORAS FAGET, Anul 1999, Numar, 46
Timis, 156801 ORAS FAGET, Anul 2000, Numar, 38
Timis, 156801 ORAS FAGET, Anul 2001, Numar, 47
Timis, 156801 ORAS FAGET, Anul 2002, Numar, 40
Timis, 156801 ORAS FAGET, Anul 2003, Numar, 29
Timis, 156801 ORAS FAGET, Anul 2004, Numar, 48
Timis, 156801 ORAS FAGET, Anul 2005, Numar, 46
Timis, 156801 ORAS FAGET, Anul 2006, Numar, 57
Timis, 156801 ORAS FAGET, Anul 2007, Numar, 38
Timis, 156801 ORAS FAGET, Anul 2008, Numar, 60
Timis, 156801 ORAS FAGET, Anul 2009, Numar, 51
Timis, 156801 ORAS FAGET, Anul 2010, Numar, 41
Timis, 156801 ORAS FAGET, Anul 2011, Numar, 43
Timis, 156801 ORAS FAGET, Anul 2012, Numar, 45
Timis, 156801 ORAS FAGET, Anul 2013, Numar, 50
Timis, 156801 ORAS FAGET, Anul 2014, Numar, 49
Timis, 156801 ORAS FAGET, Anul 2015, Numar, 55
Timis, 156801 ORAS FAGET, Anul 2016, Numar, 64
Timis, 157086 ORAS GATAIA, Anul 1990, Numar, 75
Timis, 157086 ORAS GATAIA, Anul 1991, Numar, 71
Timis, 157086 ORAS GATAIA, Anul 1992, Numar, 67
Timis, 157086 ORAS GATAIA, Anul 1993, Numar, 55
Timis, 157086 ORAS GATAIA, Anul 1994, Numar, 50
Timis, 157086 ORAS GATAIA, Anul 1995, Numar, 43
Timis, 157086 ORAS GATAIA, Anul 1996, Numar, 52
Timis, 157086 ORAS GATAIA, Anul 1997, Numar, 59
Timis, 157086 ORAS GATAIA, Anul 1998, Numar, 35
Timis, 157086 ORAS GATAIA, Anul 1999, Numar, 36
Timis, 157086 ORAS GATAIA, Anul 2000, Numar, 36
Timis, 157086 ORAS GATAIA, Anul 2001, Numar, 42
Timis, 157086 ORAS GATAIA, Anul 2002, Numar, 45
Timis, 157086 ORAS GATAIA, Anul 2003, Numar, 46
Timis, 157086 ORAS GATAIA, Anul 2004, Numar, 41
Timis, 157086 ORAS GATAIA, Anul 2005, Numar, 38
Timis, 157086 ORAS GATAIA, Anul 2006, Numar, 35
Timis, 157086 ORAS GATAIA, Anul 2007, Numar, 27
Timis, 157086 ORAS GATAIA, Anul 2008, Numar, 38
Timis, 157086 ORAS GATAIA, Anul 2009, Numar, 41
Timis, 157086 ORAS GATAIA, Anul 2010, Numar, 33
Timis, 157086 ORAS GATAIA, Anul 2011, Numar, 27
Timis, 157086 ORAS GATAIA, Anul 2012, Numar, 28
Timis, 157086 ORAS GATAIA, Anul 2013, Numar, 35
Timis, 157086 ORAS GATAIA, Anul 2014, Numar, 29
Timis, 157086 ORAS GATAIA, Anul 2015, Numar, 41
Timis, 157086 ORAS GATAIA, Anul 2016, Numar, 43
Timis, 155494 ORAS JIMBOLIA, Anul 1990, Numar, 139
Timis, 155494 ORAS JIMBOLIA, Anul 1991, Numar, 122
Timis, 155494 ORAS JIMBOLIA, Anul 1992, Numar, 112
Timis, 155494 ORAS JIMBOLIA, Anul 1993, Numar, 86
Timis, 155494 ORAS JIMBOLIA, Anul 1994, Numar, 82
Timis, 155494 ORAS JIMBOLIA, Anul 1995, Numar, 73
Timis, 155494 ORAS JIMBOLIA, Anul 1996, Numar, 87
Timis, 155494 ORAS JIMBOLIA, Anul 1997, Numar, 76
Timis, 155494 ORAS JIMBOLIA, Anul 1998, Numar, 76
Timis, 155494 ORAS JIMBOLIA, Anul 1999, Numar, 90
Timis, 155494 ORAS JIMBOLIA, Anul 2000, Numar, 63
Timis, 155494 ORAS JIMBOLIA, Anul 2001, Numar, 96
Timis, 155494 ORAS JIMBOLIA, Anul 2002, Numar, 97
Timis, 155494 ORAS JIMBOLIA, Anul 2003, Numar, 80
Timis, 155494 ORAS JIMBOLIA, Anul 2004, Numar, 80
Timis, 155494 ORAS JIMBOLIA, Anul 2005, Numar, 88
Timis, 155494 ORAS JIMBOLIA, Anul 2006, Numar, 148
Timis, 155494 ORAS JIMBOLIA, Anul 2007, Numar, 85
Timis, 155494 ORAS JIMBOLIA, Anul 2008, Numar, 92
Timis, 155494 ORAS JIMBOLIA, Anul 2009, Numar, 78
Timis, 155494 ORAS JIMBOLIA, Anul 2010, Numar, 74
Timis, 155494 ORAS JIMBOLIA, Anul 2011, Numar, 75
Timis, 155494 ORAS JIMBOLIA, Anul 2012, Numar, 64
Timis, 155494 ORAS JIMBOLIA, Anul 2013, Numar, 91
Timis, 155494 ORAS JIMBOLIA, Anul 2014, Numar, 75
Timis, 155494 ORAS JIMBOLIA, Anul 2015, Numar, 79
Timis, 155494 ORAS JIMBOLIA, Anul 2016, Numar, 74
Timis, 158314 ORAS RECAS, Anul 1990, Numar, 59
Timis, 158314 ORAS RECAS, Anul 1991, Numar, 69
Timis, 158314 ORAS RECAS, Anul 1992, Numar, 71
Timis, 158314 ORAS RECAS, Anul 1993, Numar, 56
Timis, 158314 ORAS RECAS, Anul 1994, Numar, 55
Timis, 158314 ORAS RECAS, Anul 1995, Numar, 41
Timis, 158314 ORAS RECAS, Anul 1996, Numar, 56
Timis, 158314 ORAS RECAS, Anul 1997, Numar, 47
Timis, 158314 ORAS RECAS, Anul 1998, Numar, 34
Timis, 158314 ORAS RECAS, Anul 1999, Numar, 39
Timis, 158314 ORAS RECAS, Anul 2000, Numar, 46
Timis, 158314 ORAS RECAS, Anul 2001, Numar, 42
Timis, 158314 ORAS RECAS, Anul 2002, Numar, 36
Timis, 158314 ORAS RECAS, Anul 2003, Numar, 43
Timis, 158314 ORAS RECAS, Anul 2004, Numar, 49
Timis, 158314 ORAS RECAS, Anul 2005, Numar, 60
Timis, 158314 ORAS RECAS, Anul 2006, Numar, 72
Timis, 158314 ORAS RECAS, Anul 2007, Numar, 49
Timis, 158314 ORAS RECAS, Anul 2008, Numar, 54
Timis, 158314 ORAS RECAS, Anul 2009, Numar, 61
Timis, 158314 ORAS RECAS, Anul 2010, Numar, 62
Timis, 158314 ORAS RECAS, Anul 2011, Numar, 51
Timis, 158314 ORAS RECAS, Anul 2012, Numar, 67
Timis, 158314 ORAS RECAS, Anul 2013, Numar, 63
Timis, 158314 ORAS RECAS, Anul 2014, Numar, 72
Timis, 158314 ORAS RECAS, Anul 2015, Numar, 81
Timis, 158314 ORAS RECAS, Anul 2016, Numar, 81
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1990, Numar, 138
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1991, Numar, 129
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1992, Numar, 96
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1993, Numar, 85
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1994, Numar, 88
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1995, Numar, 78
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1996, Numar, 92
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1997, Numar, 93
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1998, Numar, 95
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1999, Numar, 85
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2000, Numar, 85
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2001, Numar, 105
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2002, Numar, 108
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2003, Numar, 90
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2004, Numar, 110
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2005, Numar, 125
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2006, Numar, 115
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2007, Numar, 76
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2008, Numar, 93
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2009, Numar, 93
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2010, Numar, 92
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2011, Numar, 77
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2012, Numar, 93
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2013, Numar, 82
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2014, Numar, 100
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2015, Numar, 80
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2016, Numar, 101
Timis, 155546 BALINT, Anul 1990, Numar, 10
Timis, 155546 BALINT, Anul 1991, Numar, 9
Timis, 155546 BALINT, Anul 1992, Numar, 8
Timis, 155546 BALINT, Anul 1993, Numar, 10
Timis, 155546 BALINT, Anul 1994, Numar, 9
Timis, 155546 BALINT, Anul 1995, Numar, 12
Timis, 155546 BALINT, Anul 1996, Numar, 4
Timis, 155546 BALINT, Anul 1997, Numar, 4
Timis, 155546 BALINT, Anul 1998, Numar, 9
Timis, 155546 BALINT, Anul 1999, Numar, 4
Timis, 155546 BALINT, Anul 2000, Numar, 8
Timis, 155546 BALINT, Anul 2001, Numar, 10
Timis, 155546 BALINT, Anul 2002, Numar, 11
Timis, 155546 BALINT, Anul 2003, Numar, 6
Timis, 155546 BALINT, Anul 2004, Numar, 6
Timis, 155546 BALINT, Anul 2005, Numar, 8
Timis, 155546 BALINT, Anul 2006, Numar, 14
Timis, 155546 BALINT, Anul 2007, Numar, 12
Timis, 155546 BALINT, Anul 2008, Numar, 3
Timis, 155546 BALINT, Anul 2009, Numar, 4
Timis, 155546 BALINT, Anul 2010, Numar, 5
Timis, 155546 BALINT, Anul 2011, Numar, 7
Timis, 155546 BALINT, Anul 2012, Numar, 5
Timis, 155546 BALINT, Anul 2013, Numar, 8
Timis, 155546 BALINT, Anul 2014, Numar, 4
Timis, 155546 BALINT, Anul 2015, Numar, 8
Timis, 155546 BALINT, Anul 2016, Numar, 9
Timis, 155591 BANLOC, Anul 1990, Numar, 38
Timis, 155591 BANLOC, Anul 1991, Numar, 32
Timis, 155591 BANLOC, Anul 1992, Numar, 35
Timis, 155591 BANLOC, Anul 1993, Numar, 27
Timis, 155591 BANLOC, Anul 1994, Numar, 31
Timis, 155591 BANLOC, Anul 1995, Numar, 22
Timis, 155591 BANLOC, Anul 1996, Numar, 36
Timis, 155591 BANLOC, Anul 1997, Numar, 28
Timis, 155591 BANLOC, Anul 1998, Numar, 25
Timis, 155591 BANLOC, Anul 1999, Numar, 30
Timis, 155591 BANLOC, Anul 2000, Numar, 26
Timis, 155591 BANLOC, Anul 2001, Numar, 14
Timis, 155591 BANLOC, Anul 2002, Numar, 23
Timis, 155591 BANLOC, Anul 2003, Numar, 25
Timis, 155591 BANLOC, Anul 2004, Numar, 19
Timis, 155591 BANLOC, Anul 2005, Numar, 21
Timis, 155591 BANLOC, Anul 2006, Numar, 29
Timis, 155591 BANLOC, Anul 2007, Numar, 19
Timis, 155591 BANLOC, Anul 2008, Numar, 12
Timis, 155591 BANLOC, Anul 2009, Numar, 15
Timis, 155591 BANLOC, Anul 2010, Numar, 18
Timis, 155591 BANLOC, Anul 2011, Numar, 14
Timis, 155591 BANLOC, Anul 2012, Numar, 15
Timis, 155591 BANLOC, Anul 2013, Numar, 15
Timis, 155591 BANLOC, Anul 2014, Numar, 23
Timis, 155591 BANLOC, Anul 2015, Numar, 16
Timis, 155591 BANLOC, Anul 2016, Numar, 22
Timis, 155662 BARA, Anul 1992, Numar, 2
Timis, 155662 BARA, Anul 1993, Numar, 1
Timis, 155662 BARA, Anul 1996, Numar, 1
Timis, 155662 BARA, Anul 1998, Numar, 1
Timis, 155662 BARA, Anul 1999, Numar, 1
Timis, 155662 BARA, Anul 2001, Numar, 1
Timis, 155662 BARA, Anul 2002, Numar, 1
Timis, 155662 BARA, Anul 2005, Numar, 2
Timis, 155662 BARA, Anul 2010, Numar, 2
Timis, 155662 BARA, Anul 2011, Numar, 1
Timis, 155662 BARA, Anul 2013, Numar, 1
Timis, 155662 BARA, Anul 2014, Numar, 1
Timis, 155662 BARA, Anul 2016, Numar, 1
Timis, 155724 BEBA VECHE, Anul 1990, Numar, 10
Timis, 155724 BEBA VECHE, Anul 1991, Numar, 11
Timis, 155724 BEBA VECHE, Anul 1992, Numar, 8
Timis, 155724 BEBA VECHE, Anul 1993, Numar, 15
Timis, 155724 BEBA VECHE, Anul 1994, Numar, 11
Timis, 155724 BEBA VECHE, Anul 1995, Numar, 11
Timis, 155724 BEBA VECHE, Anul 1996, Numar, 13
Timis, 155724 BEBA VECHE, Anul 1997, Numar, 9
Timis, 155724 BEBA VECHE, Anul 1998, Numar, 4
Timis, 155724 BEBA VECHE, Anul 1999, Numar, 7
Timis, 155724 BEBA VECHE, Anul 2000, Numar, 6
Timis, 155724 BEBA VECHE, Anul 2001, Numar, 5
Timis, 155724 BEBA VECHE, Anul 2002, Numar, 10
Timis, 155724 BEBA VECHE, Anul 2003, Numar, 8
Timis, 155724 BEBA VECHE, Anul 2004, Numar, 7
Timis, 155724 BEBA VECHE, Anul 2005, Numar, 12
Timis, 155724 BEBA VECHE, Anul 2006, Numar, 6
Timis, 155724 BEBA VECHE, Anul 2007, Numar, 6
Timis, 155724 BEBA VECHE, Anul 2008, Numar, 13
Timis, 155724 BEBA VECHE, Anul 2009, Numar, 7
Timis, 155724 BEBA VECHE, Anul 2010, Numar, 12
Timis, 155724 BEBA VECHE, Anul 2011, Numar, 7
Timis, 155724 BEBA VECHE, Anul 2012, Numar, 4
Timis, 155724 BEBA VECHE, Anul 2013, Numar, 6
Timis, 155724 BEBA VECHE, Anul 2014, Numar, 2
Timis, 155724 BEBA VECHE, Anul 2015, Numar, 3
Timis, 155724 BEBA VECHE, Anul 2016, Numar, 11
Timis, 155760 BECICHERECU MIC, Anul 1990, Numar, 34
Timis, 155760 BECICHERECU MIC, Anul 1991, Numar, 51
Timis, 155760 BECICHERECU MIC, Anul 1992, Numar, 32
Timis, 155760 BECICHERECU MIC, Anul 1993, Numar, 29
Timis, 155760 BECICHERECU MIC, Anul 1994, Numar, 35
Timis, 155760 BECICHERECU MIC, Anul 1995, Numar, 37
Timis, 155760 BECICHERECU MIC, Anul 1996, Numar, 29
Timis, 155760 BECICHERECU MIC, Anul 1997, Numar, 29
Timis, 155760 BECICHERECU MIC, Anul 1998, Numar, 34
Timis, 155760 BECICHERECU MIC, Anul 1999, Numar, 27
Timis, 155760 BECICHERECU MIC, Anul 2000, Numar, 29
Timis, 155760 BECICHERECU MIC, Anul 2001, Numar, 36
Timis, 155760 BECICHERECU MIC, Anul 2002, Numar, 30
Timis, 155760 BECICHERECU MIC, Anul 2003, Numar, 43
Timis, 155760 BECICHERECU MIC, Anul 2004, Numar, 24
Timis, 155760 BECICHERECU MIC, Anul 2005, Numar, 19
Timis, 155760 BECICHERECU MIC, Anul 2006, Numar, 22
Timis, 155760 BECICHERECU MIC, Anul 2007, Numar, 15
Timis, 155760 BECICHERECU MIC, Anul 2008, Numar, 15
Timis, 155760 BECICHERECU MIC, Anul 2009, Numar, 20
Timis, 155760 BECICHERECU MIC, Anul 2010, Numar, 15
Timis, 155760 BECICHERECU MIC, Anul 2011, Numar, 17
Timis, 155760 BECICHERECU MIC, Anul 2012, Numar, 24
Timis, 155760 BECICHERECU MIC, Anul 2013, Numar, 22
Timis, 155760 BECICHERECU MIC, Anul 2014, Numar, 12
Timis, 155760 BECICHERECU MIC, Anul 2015, Numar, 27
Timis, 155760 BECICHERECU MIC, Anul 2016, Numar, 32
Timis, 155797 BELINT, Anul 1990, Numar, 20
Timis, 155797 BELINT, Anul 1991, Numar, 21
Timis, 155797 BELINT, Anul 1992, Numar, 17
Timis, 155797 BELINT, Anul 1993, Numar, 19
Timis, 155797 BELINT, Anul 1994, Numar, 19
Timis, 155797 BELINT, Anul 1995, Numar, 16
Timis, 155797 BELINT, Anul 1996, Numar, 9
Timis, 155797 BELINT, Anul 1997, Numar, 18
Timis, 155797 BELINT, Anul 1998, Numar, 12
Timis, 155797 BELINT, Anul 1999, Numar, 6
Timis, 155797 BELINT, Anul 2000, Numar, 15
Timis, 155797 BELINT, Anul 2001, Numar, 13
Timis, 155797 BELINT, Anul 2002, Numar, 9
Timis, 155797 BELINT, Anul 2003, Numar, 14
Timis, 155797 BELINT, Anul 2004, Numar, 15
Timis, 155797 BELINT, Anul 2005, Numar, 19
Timis, 155797 BELINT, Anul 2006, Numar, 8
Timis, 155797 BELINT, Anul 2007, Numar, 9
Timis, 155797 BELINT, Anul 2008, Numar, 8
Timis, 155797 BELINT, Anul 2009, Numar, 12
Timis, 155797 BELINT, Anul 2010, Numar, 12
Timis, 155797 BELINT, Anul 2011, Numar, 10
Timis, 155797 BELINT, Anul 2012, Numar, 10
Timis, 155797 BELINT, Anul 2013, Numar, 9
Timis, 155797 BELINT, Anul 2014, Numar, 13
Timis, 155797 BELINT, Anul 2015, Numar, 12
Timis, 155797 BELINT, Anul 2016, Numar, 13
Timis, 155840 BETHAUSEN, Anul 1990, Numar, 22
Timis, 155840 BETHAUSEN, Anul 1991, Numar, 9
Timis, 155840 BETHAUSEN, Anul 1992, Numar, 20
Timis, 155840 BETHAUSEN, Anul 1993, Numar, 17
Timis, 155840 BETHAUSEN, Anul 1994, Numar, 16
Timis, 155840 BETHAUSEN, Anul 1995, Numar, 14
Timis, 155840 BETHAUSEN, Anul 1996, Numar, 20
Timis, 155840 BETHAUSEN, Anul 1997, Numar, 20
Timis, 155840 BETHAUSEN, Anul 1998, Numar, 16
Timis, 155840 BETHAUSEN, Anul 1999, Numar, 19
Timis, 155840 BETHAUSEN, Anul 2000, Numar, 13
Timis, 155840 BETHAUSEN, Anul 2001, Numar, 15
Timis, 155840 BETHAUSEN, Anul 2002, Numar, 20
Timis, 155840 BETHAUSEN, Anul 2003, Numar, 17
