
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1997, Numar persoane, 557
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1998, Numar persoane, 546
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1999, Numar persoane, 521
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2000, Numar persoane, 485
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2001, Numar persoane, 493
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2002, Numar persoane, 486
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2003, Numar persoane, 444
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2004, Numar persoane, 457
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2005, Numar persoane, 476
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2006, Numar persoane, 482
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2007, Numar persoane, 489
0- 4 ani, Masculin, Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2008, Numar persoane, 512
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1992, Numar persoane, 748
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1993, Numar persoane, 687
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1994, Numar persoane, 613
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1995, Numar persoane, 526
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1996, Numar persoane, 471
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1997, Numar persoane, 438
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1998, Numar persoane, 429
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1999, Numar persoane, 441
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2000, Numar persoane, 460
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2001, Numar persoane, 452
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2002, Numar persoane, 467
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2003, Numar persoane, 468
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2004, Numar persoane, 449
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2005, Numar persoane, 443
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2006, Numar persoane, 459
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2007, Numar persoane, 450
0- 4 ani, Masculin, Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2008, Numar persoane, 438
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1992, Numar persoane, 1465
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1993, Numar persoane, 1392
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1994, Numar persoane, 1220
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1995, Numar persoane, 1085
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1996, Numar persoane, 1038
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1997, Numar persoane, 928
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1998, Numar persoane, 897
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1999, Numar persoane, 859
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2000, Numar persoane, 879
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2001, Numar persoane, 895
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2002, Numar persoane, 938
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2003, Numar persoane, 914
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2004, Numar persoane, 964
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2005, Numar persoane, 985
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2006, Numar persoane, 981
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2007, Numar persoane, 1005
0- 4 ani, Masculin, Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2008, Numar persoane, 1066
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1992, Numar persoane, 63
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1993, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1994, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1995, Numar persoane, 54
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1996, Numar persoane, 51
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1997, Numar persoane, 47
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1998, Numar persoane, 49
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 1999, Numar persoane, 51
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2000, Numar persoane, 49
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2001, Numar persoane, 48
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2002, Numar persoane, 46
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2003, Numar persoane, 39
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2004, Numar persoane, 44
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2005, Numar persoane, 45
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2006, Numar persoane, 47
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2007, Numar persoane, 47
0- 4 ani, Masculin, Harghita, 83428 ORAS BAILE TUSNAD, Anul 2008, Numar persoane, 43
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1992, Numar persoane, 540
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1993, Numar persoane, 471
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1994, Numar persoane, 435
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1995, Numar persoane, 391
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1996, Numar persoane, 373
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1997, Numar persoane, 382
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1998, Numar persoane, 346
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 1999, Numar persoane, 336
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2000, Numar persoane, 312
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2001, Numar persoane, 307
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2002, Numar persoane, 276
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2003, Numar persoane, 271
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2004, Numar persoane, 249
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2005, Numar persoane, 235
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2006, Numar persoane, 218
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2007, Numar persoane, 235
0- 4 ani, Masculin, Harghita, 83464 ORAS BALAN, Anul 2008, Numar persoane, 213
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1992, Numar persoane, 83
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1993, Numar persoane, 82
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1994, Numar persoane, 81
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1995, Numar persoane, 80
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1996, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1997, Numar persoane, 71
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1998, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 1999, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2000, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2001, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2002, Numar persoane, 77
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2003, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2004, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2005, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2006, Numar persoane, 60
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2007, Numar persoane, 58
0- 4 ani, Masculin, Harghita, 83491 ORAS BORSEC, Anul 2008, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1992, Numar persoane, 438
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1993, Numar persoane, 412
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1994, Numar persoane, 376
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1995, Numar persoane, 341
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1996, Numar persoane, 313
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1997, Numar persoane, 292
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1998, Numar persoane, 276
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1999, Numar persoane, 259
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2000, Numar persoane, 247
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2001, Numar persoane, 250
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2002, Numar persoane, 263
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2003, Numar persoane, 266
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2004, Numar persoane, 261
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2005, Numar persoane, 278
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2006, Numar persoane, 287
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2007, Numar persoane, 290
0- 4 ani, Masculin, Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2008, Numar persoane, 283
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1992, Numar persoane, 312
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1993, Numar persoane, 306
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1994, Numar persoane, 296
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1995, Numar persoane, 277
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1996, Numar persoane, 248
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1997, Numar persoane, 238
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1998, Numar persoane, 221
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 1999, Numar persoane, 235
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2000, Numar persoane, 226
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2001, Numar persoane, 233
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2002, Numar persoane, 244
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2003, Numar persoane, 236
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2004, Numar persoane, 212
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2005, Numar persoane, 205
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2006, Numar persoane, 202
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2007, Numar persoane, 210
0- 4 ani, Masculin, Harghita, 83749 ORAS VLAHITA, Anul 2008, Numar persoane, 229
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1992, Numar persoane, 164
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1993, Numar persoane, 158
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1994, Numar persoane, 126
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1995, Numar persoane, 110
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1996, Numar persoane, 111
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1997, Numar persoane, 102
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1998, Numar persoane, 104
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 1999, Numar persoane, 112
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2000, Numar persoane, 123
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2001, Numar persoane, 124
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2002, Numar persoane, 128
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2003, Numar persoane, 131
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2004, Numar persoane, 141
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2005, Numar persoane, 138
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2006, Numar persoane, 122
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2007, Numar persoane, 123
0- 4 ani, Masculin, Harghita, 83785 ATID, Anul 2008, Numar persoane, 127
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1992, Numar persoane, 126
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1993, Numar persoane, 127
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1994, Numar persoane, 122
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1995, Numar persoane, 101
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1996, Numar persoane, 91
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1997, Numar persoane, 90
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1998, Numar persoane, 80
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 1999, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2000, Numar persoane, 92
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2001, Numar persoane, 105
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2002, Numar persoane, 99
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2003, Numar persoane, 102
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2004, Numar persoane, 98
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2005, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2006, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2007, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 83847 AVRAMESTI, Anul 2008, Numar persoane, 99
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1992, Numar persoane, 128
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1993, Numar persoane, 105
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1994, Numar persoane, 101
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1995, Numar persoane, 86
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1996, Numar persoane, 82
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1997, Numar persoane, 86
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1998, Numar persoane, 92
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 1999, Numar persoane, 93
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2000, Numar persoane, 101
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2001, Numar persoane, 96
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2002, Numar persoane, 92
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2003, Numar persoane, 80
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2004, Numar persoane, 83
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2005, Numar persoane, 79
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2006, Numar persoane, 66
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2007, Numar persoane, 60
0- 4 ani, Masculin, Harghita, 83936 BILBOR, Anul 2008, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1992, Numar persoane, 164
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1993, Numar persoane, 164
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1994, Numar persoane, 142
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1995, Numar persoane, 132
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1996, Numar persoane, 109
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1997, Numar persoane, 107
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1998, Numar persoane, 86
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 1999, Numar persoane, 90
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2000, Numar persoane, 96
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2001, Numar persoane, 105
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2002, Numar persoane, 106
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2003, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2004, Numar persoane, 96
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2005, Numar persoane, 34
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2006, Numar persoane, 44
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2007, Numar persoane, 44
0- 4 ani, Masculin, Harghita, 83151 BRADESTI, Anul 2008, Numar persoane, 49
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1992, Numar persoane, 94
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1993, Numar persoane, 90
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1994, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1995, Numar persoane, 61
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1996, Numar persoane, 63
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1997, Numar persoane, 64
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1998, Numar persoane, 78
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 1999, Numar persoane, 85
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2000, Numar persoane, 81
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2001, Numar persoane, 70
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2002, Numar persoane, 69
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2003, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2004, Numar persoane, 63
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2005, Numar persoane, 67
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2006, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2007, Numar persoane, 76
0- 4 ani, Masculin, Harghita, 83963 CAPILNITA, Anul 2008, Numar persoane, 73
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1992, Numar persoane, 178
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1993, Numar persoane, 185
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1994, Numar persoane, 166
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1995, Numar persoane, 142
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1996, Numar persoane, 152
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1997, Numar persoane, 160
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1998, Numar persoane, 167
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 1999, Numar persoane, 176
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2000, Numar persoane, 187
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2001, Numar persoane, 190
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2002, Numar persoane, 181
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2003, Numar persoane, 173
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2004, Numar persoane, 81
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2005, Numar persoane, 72
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2006, Numar persoane, 57
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2007, Numar persoane, 54
0- 4 ani, Masculin, Harghita, 84102 CARTA, Anul 2008, Numar persoane, 65
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2005, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2006, Numar persoane, 62
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2007, Numar persoane, 65
0- 4 ani, Masculin, Harghita, 86461 CICEU, Anul 2008, Numar persoane, 68
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1992, Numar persoane, 179
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1993, Numar persoane, 180
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1994, Numar persoane, 174
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1995, Numar persoane, 172
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1996, Numar persoane, 191
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1997, Numar persoane, 187
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1998, Numar persoane, 170
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 1999, Numar persoane, 195
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2000, Numar persoane, 202
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2001, Numar persoane, 190
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2002, Numar persoane, 192
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2003, Numar persoane, 200
0- 4 ani, Masculin, Harghita, 83981 CIUCSINGEORGIU, Anul 2004, Numar persoane, 192
