
Judete, Localitati , Ani, UM: Numar, Valoare
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1990, Numar, 35
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1991, Numar, 36
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1992, Numar, 33
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1993, Numar, 39
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1994, Numar, 53
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1995, Numar, 65
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1996, Numar, 64
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1997, Numar, 51
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1998, Numar, 52
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 1999, Numar, 43
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2000, Numar, 36
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2001, Numar, 26
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2002, Numar, 26
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2003, Numar, 34
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2004, Numar, 38
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2005, Numar, 32
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2006, Numar, 39
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2007, Numar, 35
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2008, Numar, 30
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2009, Numar, 21
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2010, Numar, 36
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2011, Numar, 49
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2012, Numar, 22
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2013, Numar, 34
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2014, Numar, 18
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2015, Numar, 39
Harghita, 83561 MUNICIPIUL  GHEORGHENI, Anul 2016, Numar, 22
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1990, Numar, 35
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1991, Numar, 30
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1992, Numar, 26
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1993, Numar, 36
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1994, Numar, 44
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1995, Numar, 37
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1996, Numar, 46
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1997, Numar, 32
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1998, Numar, 32
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 1999, Numar, 31
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2000, Numar, 17
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2001, Numar, 35
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2002, Numar, 26
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2003, Numar, 29
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2004, Numar, 26
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2005, Numar, 25
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2006, Numar, 27
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2007, Numar, 27
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2008, Numar, 28
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2009, Numar, 34
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2010, Numar, 26
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2011, Numar, 34
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2012, Numar, 43
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2013, Numar, 38
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2014, Numar, 33
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2015, Numar, 34
Harghita, 83632 MUNICIPIUL  TOPLITA, Anul 2016, Numar, 36
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1990, Numar, 76
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1991, Numar, 80
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1992, Numar, 68
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1993, Numar, 94
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1994, Numar, 105
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1995, Numar, 75
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1996, Numar, 67
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1997, Numar, 86
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1998, Numar, 78
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 1999, Numar, 66
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2000, Numar, 65
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2001, Numar, 70
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2002, Numar, 61
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2003, Numar, 70
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2004, Numar, 71
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2005, Numar, 77
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2006, Numar, 62
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2007, Numar, 61
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2008, Numar, 42
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2009, Numar, 56
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2010, Numar, 58
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2011, Numar, 65
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2012, Numar, 64
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2013, Numar, 40
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2014, Numar, 41
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2015, Numar, 39
Harghita, 83133 MUNICIPIUL ODORHEIU SECUIESC, Anul 2016, Numar, 34
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1990, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1991, Numar, 1
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1992, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1993, Numar, 4
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1995, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1996, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 1997, Numar, 6
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2000, Numar, 1
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2001, Numar, 1
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2002, Numar, 3
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2003, Numar, 6
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2004, Numar, 3
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2005, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2007, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2008, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2010, Numar, 1
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2013, Numar, 2
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2014, Numar, 3
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2015, Numar, 1
Harghita, 83428 ORAS BAILE TUSNAD, Anul 2016, Numar, 1
Harghita, 83464 ORAS BALAN, Anul 1990, Numar, 10
Harghita, 83464 ORAS BALAN, Anul 1991, Numar, 15
Harghita, 83464 ORAS BALAN, Anul 1992, Numar, 16
Harghita, 83464 ORAS BALAN, Anul 1993, Numar, 25
Harghita, 83464 ORAS BALAN, Anul 1994, Numar, 14
Harghita, 83464 ORAS BALAN, Anul 1995, Numar, 17
Harghita, 83464 ORAS BALAN, Anul 1996, Numar, 15
Harghita, 83464 ORAS BALAN, Anul 1997, Numar, 15
Harghita, 83464 ORAS BALAN, Anul 1998, Numar, 9
Harghita, 83464 ORAS BALAN, Anul 1999, Numar, 8
Harghita, 83464 ORAS BALAN, Anul 2000, Numar, 8
Harghita, 83464 ORAS BALAN, Anul 2001, Numar, 16
Harghita, 83464 ORAS BALAN, Anul 2002, Numar, 15
Harghita, 83464 ORAS BALAN, Anul 2003, Numar, 20
Harghita, 83464 ORAS BALAN, Anul 2004, Numar, 17
Harghita, 83464 ORAS BALAN, Anul 2005, Numar, 19
Harghita, 83464 ORAS BALAN, Anul 2006, Numar, 20
Harghita, 83464 ORAS BALAN, Anul 2007, Numar, 13
Harghita, 83464 ORAS BALAN, Anul 2008, Numar, 17
Harghita, 83464 ORAS BALAN, Anul 2009, Numar, 12
Harghita, 83464 ORAS BALAN, Anul 2010, Numar, 10
Harghita, 83464 ORAS BALAN, Anul 2011, Numar, 18
Harghita, 83464 ORAS BALAN, Anul 2012, Numar, 12
Harghita, 83464 ORAS BALAN, Anul 2013, Numar, 11
Harghita, 83464 ORAS BALAN, Anul 2014, Numar, 9
Harghita, 83464 ORAS BALAN, Anul 2015, Numar, 15
Harghita, 83464 ORAS BALAN, Anul 2016, Numar, 14
Harghita, 83491 ORAS BORSEC, Anul 1990, Numar, 10
Harghita, 83491 ORAS BORSEC, Anul 1991, Numar, 6
Harghita, 83491 ORAS BORSEC, Anul 1992, Numar, 4
Harghita, 83491 ORAS BORSEC, Anul 1993, Numar, 6
Harghita, 83491 ORAS BORSEC, Anul 1994, Numar, 6
Harghita, 83491 ORAS BORSEC, Anul 1995, Numar, 7
Harghita, 83491 ORAS BORSEC, Anul 1996, Numar, 3
Harghita, 83491 ORAS BORSEC, Anul 1997, Numar, 4
Harghita, 83491 ORAS BORSEC, Anul 1998, Numar, 8
Harghita, 83491 ORAS BORSEC, Anul 1999, Numar, 5
Harghita, 83491 ORAS BORSEC, Anul 2000, Numar, 1
Harghita, 83491 ORAS BORSEC, Anul 2001, Numar, 5
Harghita, 83491 ORAS BORSEC, Anul 2002, Numar, 4
Harghita, 83491 ORAS BORSEC, Anul 2003, Numar, 3
Harghita, 83491 ORAS BORSEC, Anul 2004, Numar, 5
Harghita, 83491 ORAS BORSEC, Anul 2005, Numar, 1
Harghita, 83491 ORAS BORSEC, Anul 2006, Numar, 2
Harghita, 83491 ORAS BORSEC, Anul 2007, Numar, 4
Harghita, 83491 ORAS BORSEC, Anul 2008, Numar, 9
Harghita, 83491 ORAS BORSEC, Anul 2009, Numar, 7
Harghita, 83491 ORAS BORSEC, Anul 2010, Numar, 7
Harghita, 83491 ORAS BORSEC, Anul 2011, Numar, 9
Harghita, 83491 ORAS BORSEC, Anul 2012, Numar, 9
Harghita, 83491 ORAS BORSEC, Anul 2013, Numar, 4
Harghita, 83491 ORAS BORSEC, Anul 2014, Numar, 3
Harghita, 83491 ORAS BORSEC, Anul 2015, Numar, 3
Harghita, 83491 ORAS BORSEC, Anul 2016, Numar, 6
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1990, Numar, 17
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1991, Numar, 11
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1992, Numar, 14
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1993, Numar, 13
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1994, Numar, 19
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1995, Numar, 15
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1996, Numar, 16
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1997, Numar, 10
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1998, Numar, 19
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 1999, Numar, 18
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2000, Numar, 19
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2001, Numar, 13
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2002, Numar, 17
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2003, Numar, 15
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2004, Numar, 13
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2005, Numar, 10
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2006, Numar, 10
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2007, Numar, 14
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2008, Numar, 12
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2009, Numar, 7
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2010, Numar, 14
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2011, Numar, 15
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2012, Numar, 17
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2013, Numar, 14
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2014, Numar, 11
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2015, Numar, 11
Harghita, 83525 ORAS CRISTURU SECUIESC, Anul 2016, Numar, 9
Harghita, 83749 ORAS VLAHITA, Anul 1990, Numar, 3
Harghita, 83749 ORAS VLAHITA, Anul 1991, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 1992, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 1993, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 1994, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 1995, Numar, 4
Harghita, 83749 ORAS VLAHITA, Anul 1996, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 1997, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 1998, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 1999, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 2000, Numar, 8
Harghita, 83749 ORAS VLAHITA, Anul 2001, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 2002, Numar, 3
Harghita, 83749 ORAS VLAHITA, Anul 2003, Numar, 12
Harghita, 83749 ORAS VLAHITA, Anul 2004, Numar, 4
Harghita, 83749 ORAS VLAHITA, Anul 2005, Numar, 6
Harghita, 83749 ORAS VLAHITA, Anul 2006, Numar, 2
Harghita, 83749 ORAS VLAHITA, Anul 2007, Numar, 4
Harghita, 83749 ORAS VLAHITA, Anul 2008, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 2009, Numar, 4
Harghita, 83749 ORAS VLAHITA, Anul 2010, Numar, 7
Harghita, 83749 ORAS VLAHITA, Anul 2011, Numar, 3
Harghita, 83749 ORAS VLAHITA, Anul 2012, Numar, 4
Harghita, 83749 ORAS VLAHITA, Anul 2013, Numar, 3
Harghita, 83749 ORAS VLAHITA, Anul 2014, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 2015, Numar, 5
Harghita, 83749 ORAS VLAHITA, Anul 2016, Numar, 6
Harghita, 83785 ATID, Anul 1991, Numar, 2
Harghita, 83785 ATID, Anul 1992, Numar, 1
Harghita, 83785 ATID, Anul 1994, Numar, 1
Harghita, 83785 ATID, Anul 1995, Numar, 1
Harghita, 83785 ATID, Anul 1996, Numar, 1
Harghita, 83785 ATID, Anul 1997, Numar, 4
Harghita, 83785 ATID, Anul 1999, Numar, 1
Harghita, 83785 ATID, Anul 2001, Numar, 1
Harghita, 83785 ATID, Anul 2002, Numar, 1
Harghita, 83785 ATID, Anul 2003, Numar, 1
Harghita, 83785 ATID, Anul 2004, Numar, 1
Harghita, 83785 ATID, Anul 2005, Numar, 3
Harghita, 83785 ATID, Anul 2006, Numar, 1
Harghita, 83785 ATID, Anul 2007, Numar, 1
Harghita, 83785 ATID, Anul 2008, Numar, 1
Harghita, 83785 ATID, Anul 2009, Numar, 1
Harghita, 83785 ATID, Anul 2010, Numar, 1
Harghita, 83847 AVRAMESTI, Anul 1992, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 1993, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 1995, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 1996, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 1997, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 1998, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 1999, Numar, 1
Harghita, 83847 AVRAMESTI, Anul 2000, Numar, 6
Harghita, 83847 AVRAMESTI, Anul 2001, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 2002, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 2004, Numar, 1
Harghita, 83847 AVRAMESTI, Anul 2005, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 2007, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 2008, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 2010, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 2011, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 2012, Numar, 2
Harghita, 83847 AVRAMESTI, Anul 2013, Numar, 3
Harghita, 83847 AVRAMESTI, Anul 2016, Numar, 1
Harghita, 83936 BILBOR, Anul 1990, Numar, 2
Harghita, 83936 BILBOR, Anul 1991, Numar, 3
Harghita, 83936 BILBOR, Anul 1992, Numar, 1
Harghita, 83936 BILBOR, Anul 1993, Numar, 3
Harghita, 83936 BILBOR, Anul 1994, Numar, 2
Harghita, 83936 BILBOR, Anul 1995, Numar, 1
Harghita, 83936 BILBOR, Anul 1996, Numar, 3
Harghita, 83936 BILBOR, Anul 1997, Numar, 2
Harghita, 83936 BILBOR, Anul 1998, Numar, 4
Harghita, 83936 BILBOR, Anul 1999, Numar, 2
Harghita, 83936 BILBOR, Anul 2000, Numar, 1
Harghita, 83936 BILBOR, Anul 2001, Numar, 2
Harghita, 83936 BILBOR, Anul 2002, Numar, 2
Harghita, 83936 BILBOR, Anul 2004, Numar, 1
Harghita, 83936 BILBOR, Anul 2005, Numar, 1
Harghita, 83936 BILBOR, Anul 2006, Numar, 3
Harghita, 83936 BILBOR, Anul 2007, Numar, 1
Harghita, 83936 BILBOR, Anul 2008, Numar, 1
Harghita, 83936 BILBOR, Anul 2009, Numar, 1
Harghita, 83936 BILBOR, Anul 2010, Numar, 2
Harghita, 83936 BILBOR, Anul 2011, Numar, 2
Harghita, 83936 BILBOR, Anul 2012, Numar, 2
Harghita, 83936 BILBOR, Anul 2013, Numar, 3
Harghita, 83936 BILBOR, Anul 2015, Numar, 1
Harghita, 83936 BILBOR, Anul 2016, Numar, 2
Harghita, 83151 BRADESTI, Anul 1990, Numar, 2
Harghita, 83151 BRADESTI, Anul 1991, Numar, 3
Harghita, 83151 BRADESTI, Anul 1994, Numar, 4
Harghita, 83151 BRADESTI, Anul 1995, Numar, 1
Harghita, 83151 BRADESTI, Anul 1996, Numar, 3
Harghita, 83151 BRADESTI, Anul 1997, Numar, 1
Harghita, 83151 BRADESTI, Anul 1998, Numar, 2
Harghita, 83151 BRADESTI, Anul 1999, Numar, 2
Harghita, 83151 BRADESTI, Anul 2000, Numar, 4
Harghita, 83151 BRADESTI, Anul 2001, Numar, 2
Harghita, 83151 BRADESTI, Anul 2002, Numar, 4
Harghita, 83151 BRADESTI, Anul 2003, Numar, 3
Harghita, 83151 BRADESTI, Anul 2004, Numar, 9
Harghita, 83151 BRADESTI, Anul 2005, Numar, 3
Harghita, 83151 BRADESTI, Anul 2006, Numar, 3
Harghita, 83151 BRADESTI, Anul 2007, Numar, 2
Harghita, 83151 BRADESTI, Anul 2008, Numar, 3
Harghita, 83151 BRADESTI, Anul 2009, Numar, 2
Harghita, 83151 BRADESTI, Anul 2010, Numar, 1
Harghita, 83151 BRADESTI, Anul 2011, Numar, 1
Harghita, 83151 BRADESTI, Anul 2012, Numar, 1
Harghita, 83151 BRADESTI, Anul 2013, Numar, 3
Harghita, 83151 BRADESTI, Anul 2015, Numar, 1
Harghita, 83151 BRADESTI, Anul 2016, Numar, 2
Harghita, 83963 CAPILNITA, Anul 1990, Numar, 1
Harghita, 83963 CAPILNITA, Anul 1991, Numar, 2
Harghita, 83963 CAPILNITA, Anul 1993, Numar, 1
Harghita, 83963 CAPILNITA, Anul 1994, Numar, 2
Harghita, 83963 CAPILNITA, Anul 1995, Numar, 2
Harghita, 83963 CAPILNITA, Anul 1997, Numar, 1
Harghita, 83963 CAPILNITA, Anul 1998, Numar, 2
Harghita, 83963 CAPILNITA, Anul 2000, Numar, 3
Harghita, 83963 CAPILNITA, Anul 2002, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2003, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2004, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2005, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2006, Numar, 3
Harghita, 83963 CAPILNITA, Anul 2007, Numar, 3
Harghita, 83963 CAPILNITA, Anul 2008, Numar, 2
Harghita, 83963 CAPILNITA, Anul 2010, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2011, Numar, 1
Harghita, 83963 CAPILNITA, Anul 2014, Numar, 2
Harghita, 83963 CAPILNITA, Anul 2015, Numar, 3
Harghita, 83963 CAPILNITA, Anul 2016, Numar, 2
Harghita, 84102 CARTA, Anul 1992, Numar, 4
Harghita, 84102 CARTA, Anul 1993, Numar, 4
Harghita, 84102 CARTA, Anul 1994, Numar, 3
Harghita, 84102 CARTA, Anul 1995, Numar, 4
Harghita, 84102 CARTA, Anul 1996, Numar, 1
Harghita, 84102 CARTA, Anul 1997, Numar, 1
Harghita, 84102 CARTA, Anul 1998, Numar, 4
Harghita, 84102 CARTA, Anul 1999, Numar, 1
Harghita, 84102 CARTA, Anul 2000, Numar, 3
Harghita, 84102 CARTA, Anul 2001, Numar, 2
Harghita, 84102 CARTA, Anul 2002, Numar, 3
Harghita, 84102 CARTA, Anul 2003, Numar, 3
Harghita, 84102 CARTA, Anul 2004, Numar, 7
Harghita, 84102 CARTA, Anul 2005, Numar, 2
Harghita, 84102 CARTA, Anul 2006, Numar, 2
Harghita, 84102 CARTA, Anul 2008, Numar, 3
Harghita, 84102 CARTA, Anul 2009, Numar, 4
Harghita, 84102 CARTA, Anul 2010, Numar, 1
Harghita, 84102 CARTA, Anul 2011, Numar, 2
Harghita, 84102 CARTA, Anul 2012, Numar, 4
Harghita, 84102 CARTA, Anul 2014, Numar, 1
Harghita, 84102 CARTA, Anul 2015, Numar, 2
Harghita, 84102 CARTA, Anul 2016, Numar, 3
Harghita, 86461 CICEU, Anul 2004, Numar, 1
Harghita, 86461 CICEU, Anul 2006, Numar, 3
Harghita, 86461 CICEU, Anul 2007, Numar, 1
Harghita, 86461 CICEU, Anul 2008, Numar, 2
Harghita, 86461 CICEU, Anul 2009, Numar, 3
Harghita, 86461 CICEU, Anul 2010, Numar, 4
Harghita, 86461 CICEU, Anul 2012, Numar, 2
Harghita, 86461 CICEU, Anul 2013, Numar, 3
Harghita, 86461 CICEU, Anul 2014, Numar, 2
Harghita, 86461 CICEU, Anul 2015, Numar, 3
Harghita, 86461 CICEU, Anul 2016, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 1991, Numar, 7
Harghita, 83981 CIUCSINGEORGIU, Anul 1992, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 1993, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 1996, Numar, 3
Harghita, 83981 CIUCSINGEORGIU, Anul 1997, Numar, 2
Harghita, 83981 CIUCSINGEORGIU, Anul 1998, Numar, 3
Harghita, 83981 CIUCSINGEORGIU, Anul 1999, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 2000, Numar, 2
Harghita, 83981 CIUCSINGEORGIU, Anul 2001, Numar, 2
Harghita, 83981 CIUCSINGEORGIU, Anul 2003, Numar, 5
Harghita, 83981 CIUCSINGEORGIU, Anul 2004, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 2005, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 2006, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 2007, Numar, 1
Harghita, 83981 CIUCSINGEORGIU, Anul 2008, Numar, 2
Harghita, 83981 CIUCSINGEORGIU, Anul 2009, Numar, 2
Harghita, 83981 CIUCSINGEORGIU, Anul 2010, Numar, 5
Harghita, 83981 CIUCSINGEORGIU, Anul 2011, Numar, 3
Harghita, 83981 CIUCSINGEORGIU, Anul 2012, Numar, 3
