
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Covasna, 63447 ORAS BARAOLT, Anul 1999, Numar persoane, 139
Covasna, 63447 ORAS BARAOLT, Anul 2000, Numar persoane, 107
Covasna, 63447 ORAS BARAOLT, Anul 2001, Numar persoane, 123
Covasna, 63447 ORAS BARAOLT, Anul 2002, Numar persoane, 110
Covasna, 63447 ORAS BARAOLT, Anul 2003, Numar persoane, 97
Covasna, 63447 ORAS BARAOLT, Anul 2004, Numar persoane, 116
Covasna, 63447 ORAS BARAOLT, Anul 2005, Numar persoane, 80
Covasna, 63447 ORAS BARAOLT, Anul 2006, Numar persoane, 79
Covasna, 63447 ORAS BARAOLT, Anul 2007, Numar persoane, 133
Covasna, 63447 ORAS BARAOLT, Anul 2008, Numar persoane, 96
Covasna, 63447 ORAS BARAOLT, Anul 2009, Numar persoane, 83
Covasna, 63447 ORAS BARAOLT, Anul 2010, Numar persoane, 127
Covasna, 63447 ORAS BARAOLT, Anul 2011, Numar persoane, 82
Covasna, 63447 ORAS BARAOLT, Anul 2012, Numar persoane, 80
Covasna, 63447 ORAS BARAOLT, Anul 2013, Numar persoane, 90
Covasna, 63447 ORAS BARAOLT, Anul 2014, Numar persoane, 114
Covasna, 63447 ORAS BARAOLT, Anul 2015, Numar persoane, 82
Covasna, 63526 ORAS COVASNA, Anul 1990, Numar persoane, 220
Covasna, 63526 ORAS COVASNA, Anul 1991, Numar persoane, 111
Covasna, 63526 ORAS COVASNA, Anul 1992, Numar persoane, 137
Covasna, 63526 ORAS COVASNA, Anul 1993, Numar persoane, 107
Covasna, 63526 ORAS COVASNA, Anul 1994, Numar persoane, 139
Covasna, 63526 ORAS COVASNA, Anul 1995, Numar persoane, 124
Covasna, 63526 ORAS COVASNA, Anul 1996, Numar persoane, 123
Covasna, 63526 ORAS COVASNA, Anul 1997, Numar persoane, 169
Covasna, 63526 ORAS COVASNA, Anul 1998, Numar persoane, 118
Covasna, 63526 ORAS COVASNA, Anul 1999, Numar persoane, 162
Covasna, 63526 ORAS COVASNA, Anul 2000, Numar persoane, 113
Covasna, 63526 ORAS COVASNA, Anul 2001, Numar persoane, 192
Covasna, 63526 ORAS COVASNA, Anul 2002, Numar persoane, 228
Covasna, 63526 ORAS COVASNA, Anul 2003, Numar persoane, 158
Covasna, 63526 ORAS COVASNA, Anul 2004, Numar persoane, 161
Covasna, 63526 ORAS COVASNA, Anul 2005, Numar persoane, 105
Covasna, 63526 ORAS COVASNA, Anul 2006, Numar persoane, 118
Covasna, 63526 ORAS COVASNA, Anul 2007, Numar persoane, 126
Covasna, 63526 ORAS COVASNA, Anul 2008, Numar persoane, 131
Covasna, 63526 ORAS COVASNA, Anul 2009, Numar persoane, 184
Covasna, 63526 ORAS COVASNA, Anul 2010, Numar persoane, 184
Covasna, 63526 ORAS COVASNA, Anul 2011, Numar persoane, 140
Covasna, 63526 ORAS COVASNA, Anul 2012, Numar persoane, 139
Covasna, 63526 ORAS COVASNA, Anul 2013, Numar persoane, 121
Covasna, 63526 ORAS COVASNA, Anul 2014, Numar persoane, 129
Covasna, 63526 ORAS COVASNA, Anul 2015, Numar persoane, 111
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1990, Numar persoane, 223
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1991, Numar persoane, 99
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1992, Numar persoane, 140
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1993, Numar persoane, 122
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1994, Numar persoane, 161
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1995, Numar persoane, 150
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1996, Numar persoane, 130
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1997, Numar persoane, 178
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1998, Numar persoane, 122
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1999, Numar persoane, 129
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2000, Numar persoane, 141
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2001, Numar persoane, 121
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2002, Numar persoane, 165
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2003, Numar persoane, 142
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2004, Numar persoane, 130
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2005, Numar persoane, 104
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2006, Numar persoane, 131
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2007, Numar persoane, 132
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2008, Numar persoane, 137
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2009, Numar persoane, 103
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2010, Numar persoane, 155
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2011, Numar persoane, 133
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2012, Numar persoane, 130
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2013, Numar persoane, 125
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2014, Numar persoane, 89
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2015, Numar persoane, 116
Covasna, 63777 AITA MARE, Anul 1990, Numar persoane, 34
Covasna, 63777 AITA MARE, Anul 1991, Numar persoane, 17
Covasna, 63777 AITA MARE, Anul 1992, Numar persoane, 28
Covasna, 63777 AITA MARE, Anul 1993, Numar persoane, 16
Covasna, 63777 AITA MARE, Anul 1994, Numar persoane, 12
Covasna, 63777 AITA MARE, Anul 1995, Numar persoane, 14
Covasna, 63777 AITA MARE, Anul 1996, Numar persoane, 17
Covasna, 63777 AITA MARE, Anul 1997, Numar persoane, 6
Covasna, 63777 AITA MARE, Anul 1998, Numar persoane, 16
Covasna, 63777 AITA MARE, Anul 1999, Numar persoane, 10
Covasna, 63777 AITA MARE, Anul 2000, Numar persoane, 15
Covasna, 63777 AITA MARE, Anul 2001, Numar persoane, 9
Covasna, 63777 AITA MARE, Anul 2002, Numar persoane, 15
Covasna, 63777 AITA MARE, Anul 2003, Numar persoane, 13
Covasna, 63777 AITA MARE, Anul 2004, Numar persoane, 17
Covasna, 63777 AITA MARE, Anul 2005, Numar persoane, 8
Covasna, 63777 AITA MARE, Anul 2006, Numar persoane, 22
Covasna, 63777 AITA MARE, Anul 2007, Numar persoane, 23
Covasna, 63777 AITA MARE, Anul 2008, Numar persoane, 11
Covasna, 63777 AITA MARE, Anul 2009, Numar persoane, 18
Covasna, 63777 AITA MARE, Anul 2010, Numar persoane, 15
Covasna, 63777 AITA MARE, Anul 2011, Numar persoane, 10
Covasna, 63777 AITA MARE, Anul 2012, Numar persoane, 28
Covasna, 63777 AITA MARE, Anul 2013, Numar persoane, 14
Covasna, 63777 AITA MARE, Anul 2014, Numar persoane, 12
Covasna, 63777 AITA MARE, Anul 2015, Numar persoane, 16
Covasna, 65113 ARCUS, Anul 2005, Numar persoane, 10
Covasna, 65113 ARCUS, Anul 2006, Numar persoane, 15
Covasna, 65113 ARCUS, Anul 2007, Numar persoane, 22
Covasna, 65113 ARCUS, Anul 2008, Numar persoane, 13
Covasna, 65113 ARCUS, Anul 2009, Numar persoane, 6
Covasna, 65113 ARCUS, Anul 2010, Numar persoane, 24
Covasna, 65113 ARCUS, Anul 2011, Numar persoane, 21
Covasna, 65113 ARCUS, Anul 2012, Numar persoane, 16
Covasna, 65113 ARCUS, Anul 2013, Numar persoane, 18
Covasna, 65113 ARCUS, Anul 2014, Numar persoane, 14
Covasna, 65113 ARCUS, Anul 2015, Numar persoane, 29
Covasna, 63633 BARCANI, Anul 1990, Numar persoane, 81
Covasna, 63633 BARCANI, Anul 1991, Numar persoane, 45
Covasna, 63633 BARCANI, Anul 1992, Numar persoane, 100
Covasna, 63633 BARCANI, Anul 1993, Numar persoane, 82
Covasna, 63633 BARCANI, Anul 1994, Numar persoane, 53
Covasna, 63633 BARCANI, Anul 1995, Numar persoane, 68
Covasna, 63633 BARCANI, Anul 1996, Numar persoane, 65
Covasna, 63633 BARCANI, Anul 1997, Numar persoane, 57
Covasna, 63633 BARCANI, Anul 1998, Numar persoane, 30
Covasna, 63633 BARCANI, Anul 1999, Numar persoane, 49
Covasna, 63633 BARCANI, Anul 2000, Numar persoane, 59
Covasna, 63633 BARCANI, Anul 2001, Numar persoane, 61
Covasna, 63633 BARCANI, Anul 2002, Numar persoane, 34
Covasna, 63633 BARCANI, Anul 2003, Numar persoane, 33
Covasna, 63633 BARCANI, Anul 2004, Numar persoane, 35
Covasna, 63633 BARCANI, Anul 2005, Numar persoane, 33
Covasna, 63633 BARCANI, Anul 2006, Numar persoane, 47
Covasna, 63633 BARCANI, Anul 2007, Numar persoane, 54
Covasna, 63633 BARCANI, Anul 2008, Numar persoane, 56
Covasna, 63633 BARCANI, Anul 2009, Numar persoane, 44
Covasna, 63633 BARCANI, Anul 2010, Numar persoane, 68
Covasna, 63633 BARCANI, Anul 2011, Numar persoane, 39
Covasna, 63633 BARCANI, Anul 2012, Numar persoane, 40
Covasna, 63633 BARCANI, Anul 2013, Numar persoane, 42
Covasna, 63633 BARCANI, Anul 2014, Numar persoane, 30
Covasna, 63633 BARCANI, Anul 2015, Numar persoane, 42
Covasna, 63802 BATANI, Anul 1990, Numar persoane, 139
Covasna, 63802 BATANI, Anul 1991, Numar persoane, 59
Covasna, 63802 BATANI, Anul 1992, Numar persoane, 49
Covasna, 63802 BATANI, Anul 1993, Numar persoane, 37
Covasna, 63802 BATANI, Anul 1994, Numar persoane, 48
Covasna, 63802 BATANI, Anul 1995, Numar persoane, 64
Covasna, 63802 BATANI, Anul 1996, Numar persoane, 59
Covasna, 63802 BATANI, Anul 1997, Numar persoane, 51
Covasna, 63802 BATANI, Anul 1998, Numar persoane, 35
Covasna, 63802 BATANI, Anul 1999, Numar persoane, 38
Covasna, 63802 BATANI, Anul 2000, Numar persoane, 37
Covasna, 63802 BATANI, Anul 2001, Numar persoane, 44
Covasna, 63802 BATANI, Anul 2002, Numar persoane, 49
Covasna, 63802 BATANI, Anul 2003, Numar persoane, 53
Covasna, 63802 BATANI, Anul 2004, Numar persoane, 55
Covasna, 63802 BATANI, Anul 2005, Numar persoane, 37
Covasna, 63802 BATANI, Anul 2006, Numar persoane, 49
Covasna, 63802 BATANI, Anul 2007, Numar persoane, 82
Covasna, 63802 BATANI, Anul 2008, Numar persoane, 47
Covasna, 63802 BATANI, Anul 2009, Numar persoane, 49
Covasna, 63802 BATANI, Anul 2010, Numar persoane, 107
Covasna, 63802 BATANI, Anul 2011, Numar persoane, 68
Covasna, 63802 BATANI, Anul 2012, Numar persoane, 48
Covasna, 63802 BATANI, Anul 2013, Numar persoane, 41
Covasna, 63802 BATANI, Anul 2014, Numar persoane, 48
Covasna, 63802 BATANI, Anul 2015, Numar persoane, 64
Covasna, 63866 BELIN, Anul 1990, Numar persoane, 38
Covasna, 63866 BELIN, Anul 1991, Numar persoane, 68
Covasna, 63866 BELIN, Anul 1992, Numar persoane, 53
Covasna, 63866 BELIN, Anul 1993, Numar persoane, 20
Covasna, 63866 BELIN, Anul 1994, Numar persoane, 16
Covasna, 63866 BELIN, Anul 1995, Numar persoane, 58
Covasna, 63866 BELIN, Anul 1996, Numar persoane, 51
Covasna, 63866 BELIN, Anul 1997, Numar persoane, 27
Covasna, 63866 BELIN, Anul 1998, Numar persoane, 28
Covasna, 63866 BELIN, Anul 1999, Numar persoane, 26
Covasna, 63866 BELIN, Anul 2000, Numar persoane, 48
Covasna, 63866 BELIN, Anul 2001, Numar persoane, 34
Covasna, 63866 BELIN, Anul 2002, Numar persoane, 33
Covasna, 63866 BELIN, Anul 2003, Numar persoane, 27
Covasna, 63866 BELIN, Anul 2004, Numar persoane, 40
Covasna, 63866 BELIN, Anul 2005, Numar persoane, 30
Covasna, 63866 BELIN, Anul 2006, Numar persoane, 29
Covasna, 63866 BELIN, Anul 2007, Numar persoane, 50
Covasna, 63866 BELIN, Anul 2008, Numar persoane, 26
Covasna, 63866 BELIN, Anul 2009, Numar persoane, 27
Covasna, 63866 BELIN, Anul 2010, Numar persoane, 56
Covasna, 63866 BELIN, Anul 2011, Numar persoane, 36
Covasna, 63866 BELIN, Anul 2012, Numar persoane, 32
Covasna, 63866 BELIN, Anul 2013, Numar persoane, 35
Covasna, 63866 BELIN, Anul 2014, Numar persoane, 43
Covasna, 63866 BELIN, Anul 2015, Numar persoane, 51
Covasna, 65121 BIXAD, Anul 2004, Numar persoane, 34
Covasna, 65121 BIXAD, Anul 2005, Numar persoane, 11
Covasna, 65121 BIXAD, Anul 2006, Numar persoane, 12
Covasna, 65121 BIXAD, Anul 2007, Numar persoane, 10
Covasna, 65121 BIXAD, Anul 2008, Numar persoane, 17
Covasna, 65121 BIXAD, Anul 2009, Numar persoane, 13
Covasna, 65121 BIXAD, Anul 2010, Numar persoane, 23
Covasna, 65121 BIXAD, Anul 2011, Numar persoane, 12
Covasna, 65121 BIXAD, Anul 2012, Numar persoane, 14
Covasna, 65121 BIXAD, Anul 2013, Numar persoane, 14
Covasna, 65121 BIXAD, Anul 2014, Numar persoane, 26
Covasna, 65121 BIXAD, Anul 2015, Numar persoane, 12
Covasna, 63893 BODOC, Anul 1990, Numar persoane, 30
Covasna, 63893 BODOC, Anul 1991, Numar persoane, 28
Covasna, 63893 BODOC, Anul 1992, Numar persoane, 18
Covasna, 63893 BODOC, Anul 1993, Numar persoane, 24
Covasna, 63893 BODOC, Anul 1994, Numar persoane, 9
Covasna, 63893 BODOC, Anul 1995, Numar persoane, 29
Covasna, 63893 BODOC, Anul 1996, Numar persoane, 37
Covasna, 63893 BODOC, Anul 1997, Numar persoane, 37
Covasna, 63893 BODOC, Anul 1998, Numar persoane, 33
Covasna, 63893 BODOC, Anul 1999, Numar persoane, 25
Covasna, 63893 BODOC, Anul 2000, Numar persoane, 29
Covasna, 63893 BODOC, Anul 2001, Numar persoane, 26
Covasna, 63893 BODOC, Anul 2002, Numar persoane, 38
Covasna, 63893 BODOC, Anul 2003, Numar persoane, 28
Covasna, 63893 BODOC, Anul 2004, Numar persoane, 40
Covasna, 63893 BODOC, Anul 2005, Numar persoane, 26
Covasna, 63893 BODOC, Anul 2006, Numar persoane, 24
Covasna, 63893 BODOC, Anul 2007, Numar persoane, 35
Covasna, 63893 BODOC, Anul 2008, Numar persoane, 29
Covasna, 63893 BODOC, Anul 2009, Numar persoane, 30
Covasna, 63893 BODOC, Anul 2010, Numar persoane, 41
Covasna, 63893 BODOC, Anul 2011, Numar persoane, 26
Covasna, 63893 BODOC, Anul 2012, Numar persoane, 38
Covasna, 63893 BODOC, Anul 2013, Numar persoane, 23
Covasna, 63893 BODOC, Anul 2014, Numar persoane, 36
Covasna, 63893 BODOC, Anul 2015, Numar persoane, 28
Covasna, 63937 BOROSNEU MARE, Anul 1990, Numar persoane, 48
Covasna, 63937 BOROSNEU MARE, Anul 1991, Numar persoane, 32
Covasna, 63937 BOROSNEU MARE, Anul 1992, Numar persoane, 40
Covasna, 63937 BOROSNEU MARE, Anul 1993, Numar persoane, 22
Covasna, 63937 BOROSNEU MARE, Anul 1994, Numar persoane, 32
Covasna, 63937 BOROSNEU MARE, Anul 1995, Numar persoane, 33
Covasna, 63937 BOROSNEU MARE, Anul 1996, Numar persoane, 43
Covasna, 63937 BOROSNEU MARE, Anul 1997, Numar persoane, 14
Covasna, 63937 BOROSNEU MARE, Anul 1998, Numar persoane, 20
Covasna, 63937 BOROSNEU MARE, Anul 1999, Numar persoane, 24
Covasna, 63937 BOROSNEU MARE, Anul 2000, Numar persoane, 31
Covasna, 63937 BOROSNEU MARE, Anul 2001, Numar persoane, 26
Covasna, 63937 BOROSNEU MARE, Anul 2002, Numar persoane, 41
Covasna, 63937 BOROSNEU MARE, Anul 2003, Numar persoane, 38
Covasna, 63937 BOROSNEU MARE, Anul 2004, Numar persoane, 32
Covasna, 63937 BOROSNEU MARE, Anul 2005, Numar persoane, 22
Covasna, 63937 BOROSNEU MARE, Anul 2006, Numar persoane, 38
Covasna, 63937 BOROSNEU MARE, Anul 2007, Numar persoane, 31
Covasna, 63937 BOROSNEU MARE, Anul 2008, Numar persoane, 48
Covasna, 63937 BOROSNEU MARE, Anul 2009, Numar persoane, 36
Covasna, 63937 BOROSNEU MARE, Anul 2010, Numar persoane, 63
Covasna, 63937 BOROSNEU MARE, Anul 2011, Numar persoane, 35
Covasna, 63937 BOROSNEU MARE, Anul 2012, Numar persoane, 29
Covasna, 63937 BOROSNEU MARE, Anul 2013, Numar persoane, 44
Covasna, 63937 BOROSNEU MARE, Anul 2014, Numar persoane, 36
Covasna, 63937 BOROSNEU MARE, Anul 2015, Numar persoane, 37
Covasna, 64041 BRADUT, Anul 1990, Numar persoane, 63
Covasna, 64041 BRADUT, Anul 1991, Numar persoane, 43
Covasna, 64041 BRADUT, Anul 1992, Numar persoane, 39
Covasna, 64041 BRADUT, Anul 1993, Numar persoane, 40
Covasna, 64041 BRADUT, Anul 1994, Numar persoane, 39
Covasna, 64041 BRADUT, Anul 1995, Numar persoane, 36
Covasna, 64041 BRADUT, Anul 1996, Numar persoane, 46
Covasna, 64041 BRADUT, Anul 1997, Numar persoane, 40
Covasna, 64041 BRADUT, Anul 1998, Numar persoane, 38
Covasna, 64041 BRADUT, Anul 1999, Numar persoane, 44
Covasna, 64041 BRADUT, Anul 2000, Numar persoane, 31
Covasna, 64041 BRADUT, Anul 2001, Numar persoane, 44
Covasna, 64041 BRADUT, Anul 2002, Numar persoane, 57
Covasna, 64041 BRADUT, Anul 2003, Numar persoane, 39
Covasna, 64041 BRADUT, Anul 2004, Numar persoane, 48
Covasna, 64041 BRADUT, Anul 2005, Numar persoane, 28
Covasna, 64041 BRADUT, Anul 2006, Numar persoane, 37
Covasna, 64041 BRADUT, Anul 2007, Numar persoane, 66
Covasna, 64041 BRADUT, Anul 2008, Numar persoane, 38
Covasna, 64041 BRADUT, Anul 2009, Numar persoane, 41
Covasna, 64041 BRADUT, Anul 2010, Numar persoane, 41
Covasna, 64041 BRADUT, Anul 2011, Numar persoane, 60
Covasna, 64041 BRADUT, Anul 2012, Numar persoane, 43
Covasna, 64041 BRADUT, Anul 2013, Numar persoane, 28
Covasna, 64041 BRADUT, Anul 2014, Numar persoane, 55
Covasna, 64041 BRADUT, Anul 2015, Numar persoane, 38
Covasna, 64005 BRATES, Anul 1990, Numar persoane, 26
Covasna, 64005 BRATES, Anul 1991, Numar persoane, 26
Covasna, 64005 BRATES, Anul 1992, Numar persoane, 28
Covasna, 64005 BRATES, Anul 1993, Numar persoane, 22
Covasna, 64005 BRATES, Anul 1994, Numar persoane, 11
Covasna, 64005 BRATES, Anul 1995, Numar persoane, 28
Covasna, 64005 BRATES, Anul 1996, Numar persoane, 28
Covasna, 64005 BRATES, Anul 1997, Numar persoane, 13
Covasna, 64005 BRATES, Anul 1998, Numar persoane, 19
Covasna, 64005 BRATES, Anul 1999, Numar persoane, 14
Covasna, 64005 BRATES, Anul 2000, Numar persoane, 28
Covasna, 64005 BRATES, Anul 2001, Numar persoane, 21
Covasna, 64005 BRATES, Anul 2002, Numar persoane, 31
Covasna, 64005 BRATES, Anul 2003, Numar persoane, 28
Covasna, 64005 BRATES, Anul 2004, Numar persoane, 31
Covasna, 64005 BRATES, Anul 2005, Numar persoane, 18
Covasna, 64005 BRATES, Anul 2006, Numar persoane, 11
Covasna, 64005 BRATES, Anul 2007, Numar persoane, 9
Covasna, 64005 BRATES, Anul 2008, Numar persoane, 25
Covasna, 64005 BRATES, Anul 2009, Numar persoane, 19
Covasna, 64005 BRATES, Anul 2010, Numar persoane, 24
Covasna, 64005 BRATES, Anul 2011, Numar persoane, 21
Covasna, 64005 BRATES, Anul 2012, Numar persoane, 26
Covasna, 64005 BRATES, Anul 2013, Numar persoane, 17
Covasna, 64005 BRATES, Anul 2014, Numar persoane, 17
Covasna, 64005 BRATES, Anul 2015, Numar persoane, 18
Covasna, 64096 BRETCU, Anul 1990, Numar persoane, 68
Covasna, 64096 BRETCU, Anul 1991, Numar persoane, 43
Covasna, 64096 BRETCU, Anul 1992, Numar persoane, 68
Covasna, 64096 BRETCU, Anul 1993, Numar persoane, 36
Covasna, 64096 BRETCU, Anul 1994, Numar persoane, 64
Covasna, 64096 BRETCU, Anul 1995, Numar persoane, 49
Covasna, 64096 BRETCU, Anul 1996, Numar persoane, 50
Covasna, 64096 BRETCU, Anul 1997, Numar persoane, 34
Covasna, 64096 BRETCU, Anul 1998, Numar persoane, 40
Covasna, 64096 BRETCU, Anul 1999, Numar persoane, 50
Covasna, 64096 BRETCU, Anul 2000, Numar persoane, 54
Covasna, 64096 BRETCU, Anul 2001, Numar persoane, 34
Covasna, 64096 BRETCU, Anul 2002, Numar persoane, 79
Covasna, 64096 BRETCU, Anul 2003, Numar persoane, 42
Covasna, 64096 BRETCU, Anul 2004, Numar persoane, 63
Covasna, 64096 BRETCU, Anul 2005, Numar persoane, 45
Covasna, 64096 BRETCU, Anul 2006, Numar persoane, 46
Covasna, 64096 BRETCU, Anul 2007, Numar persoane, 49
Covasna, 64096 BRETCU, Anul 2008, Numar persoane, 41
Covasna, 64096 BRETCU, Anul 2009, Numar persoane, 45
Covasna, 64096 BRETCU, Anul 2010, Numar persoane, 72
Covasna, 64096 BRETCU, Anul 2011, Numar persoane, 37
Covasna, 64096 BRETCU, Anul 2012, Numar persoane, 35
Covasna, 64096 BRETCU, Anul 2013, Numar persoane, 49
Covasna, 64096 BRETCU, Anul 2014, Numar persoane, 46
Covasna, 64096 BRETCU, Anul 2015, Numar persoane, 49
Covasna, 64130 CATALINA, Anul 1990, Numar persoane, 47
Covasna, 64130 CATALINA, Anul 1991, Numar persoane, 33
Covasna, 64130 CATALINA, Anul 1992, Numar persoane, 34
Covasna, 64130 CATALINA, Anul 1993, Numar persoane, 28
Covasna, 64130 CATALINA, Anul 1994, Numar persoane, 34
