
Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
0- 4 ani, Masculin, Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2014, Numar persoane, 662
0- 4 ani, Masculin, Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2015, Numar persoane, 648
0- 4 ani, Masculin, Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2016, Numar persoane, 646
0- 4 ani, Masculin, Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2017, Numar persoane, 651
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2006, Numar persoane, 745
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2007, Numar persoane, 731
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2008, Numar persoane, 732
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2009, Numar persoane, 720
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2010, Numar persoane, 653
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2011, Numar persoane, 623
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2012, Numar persoane, 623
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2013, Numar persoane, 583
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2014, Numar persoane, 571
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2015, Numar persoane, 566
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2016, Numar persoane, 549
0- 4 ani, Masculin, Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2017, Numar persoane, 528
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2006, Numar persoane, 256
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2007, Numar persoane, 255
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2008, Numar persoane, 263
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2009, Numar persoane, 261
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2010, Numar persoane, 284
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2011, Numar persoane, 277
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2012, Numar persoane, 269
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2013, Numar persoane, 262
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2014, Numar persoane, 262
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2015, Numar persoane, 248
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2016, Numar persoane, 252
0- 4 ani, Masculin, Mures, 117827 ORAS IERNUT, Anul 2017, Numar persoane, 262
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2006, Numar persoane, 429
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2007, Numar persoane, 437
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2008, Numar persoane, 444
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2009, Numar persoane, 454
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2010, Numar persoane, 443
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2011, Numar persoane, 430
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2012, Numar persoane, 416
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2013, Numar persoane, 398
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2014, Numar persoane, 365
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2015, Numar persoane, 366
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2016, Numar persoane, 374
0- 4 ani, Masculin, Mures, 114710 ORAS LUDUS, Anul 2017, Numar persoane, 369
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2006, Numar persoane, 231
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2007, Numar persoane, 223
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2008, Numar persoane, 204
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2009, Numar persoane, 214
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2010, Numar persoane, 210
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2011, Numar persoane, 209
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2012, Numar persoane, 214
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2013, Numar persoane, 208
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2014, Numar persoane, 181
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2015, Numar persoane, 189
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2016, Numar persoane, 176
0- 4 ani, Masculin, Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2017, Numar persoane, 164
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2006, Numar persoane, 147
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2007, Numar persoane, 161
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2008, Numar persoane, 167
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2009, Numar persoane, 172
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2010, Numar persoane, 158
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2011, Numar persoane, 150
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2012, Numar persoane, 139
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2013, Numar persoane, 131
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2014, Numar persoane, 129
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2015, Numar persoane, 134
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2016, Numar persoane, 130
0- 4 ani, Masculin, Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2017, Numar persoane, 123
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2006, Numar persoane, 208
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2007, Numar persoane, 215
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2008, Numar persoane, 213
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2009, Numar persoane, 224
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2010, Numar persoane, 225
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2011, Numar persoane, 212
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2012, Numar persoane, 213
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2013, Numar persoane, 198
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2014, Numar persoane, 175
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2015, Numar persoane, 173
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2016, Numar persoane, 167
0- 4 ani, Masculin, Mures, 119242 ORAS SARMASU, Anul 2017, Numar persoane, 161
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2006, Numar persoane, 297
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2007, Numar persoane, 294
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2008, Numar persoane, 277
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2009, Numar persoane, 285
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2010, Numar persoane, 284
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2011, Numar persoane, 273
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2012, Numar persoane, 249
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2013, Numar persoane, 249
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2014, Numar persoane, 218
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2015, Numar persoane, 207
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2016, Numar persoane, 197
0- 4 ani, Masculin, Mures, 114854 ORAS SOVATA, Anul 2017, Numar persoane, 194
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2006, Numar persoane, 257
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2007, Numar persoane, 266
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2008, Numar persoane, 267
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2009, Numar persoane, 257
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2010, Numar persoane, 260
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2011, Numar persoane, 256
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2012, Numar persoane, 254
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2013, Numar persoane, 270
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2014, Numar persoane, 262
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2015, Numar persoane, 249
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2016, Numar persoane, 233
0- 4 ani, Masculin, Mures, 119894 ORAS UNGHENI, Anul 2017, Numar persoane, 229
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2006, Numar persoane, 135
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2007, Numar persoane, 132
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2008, Numar persoane, 132
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2009, Numar persoane, 131
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2010, Numar persoane, 131
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2011, Numar persoane, 123
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2012, Numar persoane, 122
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2013, Numar persoane, 131
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2014, Numar persoane, 135
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2015, Numar persoane, 128
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2016, Numar persoane, 150
0- 4 ani, Masculin, Mures, 114970 ACATARI, Anul 2017, Numar persoane, 169
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2006, Numar persoane, 163
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2007, Numar persoane, 167
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2008, Numar persoane, 162
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2009, Numar persoane, 176
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2010, Numar persoane, 159
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2011, Numar persoane, 138
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2012, Numar persoane, 133
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2013, Numar persoane, 128
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2014, Numar persoane, 107
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2015, Numar persoane, 111
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2016, Numar persoane, 118
0- 4 ani, Masculin, Mures, 115076 ADAMUS, Anul 2017, Numar persoane, 101
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2006, Numar persoane, 154
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2007, Numar persoane, 167
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2008, Numar persoane, 171
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2009, Numar persoane, 168
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2010, Numar persoane, 181
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2011, Numar persoane, 172
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2012, Numar persoane, 180
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2013, Numar persoane, 179
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2014, Numar persoane, 199
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2015, Numar persoane, 183
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2016, Numar persoane, 176
0- 4 ani, Masculin, Mures, 114603 ALBESTI, Anul 2017, Numar persoane, 167
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2006, Numar persoane, 78
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2007, Numar persoane, 79
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2008, Numar persoane, 81
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2009, Numar persoane, 85
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2010, Numar persoane, 86
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2011, Numar persoane, 90
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2012, Numar persoane, 88
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2013, Numar persoane, 85
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2014, Numar persoane, 79
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2015, Numar persoane, 73
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2016, Numar persoane, 73
0- 4 ani, Masculin, Mures, 115147 ALUNIS, Anul 2017, Numar persoane, 75
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2006, Numar persoane, 115
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2007, Numar persoane, 102
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2008, Numar persoane, 101
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2009, Numar persoane, 103
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2010, Numar persoane, 100
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2011, Numar persoane, 95
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2012, Numar persoane, 105
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2013, Numar persoane, 106
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2014, Numar persoane, 109
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2015, Numar persoane, 114
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2016, Numar persoane, 122
0- 4 ani, Masculin, Mures, 115183 APOLD, Anul 2017, Numar persoane, 126
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2006, Numar persoane, 56
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2007, Numar persoane, 58
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2008, Numar persoane, 53
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2009, Numar persoane, 55
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2010, Numar persoane, 54
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2011, Numar persoane, 48
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2012, Numar persoane, 41
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2013, Numar persoane, 41
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2014, Numar persoane, 37
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2015, Numar persoane, 41
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2016, Numar persoane, 37
0- 4 ani, Masculin, Mures, 115236 ATINTIS, Anul 2017, Numar persoane, 40
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2006, Numar persoane, 100
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2007, Numar persoane, 96
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2008, Numar persoane, 89
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2009, Numar persoane, 87
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2010, Numar persoane, 80
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2011, Numar persoane, 79
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2012, Numar persoane, 81
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2013, Numar persoane, 82
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2014, Numar persoane, 78
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2015, Numar persoane, 81
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2016, Numar persoane, 83
0- 4 ani, Masculin, Mures, 115575 BAGACIU, Anul 2017, Numar persoane, 84
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2006, Numar persoane, 125
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2007, Numar persoane, 137
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2008, Numar persoane, 126
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2009, Numar persoane, 121
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2010, Numar persoane, 119
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2011, Numar persoane, 116
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2012, Numar persoane, 115
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2013, Numar persoane, 126
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2014, Numar persoane, 127
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2015, Numar persoane, 130
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2016, Numar persoane, 134
0- 4 ani, Masculin, Mures, 115307 BAHNEA, Anul 2017, Numar persoane, 141
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2006, Numar persoane, 13
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2007, Numar persoane, 15
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2008, Numar persoane, 13
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2009, Numar persoane, 13
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2010, Numar persoane, 13
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2011, Numar persoane, 12
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2012, Numar persoane, 10
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2013, Numar persoane, 9
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2014, Numar persoane, 9
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2015, Numar persoane, 8
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2016, Numar persoane, 10
0- 4 ani, Masculin, Mures, 115600 BALA, Anul 2017, Numar persoane, 7
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2006, Numar persoane, 178
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2007, Numar persoane, 181
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2008, Numar persoane, 179
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2009, Numar persoane, 177
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2010, Numar persoane, 179
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2011, Numar persoane, 172
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2012, Numar persoane, 163
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2013, Numar persoane, 163
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2014, Numar persoane, 163
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2015, Numar persoane, 159
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2016, Numar persoane, 163
0- 4 ani, Masculin, Mures, 115637 BALAUSERI, Anul 2017, Numar persoane, 173
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2006, Numar persoane, 297
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2007, Numar persoane, 276
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2008, Numar persoane, 265
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2009, Numar persoane, 263
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2010, Numar persoane, 262
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2011, Numar persoane, 243
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2012, Numar persoane, 254
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2013, Numar persoane, 257
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2014, Numar persoane, 251
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2015, Numar persoane, 250
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2016, Numar persoane, 260
0- 4 ani, Masculin, Mures, 115389 BAND, Anul 2017, Numar persoane, 273
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2006, Numar persoane, 101
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2007, Numar persoane, 97
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2008, Numar persoane, 102
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2009, Numar persoane, 115
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2010, Numar persoane, 115
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2011, Numar persoane, 129
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2012, Numar persoane, 124
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2013, Numar persoane, 115
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2014, Numar persoane, 105
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2015, Numar persoane, 122
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2016, Numar persoane, 126
0- 4 ani, Masculin, Mures, 115520 BATOS, Anul 2017, Numar persoane, 136
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2006, Numar persoane, 73
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2007, Numar persoane, 76
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2008, Numar persoane, 83
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2009, Numar persoane, 91
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2010, Numar persoane, 87
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2011, Numar persoane, 82
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2012, Numar persoane, 82
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2013, Numar persoane, 74
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2014, Numar persoane, 66
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2015, Numar persoane, 54
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2016, Numar persoane, 60
0- 4 ani, Masculin, Mures, 115708 BEICA DE JOS, Anul 2017, Numar persoane, 70
