
Judete, Localitati , Ani, UM: Numar, Valoare
Covasna, 63447 ORAS BARAOLT, Anul 1990, Numar, 5
Covasna, 63447 ORAS BARAOLT, Anul 1991, Numar, 9
Covasna, 63447 ORAS BARAOLT, Anul 1992, Numar, 6
Covasna, 63447 ORAS BARAOLT, Anul 1993, Numar, 3
Covasna, 63447 ORAS BARAOLT, Anul 1994, Numar, 21
Covasna, 63447 ORAS BARAOLT, Anul 1995, Numar, 13
Covasna, 63447 ORAS BARAOLT, Anul 1996, Numar, 17
Covasna, 63447 ORAS BARAOLT, Anul 1997, Numar, 9
Covasna, 63447 ORAS BARAOLT, Anul 1998, Numar, 15
Covasna, 63447 ORAS BARAOLT, Anul 1999, Numar, 6
Covasna, 63447 ORAS BARAOLT, Anul 2000, Numar, 7
Covasna, 63447 ORAS BARAOLT, Anul 2001, Numar, 6
Covasna, 63447 ORAS BARAOLT, Anul 2002, Numar, 5
Covasna, 63447 ORAS BARAOLT, Anul 2003, Numar, 5
Covasna, 63447 ORAS BARAOLT, Anul 2004, Numar, 15
Covasna, 63447 ORAS BARAOLT, Anul 2005, Numar, 10
Covasna, 63447 ORAS BARAOLT, Anul 2006, Numar, 6
Covasna, 63447 ORAS BARAOLT, Anul 2007, Numar, 16
Covasna, 63447 ORAS BARAOLT, Anul 2008, Numar, 14
Covasna, 63447 ORAS BARAOLT, Anul 2009, Numar, 9
Covasna, 63447 ORAS BARAOLT, Anul 2010, Numar, 11
Covasna, 63447 ORAS BARAOLT, Anul 2011, Numar, 14
Covasna, 63447 ORAS BARAOLT, Anul 2012, Numar, 11
Covasna, 63447 ORAS BARAOLT, Anul 2013, Numar, 5
Covasna, 63447 ORAS BARAOLT, Anul 2014, Numar, 3
Covasna, 63447 ORAS BARAOLT, Anul 2015, Numar, 9
Covasna, 63447 ORAS BARAOLT, Anul 2016, Numar, 10
Covasna, 63526 ORAS COVASNA, Anul 1990, Numar, 14
Covasna, 63526 ORAS COVASNA, Anul 1991, Numar, 17
Covasna, 63526 ORAS COVASNA, Anul 1992, Numar, 10
Covasna, 63526 ORAS COVASNA, Anul 1993, Numar, 10
Covasna, 63526 ORAS COVASNA, Anul 1994, Numar, 27
Covasna, 63526 ORAS COVASNA, Anul 1995, Numar, 22
Covasna, 63526 ORAS COVASNA, Anul 1996, Numar, 19
Covasna, 63526 ORAS COVASNA, Anul 1997, Numar, 11
Covasna, 63526 ORAS COVASNA, Anul 1998, Numar, 23
Covasna, 63526 ORAS COVASNA, Anul 1999, Numar, 24
Covasna, 63526 ORAS COVASNA, Anul 2000, Numar, 20
Covasna, 63526 ORAS COVASNA, Anul 2001, Numar, 16
Covasna, 63526 ORAS COVASNA, Anul 2002, Numar, 15
Covasna, 63526 ORAS COVASNA, Anul 2003, Numar, 17
Covasna, 63526 ORAS COVASNA, Anul 2004, Numar, 20
Covasna, 63526 ORAS COVASNA, Anul 2005, Numar, 15
Covasna, 63526 ORAS COVASNA, Anul 2006, Numar, 11
Covasna, 63526 ORAS COVASNA, Anul 2007, Numar, 14
Covasna, 63526 ORAS COVASNA, Anul 2008, Numar, 21
Covasna, 63526 ORAS COVASNA, Anul 2009, Numar, 26
Covasna, 63526 ORAS COVASNA, Anul 2010, Numar, 26
Covasna, 63526 ORAS COVASNA, Anul 2011, Numar, 13
Covasna, 63526 ORAS COVASNA, Anul 2012, Numar, 20
Covasna, 63526 ORAS COVASNA, Anul 2013, Numar, 15
Covasna, 63526 ORAS COVASNA, Anul 2014, Numar, 11
Covasna, 63526 ORAS COVASNA, Anul 2015, Numar, 18
Covasna, 63526 ORAS COVASNA, Anul 2016, Numar, 15
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1990, Numar, 7
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1991, Numar, 14
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1992, Numar, 1
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1993, Numar, 3
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1994, Numar, 19
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1995, Numar, 18
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1996, Numar, 17
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1997, Numar, 19
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1998, Numar, 17
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 1999, Numar, 13
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2000, Numar, 10
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2001, Numar, 10
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2002, Numar, 14
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2003, Numar, 21
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2004, Numar, 19
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2005, Numar, 18
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2006, Numar, 1
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2011, Numar, 3
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2012, Numar, 17
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2013, Numar, 10
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2014, Numar, 5
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2015, Numar, 6
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2016, Numar, 16
Covasna, 63777 AITA MARE, Anul 1990, Numar, 3
Covasna, 63777 AITA MARE, Anul 1991, Numar, 1
Covasna, 63777 AITA MARE, Anul 1994, Numar, 3
Covasna, 63777 AITA MARE, Anul 1995, Numar, 2
Covasna, 63777 AITA MARE, Anul 1996, Numar, 4
Covasna, 63777 AITA MARE, Anul 1998, Numar, 5
Covasna, 63777 AITA MARE, Anul 1999, Numar, 3
Covasna, 63777 AITA MARE, Anul 2000, Numar, 1
Covasna, 63777 AITA MARE, Anul 2001, Numar, 1
Covasna, 63777 AITA MARE, Anul 2002, Numar, 1
Covasna, 63777 AITA MARE, Anul 2003, Numar, 1
Covasna, 63777 AITA MARE, Anul 2004, Numar, 3
Covasna, 63777 AITA MARE, Anul 2006, Numar, 1
Covasna, 63777 AITA MARE, Anul 2008, Numar, 1
Covasna, 63777 AITA MARE, Anul 2010, Numar, 2
Covasna, 63777 AITA MARE, Anul 2011, Numar, 1
Covasna, 63777 AITA MARE, Anul 2015, Numar, 2
Covasna, 63777 AITA MARE, Anul 2016, Numar, 2
Covasna, 65113 ARCUS, Anul 2004, Numar, 1
Covasna, 65113 ARCUS, Anul 2007, Numar, 1
Covasna, 65113 ARCUS, Anul 2008, Numar, 1
Covasna, 65113 ARCUS, Anul 2010, Numar, 1
Covasna, 65113 ARCUS, Anul 2011, Numar, 2
Covasna, 65113 ARCUS, Anul 2012, Numar, 2
Covasna, 65113 ARCUS, Anul 2014, Numar, 1
Covasna, 65113 ARCUS, Anul 2015, Numar, 1
Covasna, 65113 ARCUS, Anul 2016, Numar, 2
Covasna, 63633 BARCANI, Anul 1991, Numar, 5
Covasna, 63633 BARCANI, Anul 1992, Numar, 2
Covasna, 63633 BARCANI, Anul 1993, Numar, 2
Covasna, 63633 BARCANI, Anul 1994, Numar, 5
Covasna, 63633 BARCANI, Anul 1995, Numar, 5
Covasna, 63633 BARCANI, Anul 1996, Numar, 7
Covasna, 63633 BARCANI, Anul 1997, Numar, 4
Covasna, 63633 BARCANI, Anul 1998, Numar, 8
Covasna, 63633 BARCANI, Anul 1999, Numar, 3
Covasna, 63633 BARCANI, Anul 2000, Numar, 2
Covasna, 63633 BARCANI, Anul 2002, Numar, 7
Covasna, 63633 BARCANI, Anul 2003, Numar, 5
Covasna, 63633 BARCANI, Anul 2004, Numar, 9
Covasna, 63633 BARCANI, Anul 2005, Numar, 3
Covasna, 63633 BARCANI, Anul 2011, Numar, 3
Covasna, 63633 BARCANI, Anul 2012, Numar, 6
Covasna, 63633 BARCANI, Anul 2013, Numar, 3
Covasna, 63633 BARCANI, Anul 2014, Numar, 1
Covasna, 63633 BARCANI, Anul 2015, Numar, 3
Covasna, 63633 BARCANI, Anul 2016, Numar, 7
Covasna, 63802 BATANI, Anul 1991, Numar, 1
Covasna, 63802 BATANI, Anul 1993, Numar, 2
Covasna, 63802 BATANI, Anul 1996, Numar, 1
Covasna, 63802 BATANI, Anul 1998, Numar, 4
Covasna, 63802 BATANI, Anul 1999, Numar, 4
Covasna, 63802 BATANI, Anul 2000, Numar, 3
Covasna, 63802 BATANI, Anul 2001, Numar, 1
Covasna, 63802 BATANI, Anul 2002, Numar, 2
Covasna, 63802 BATANI, Anul 2003, Numar, 1
Covasna, 63802 BATANI, Anul 2004, Numar, 2
Covasna, 63802 BATANI, Anul 2005, Numar, 4
Covasna, 63802 BATANI, Anul 2006, Numar, 2
Covasna, 63802 BATANI, Anul 2007, Numar, 5
Covasna, 63802 BATANI, Anul 2009, Numar, 1
Covasna, 63802 BATANI, Anul 2010, Numar, 2
Covasna, 63802 BATANI, Anul 2011, Numar, 1
Covasna, 63802 BATANI, Anul 2012, Numar, 3
Covasna, 63802 BATANI, Anul 2014, Numar, 1
Covasna, 63802 BATANI, Anul 2015, Numar, 2
Covasna, 63802 BATANI, Anul 2016, Numar, 2
Covasna, 63866 BELIN, Anul 1990, Numar, 1
Covasna, 63866 BELIN, Anul 1991, Numar, 2
Covasna, 63866 BELIN, Anul 1992, Numar, 1
Covasna, 63866 BELIN, Anul 1994, Numar, 4
Covasna, 63866 BELIN, Anul 1995, Numar, 1
Covasna, 63866 BELIN, Anul 1996, Numar, 1
Covasna, 63866 BELIN, Anul 1997, Numar, 4
Covasna, 63866 BELIN, Anul 1998, Numar, 2
Covasna, 63866 BELIN, Anul 1999, Numar, 2
Covasna, 63866 BELIN, Anul 2001, Numar, 2
Covasna, 63866 BELIN, Anul 2003, Numar, 1
Covasna, 63866 BELIN, Anul 2004, Numar, 1
Covasna, 63866 BELIN, Anul 2005, Numar, 1
Covasna, 63866 BELIN, Anul 2007, Numar, 4
Covasna, 63866 BELIN, Anul 2008, Numar, 4
Covasna, 63866 BELIN, Anul 2011, Numar, 1
Covasna, 63866 BELIN, Anul 2012, Numar, 2
Covasna, 63866 BELIN, Anul 2014, Numar, 2
Covasna, 63866 BELIN, Anul 2015, Numar, 1
Covasna, 63866 BELIN, Anul 2016, Numar, 2
Covasna, 65121 BIXAD, Anul 2004, Numar, 2
Covasna, 65121 BIXAD, Anul 2006, Numar, 1
Covasna, 65121 BIXAD, Anul 2007, Numar, 2
Covasna, 65121 BIXAD, Anul 2008, Numar, 1
Covasna, 65121 BIXAD, Anul 2010, Numar, 1
Covasna, 65121 BIXAD, Anul 2011, Numar, 1
Covasna, 65121 BIXAD, Anul 2013, Numar, 1
Covasna, 65121 BIXAD, Anul 2014, Numar, 2
Covasna, 65121 BIXAD, Anul 2016, Numar, 2
Covasna, 63893 BODOC, Anul 1990, Numar, 2
Covasna, 63893 BODOC, Anul 1991, Numar, 2
Covasna, 63893 BODOC, Anul 1993, Numar, 2
Covasna, 63893 BODOC, Anul 1994, Numar, 2
Covasna, 63893 BODOC, Anul 1995, Numar, 5
Covasna, 63893 BODOC, Anul 1996, Numar, 4
Covasna, 63893 BODOC, Anul 1997, Numar, 3
Covasna, 63893 BODOC, Anul 1998, Numar, 2
Covasna, 63893 BODOC, Anul 1999, Numar, 4
Covasna, 63893 BODOC, Anul 2000, Numar, 1
Covasna, 63893 BODOC, Anul 2001, Numar, 4
Covasna, 63893 BODOC, Anul 2003, Numar, 3
Covasna, 63893 BODOC, Anul 2004, Numar, 3
Covasna, 63893 BODOC, Anul 2006, Numar, 3
Covasna, 63893 BODOC, Anul 2007, Numar, 2
Covasna, 63893 BODOC, Anul 2008, Numar, 1
Covasna, 63893 BODOC, Anul 2009, Numar, 3
Covasna, 63893 BODOC, Anul 2010, Numar, 1
Covasna, 63893 BODOC, Anul 2011, Numar, 1
Covasna, 63893 BODOC, Anul 2012, Numar, 3
Covasna, 63893 BODOC, Anul 2013, Numar, 1
Covasna, 63893 BODOC, Anul 2015, Numar, 2
Covasna, 63893 BODOC, Anul 2016, Numar, 4
Covasna, 63937 BOROSNEU MARE, Anul 1991, Numar, 2
Covasna, 63937 BOROSNEU MARE, Anul 1992, Numar, 1
Covasna, 63937 BOROSNEU MARE, Anul 1993, Numar, 1
Covasna, 63937 BOROSNEU MARE, Anul 1994, Numar, 1
Covasna, 63937 BOROSNEU MARE, Anul 1995, Numar, 1
Covasna, 63937 BOROSNEU MARE, Anul 1996, Numar, 3
Covasna, 63937 BOROSNEU MARE, Anul 1998, Numar, 3
Covasna, 63937 BOROSNEU MARE, Anul 1999, Numar, 5
Covasna, 63937 BOROSNEU MARE, Anul 2000, Numar, 5
Covasna, 63937 BOROSNEU MARE, Anul 2001, Numar, 4
Covasna, 63937 BOROSNEU MARE, Anul 2002, Numar, 2
Covasna, 63937 BOROSNEU MARE, Anul 2003, Numar, 4
Covasna, 63937 BOROSNEU MARE, Anul 2004, Numar, 6
Covasna, 63937 BOROSNEU MARE, Anul 2005, Numar, 13
Covasna, 63937 BOROSNEU MARE, Anul 2006, Numar, 15
Covasna, 63937 BOROSNEU MARE, Anul 2007, Numar, 2
Covasna, 63937 BOROSNEU MARE, Anul 2008, Numar, 3
Covasna, 63937 BOROSNEU MARE, Anul 2009, Numar, 2
Covasna, 63937 BOROSNEU MARE, Anul 2010, Numar, 5
Covasna, 63937 BOROSNEU MARE, Anul 2011, Numar, 1
Covasna, 63937 BOROSNEU MARE, Anul 2012, Numar, 8
Covasna, 63937 BOROSNEU MARE, Anul 2015, Numar, 2
Covasna, 63937 BOROSNEU MARE, Anul 2016, Numar, 1
Covasna, 64041 BRADUT, Anul 1991, Numar, 3
Covasna, 64041 BRADUT, Anul 1992, Numar, 1
Covasna, 64041 BRADUT, Anul 1993, Numar, 1
Covasna, 64041 BRADUT, Anul 1994, Numar, 2
Covasna, 64041 BRADUT, Anul 1995, Numar, 3
Covasna, 64041 BRADUT, Anul 1997, Numar, 3
Covasna, 64041 BRADUT, Anul 1998, Numar, 4
Covasna, 64041 BRADUT, Anul 1999, Numar, 1
Covasna, 64041 BRADUT, Anul 2000, Numar, 1
Covasna, 64041 BRADUT, Anul 2001, Numar, 3
Covasna, 64041 BRADUT, Anul 2002, Numar, 1
Covasna, 64041 BRADUT, Anul 2003, Numar, 2
Covasna, 64041 BRADUT, Anul 2004, Numar, 4
Covasna, 64041 BRADUT, Anul 2005, Numar, 3
Covasna, 64041 BRADUT, Anul 2006, Numar, 5
Covasna, 64041 BRADUT, Anul 2007, Numar, 7
Covasna, 64041 BRADUT, Anul 2008, Numar, 3
Covasna, 64041 BRADUT, Anul 2009, Numar, 4
Covasna, 64041 BRADUT, Anul 2010, Numar, 1
Covasna, 64041 BRADUT, Anul 2011, Numar, 1
Covasna, 64041 BRADUT, Anul 2012, Numar, 2
Covasna, 64041 BRADUT, Anul 2014, Numar, 2
Covasna, 64041 BRADUT, Anul 2015, Numar, 2
Covasna, 64041 BRADUT, Anul 2016, Numar, 2
Covasna, 64005 BRATES, Anul 1993, Numar, 1
Covasna, 64005 BRATES, Anul 1995, Numar, 1
Covasna, 64005 BRATES, Anul 1996, Numar, 1
Covasna, 64005 BRATES, Anul 1997, Numar, 1
Covasna, 64005 BRATES, Anul 1998, Numar, 1
Covasna, 64005 BRATES, Anul 2000, Numar, 1
Covasna, 64005 BRATES, Anul 2001, Numar, 2
Covasna, 64005 BRATES, Anul 2002, Numar, 1
Covasna, 64005 BRATES, Anul 2003, Numar, 1
Covasna, 64005 BRATES, Anul 2004, Numar, 1
Covasna, 64005 BRATES, Anul 2006, Numar, 1
Covasna, 64005 BRATES, Anul 2009, Numar, 2
Covasna, 64005 BRATES, Anul 2010, Numar, 3
Covasna, 64005 BRATES, Anul 2011, Numar, 2
Covasna, 64005 BRATES, Anul 2012, Numar, 4
Covasna, 64096 BRETCU, Anul 1991, Numar, 2
Covasna, 64096 BRETCU, Anul 1992, Numar, 1
Covasna, 64096 BRETCU, Anul 1993, Numar, 1
Covasna, 64096 BRETCU, Anul 1994, Numar, 4
Covasna, 64096 BRETCU, Anul 1995, Numar, 7
Covasna, 64096 BRETCU, Anul 1996, Numar, 1
Covasna, 64096 BRETCU, Anul 1997, Numar, 6
Covasna, 64096 BRETCU, Anul 1998, Numar, 3
Covasna, 64096 BRETCU, Anul 1999, Numar, 2
Covasna, 64096 BRETCU, Anul 2000, Numar, 2
Covasna, 64096 BRETCU, Anul 2001, Numar, 4
Covasna, 64096 BRETCU, Anul 2002, Numar, 4
Covasna, 64096 BRETCU, Anul 2003, Numar, 4
Covasna, 64096 BRETCU, Anul 2004, Numar, 2
Covasna, 64096 BRETCU, Anul 2005, Numar, 4
Covasna, 64096 BRETCU, Anul 2006, Numar, 2
Covasna, 64096 BRETCU, Anul 2007, Numar, 2
Covasna, 64096 BRETCU, Anul 2008, Numar, 4
Covasna, 64096 BRETCU, Anul 2009, Numar, 3
Covasna, 64096 BRETCU, Anul 2010, Numar, 6
Covasna, 64096 BRETCU, Anul 2011, Numar, 5
Covasna, 64096 BRETCU, Anul 2012, Numar, 4
Covasna, 64096 BRETCU, Anul 2013, Numar, 6
Covasna, 64096 BRETCU, Anul 2014, Numar, 1
Covasna, 64096 BRETCU, Anul 2015, Numar, 4
Covasna, 64096 BRETCU, Anul 2016, Numar, 5
Covasna, 64130 CATALINA, Anul 1990, Numar, 2
Covasna, 64130 CATALINA, Anul 1991, Numar, 1
Covasna, 64130 CATALINA, Anul 1992, Numar, 1
Covasna, 64130 CATALINA, Anul 1994, Numar, 3
Covasna, 64130 CATALINA, Anul 1995, Numar, 2
Covasna, 64130 CATALINA, Anul 1996, Numar, 1
Covasna, 64130 CATALINA, Anul 1998, Numar, 2
Covasna, 64130 CATALINA, Anul 1999, Numar, 2
Covasna, 64130 CATALINA, Anul 2000, Numar, 4
Covasna, 64130 CATALINA, Anul 2002, Numar, 2
Covasna, 64130 CATALINA, Anul 2003, Numar, 3
Covasna, 64130 CATALINA, Anul 2005, Numar, 5
Covasna, 64130 CATALINA, Anul 2006, Numar, 1
Covasna, 64130 CATALINA, Anul 2007, Numar, 3
Covasna, 64130 CATALINA, Anul 2008, Numar, 5
Covasna, 64130 CATALINA, Anul 2009, Numar, 2
Covasna, 64130 CATALINA, Anul 2010, Numar, 2
Covasna, 64130 CATALINA, Anul 2011, Numar, 1
Covasna, 64130 CATALINA, Anul 2013, Numar, 4
Covasna, 64130 CATALINA, Anul 2014, Numar, 1
Covasna, 64130 CATALINA, Anul 2015, Numar, 2
Covasna, 64130 CATALINA, Anul 2016, Numar, 4
Covasna, 64194 CERNAT, Anul 1990, Numar, 1
Covasna, 64194 CERNAT, Anul 1991, Numar, 2
Covasna, 64194 CERNAT, Anul 1994, Numar, 3
Covasna, 64194 CERNAT, Anul 1995, Numar, 2
Covasna, 64194 CERNAT, Anul 1996, Numar, 5
Covasna, 64194 CERNAT, Anul 1997, Numar, 1
Covasna, 64194 CERNAT, Anul 1998, Numar, 3
Covasna, 64194 CERNAT, Anul 1999, Numar, 7
Covasna, 64194 CERNAT, Anul 2000, Numar, 2
Covasna, 64194 CERNAT, Anul 2001, Numar, 1
Covasna, 64194 CERNAT, Anul 2002, Numar, 5
Covasna, 64194 CERNAT, Anul 2003, Numar, 1
Covasna, 64194 CERNAT, Anul 2004, Numar, 2
Covasna, 64194 CERNAT, Anul 2005, Numar, 3
Covasna, 64194 CERNAT, Anul 2006, Numar, 4
Covasna, 64194 CERNAT, Anul 2007, Numar, 6
Covasna, 64194 CERNAT, Anul 2008, Numar, 3
Covasna, 64194 CERNAT, Anul 2009, Numar, 3
Covasna, 64194 CERNAT, Anul 2010, Numar, 5
Covasna, 64194 CERNAT, Anul 2011, Numar, 2
Covasna, 64194 CERNAT, Anul 2012, Numar, 10
Covasna, 64194 CERNAT, Anul 2013, Numar, 4
Covasna, 64194 CERNAT, Anul 2014, Numar, 4
Covasna, 64194 CERNAT, Anul 2015, Numar, 3
Covasna, 64194 CERNAT, Anul 2016, Numar, 10
Covasna, 64238 CHICHIS, Anul 1990, Numar, 1
Covasna, 64238 CHICHIS, Anul 1992, Numar, 1
Covasna, 64238 CHICHIS, Anul 1994, Numar, 2
Covasna, 64238 CHICHIS, Anul 1995, Numar, 6
Covasna, 64238 CHICHIS, Anul 1996, Numar, 1
Covasna, 64238 CHICHIS, Anul 1997, Numar, 2
Covasna, 64238 CHICHIS, Anul 1998, Numar, 5
Covasna, 64238 CHICHIS, Anul 1999, Numar, 7
Covasna, 64238 CHICHIS, Anul 2000, Numar, 3
Covasna, 64238 CHICHIS, Anul 2001, Numar, 3
Covasna, 64238 CHICHIS, Anul 2002, Numar, 1
Covasna, 64238 CHICHIS, Anul 2003, Numar, 2
Covasna, 64238 CHICHIS, Anul 2004, Numar, 4
Covasna, 64238 CHICHIS, Anul 2005, Numar, 2
Covasna, 64238 CHICHIS, Anul 2006, Numar, 1
Covasna, 64238 CHICHIS, Anul 2007, Numar, 3
Covasna, 64238 CHICHIS, Anul 2008, Numar, 2
Covasna, 64238 CHICHIS, Anul 2010, Numar, 1
Covasna, 64238 CHICHIS, Anul 2011, Numar, 5
Covasna, 64238 CHICHIS, Anul 2012, Numar, 2
Covasna, 64238 CHICHIS, Anul 2013, Numar, 1
Covasna, 64238 CHICHIS, Anul 2015, Numar, 2
Covasna, 63553 COMANDAU, Anul 1992, Numar, 2
Covasna, 63553 COMANDAU, Anul 1994, Numar, 1
Covasna, 63553 COMANDAU, Anul 1995, Numar, 1
Covasna, 63553 COMANDAU, Anul 1998, Numar, 1
Covasna, 63553 COMANDAU, Anul 1999, Numar, 2
Covasna, 63553 COMANDAU, Anul 2000, Numar, 2
Covasna, 63553 COMANDAU, Anul 2001, Numar, 1
Covasna, 63553 COMANDAU, Anul 2002, Numar, 1
Covasna, 63553 COMANDAU, Anul 2003, Numar, 2
Covasna, 63553 COMANDAU, Anul 2004, Numar, 2
Covasna, 63553 COMANDAU, Anul 2005, Numar, 2
Covasna, 63553 COMANDAU, Anul 2007, Numar, 2
Covasna, 63553 COMANDAU, Anul 2008, Numar, 1
Covasna, 63553 COMANDAU, Anul 2010, Numar, 1
Covasna, 63553 COMANDAU, Anul 2012, Numar, 2
Covasna, 63553 COMANDAU, Anul 2013, Numar, 1
Covasna, 63553 COMANDAU, Anul 2015, Numar, 1
Covasna, 65147 DALNIC, Anul 2006, Numar, 2
Covasna, 65147 DALNIC, Anul 2007, Numar, 3
Covasna, 65147 DALNIC, Anul 2008, Numar, 1
Covasna, 65147 DALNIC, Anul 2011, Numar, 2
Covasna, 65147 DALNIC, Anul 2012, Numar, 1
Covasna, 65147 DALNIC, Anul 2013, Numar, 1
Covasna, 65147 DALNIC, Anul 2014, Numar, 1
