
Judete, Localitati , Ani, UM: Numar, Valoare
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2009, Numar, 55
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2010, Numar, 52
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2011, Numar, 45
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2012, Numar, 51
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2013, Numar, 34
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2014, Numar, 63
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2015, Numar, 52
Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2016, Numar, 64
Covasna, 63777 AITA MARE, Anul 1990, Numar, 3
Covasna, 63777 AITA MARE, Anul 1991, Numar, 3
Covasna, 63777 AITA MARE, Anul 1992, Numar, 10
Covasna, 63777 AITA MARE, Anul 1993, Numar, 8
Covasna, 63777 AITA MARE, Anul 1994, Numar, 9
Covasna, 63777 AITA MARE, Anul 1995, Numar, 9
Covasna, 63777 AITA MARE, Anul 1996, Numar, 8
Covasna, 63777 AITA MARE, Anul 1997, Numar, 6
Covasna, 63777 AITA MARE, Anul 1998, Numar, 8
Covasna, 63777 AITA MARE, Anul 1999, Numar, 13
Covasna, 63777 AITA MARE, Anul 2000, Numar, 13
Covasna, 63777 AITA MARE, Anul 2001, Numar, 6
Covasna, 63777 AITA MARE, Anul 2002, Numar, 4
Covasna, 63777 AITA MARE, Anul 2003, Numar, 2
Covasna, 63777 AITA MARE, Anul 2004, Numar, 4
Covasna, 63777 AITA MARE, Anul 2005, Numar, 7
Covasna, 63777 AITA MARE, Anul 2006, Numar, 5
Covasna, 63777 AITA MARE, Anul 2007, Numar, 6
Covasna, 63777 AITA MARE, Anul 2008, Numar, 9
Covasna, 63777 AITA MARE, Anul 2009, Numar, 3
Covasna, 63777 AITA MARE, Anul 2010, Numar, 6
Covasna, 63777 AITA MARE, Anul 2011, Numar, 1
Covasna, 63777 AITA MARE, Anul 2012, Numar, 2
Covasna, 63777 AITA MARE, Anul 2013, Numar, 4
Covasna, 63777 AITA MARE, Anul 2014, Numar, 5
Covasna, 63777 AITA MARE, Anul 2015, Numar, 4
Covasna, 63777 AITA MARE, Anul 2016, Numar, 4
Covasna, 65113 ARCUS, Anul 2004, Numar, 6
Covasna, 65113 ARCUS, Anul 2005, Numar, 7
Covasna, 65113 ARCUS, Anul 2006, Numar, 6
Covasna, 65113 ARCUS, Anul 2007, Numar, 17
Covasna, 65113 ARCUS, Anul 2008, Numar, 6
Covasna, 65113 ARCUS, Anul 2009, Numar, 9
Covasna, 65113 ARCUS, Anul 2010, Numar, 7
Covasna, 65113 ARCUS, Anul 2011, Numar, 7
Covasna, 65113 ARCUS, Anul 2012, Numar, 9
Covasna, 65113 ARCUS, Anul 2013, Numar, 5
Covasna, 65113 ARCUS, Anul 2014, Numar, 7
Covasna, 65113 ARCUS, Anul 2015, Numar, 6
Covasna, 65113 ARCUS, Anul 2016, Numar, 5
Covasna, 63633 BARCANI, Anul 1990, Numar, 35
Covasna, 63633 BARCANI, Anul 1991, Numar, 31
Covasna, 63633 BARCANI, Anul 1992, Numar, 42
Covasna, 63633 BARCANI, Anul 1993, Numar, 38
Covasna, 63633 BARCANI, Anul 1994, Numar, 32
Covasna, 63633 BARCANI, Anul 1995, Numar, 35
Covasna, 63633 BARCANI, Anul 1996, Numar, 40
Covasna, 63633 BARCANI, Anul 1997, Numar, 42
Covasna, 63633 BARCANI, Anul 1998, Numar, 55
Covasna, 63633 BARCANI, Anul 1999, Numar, 32
Covasna, 63633 BARCANI, Anul 2000, Numar, 25
Covasna, 63633 BARCANI, Anul 2001, Numar, 23
Covasna, 63633 BARCANI, Anul 2002, Numar, 15
Covasna, 63633 BARCANI, Anul 2003, Numar, 22
Covasna, 63633 BARCANI, Anul 2004, Numar, 15
Covasna, 63633 BARCANI, Anul 2005, Numar, 34
Covasna, 63633 BARCANI, Anul 2006, Numar, 27
Covasna, 63633 BARCANI, Anul 2007, Numar, 39
Covasna, 63633 BARCANI, Anul 2008, Numar, 40
Covasna, 63633 BARCANI, Anul 2009, Numar, 22
Covasna, 63633 BARCANI, Anul 2010, Numar, 22
Covasna, 63633 BARCANI, Anul 2011, Numar, 13
Covasna, 63633 BARCANI, Anul 2012, Numar, 23
Covasna, 63633 BARCANI, Anul 2013, Numar, 20
Covasna, 63633 BARCANI, Anul 2014, Numar, 25
Covasna, 63633 BARCANI, Anul 2015, Numar, 28
Covasna, 63633 BARCANI, Anul 2016, Numar, 19
Covasna, 63802 BATANI, Anul 1990, Numar, 25
Covasna, 63802 BATANI, Anul 1991, Numar, 21
Covasna, 63802 BATANI, Anul 1992, Numar, 15
Covasna, 63802 BATANI, Anul 1993, Numar, 21
Covasna, 63802 BATANI, Anul 1994, Numar, 16
Covasna, 63802 BATANI, Anul 1995, Numar, 31
Covasna, 63802 BATANI, Anul 1996, Numar, 22
Covasna, 63802 BATANI, Anul 1997, Numar, 18
Covasna, 63802 BATANI, Anul 1998, Numar, 25
Covasna, 63802 BATANI, Anul 1999, Numar, 11
Covasna, 63802 BATANI, Anul 2000, Numar, 26
Covasna, 63802 BATANI, Anul 2001, Numar, 25
Covasna, 63802 BATANI, Anul 2002, Numar, 18
Covasna, 63802 BATANI, Anul 2003, Numar, 16
Covasna, 63802 BATANI, Anul 2004, Numar, 12
Covasna, 63802 BATANI, Anul 2005, Numar, 20
Covasna, 63802 BATANI, Anul 2006, Numar, 9
Covasna, 63802 BATANI, Anul 2007, Numar, 80
Covasna, 63802 BATANI, Anul 2008, Numar, 24
Covasna, 63802 BATANI, Anul 2009, Numar, 31
Covasna, 63802 BATANI, Anul 2010, Numar, 17
Covasna, 63802 BATANI, Anul 2011, Numar, 15
Covasna, 63802 BATANI, Anul 2012, Numar, 11
Covasna, 63802 BATANI, Anul 2013, Numar, 23
Covasna, 63802 BATANI, Anul 2014, Numar, 17
Covasna, 63802 BATANI, Anul 2015, Numar, 15
Covasna, 63802 BATANI, Anul 2016, Numar, 9
Covasna, 63866 BELIN, Anul 1990, Numar, 10
Covasna, 63866 BELIN, Anul 1991, Numar, 10
Covasna, 63866 BELIN, Anul 1992, Numar, 14
Covasna, 63866 BELIN, Anul 1993, Numar, 12
Covasna, 63866 BELIN, Anul 1994, Numar, 15
Covasna, 63866 BELIN, Anul 1995, Numar, 14
Covasna, 63866 BELIN, Anul 1996, Numar, 16
Covasna, 63866 BELIN, Anul 1997, Numar, 8
Covasna, 63866 BELIN, Anul 1998, Numar, 13
Covasna, 63866 BELIN, Anul 1999, Numar, 14
Covasna, 63866 BELIN, Anul 2000, Numar, 13
Covasna, 63866 BELIN, Anul 2001, Numar, 15
Covasna, 63866 BELIN, Anul 2002, Numar, 16
Covasna, 63866 BELIN, Anul 2003, Numar, 26
Covasna, 63866 BELIN, Anul 2004, Numar, 11
Covasna, 63866 BELIN, Anul 2005, Numar, 16
Covasna, 63866 BELIN, Anul 2006, Numar, 7
Covasna, 63866 BELIN, Anul 2007, Numar, 116
Covasna, 63866 BELIN, Anul 2008, Numar, 16
Covasna, 63866 BELIN, Anul 2009, Numar, 21
Covasna, 63866 BELIN, Anul 2010, Numar, 14
Covasna, 63866 BELIN, Anul 2011, Numar, 15
Covasna, 63866 BELIN, Anul 2012, Numar, 13
Covasna, 63866 BELIN, Anul 2013, Numar, 17
Covasna, 63866 BELIN, Anul 2014, Numar, 12
Covasna, 63866 BELIN, Anul 2015, Numar, 15
Covasna, 63866 BELIN, Anul 2016, Numar, 11
Covasna, 65121 BIXAD, Anul 2004, Numar, 3
Covasna, 65121 BIXAD, Anul 2005, Numar, 8
Covasna, 65121 BIXAD, Anul 2006, Numar, 4
Covasna, 65121 BIXAD, Anul 2007, Numar, 26
Covasna, 65121 BIXAD, Anul 2008, Numar, 11
Covasna, 65121 BIXAD, Anul 2009, Numar, 6
Covasna, 65121 BIXAD, Anul 2010, Numar, 5
Covasna, 65121 BIXAD, Anul 2011, Numar, 5
Covasna, 65121 BIXAD, Anul 2012, Numar, 6
Covasna, 65121 BIXAD, Anul 2013, Numar, 3
Covasna, 65121 BIXAD, Anul 2014, Numar, 5
Covasna, 65121 BIXAD, Anul 2015, Numar, 6
Covasna, 65121 BIXAD, Anul 2016, Numar, 6
Covasna, 63893 BODOC, Anul 1990, Numar, 16
Covasna, 63893 BODOC, Anul 1991, Numar, 15
Covasna, 63893 BODOC, Anul 1992, Numar, 12
Covasna, 63893 BODOC, Anul 1993, Numar, 10
Covasna, 63893 BODOC, Anul 1994, Numar, 9
Covasna, 63893 BODOC, Anul 1995, Numar, 16
Covasna, 63893 BODOC, Anul 1996, Numar, 18
Covasna, 63893 BODOC, Anul 1997, Numar, 15
Covasna, 63893 BODOC, Anul 1998, Numar, 13
Covasna, 63893 BODOC, Anul 1999, Numar, 9
Covasna, 63893 BODOC, Anul 2000, Numar, 7
Covasna, 63893 BODOC, Anul 2001, Numar, 14
Covasna, 63893 BODOC, Anul 2002, Numar, 11
Covasna, 63893 BODOC, Anul 2003, Numar, 13
Covasna, 63893 BODOC, Anul 2004, Numar, 27
Covasna, 63893 BODOC, Anul 2005, Numar, 12
Covasna, 63893 BODOC, Anul 2006, Numar, 11
Covasna, 63893 BODOC, Anul 2007, Numar, 28
Covasna, 63893 BODOC, Anul 2008, Numar, 16
Covasna, 63893 BODOC, Anul 2009, Numar, 13
Covasna, 63893 BODOC, Anul 2010, Numar, 8
Covasna, 63893 BODOC, Anul 2011, Numar, 4
Covasna, 63893 BODOC, Anul 2012, Numar, 8
Covasna, 63893 BODOC, Anul 2013, Numar, 12
Covasna, 63893 BODOC, Anul 2014, Numar, 11
Covasna, 63893 BODOC, Anul 2015, Numar, 12
Covasna, 63893 BODOC, Anul 2016, Numar, 6
Covasna, 63937 BOROSNEU MARE, Anul 1990, Numar, 13
Covasna, 63937 BOROSNEU MARE, Anul 1991, Numar, 11
Covasna, 63937 BOROSNEU MARE, Anul 1992, Numar, 18
Covasna, 63937 BOROSNEU MARE, Anul 1993, Numar, 10
Covasna, 63937 BOROSNEU MARE, Anul 1994, Numar, 22
Covasna, 63937 BOROSNEU MARE, Anul 1995, Numar, 34
Covasna, 63937 BOROSNEU MARE, Anul 1996, Numar, 39
Covasna, 63937 BOROSNEU MARE, Anul 1997, Numar, 16
Covasna, 63937 BOROSNEU MARE, Anul 1998, Numar, 7
Covasna, 63937 BOROSNEU MARE, Anul 1999, Numar, 8
Covasna, 63937 BOROSNEU MARE, Anul 2000, Numar, 16
Covasna, 63937 BOROSNEU MARE, Anul 2001, Numar, 10
Covasna, 63937 BOROSNEU MARE, Anul 2002, Numar, 18
Covasna, 63937 BOROSNEU MARE, Anul 2003, Numar, 18
Covasna, 63937 BOROSNEU MARE, Anul 2004, Numar, 10
Covasna, 63937 BOROSNEU MARE, Anul 2005, Numar, 23
Covasna, 63937 BOROSNEU MARE, Anul 2006, Numar, 34
Covasna, 63937 BOROSNEU MARE, Anul 2007, Numar, 44
Covasna, 63937 BOROSNEU MARE, Anul 2008, Numar, 19
Covasna, 63937 BOROSNEU MARE, Anul 2009, Numar, 20
Covasna, 63937 BOROSNEU MARE, Anul 2010, Numar, 13
Covasna, 63937 BOROSNEU MARE, Anul 2011, Numar, 5
Covasna, 63937 BOROSNEU MARE, Anul 2012, Numar, 6
Covasna, 63937 BOROSNEU MARE, Anul 2013, Numar, 14
Covasna, 63937 BOROSNEU MARE, Anul 2014, Numar, 8
Covasna, 63937 BOROSNEU MARE, Anul 2015, Numar, 9
Covasna, 63937 BOROSNEU MARE, Anul 2016, Numar, 10
Covasna, 64041 BRADUT, Anul 1990, Numar, 25
Covasna, 64041 BRADUT, Anul 1991, Numar, 14
Covasna, 64041 BRADUT, Anul 1992, Numar, 29
Covasna, 64041 BRADUT, Anul 1993, Numar, 27
Covasna, 64041 BRADUT, Anul 1994, Numar, 17
Covasna, 64041 BRADUT, Anul 1995, Numar, 36
Covasna, 64041 BRADUT, Anul 1996, Numar, 27
Covasna, 64041 BRADUT, Anul 1997, Numar, 33
Covasna, 64041 BRADUT, Anul 1998, Numar, 21
Covasna, 64041 BRADUT, Anul 1999, Numar, 23
Covasna, 64041 BRADUT, Anul 2000, Numar, 25
Covasna, 64041 BRADUT, Anul 2001, Numar, 33
Covasna, 64041 BRADUT, Anul 2002, Numar, 33
Covasna, 64041 BRADUT, Anul 2003, Numar, 27
Covasna, 64041 BRADUT, Anul 2004, Numar, 20
Covasna, 64041 BRADUT, Anul 2005, Numar, 18
Covasna, 64041 BRADUT, Anul 2006, Numar, 32
Covasna, 64041 BRADUT, Anul 2007, Numar, 47
Covasna, 64041 BRADUT, Anul 2008, Numar, 19
Covasna, 64041 BRADUT, Anul 2009, Numar, 38
Covasna, 64041 BRADUT, Anul 2010, Numar, 31
Covasna, 64041 BRADUT, Anul 2011, Numar, 15
Covasna, 64041 BRADUT, Anul 2012, Numar, 9
Covasna, 64041 BRADUT, Anul 2013, Numar, 13
Covasna, 64041 BRADUT, Anul 2014, Numar, 20
Covasna, 64041 BRADUT, Anul 2015, Numar, 20
Covasna, 64041 BRADUT, Anul 2016, Numar, 14
Covasna, 64005 BRATES, Anul 1990, Numar, 8
Covasna, 64005 BRATES, Anul 1991, Numar, 9
Covasna, 64005 BRATES, Anul 1992, Numar, 9
Covasna, 64005 BRATES, Anul 1993, Numar, 12
Covasna, 64005 BRATES, Anul 1994, Numar, 7
Covasna, 64005 BRATES, Anul 1995, Numar, 14
Covasna, 64005 BRATES, Anul 1996, Numar, 14
Covasna, 64005 BRATES, Anul 1997, Numar, 7
Covasna, 64005 BRATES, Anul 1998, Numar, 6
Covasna, 64005 BRATES, Anul 1999, Numar, 10
Covasna, 64005 BRATES, Anul 2000, Numar, 6
Covasna, 64005 BRATES, Anul 2001, Numar, 11
Covasna, 64005 BRATES, Anul 2002, Numar, 9
Covasna, 64005 BRATES, Anul 2003, Numar, 13
Covasna, 64005 BRATES, Anul 2004, Numar, 11
Covasna, 64005 BRATES, Anul 2005, Numar, 5
Covasna, 64005 BRATES, Anul 2006, Numar, 9
Covasna, 64005 BRATES, Anul 2007, Numar, 9
Covasna, 64005 BRATES, Anul 2008, Numar, 3
Covasna, 64005 BRATES, Anul 2009, Numar, 6
Covasna, 64005 BRATES, Anul 2010, Numar, 4
Covasna, 64005 BRATES, Anul 2011, Numar, 5
Covasna, 64005 BRATES, Anul 2012, Numar, 7
Covasna, 64005 BRATES, Anul 2013, Numar, 3
Covasna, 64005 BRATES, Anul 2014, Numar, 4
Covasna, 64005 BRATES, Anul 2015, Numar, 7
Covasna, 64005 BRATES, Anul 2016, Numar, 7
Covasna, 64096 BRETCU, Anul 1990, Numar, 15
Covasna, 64096 BRETCU, Anul 1991, Numar, 27
Covasna, 64096 BRETCU, Anul 1992, Numar, 23
Covasna, 64096 BRETCU, Anul 1993, Numar, 22
Covasna, 64096 BRETCU, Anul 1994, Numar, 19
Covasna, 64096 BRETCU, Anul 1995, Numar, 15
Covasna, 64096 BRETCU, Anul 1996, Numar, 25
Covasna, 64096 BRETCU, Anul 1997, Numar, 24
Covasna, 64096 BRETCU, Anul 1998, Numar, 21
Covasna, 64096 BRETCU, Anul 1999, Numar, 19
Covasna, 64096 BRETCU, Anul 2000, Numar, 17
Covasna, 64096 BRETCU, Anul 2001, Numar, 25
Covasna, 64096 BRETCU, Anul 2002, Numar, 12
Covasna, 64096 BRETCU, Anul 2003, Numar, 17
Covasna, 64096 BRETCU, Anul 2004, Numar, 18
Covasna, 64096 BRETCU, Anul 2005, Numar, 19
Covasna, 64096 BRETCU, Anul 2006, Numar, 20
Covasna, 64096 BRETCU, Anul 2007, Numar, 53
Covasna, 64096 BRETCU, Anul 2008, Numar, 19
Covasna, 64096 BRETCU, Anul 2009, Numar, 22
Covasna, 64096 BRETCU, Anul 2010, Numar, 13
Covasna, 64096 BRETCU, Anul 2011, Numar, 9
Covasna, 64096 BRETCU, Anul 2012, Numar, 9
Covasna, 64096 BRETCU, Anul 2013, Numar, 14
Covasna, 64096 BRETCU, Anul 2014, Numar, 17
Covasna, 64096 BRETCU, Anul 2015, Numar, 14
Covasna, 64096 BRETCU, Anul 2016, Numar, 19
Covasna, 64130 CATALINA, Anul 1990, Numar, 13
Covasna, 64130 CATALINA, Anul 1991, Numar, 21
Covasna, 64130 CATALINA, Anul 1992, Numar, 27
Covasna, 64130 CATALINA, Anul 1993, Numar, 16
Covasna, 64130 CATALINA, Anul 1994, Numar, 14
Covasna, 64130 CATALINA, Anul 1995, Numar, 25
Covasna, 64130 CATALINA, Anul 1996, Numar, 19
Covasna, 64130 CATALINA, Anul 1997, Numar, 22
Covasna, 64130 CATALINA, Anul 1998, Numar, 19
Covasna, 64130 CATALINA, Anul 1999, Numar, 15
Covasna, 64130 CATALINA, Anul 2000, Numar, 7
Covasna, 64130 CATALINA, Anul 2001, Numar, 10
Covasna, 64130 CATALINA, Anul 2002, Numar, 15
Covasna, 64130 CATALINA, Anul 2003, Numar, 13
Covasna, 64130 CATALINA, Anul 2004, Numar, 12
Covasna, 64130 CATALINA, Anul 2005, Numar, 9
Covasna, 64130 CATALINA, Anul 2006, Numar, 24
Covasna, 64130 CATALINA, Anul 2007, Numar, 35
Covasna, 64130 CATALINA, Anul 2008, Numar, 23
Covasna, 64130 CATALINA, Anul 2009, Numar, 16
Covasna, 64130 CATALINA, Anul 2010, Numar, 10
Covasna, 64130 CATALINA, Anul 2011, Numar, 5
Covasna, 64130 CATALINA, Anul 2012, Numar, 12
Covasna, 64130 CATALINA, Anul 2013, Numar, 13
Covasna, 64130 CATALINA, Anul 2014, Numar, 17
Covasna, 64130 CATALINA, Anul 2015, Numar, 13
Covasna, 64130 CATALINA, Anul 2016, Numar, 15
