
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1994, Numar persoane, 7
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1995, Numar persoane, 9
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1996, Numar persoane, 3
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1997, Numar persoane, 60
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1998, Numar persoane, 30
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1999, Numar persoane, 13
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2000, Numar persoane, 33
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2001, Numar persoane, 9
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2002, Numar persoane, 5
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2003, Numar persoane, 8
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2004, Numar persoane, 1
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2005, Numar persoane, 6
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2006, Numar persoane, 5
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2007, Numar persoane, 6
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2008, Numar persoane, 11
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2009, Numar persoane, 11
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2010, Numar persoane, 18
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2011, Numar persoane, 9
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2012, Numar persoane, 6
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2013, Numar persoane, 7
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2014, Numar persoane, 14
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2015, Numar persoane, 10
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2016, Numar persoane, 19
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1994, Numar persoane, 1
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1995, Numar persoane, 1
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1996, Numar persoane, 1
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1997, Numar persoane, 8
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1998, Numar persoane, 9
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1999, Numar persoane, 3
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2000, Numar persoane, 4
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2001, Numar persoane, 14
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2002, Numar persoane, 4
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2003, Numar persoane, 1
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2004, Numar persoane, 3
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2005, Numar persoane, 3
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2006, Numar persoane, 4
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2007, Numar persoane, 6
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2008, Numar persoane, 2
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2009, Numar persoane, 7
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2010, Numar persoane, 11
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2011, Numar persoane, 8
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2012, Numar persoane, 3
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2013, Numar persoane, 2
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2014, Numar persoane, 6
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2015, Numar persoane, 9
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2016, Numar persoane, 8
Mures, 117827 ORAS IERNUT, Anul 1995, Numar persoane, 5
Mures, 117827 ORAS IERNUT, Anul 1996, Numar persoane, 2
Mures, 117827 ORAS IERNUT, Anul 1997, Numar persoane, 3
Mures, 117827 ORAS IERNUT, Anul 1998, Numar persoane, 4
Mures, 117827 ORAS IERNUT, Anul 2008, Numar persoane, 1
Mures, 117827 ORAS IERNUT, Anul 2009, Numar persoane, 5
Mures, 114710 ORAS LUDUS, Anul 1995, Numar persoane, 4
Mures, 114710 ORAS LUDUS, Anul 1996, Numar persoane, 1
Mures, 114710 ORAS LUDUS, Anul 1997, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 1998, Numar persoane, 1
Mures, 114710 ORAS LUDUS, Anul 2000, Numar persoane, 12
Mures, 114710 ORAS LUDUS, Anul 2001, Numar persoane, 6
Mures, 114710 ORAS LUDUS, Anul 2002, Numar persoane, 6
Mures, 114710 ORAS LUDUS, Anul 2003, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 2004, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 2008, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 2009, Numar persoane, 1
Mures, 114710 ORAS LUDUS, Anul 2010, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 2011, Numar persoane, 2
Mures, 114710 ORAS LUDUS, Anul 2012, Numar persoane, 3
Mures, 114710 ORAS LUDUS, Anul 2013, Numar persoane, 4
Mures, 114710 ORAS LUDUS, Anul 2014, Numar persoane, 5
Mures, 114710 ORAS LUDUS, Anul 2015, Numar persoane, 1
Mures, 114710 ORAS LUDUS, Anul 2016, Numar persoane, 6
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1998, Numar persoane, 2
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1999, Numar persoane, 4
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2000, Numar persoane, 3
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2009, Numar persoane, 2
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2010, Numar persoane, 1
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2012, Numar persoane, 2
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2015, Numar persoane, 4
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2016, Numar persoane, 4
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1997, Numar persoane, 1
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1998, Numar persoane, 1
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1999, Numar persoane, 1
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2000, Numar persoane, 1
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2007, Numar persoane, 4
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2008, Numar persoane, 1
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2009, Numar persoane, 2
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2010, Numar persoane, 3
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2011, Numar persoane, 2
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2012, Numar persoane, 2
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2013, Numar persoane, 2
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2015, Numar persoane, 3
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2016, Numar persoane, 1
Mures, 119242 ORAS SARMASU, Anul 1995, Numar persoane, 1
Mures, 119242 ORAS SARMASU, Anul 1996, Numar persoane, 3
Mures, 119242 ORAS SARMASU, Anul 1997, Numar persoane, 3
Mures, 119242 ORAS SARMASU, Anul 1998, Numar persoane, 2
Mures, 119242 ORAS SARMASU, Anul 2002, Numar persoane, 1
Mures, 119242 ORAS SARMASU, Anul 2004, Numar persoane, 2
Mures, 119242 ORAS SARMASU, Anul 2005, Numar persoane, 1
Mures, 119242 ORAS SARMASU, Anul 2015, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 1996, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 1997, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 1998, Numar persoane, 3
Mures, 114854 ORAS SOVATA, Anul 2000, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 2001, Numar persoane, 5
Mures, 114854 ORAS SOVATA, Anul 2002, Numar persoane, 3
Mures, 114854 ORAS SOVATA, Anul 2003, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 2004, Numar persoane, 4
Mures, 114854 ORAS SOVATA, Anul 2006, Numar persoane, 1
Mures, 114854 ORAS SOVATA, Anul 2007, Numar persoane, 2
Mures, 114854 ORAS SOVATA, Anul 2008, Numar persoane, 5
Mures, 114854 ORAS SOVATA, Anul 2009, Numar persoane, 8
Mures, 114854 ORAS SOVATA, Anul 2010, Numar persoane, 2
Mures, 114854 ORAS SOVATA, Anul 2011, Numar persoane, 7
Mures, 114854 ORAS SOVATA, Anul 2012, Numar persoane, 9
Mures, 114854 ORAS SOVATA, Anul 2013, Numar persoane, 6
Mures, 114854 ORAS SOVATA, Anul 2014, Numar persoane, 5
Mures, 114854 ORAS SOVATA, Anul 2015, Numar persoane, 8
Mures, 114854 ORAS SOVATA, Anul 2016, Numar persoane, 17
Mures, 119894 ORAS UNGHENI, Anul 1995, Numar persoane, 1
Mures, 119894 ORAS UNGHENI, Anul 1999, Numar persoane, 5
Mures, 119894 ORAS UNGHENI, Anul 2011, Numar persoane, 1
Mures, 119894 ORAS UNGHENI, Anul 2012, Numar persoane, 1
Mures, 119894 ORAS UNGHENI, Anul 2014, Numar persoane, 2
Mures, 119894 ORAS UNGHENI, Anul 2015, Numar persoane, 1
Mures, 114970 ACATARI, Anul 2002, Numar persoane, 1
Mures, 114970 ACATARI, Anul 2009, Numar persoane, 1
Mures, 114970 ACATARI, Anul 2010, Numar persoane, 1
Mures, 114970 ACATARI, Anul 2013, Numar persoane, 1
Mures, 114970 ACATARI, Anul 2015, Numar persoane, 2
Mures, 115076 ADAMUS, Anul 2008, Numar persoane, 1
Mures, 115076 ADAMUS, Anul 2009, Numar persoane, 1
Mures, 115076 ADAMUS, Anul 2011, Numar persoane, 2
Mures, 115076 ADAMUS, Anul 2012, Numar persoane, 1
Mures, 115076 ADAMUS, Anul 2013, Numar persoane, 1
Mures, 115076 ADAMUS, Anul 2014, Numar persoane, 5
Mures, 115076 ADAMUS, Anul 2016, Numar persoane, 5
Mures, 114603 ALBESTI, Anul 1998, Numar persoane, 1
Mures, 114603 ALBESTI, Anul 2006, Numar persoane, 1
Mures, 114603 ALBESTI, Anul 2010, Numar persoane, 2
Mures, 114603 ALBESTI, Anul 2014, Numar persoane, 1
Mures, 114603 ALBESTI, Anul 2015, Numar persoane, 1
Mures, 115147 ALUNIS, Anul 2010, Numar persoane, 1
Mures, 115147 ALUNIS, Anul 2011, Numar persoane, 2
Mures, 115147 ALUNIS, Anul 2012, Numar persoane, 1
Mures, 115147 ALUNIS, Anul 2013, Numar persoane, 2
Mures, 115147 ALUNIS, Anul 2015, Numar persoane, 1
Mures, 115183 APOLD, Anul 2000, Numar persoane, 1
Mures, 115183 APOLD, Anul 2003, Numar persoane, 1
Mures, 115183 APOLD, Anul 2004, Numar persoane, 1
Mures, 115183 APOLD, Anul 2011, Numar persoane, 1
Mures, 115183 APOLD, Anul 2015, Numar persoane, 2
Mures, 115183 APOLD, Anul 2016, Numar persoane, 1
Mures, 115236 ATINTIS, Anul 2000, Numar persoane, 1
Mures, 115236 ATINTIS, Anul 2004, Numar persoane, 1
Mures, 115575 BAGACIU, Anul 2016, Numar persoane, 2
Mures, 115307 BAHNEA, Anul 2011, Numar persoane, 1
Mures, 115307 BAHNEA, Anul 2013, Numar persoane, 1
Mures, 115307 BAHNEA, Anul 2014, Numar persoane, 1
Mures, 115307 BAHNEA, Anul 2015, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2000, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2003, Numar persoane, 3
Mures, 115637 BALAUSERI, Anul 2009, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2010, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2011, Numar persoane, 2
Mures, 115637 BALAUSERI, Anul 2013, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2014, Numar persoane, 1
Mures, 115637 BALAUSERI, Anul 2015, Numar persoane, 2
Mures, 115389 BAND, Anul 1995, Numar persoane, 1
Mures, 115389 BAND, Anul 1996, Numar persoane, 1
Mures, 115389 BAND, Anul 1997, Numar persoane, 2
Mures, 115389 BAND, Anul 2001, Numar persoane, 3
Mures, 115389 BAND, Anul 2010, Numar persoane, 3
Mures, 115389 BAND, Anul 2011, Numar persoane, 1
Mures, 115389 BAND, Anul 2016, Numar persoane, 1
Mures, 115520 BATOS, Anul 1997, Numar persoane, 1
Mures, 115520 BATOS, Anul 2011, Numar persoane, 1
Mures, 115520 BATOS, Anul 2012, Numar persoane, 2
Mures, 115520 BATOS, Anul 2013, Numar persoane, 2
Mures, 115520 BATOS, Anul 2014, Numar persoane, 1
Mures, 115520 BATOS, Anul 2015, Numar persoane, 1
Mures, 115708 BEICA DE JOS, Anul 2001, Numar persoane, 1
Mures, 115708 BEICA DE JOS, Anul 2011, Numar persoane, 1
Mures, 120511 BERENI, Anul 2014, Numar persoane, 2
Mures, 115851 BREAZA, Anul 2011, Numar persoane, 1
Mures, 115897 BRINCOVENESTI, Anul 1995, Numar persoane, 3
Mures, 115897 BRINCOVENESTI, Anul 1997, Numar persoane, 1
Mures, 115897 BRINCOVENESTI, Anul 2010, Numar persoane, 1
Mures, 115897 BRINCOVENESTI, Anul 2011, Numar persoane, 1
Mures, 115897 BRINCOVENESTI, Anul 2013, Numar persoane, 1
Mures, 115959 CEUASU DE CIMPIE, Anul 1997, Numar persoane, 1
Mures, 115959 CEUASU DE CIMPIE, Anul 2000, Numar persoane, 3
Mures, 115959 CEUASU DE CIMPIE, Anul 2001, Numar persoane, 3
Mures, 115959 CEUASU DE CIMPIE, Anul 2013, Numar persoane, 1
Mures, 115959 CEUASU DE CIMPIE, Anul 2015, Numar persoane, 1
Mures, 116046 CHETANI, Anul 2015, Numar persoane, 1
Mures, 116046 CHETANI, Anul 2016, Numar persoane, 2
Mures, 120478 CHIBED, Anul 2008, Numar persoane, 1
Mures, 120478 CHIBED, Anul 2009, Numar persoane, 1
Mures, 116126 CHIHERU DE JOS, Anul 2013, Numar persoane, 1
Mures, 116171 COROISINMARTIN, Anul 2016, Numar persoane, 1
Mures, 120487 CORUNCA, Anul 2009, Numar persoane, 2
Mures, 120487 CORUNCA, Anul 2012, Numar persoane, 1
Mures, 120487 CORUNCA, Anul 2013, Numar persoane, 2
Mures, 120487 CORUNCA, Anul 2015, Numar persoane, 7
Mures, 120487 CORUNCA, Anul 2016, Numar persoane, 1
Mures, 116288 CRACIUNESTI, Anul 1997, Numar persoane, 1
Mures, 116288 CRACIUNESTI, Anul 2015, Numar persoane, 3
Mures, 116288 CRACIUNESTI, Anul 2016, Numar persoane, 1
Mures, 116340 CRAIESTI, Anul 1999, Numar persoane, 1
Mures, 114355 CRISTESTI, Anul 1999, Numar persoane, 1
Mures, 114355 CRISTESTI, Anul 2004, Numar persoane, 1
Mures, 114355 CRISTESTI, Anul 2009, Numar persoane, 1
Mures, 114355 CRISTESTI, Anul 2013, Numar persoane, 2
Mures, 114355 CRISTESTI, Anul 2014, Numar persoane, 1
Mures, 116395 CUCERDEA, Anul 2015, Numar persoane, 1
Mures, 116395 CUCERDEA, Anul 2016, Numar persoane, 4
Mures, 116439 CUCI, Anul 2014, Numar persoane, 3
Mures, 116493 DANES, Anul 1998, Numar persoane, 3
Mures, 116493 DANES, Anul 2010, Numar persoane, 3
Mures, 116493 DANES, Anul 2012, Numar persoane, 1
Mures, 116493 DANES, Anul 2013, Numar persoane, 1
Mures, 116493 DANES, Anul 2015, Numar persoane, 2
Mures, 116493 DANES, Anul 2016, Numar persoane, 2
Mures, 116545 DEDA, Anul 1999, Numar persoane, 1
Mures, 116545 DEDA, Anul 2010, Numar persoane, 1
Mures, 116545 DEDA, Anul 2012, Numar persoane, 1
Mures, 116545 DEDA, Anul 2016, Numar persoane, 2
Mures, 116590 EREMITU, Anul 1999, Numar persoane, 1
Mures, 116590 EREMITU, Anul 2007, Numar persoane, 1
Mures, 116590 EREMITU, Anul 2008, Numar persoane, 1
Mures, 116590 EREMITU, Anul 2009, Numar persoane, 2
Mures, 116590 EREMITU, Anul 2010, Numar persoane, 1
Mures, 116590 EREMITU, Anul 2012, Numar persoane, 5
Mures, 116590 EREMITU, Anul 2013, Numar persoane, 2
Mures, 116590 EREMITU, Anul 2015, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2005, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2010, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2012, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2013, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2014, Numar persoane, 1
Mures, 116652 ERNEI, Anul 2016, Numar persoane, 3
Mures, 116796 FINTINELE, Anul 2002, Numar persoane, 1
Mures, 116796 FINTINELE, Anul 2007, Numar persoane, 1
Mures, 116796 FINTINELE, Anul 2009, Numar persoane, 1
Mures, 116796 FINTINELE, Anul 2010, Numar persoane, 1
Mures, 116796 FINTINELE, Anul 2012, Numar persoane, 1
Mures, 116867 GALESTI, Anul 2001, Numar persoane, 1
Mures, 116867 GALESTI, Anul 2005, Numar persoane, 1
Mures, 116867 GALESTI, Anul 2009, Numar persoane, 1
Mures, 116867 GALESTI, Anul 2011, Numar persoane, 1
Mures, 116867 GALESTI, Anul 2016, Numar persoane, 1
Mures, 116938 GANESTI, Anul 2003, Numar persoane, 1
Mures, 116938 GANESTI, Anul 2009, Numar persoane, 1
Mures, 116938 GANESTI, Anul 2011, Numar persoane, 1
Mures, 116938 GANESTI, Anul 2012, Numar persoane, 1
Mures, 116983 GHEORGHE DOJA, Anul 2003, Numar persoane, 1
Mures, 116983 GHEORGHE DOJA, Anul 2012, Numar persoane, 2
Mures, 116983 GHEORGHE DOJA, Anul 2014, Numar persoane, 1
Mures, 117042 GHINDARI, Anul 1995, Numar persoane, 2
Mures, 117042 GHINDARI, Anul 1998, Numar persoane, 1
Mures, 117042 GHINDARI, Anul 2008, Numar persoane, 2
Mures, 117042 GHINDARI, Anul 2009, Numar persoane, 1
Mures, 117042 GHINDARI, Anul 2010, Numar persoane, 1
Mures, 117042 GHINDARI, Anul 2012, Numar persoane, 1
Mures, 117177 GORNESTI, Anul 1995, Numar persoane, 1
Mures, 117177 GORNESTI, Anul 1996, Numar persoane, 1
Mures, 117177 GORNESTI, Anul 1999, Numar persoane, 1
Mures, 117177 GORNESTI, Anul 2001, Numar persoane, 1
Mures, 117275 GREBENISU DE CIMPIE, Anul 2015, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 1995, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 1997, Numar persoane, 9
Mures, 117319 GURGHIU, Anul 1998, Numar persoane, 5
Mures, 117319 GURGHIU, Anul 1999, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 2006, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 2009, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 2011, Numar persoane, 1
Mures, 117319 GURGHIU, Anul 2012, Numar persoane, 3
Mures, 117319 GURGHIU, Anul 2016, Numar persoane, 1
Mures, 117426 HODAC, Anul 1997, Numar persoane, 1
Mures, 117426 HODAC, Anul 2006, Numar persoane, 1
Mures, 117426 HODAC, Anul 2010, Numar persoane, 1
Mures, 117426 HODAC, Anul 2011, Numar persoane, 1
Mures, 117426 HODAC, Anul 2012, Numar persoane, 2
Mures, 117426 HODAC, Anul 2016, Numar persoane, 3
Mures, 117505 HODOSA, Anul 2009, Numar persoane, 1
Mures, 117505 HODOSA, Anul 2015, Numar persoane, 1
Mures, 117505 HODOSA, Anul 2016, Numar persoane, 4
Mures, 117550 IBANESTI, Anul 2006, Numar persoane, 1
Mures, 117550 IBANESTI, Anul 2008, Numar persoane, 1
Mures, 117550 IBANESTI, Anul 2009, Numar persoane, 1
Mures, 117550 IBANESTI, Anul 2010, Numar persoane, 1
Mures, 117550 IBANESTI, Anul 2015, Numar persoane, 1
Mures, 117550 IBANESTI, Anul 2016, Numar persoane, 3
Mures, 117667 ICLANZEL, Anul 2009, Numar persoane, 1
Mures, 117783 IDECIU DE JOS, Anul 2010, Numar persoane, 1
Mures, 117783 IDECIU DE JOS, Anul 2015, Numar persoane, 1
Mures, 117783 IDECIU DE JOS, Anul 2016, Numar persoane, 1
Mures, 117925 LIVEZENI, Anul 2000, Numar persoane, 2
Mures, 117925 LIVEZENI, Anul 2003, Numar persoane, 1
Mures, 117925 LIVEZENI, Anul 2009, Numar persoane, 1
Mures, 117925 LIVEZENI, Anul 2010, Numar persoane, 4
Mures, 117925 LIVEZENI, Anul 2011, Numar persoane, 2
Mures, 117925 LIVEZENI, Anul 2013, Numar persoane, 1
Mures, 117925 LIVEZENI, Anul 2014, Numar persoane, 1
Mures, 117925 LIVEZENI, Anul 2015, Numar persoane, 6
Mures, 117998 LUNCA, Anul 2016, Numar persoane, 1
Mures, 118058 LUNCA BRADULUI, Anul 2014, Numar persoane, 1
Mures, 118094 MAGHERANI, Anul 1999, Numar persoane, 1
Mures, 118094 MAGHERANI, Anul 2010, Numar persoane, 1
Mures, 118094 MAGHERANI, Anul 2011, Numar persoane, 1
Mures, 118209 MICA, Anul 2010, Numar persoane, 2
Mures, 118469 NADES, Anul 2008, Numar persoane, 1
Mures, 118469 NADES, Anul 2009, Numar persoane, 1
Mures, 118469 NADES, Anul 2011, Numar persoane, 1
Mures, 118691 PANET, Anul 1997, Numar persoane, 3
Mures, 118691 PANET, Anul 1999, Numar persoane, 1
Mures, 118691 PANET, Anul 2000, Numar persoane, 1
Mures, 118691 PANET, Anul 2011, Numar persoane, 1
Mures, 118691 PANET, Anul 2012, Numar persoane, 2
Mures, 118691 PANET, Anul 2013, Numar persoane, 1
Mures, 118691 PANET, Anul 2015, Numar persoane, 1
Mures, 118691 PANET, Anul 2016, Numar persoane, 4
Mures, 118753 PASARENI, Anul 2000, Numar persoane, 1
Mures, 118753 PASARENI, Anul 2014, Numar persoane, 1
Mures, 118799 PETELEA, Anul 2010, Numar persoane, 1
Mures, 118799 PETELEA, Anul 2016, Numar persoane, 1
Mures, 118931 RASTOLITA, Anul 2009, Numar persoane, 1
Mures, 118931 RASTOLITA, Anul 2013, Numar persoane, 1
Mures, 118995 RICIU, Anul 2015, Numar persoane, 3
Mures, 119153 RUSII-MUNTI, Anul 2000, Numar persoane, 2
Mures, 119153 RUSII-MUNTI, Anul 2008, Numar persoane, 1
Mures, 119153 RUSII-MUNTI, Anul 2011, Numar persoane, 1
Mures, 119153 RUSII-MUNTI, Anul 2012, Numar persoane, 1
Mures, 120496 SARATENI, Anul 2004, Numar persoane, 1
Mures, 120496 SARATENI, Anul 2012, Numar persoane, 2
Mures, 119206 SASCHIZ, Anul 1996, Numar persoane, 1
Mures, 119206 SASCHIZ, Anul 1999, Numar persoane, 2
Mures, 119206 SASCHIZ, Anul 2010, Numar persoane, 1
Mures, 119206 SASCHIZ, Anul 2016, Numar persoane, 1
Mures, 119750 SAULIA, Anul 2002, Numar persoane, 1
Mures, 119750 SAULIA, Anul 2014, Numar persoane, 1
Mures, 119750 SAULIA, Anul 2016, Numar persoane, 2
Mures, 119803 SINCAI, Anul 2015, Numar persoane, 1
Mures, 114382 SINCRAIU DE MURES, Anul 1997, Numar persoane, 3
Mures, 114382 SINCRAIU DE MURES, Anul 1998, Numar persoane, 1
Mures, 114382 SINCRAIU DE MURES, Anul 1999, Numar persoane, 1
Mures, 114382 SINCRAIU DE MURES, Anul 2000, Numar persoane, 16
