
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1994, Numar persoane, 10
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1995, Numar persoane, 23
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1996, Numar persoane, 19
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1997, Numar persoane, 23
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1998, Numar persoane, 26
Cluj, 55384 MUNICIPIUL GHERLA, Anul 1999, Numar persoane, 14
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2000, Numar persoane, 22
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2001, Numar persoane, 9
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2002, Numar persoane, 21
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2003, Numar persoane, 9
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2004, Numar persoane, 13
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2005, Numar persoane, 5
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2006, Numar persoane, 7
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2007, Numar persoane, 7
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2008, Numar persoane, 5
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2009, Numar persoane, 13
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2010, Numar persoane, 10
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2011, Numar persoane, 13
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2012, Numar persoane, 11
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2013, Numar persoane, 18
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2014, Numar persoane, 4
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2015, Numar persoane, 14
Cluj, 55384 MUNICIPIUL GHERLA, Anul 2016, Numar persoane, 19
Cluj, 55259 MUNICIPIUL TURDA, Anul 1994, Numar persoane, 29
Cluj, 55259 MUNICIPIUL TURDA, Anul 1995, Numar persoane, 53
Cluj, 55259 MUNICIPIUL TURDA, Anul 1996, Numar persoane, 53
Cluj, 55259 MUNICIPIUL TURDA, Anul 1997, Numar persoane, 34
Cluj, 55259 MUNICIPIUL TURDA, Anul 1998, Numar persoane, 21
Cluj, 55259 MUNICIPIUL TURDA, Anul 1999, Numar persoane, 18
Cluj, 55259 MUNICIPIUL TURDA, Anul 2000, Numar persoane, 29
Cluj, 55259 MUNICIPIUL TURDA, Anul 2001, Numar persoane, 29
Cluj, 55259 MUNICIPIUL TURDA, Anul 2002, Numar persoane, 37
Cluj, 55259 MUNICIPIUL TURDA, Anul 2003, Numar persoane, 50
Cluj, 55259 MUNICIPIUL TURDA, Anul 2004, Numar persoane, 42
Cluj, 55259 MUNICIPIUL TURDA, Anul 2005, Numar persoane, 26
Cluj, 55259 MUNICIPIUL TURDA, Anul 2006, Numar persoane, 41
Cluj, 55259 MUNICIPIUL TURDA, Anul 2007, Numar persoane, 35
Cluj, 55259 MUNICIPIUL TURDA, Anul 2008, Numar persoane, 32
Cluj, 55259 MUNICIPIUL TURDA, Anul 2009, Numar persoane, 25
Cluj, 55259 MUNICIPIUL TURDA, Anul 2010, Numar persoane, 23
Cluj, 55259 MUNICIPIUL TURDA, Anul 2011, Numar persoane, 54
Cluj, 55259 MUNICIPIUL TURDA, Anul 2012, Numar persoane, 58
Cluj, 55259 MUNICIPIUL TURDA, Anul 2013, Numar persoane, 54
Cluj, 55259 MUNICIPIUL TURDA, Anul 2014, Numar persoane, 39
Cluj, 55259 MUNICIPIUL TURDA, Anul 2015, Numar persoane, 49
Cluj, 55259 MUNICIPIUL TURDA, Anul 2016, Numar persoane, 71
Cluj, 55446 ORAS HUEDIN, Anul 1994, Numar persoane, 7
Cluj, 55446 ORAS HUEDIN, Anul 1995, Numar persoane, 13
Cluj, 55446 ORAS HUEDIN, Anul 1996, Numar persoane, 15
Cluj, 55446 ORAS HUEDIN, Anul 1997, Numar persoane, 8
Cluj, 55446 ORAS HUEDIN, Anul 1998, Numar persoane, 6
Cluj, 55446 ORAS HUEDIN, Anul 1999, Numar persoane, 2
Cluj, 55446 ORAS HUEDIN, Anul 2000, Numar persoane, 9
Cluj, 55446 ORAS HUEDIN, Anul 2001, Numar persoane, 7
Cluj, 55446 ORAS HUEDIN, Anul 2002, Numar persoane, 6
Cluj, 55446 ORAS HUEDIN, Anul 2003, Numar persoane, 5
Cluj, 55446 ORAS HUEDIN, Anul 2004, Numar persoane, 10
Cluj, 55446 ORAS HUEDIN, Anul 2005, Numar persoane, 9
Cluj, 55446 ORAS HUEDIN, Anul 2006, Numar persoane, 14
Cluj, 55446 ORAS HUEDIN, Anul 2007, Numar persoane, 2
Cluj, 55446 ORAS HUEDIN, Anul 2008, Numar persoane, 4
Cluj, 55446 ORAS HUEDIN, Anul 2009, Numar persoane, 13
Cluj, 55446 ORAS HUEDIN, Anul 2010, Numar persoane, 7
Cluj, 55446 ORAS HUEDIN, Anul 2011, Numar persoane, 6
Cluj, 55446 ORAS HUEDIN, Anul 2012, Numar persoane, 9
Cluj, 55446 ORAS HUEDIN, Anul 2013, Numar persoane, 4
Cluj, 55446 ORAS HUEDIN, Anul 2014, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2015, Numar persoane, 3
Cluj, 55446 ORAS HUEDIN, Anul 2016, Numar persoane, 9
Cluj, 55473 AGHIRESU, Anul 1994, Numar persoane, 3
Cluj, 55473 AGHIRESU, Anul 1995, Numar persoane, 4
Cluj, 55473 AGHIRESU, Anul 1996, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 1998, Numar persoane, 4
Cluj, 55473 AGHIRESU, Anul 2000, Numar persoane, 3
Cluj, 55473 AGHIRESU, Anul 2002, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2003, Numar persoane, 1
Cluj, 55473 AGHIRESU, Anul 2005, Numar persoane, 6
Cluj, 55473 AGHIRESU, Anul 2006, Numar persoane, 2
Cluj, 55473 AGHIRESU, Anul 2007, Numar persoane, 2
Cluj, 55473 AGHIRESU, Anul 2008, Numar persoane, 3
Cluj, 55473 AGHIRESU, Anul 2011, Numar persoane, 2
Cluj, 55473 AGHIRESU, Anul 2013, Numar persoane, 8
Cluj, 55473 AGHIRESU, Anul 2015, Numar persoane, 3
Cluj, 55473 AGHIRESU, Anul 2016, Numar persoane, 4
Cluj, 55598 AITON, Anul 1995, Numar persoane, 2
Cluj, 55598 AITON, Anul 1996, Numar persoane, 1
Cluj, 55598 AITON, Anul 2000, Numar persoane, 1
Cluj, 55598 AITON, Anul 2003, Numar persoane, 1
Cluj, 55598 AITON, Anul 2004, Numar persoane, 1
Cluj, 55598 AITON, Anul 2011, Numar persoane, 1
Cluj, 55598 AITON, Anul 2012, Numar persoane, 2
Cluj, 55598 AITON, Anul 2016, Numar persoane, 1
Cluj, 55623 ALUNIS, Anul 1996, Numar persoane, 1
Cluj, 55623 ALUNIS, Anul 2000, Numar persoane, 2
Cluj, 55623 ALUNIS, Anul 2004, Numar persoane, 1
Cluj, 55623 ALUNIS, Anul 2006, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 1994, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 1995, Numar persoane, 3
Cluj, 55687 APAHIDA, Anul 1997, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 1998, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 1999, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2000, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2001, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2002, Numar persoane, 4
Cluj, 55687 APAHIDA, Anul 2004, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2005, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2006, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2009, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2011, Numar persoane, 1
Cluj, 55687 APAHIDA, Anul 2012, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2013, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2015, Numar persoane, 2
Cluj, 55687 APAHIDA, Anul 2016, Numar persoane, 3
Cluj, 55776 ASCHILEU, Anul 1996, Numar persoane, 1
Cluj, 55776 ASCHILEU, Anul 2006, Numar persoane, 1
Cluj, 55776 ASCHILEU, Anul 2012, Numar persoane, 2
Cluj, 55776 ASCHILEU, Anul 2015, Numar persoane, 1
Cluj, 55838 BACIU, Anul 1994, Numar persoane, 8
Cluj, 55838 BACIU, Anul 1995, Numar persoane, 3
Cluj, 55838 BACIU, Anul 1996, Numar persoane, 5
Cluj, 55838 BACIU, Anul 1997, Numar persoane, 3
Cluj, 55838 BACIU, Anul 1998, Numar persoane, 1
Cluj, 55838 BACIU, Anul 1999, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2001, Numar persoane, 2
Cluj, 55838 BACIU, Anul 2002, Numar persoane, 2
Cluj, 55838 BACIU, Anul 2003, Numar persoane, 9
Cluj, 55838 BACIU, Anul 2004, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2005, Numar persoane, 2
Cluj, 55838 BACIU, Anul 2006, Numar persoane, 4
Cluj, 55838 BACIU, Anul 2008, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2009, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2010, Numar persoane, 2
Cluj, 55838 BACIU, Anul 2012, Numar persoane, 5
Cluj, 55838 BACIU, Anul 2013, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2014, Numar persoane, 1
Cluj, 55838 BACIU, Anul 2015, Numar persoane, 3
Cluj, 55838 BACIU, Anul 2016, Numar persoane, 9
Cluj, 55918 BAISOARA, Anul 1994, Numar persoane, 2
Cluj, 55918 BAISOARA, Anul 1999, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 2000, Numar persoane, 9
Cluj, 55918 BAISOARA, Anul 2001, Numar persoane, 6
Cluj, 55918 BAISOARA, Anul 2004, Numar persoane, 2
Cluj, 55918 BAISOARA, Anul 2006, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 2007, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 2008, Numar persoane, 1
Cluj, 55918 BAISOARA, Anul 2013, Numar persoane, 2
Cluj, 56014 BELIS, Anul 1999, Numar persoane, 5
Cluj, 56014 BELIS, Anul 2006, Numar persoane, 2
Cluj, 56014 BELIS, Anul 2008, Numar persoane, 1
Cluj, 56096 BOBILNA, Anul 1995, Numar persoane, 1
Cluj, 56096 BOBILNA, Anul 2001, Numar persoane, 1
Cluj, 56096 BOBILNA, Anul 2006, Numar persoane, 1
Cluj, 56096 BOBILNA, Anul 2013, Numar persoane, 2
Cluj, 56210 BONTIDA, Anul 1996, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2000, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2003, Numar persoane, 2
Cluj, 56210 BONTIDA, Anul 2004, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2005, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2006, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2011, Numar persoane, 1
Cluj, 56210 BONTIDA, Anul 2015, Numar persoane, 2
Cluj, 56210 BONTIDA, Anul 2016, Numar persoane, 5
Cluj, 56265 BORSA, Anul 1994, Numar persoane, 1
Cluj, 56265 BORSA, Anul 2004, Numar persoane, 1
Cluj, 56265 BORSA, Anul 2007, Numar persoane, 1
Cluj, 56265 BORSA, Anul 2012, Numar persoane, 1
Cluj, 56327 BUZA, Anul 1995, Numar persoane, 2
Cluj, 56327 BUZA, Anul 2003, Numar persoane, 2
Cluj, 56327 BUZA, Anul 2004, Numar persoane, 1
Cluj, 56327 BUZA, Anul 2016, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 1995, Numar persoane, 2
Cluj, 56354 CAIANU, Anul 1996, Numar persoane, 3
Cluj, 56354 CAIANU, Anul 1997, Numar persoane, 2
Cluj, 56354 CAIANU, Anul 1998, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 1999, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2000, Numar persoane, 2
Cluj, 56354 CAIANU, Anul 2002, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2004, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2008, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2010, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2013, Numar persoane, 1
Cluj, 56354 CAIANU, Anul 2014, Numar persoane, 2
Cluj, 56354 CAIANU, Anul 2015, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 1994, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 1996, Numar persoane, 2
Cluj, 56425 CALARASI, Anul 1998, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 1999, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2002, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2003, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2005, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2006, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2010, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2014, Numar persoane, 1
Cluj, 56425 CALARASI, Anul 2015, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 1994, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 1999, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2004, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2006, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2007, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2009, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2012, Numar persoane, 1
Cluj, 56461 CALATELE, Anul 2014, Numar persoane, 6
Cluj, 56461 CALATELE, Anul 2016, Numar persoane, 2
Cluj, 56522 CAMARASU, Anul 1995, Numar persoane, 1
Cluj, 56522 CAMARASU, Anul 1996, Numar persoane, 2
Cluj, 56522 CAMARASU, Anul 2003, Numar persoane, 2
Cluj, 56522 CAMARASU, Anul 2008, Numar persoane, 1
Cluj, 56522 CAMARASU, Anul 2012, Numar persoane, 2
Cluj, 56522 CAMARASU, Anul 2013, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 1995, Numar persoane, 3
Cluj, 56568 CAPUSU MARE, Anul 1996, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 1997, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 1998, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 2000, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2001, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2002, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2003, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 2004, Numar persoane, 3
Cluj, 56568 CAPUSU MARE, Anul 2005, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 2011, Numar persoane, 2
Cluj, 56568 CAPUSU MARE, Anul 2012, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2013, Numar persoane, 1
Cluj, 56568 CAPUSU MARE, Anul 2016, Numar persoane, 2
Cluj, 56666 CASEIU, Anul 1994, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 1995, Numar persoane, 2
Cluj, 56666 CASEIU, Anul 1996, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 1997, Numar persoane, 3
Cluj, 56666 CASEIU, Anul 1999, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2000, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2003, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2004, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2012, Numar persoane, 1
Cluj, 56666 CASEIU, Anul 2014, Numar persoane, 2
Cluj, 56666 CASEIU, Anul 2016, Numar persoane, 2
Cluj, 56773 CATINA, Anul 2004, Numar persoane, 1
Cluj, 56773 CATINA, Anul 2008, Numar persoane, 2
Cluj, 56773 CATINA, Anul 2016, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 1997, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 1998, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 1999, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2001, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2004, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2005, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2006, Numar persoane, 2
Cluj, 56844 CEANU MARE, Anul 2011, Numar persoane, 2
Cluj, 56844 CEANU MARE, Anul 2014, Numar persoane, 1
Cluj, 56844 CEANU MARE, Anul 2015, Numar persoane, 2
Cluj, 56844 CEANU MARE, Anul 2016, Numar persoane, 3
Cluj, 56988 CHINTENI, Anul 1995, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2000, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2002, Numar persoane, 3
Cluj, 56988 CHINTENI, Anul 2003, Numar persoane, 3
Cluj, 56988 CHINTENI, Anul 2009, Numar persoane, 2
Cluj, 56988 CHINTENI, Anul 2011, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2012, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2013, Numar persoane, 1
Cluj, 56988 CHINTENI, Anul 2014, Numar persoane, 2
Cluj, 56988 CHINTENI, Anul 2015, Numar persoane, 2
Cluj, 57083 CHIUIESTI, Anul 1996, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 1997, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 1999, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2000, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2001, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2004, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2006, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2009, Numar persoane, 2
Cluj, 57083 CHIUIESTI, Anul 2012, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2013, Numar persoane, 3
Cluj, 57083 CHIUIESTI, Anul 2014, Numar persoane, 1
Cluj, 57083 CHIUIESTI, Anul 2015, Numar persoane, 1
Cluj, 57314 CITCAU, Anul 1996, Numar persoane, 2
Cluj, 57314 CITCAU, Anul 1997, Numar persoane, 2
Cluj, 57314 CITCAU, Anul 1999, Numar persoane, 1
Cluj, 57314 CITCAU, Anul 2009, Numar persoane, 3
Cluj, 57314 CITCAU, Anul 2013, Numar persoane, 1
Cluj, 57163 CIUCEA, Anul 1994, Numar persoane, 1
Cluj, 57163 CIUCEA, Anul 2009, Numar persoane, 4
Cluj, 57163 CIUCEA, Anul 2011, Numar persoane, 1
Cluj, 57163 CIUCEA, Anul 2014, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 1995, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 1996, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 1998, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 1999, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 2002, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 2003, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 2005, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 2008, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 2009, Numar persoane, 2
Cluj, 57350 COJOCNA, Anul 2012, Numar persoane, 1
Cluj, 57350 COJOCNA, Anul 2014, Numar persoane, 1
Cluj, 57449 CORNESTI, Anul 1998, Numar persoane, 1
Cluj, 57449 CORNESTI, Anul 2002, Numar persoane, 3
Cluj, 57449 CORNESTI, Anul 2003, Numar persoane, 1
Cluj, 57449 CORNESTI, Anul 2009, Numar persoane, 1
Cluj, 57449 CORNESTI, Anul 2011, Numar persoane, 2
Cluj, 57449 CORNESTI, Anul 2013, Numar persoane, 1
Cluj, 57449 CORNESTI, Anul 2015, Numar persoane, 3
Cluj, 55062 CUZDRIOARA, Anul 1994, Numar persoane, 2
Cluj, 55062 CUZDRIOARA, Anul 1995, Numar persoane, 2
Cluj, 55062 CUZDRIOARA, Anul 1996, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2006, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2011, Numar persoane, 1
Cluj, 55062 CUZDRIOARA, Anul 2012, Numar persoane, 2
Cluj, 55062 CUZDRIOARA, Anul 2015, Numar persoane, 3
Cluj, 55062 CUZDRIOARA, Anul 2016, Numar persoane, 4
Cluj, 57582 FELEACU, Anul 1995, Numar persoane, 3
Cluj, 57582 FELEACU, Anul 1996, Numar persoane, 2
Cluj, 57582 FELEACU, Anul 1997, Numar persoane, 2
Cluj, 57582 FELEACU, Anul 1999, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2000, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2001, Numar persoane, 2
Cluj, 57582 FELEACU, Anul 2003, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2004, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2006, Numar persoane, 4
Cluj, 57582 FELEACU, Anul 2010, Numar persoane, 3
Cluj, 57582 FELEACU, Anul 2011, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2013, Numar persoane, 1
Cluj, 57582 FELEACU, Anul 2015, Numar persoane, 1
