
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2006, Numar persoane, 629
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2007, Numar persoane, 683
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2008, Numar persoane, 842
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2009, Numar persoane, 659
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2010, Numar persoane, 932
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2011, Numar persoane, 635
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2012, Numar persoane, 778
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2013, Numar persoane, 643
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2014, Numar persoane, 685
Timis, 155350 MUNICIPIUL LUGOJ, Anul 2015, Numar persoane, 727
Timis, 155403 ORAS BUZIAS, Anul 1990, Numar persoane, 782
Timis, 155403 ORAS BUZIAS, Anul 1991, Numar persoane, 208
Timis, 155403 ORAS BUZIAS, Anul 1992, Numar persoane, 173
Timis, 155403 ORAS BUZIAS, Anul 1993, Numar persoane, 133
Timis, 155403 ORAS BUZIAS, Anul 1994, Numar persoane, 124
Timis, 155403 ORAS BUZIAS, Anul 1995, Numar persoane, 153
Timis, 155403 ORAS BUZIAS, Anul 1996, Numar persoane, 166
Timis, 155403 ORAS BUZIAS, Anul 1997, Numar persoane, 87
Timis, 155403 ORAS BUZIAS, Anul 1998, Numar persoane, 112
Timis, 155403 ORAS BUZIAS, Anul 1999, Numar persoane, 103
Timis, 155403 ORAS BUZIAS, Anul 2000, Numar persoane, 94
Timis, 155403 ORAS BUZIAS, Anul 2001, Numar persoane, 79
Timis, 155403 ORAS BUZIAS, Anul 2002, Numar persoane, 115
Timis, 155403 ORAS BUZIAS, Anul 2003, Numar persoane, 100
Timis, 155403 ORAS BUZIAS, Anul 2004, Numar persoane, 128
Timis, 155403 ORAS BUZIAS, Anul 2005, Numar persoane, 102
Timis, 155403 ORAS BUZIAS, Anul 2006, Numar persoane, 116
Timis, 155403 ORAS BUZIAS, Anul 2007, Numar persoane, 127
Timis, 155403 ORAS BUZIAS, Anul 2008, Numar persoane, 172
Timis, 155403 ORAS BUZIAS, Anul 2009, Numar persoane, 127
Timis, 155403 ORAS BUZIAS, Anul 2010, Numar persoane, 207
Timis, 155403 ORAS BUZIAS, Anul 2011, Numar persoane, 112
Timis, 155403 ORAS BUZIAS, Anul 2012, Numar persoane, 148
Timis, 155403 ORAS BUZIAS, Anul 2013, Numar persoane, 160
Timis, 155403 ORAS BUZIAS, Anul 2014, Numar persoane, 152
Timis, 155403 ORAS BUZIAS, Anul 2015, Numar persoane, 150
Timis, 156357 ORAS CIACOVA, Anul 1990, Numar persoane, 703
Timis, 156357 ORAS CIACOVA, Anul 1991, Numar persoane, 164
Timis, 156357 ORAS CIACOVA, Anul 1992, Numar persoane, 142
Timis, 156357 ORAS CIACOVA, Anul 1993, Numar persoane, 93
Timis, 156357 ORAS CIACOVA, Anul 1994, Numar persoane, 100
Timis, 156357 ORAS CIACOVA, Anul 1995, Numar persoane, 107
Timis, 156357 ORAS CIACOVA, Anul 1996, Numar persoane, 95
Timis, 156357 ORAS CIACOVA, Anul 1997, Numar persoane, 115
Timis, 156357 ORAS CIACOVA, Anul 1998, Numar persoane, 60
Timis, 156357 ORAS CIACOVA, Anul 1999, Numar persoane, 71
Timis, 156357 ORAS CIACOVA, Anul 2000, Numar persoane, 61
Timis, 156357 ORAS CIACOVA, Anul 2001, Numar persoane, 77
Timis, 156357 ORAS CIACOVA, Anul 2002, Numar persoane, 109
Timis, 156357 ORAS CIACOVA, Anul 2003, Numar persoane, 87
Timis, 156357 ORAS CIACOVA, Anul 2004, Numar persoane, 87
Timis, 156357 ORAS CIACOVA, Anul 2005, Numar persoane, 68
Timis, 156357 ORAS CIACOVA, Anul 2006, Numar persoane, 99
Timis, 156357 ORAS CIACOVA, Anul 2007, Numar persoane, 84
Timis, 156357 ORAS CIACOVA, Anul 2008, Numar persoane, 85
Timis, 156357 ORAS CIACOVA, Anul 2009, Numar persoane, 87
Timis, 156357 ORAS CIACOVA, Anul 2010, Numar persoane, 112
Timis, 156357 ORAS CIACOVA, Anul 2011, Numar persoane, 84
Timis, 156357 ORAS CIACOVA, Anul 2012, Numar persoane, 83
Timis, 156357 ORAS CIACOVA, Anul 2013, Numar persoane, 89
Timis, 156357 ORAS CIACOVA, Anul 2014, Numar persoane, 111
Timis, 156357 ORAS CIACOVA, Anul 2015, Numar persoane, 99
Timis, 155458 ORAS DETA, Anul 1990, Numar persoane, 456
Timis, 155458 ORAS DETA, Anul 1991, Numar persoane, 113
Timis, 155458 ORAS DETA, Anul 1992, Numar persoane, 191
Timis, 155458 ORAS DETA, Anul 1993, Numar persoane, 78
Timis, 155458 ORAS DETA, Anul 1994, Numar persoane, 158
Timis, 155458 ORAS DETA, Anul 1995, Numar persoane, 108
Timis, 155458 ORAS DETA, Anul 1996, Numar persoane, 129
Timis, 155458 ORAS DETA, Anul 1997, Numar persoane, 106
Timis, 155458 ORAS DETA, Anul 1998, Numar persoane, 98
Timis, 155458 ORAS DETA, Anul 1999, Numar persoane, 75
Timis, 155458 ORAS DETA, Anul 2000, Numar persoane, 60
Timis, 155458 ORAS DETA, Anul 2001, Numar persoane, 69
Timis, 155458 ORAS DETA, Anul 2002, Numar persoane, 82
Timis, 155458 ORAS DETA, Anul 2003, Numar persoane, 109
Timis, 155458 ORAS DETA, Anul 2004, Numar persoane, 106
Timis, 155458 ORAS DETA, Anul 2005, Numar persoane, 127
Timis, 155458 ORAS DETA, Anul 2006, Numar persoane, 142
Timis, 155458 ORAS DETA, Anul 2007, Numar persoane, 124
Timis, 155458 ORAS DETA, Anul 2008, Numar persoane, 159
Timis, 155458 ORAS DETA, Anul 2009, Numar persoane, 106
Timis, 155458 ORAS DETA, Anul 2010, Numar persoane, 161
Timis, 155458 ORAS DETA, Anul 2011, Numar persoane, 119
Timis, 155458 ORAS DETA, Anul 2012, Numar persoane, 130
Timis, 155458 ORAS DETA, Anul 2013, Numar persoane, 127
Timis, 155458 ORAS DETA, Anul 2014, Numar persoane, 149
Timis, 155458 ORAS DETA, Anul 2015, Numar persoane, 123
Timis, 156801 ORAS FAGET, Anul 1990, Numar persoane, 398
Timis, 156801 ORAS FAGET, Anul 1991, Numar persoane, 125
Timis, 156801 ORAS FAGET, Anul 1992, Numar persoane, 142
Timis, 156801 ORAS FAGET, Anul 1993, Numar persoane, 92
Timis, 156801 ORAS FAGET, Anul 1994, Numar persoane, 79
Timis, 156801 ORAS FAGET, Anul 1995, Numar persoane, 67
Timis, 156801 ORAS FAGET, Anul 1996, Numar persoane, 86
Timis, 156801 ORAS FAGET, Anul 1997, Numar persoane, 82
Timis, 156801 ORAS FAGET, Anul 1998, Numar persoane, 91
Timis, 156801 ORAS FAGET, Anul 1999, Numar persoane, 57
Timis, 156801 ORAS FAGET, Anul 2000, Numar persoane, 71
Timis, 156801 ORAS FAGET, Anul 2001, Numar persoane, 66
Timis, 156801 ORAS FAGET, Anul 2002, Numar persoane, 71
Timis, 156801 ORAS FAGET, Anul 2003, Numar persoane, 92
Timis, 156801 ORAS FAGET, Anul 2004, Numar persoane, 96
Timis, 156801 ORAS FAGET, Anul 2005, Numar persoane, 89
Timis, 156801 ORAS FAGET, Anul 2006, Numar persoane, 116
Timis, 156801 ORAS FAGET, Anul 2007, Numar persoane, 125
Timis, 156801 ORAS FAGET, Anul 2008, Numar persoane, 107
Timis, 156801 ORAS FAGET, Anul 2009, Numar persoane, 108
Timis, 156801 ORAS FAGET, Anul 2010, Numar persoane, 133
Timis, 156801 ORAS FAGET, Anul 2011, Numar persoane, 112
Timis, 156801 ORAS FAGET, Anul 2012, Numar persoane, 97
Timis, 156801 ORAS FAGET, Anul 2013, Numar persoane, 109
Timis, 156801 ORAS FAGET, Anul 2014, Numar persoane, 96
Timis, 156801 ORAS FAGET, Anul 2015, Numar persoane, 132
Timis, 157086 ORAS GATAIA, Anul 1990, Numar persoane, 699
Timis, 157086 ORAS GATAIA, Anul 1991, Numar persoane, 170
Timis, 157086 ORAS GATAIA, Anul 1992, Numar persoane, 200
Timis, 157086 ORAS GATAIA, Anul 1993, Numar persoane, 115
Timis, 157086 ORAS GATAIA, Anul 1994, Numar persoane, 122
Timis, 157086 ORAS GATAIA, Anul 1995, Numar persoane, 136
Timis, 157086 ORAS GATAIA, Anul 1996, Numar persoane, 117
Timis, 157086 ORAS GATAIA, Anul 1997, Numar persoane, 90
Timis, 157086 ORAS GATAIA, Anul 1998, Numar persoane, 73
Timis, 157086 ORAS GATAIA, Anul 1999, Numar persoane, 94
Timis, 157086 ORAS GATAIA, Anul 2000, Numar persoane, 88
Timis, 157086 ORAS GATAIA, Anul 2001, Numar persoane, 109
Timis, 157086 ORAS GATAIA, Anul 2002, Numar persoane, 114
Timis, 157086 ORAS GATAIA, Anul 2003, Numar persoane, 111
Timis, 157086 ORAS GATAIA, Anul 2004, Numar persoane, 122
Timis, 157086 ORAS GATAIA, Anul 2005, Numar persoane, 118
Timis, 157086 ORAS GATAIA, Anul 2006, Numar persoane, 126
Timis, 157086 ORAS GATAIA, Anul 2007, Numar persoane, 114
Timis, 157086 ORAS GATAIA, Anul 2008, Numar persoane, 100
Timis, 157086 ORAS GATAIA, Anul 2009, Numar persoane, 94
Timis, 157086 ORAS GATAIA, Anul 2010, Numar persoane, 184
Timis, 157086 ORAS GATAIA, Anul 2011, Numar persoane, 84
Timis, 157086 ORAS GATAIA, Anul 2012, Numar persoane, 123
Timis, 157086 ORAS GATAIA, Anul 2013, Numar persoane, 111
Timis, 157086 ORAS GATAIA, Anul 2014, Numar persoane, 98
Timis, 157086 ORAS GATAIA, Anul 2015, Numar persoane, 103
Timis, 155494 ORAS JIMBOLIA, Anul 1990, Numar persoane, 1581
Timis, 155494 ORAS JIMBOLIA, Anul 1991, Numar persoane, 288
Timis, 155494 ORAS JIMBOLIA, Anul 1992, Numar persoane, 310
Timis, 155494 ORAS JIMBOLIA, Anul 1993, Numar persoane, 261
Timis, 155494 ORAS JIMBOLIA, Anul 1994, Numar persoane, 203
Timis, 155494 ORAS JIMBOLIA, Anul 1995, Numar persoane, 253
Timis, 155494 ORAS JIMBOLIA, Anul 1996, Numar persoane, 231
Timis, 155494 ORAS JIMBOLIA, Anul 1997, Numar persoane, 165
Timis, 155494 ORAS JIMBOLIA, Anul 1998, Numar persoane, 255
Timis, 155494 ORAS JIMBOLIA, Anul 1999, Numar persoane, 144
Timis, 155494 ORAS JIMBOLIA, Anul 2000, Numar persoane, 130
Timis, 155494 ORAS JIMBOLIA, Anul 2001, Numar persoane, 108
Timis, 155494 ORAS JIMBOLIA, Anul 2002, Numar persoane, 132
Timis, 155494 ORAS JIMBOLIA, Anul 2003, Numar persoane, 134
Timis, 155494 ORAS JIMBOLIA, Anul 2004, Numar persoane, 190
Timis, 155494 ORAS JIMBOLIA, Anul 2005, Numar persoane, 124
Timis, 155494 ORAS JIMBOLIA, Anul 2006, Numar persoane, 151
Timis, 155494 ORAS JIMBOLIA, Anul 2007, Numar persoane, 187
Timis, 155494 ORAS JIMBOLIA, Anul 2008, Numar persoane, 208
Timis, 155494 ORAS JIMBOLIA, Anul 2009, Numar persoane, 204
Timis, 155494 ORAS JIMBOLIA, Anul 2010, Numar persoane, 197
Timis, 155494 ORAS JIMBOLIA, Anul 2011, Numar persoane, 226
Timis, 155494 ORAS JIMBOLIA, Anul 2012, Numar persoane, 216
Timis, 155494 ORAS JIMBOLIA, Anul 2013, Numar persoane, 182
Timis, 155494 ORAS JIMBOLIA, Anul 2014, Numar persoane, 192
Timis, 155494 ORAS JIMBOLIA, Anul 2015, Numar persoane, 224
Timis, 158314 ORAS RECAS, Anul 1990, Numar persoane, 1112
Timis, 158314 ORAS RECAS, Anul 1991, Numar persoane, 214
Timis, 158314 ORAS RECAS, Anul 1992, Numar persoane, 256
Timis, 158314 ORAS RECAS, Anul 1993, Numar persoane, 127
Timis, 158314 ORAS RECAS, Anul 1994, Numar persoane, 127
Timis, 158314 ORAS RECAS, Anul 1995, Numar persoane, 120
Timis, 158314 ORAS RECAS, Anul 1996, Numar persoane, 130
Timis, 158314 ORAS RECAS, Anul 1997, Numar persoane, 132
Timis, 158314 ORAS RECAS, Anul 1998, Numar persoane, 99
Timis, 158314 ORAS RECAS, Anul 1999, Numar persoane, 137
Timis, 158314 ORAS RECAS, Anul 2000, Numar persoane, 105
Timis, 158314 ORAS RECAS, Anul 2001, Numar persoane, 100
Timis, 158314 ORAS RECAS, Anul 2002, Numar persoane, 124
Timis, 158314 ORAS RECAS, Anul 2003, Numar persoane, 94
Timis, 158314 ORAS RECAS, Anul 2004, Numar persoane, 133
Timis, 158314 ORAS RECAS, Anul 2005, Numar persoane, 112
Timis, 158314 ORAS RECAS, Anul 2006, Numar persoane, 121
Timis, 158314 ORAS RECAS, Anul 2007, Numar persoane, 143
Timis, 158314 ORAS RECAS, Anul 2008, Numar persoane, 144
Timis, 158314 ORAS RECAS, Anul 2009, Numar persoane, 119
Timis, 158314 ORAS RECAS, Anul 2010, Numar persoane, 172
Timis, 158314 ORAS RECAS, Anul 2011, Numar persoane, 139
Timis, 158314 ORAS RECAS, Anul 2012, Numar persoane, 182
Timis, 158314 ORAS RECAS, Anul 2013, Numar persoane, 144
Timis, 158314 ORAS RECAS, Anul 2014, Numar persoane, 163
Timis, 158314 ORAS RECAS, Anul 2015, Numar persoane, 191
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1990, Numar persoane, 952
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1991, Numar persoane, 271
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1992, Numar persoane, 330
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1993, Numar persoane, 150
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1994, Numar persoane, 241
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1995, Numar persoane, 285
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1996, Numar persoane, 237
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1997, Numar persoane, 216
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1998, Numar persoane, 175
Timis, 155528 ORAS SANNICOLAU MARE, Anul 1999, Numar persoane, 173
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2000, Numar persoane, 140
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2001, Numar persoane, 154
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2002, Numar persoane, 133
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2003, Numar persoane, 158
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2004, Numar persoane, 223
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2005, Numar persoane, 209
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2006, Numar persoane, 236
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2007, Numar persoane, 219
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2008, Numar persoane, 230
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2009, Numar persoane, 223
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2010, Numar persoane, 296
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2011, Numar persoane, 220
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2012, Numar persoane, 298
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2013, Numar persoane, 304
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2014, Numar persoane, 236
Timis, 155528 ORAS SANNICOLAU MARE, Anul 2015, Numar persoane, 263
Timis, 155546 BALINT, Anul 1990, Numar persoane, 117
Timis, 155546 BALINT, Anul 1991, Numar persoane, 31
Timis, 155546 BALINT, Anul 1992, Numar persoane, 27
Timis, 155546 BALINT, Anul 1993, Numar persoane, 19
Timis, 155546 BALINT, Anul 1994, Numar persoane, 21
Timis, 155546 BALINT, Anul 1995, Numar persoane, 21
Timis, 155546 BALINT, Anul 1996, Numar persoane, 34
Timis, 155546 BALINT, Anul 1997, Numar persoane, 17
Timis, 155546 BALINT, Anul 1998, Numar persoane, 16
Timis, 155546 BALINT, Anul 1999, Numar persoane, 13
Timis, 155546 BALINT, Anul 2000, Numar persoane, 19
Timis, 155546 BALINT, Anul 2001, Numar persoane, 27
Timis, 155546 BALINT, Anul 2002, Numar persoane, 24
Timis, 155546 BALINT, Anul 2003, Numar persoane, 19
Timis, 155546 BALINT, Anul 2004, Numar persoane, 45
Timis, 155546 BALINT, Anul 2005, Numar persoane, 38
Timis, 155546 BALINT, Anul 2006, Numar persoane, 24
Timis, 155546 BALINT, Anul 2007, Numar persoane, 42
Timis, 155546 BALINT, Anul 2008, Numar persoane, 58
Timis, 155546 BALINT, Anul 2009, Numar persoane, 36
Timis, 155546 BALINT, Anul 2010, Numar persoane, 36
Timis, 155546 BALINT, Anul 2011, Numar persoane, 23
Timis, 155546 BALINT, Anul 2012, Numar persoane, 29
Timis, 155546 BALINT, Anul 2013, Numar persoane, 34
Timis, 155546 BALINT, Anul 2014, Numar persoane, 27
Timis, 155546 BALINT, Anul 2015, Numar persoane, 23
Timis, 155591 BANLOC, Anul 1990, Numar persoane, 437
Timis, 155591 BANLOC, Anul 1991, Numar persoane, 139
Timis, 155591 BANLOC, Anul 1992, Numar persoane, 104
Timis, 155591 BANLOC, Anul 1993, Numar persoane, 49
Timis, 155591 BANLOC, Anul 1994, Numar persoane, 106
Timis, 155591 BANLOC, Anul 1995, Numar persoane, 74
Timis, 155591 BANLOC, Anul 1996, Numar persoane, 61
Timis, 155591 BANLOC, Anul 1997, Numar persoane, 53
Timis, 155591 BANLOC, Anul 1998, Numar persoane, 54
Timis, 155591 BANLOC, Anul 1999, Numar persoane, 55
Timis, 155591 BANLOC, Anul 2000, Numar persoane, 52
Timis, 155591 BANLOC, Anul 2001, Numar persoane, 55
Timis, 155591 BANLOC, Anul 2002, Numar persoane, 64
Timis, 155591 BANLOC, Anul 2003, Numar persoane, 78
Timis, 155591 BANLOC, Anul 2004, Numar persoane, 90
Timis, 155591 BANLOC, Anul 2005, Numar persoane, 76
Timis, 155591 BANLOC, Anul 2006, Numar persoane, 65
Timis, 155591 BANLOC, Anul 2007, Numar persoane, 62
Timis, 155591 BANLOC, Anul 2008, Numar persoane, 66
Timis, 155591 BANLOC, Anul 2009, Numar persoane, 51
Timis, 155591 BANLOC, Anul 2010, Numar persoane, 80
Timis, 155591 BANLOC, Anul 2011, Numar persoane, 50
Timis, 155591 BANLOC, Anul 2012, Numar persoane, 49
Timis, 155591 BANLOC, Anul 2013, Numar persoane, 72
Timis, 155591 BANLOC, Anul 2014, Numar persoane, 54
Timis, 155591 BANLOC, Anul 2015, Numar persoane, 46
Timis, 155662 BARA, Anul 1990, Numar persoane, 27
Timis, 155662 BARA, Anul 1991, Numar persoane, 2
Timis, 155662 BARA, Anul 1992, Numar persoane, 13
Timis, 155662 BARA, Anul 1993, Numar persoane, 8
Timis, 155662 BARA, Anul 1994, Numar persoane, 5
Timis, 155662 BARA, Anul 1995, Numar persoane, 4
Timis, 155662 BARA, Anul 1996, Numar persoane, 4
Timis, 155662 BARA, Anul 1997, Numar persoane, 19
Timis, 155662 BARA, Anul 1998, Numar persoane, 7
Timis, 155662 BARA, Anul 1999, Numar persoane, 9
Timis, 155662 BARA, Anul 2000, Numar persoane, 7
Timis, 155662 BARA, Anul 2001, Numar persoane, 2
Timis, 155662 BARA, Anul 2002, Numar persoane, 5
Timis, 155662 BARA, Anul 2003, Numar persoane, 8
Timis, 155662 BARA, Anul 2004, Numar persoane, 5
Timis, 155662 BARA, Anul 2005, Numar persoane, 9
Timis, 155662 BARA, Anul 2006, Numar persoane, 5
Timis, 155662 BARA, Anul 2007, Numar persoane, 16
Timis, 155662 BARA, Anul 2008, Numar persoane, 4
Timis, 155662 BARA, Anul 2009, Numar persoane, 10
Timis, 155662 BARA, Anul 2010, Numar persoane, 18
Timis, 155662 BARA, Anul 2011, Numar persoane, 7
Timis, 155662 BARA, Anul 2012, Numar persoane, 6
Timis, 155662 BARA, Anul 2013, Numar persoane, 15
Timis, 155662 BARA, Anul 2014, Numar persoane, 8
Timis, 155662 BARA, Anul 2015, Numar persoane, 5
Timis, 155724 BEBA VECHE, Anul 1990, Numar persoane, 148
Timis, 155724 BEBA VECHE, Anul 1991, Numar persoane, 33
Timis, 155724 BEBA VECHE, Anul 1992, Numar persoane, 40
Timis, 155724 BEBA VECHE, Anul 1993, Numar persoane, 33
Timis, 155724 BEBA VECHE, Anul 1994, Numar persoane, 28
Timis, 155724 BEBA VECHE, Anul 1995, Numar persoane, 33
Timis, 155724 BEBA VECHE, Anul 1996, Numar persoane, 26
Timis, 155724 BEBA VECHE, Anul 1997, Numar persoane, 31
Timis, 155724 BEBA VECHE, Anul 1998, Numar persoane, 13
Timis, 155724 BEBA VECHE, Anul 1999, Numar persoane, 14
Timis, 155724 BEBA VECHE, Anul 2000, Numar persoane, 25
Timis, 155724 BEBA VECHE, Anul 2001, Numar persoane, 20
Timis, 155724 BEBA VECHE, Anul 2002, Numar persoane, 24
Timis, 155724 BEBA VECHE, Anul 2003, Numar persoane, 23
Timis, 155724 BEBA VECHE, Anul 2004, Numar persoane, 27
Timis, 155724 BEBA VECHE, Anul 2005, Numar persoane, 19
Timis, 155724 BEBA VECHE, Anul 2006, Numar persoane, 35
Timis, 155724 BEBA VECHE, Anul 2007, Numar persoane, 30
Timis, 155724 BEBA VECHE, Anul 2008, Numar persoane, 25
Timis, 155724 BEBA VECHE, Anul 2009, Numar persoane, 36
Timis, 155724 BEBA VECHE, Anul 2010, Numar persoane, 29
Timis, 155724 BEBA VECHE, Anul 2011, Numar persoane, 30
Timis, 155724 BEBA VECHE, Anul 2012, Numar persoane, 41
Timis, 155724 BEBA VECHE, Anul 2013, Numar persoane, 36
Timis, 155724 BEBA VECHE, Anul 2014, Numar persoane, 39
Timis, 155724 BEBA VECHE, Anul 2015, Numar persoane, 27
Timis, 155760 BECICHERECU MIC, Anul 1990, Numar persoane, 832
Timis, 155760 BECICHERECU MIC, Anul 1991, Numar persoane, 103
Timis, 155760 BECICHERECU MIC, Anul 1992, Numar persoane, 76
Timis, 155760 BECICHERECU MIC, Anul 1993, Numar persoane, 69
Timis, 155760 BECICHERECU MIC, Anul 1994, Numar persoane, 57
Timis, 155760 BECICHERECU MIC, Anul 1995, Numar persoane, 61
Timis, 155760 BECICHERECU MIC, Anul 1996, Numar persoane, 89
Timis, 155760 BECICHERECU MIC, Anul 1997, Numar persoane, 82
Timis, 155760 BECICHERECU MIC, Anul 1998, Numar persoane, 73
Timis, 155760 BECICHERECU MIC, Anul 1999, Numar persoane, 65
Timis, 155760 BECICHERECU MIC, Anul 2000, Numar persoane, 67
Timis, 155760 BECICHERECU MIC, Anul 2001, Numar persoane, 69
Timis, 155760 BECICHERECU MIC, Anul 2002, Numar persoane, 47
Timis, 155760 BECICHERECU MIC, Anul 2003, Numar persoane, 85
Timis, 155760 BECICHERECU MIC, Anul 2004, Numar persoane, 60
Timis, 155760 BECICHERECU MIC, Anul 2005, Numar persoane, 45
Timis, 155760 BECICHERECU MIC, Anul 2006, Numar persoane, 51
Timis, 155760 BECICHERECU MIC, Anul 2007, Numar persoane, 64
Timis, 155760 BECICHERECU MIC, Anul 2008, Numar persoane, 67
Timis, 155760 BECICHERECU MIC, Anul 2009, Numar persoane, 67
Timis, 155760 BECICHERECU MIC, Anul 2010, Numar persoane, 70
Timis, 155760 BECICHERECU MIC, Anul 2011, Numar persoane, 65
Timis, 155760 BECICHERECU MIC, Anul 2012, Numar persoane, 63
Timis, 155760 BECICHERECU MIC, Anul 2013, Numar persoane, 76
Timis, 155760 BECICHERECU MIC, Anul 2014, Numar persoane, 60
Timis, 155760 BECICHERECU MIC, Anul 2015, Numar persoane, 68
Timis, 155797 BELINT, Anul 1990, Numar persoane, 262
Timis, 155797 BELINT, Anul 1991, Numar persoane, 46
Timis, 155797 BELINT, Anul 1992, Numar persoane, 66
Timis, 155797 BELINT, Anul 1993, Numar persoane, 35
