
Judete, Localitati , Ani, UM: Numar persoane, Valoare
Mures, 114809 MUNICIPIUL REGHIN, Anul 1990, Numar persoane, 625
Mures, 114809 MUNICIPIUL REGHIN, Anul 1991, Numar persoane, 466
Mures, 114809 MUNICIPIUL REGHIN, Anul 1992, Numar persoane, 406
Mures, 114809 MUNICIPIUL REGHIN, Anul 1993, Numar persoane, 390
Mures, 114809 MUNICIPIUL REGHIN, Anul 1994, Numar persoane, 406
Mures, 114809 MUNICIPIUL REGHIN, Anul 1995, Numar persoane, 325
Mures, 114809 MUNICIPIUL REGHIN, Anul 1996, Numar persoane, 366
Mures, 114809 MUNICIPIUL REGHIN, Anul 1997, Numar persoane, 382
Mures, 114809 MUNICIPIUL REGHIN, Anul 1998, Numar persoane, 368
Mures, 114809 MUNICIPIUL REGHIN, Anul 1999, Numar persoane, 355
Mures, 114809 MUNICIPIUL REGHIN, Anul 2000, Numar persoane, 402
Mures, 114809 MUNICIPIUL REGHIN, Anul 2001, Numar persoane, 365
Mures, 114809 MUNICIPIUL REGHIN, Anul 2002, Numar persoane, 400
Mures, 114809 MUNICIPIUL REGHIN, Anul 2003, Numar persoane, 367
Mures, 114809 MUNICIPIUL REGHIN, Anul 2004, Numar persoane, 400
Mures, 114809 MUNICIPIUL REGHIN, Anul 2005, Numar persoane, 462
Mures, 114809 MUNICIPIUL REGHIN, Anul 2006, Numar persoane, 437
Mures, 114809 MUNICIPIUL REGHIN, Anul 2007, Numar persoane, 402
Mures, 114809 MUNICIPIUL REGHIN, Anul 2008, Numar persoane, 391
Mures, 114809 MUNICIPIUL REGHIN, Anul 2009, Numar persoane, 391
Mures, 114809 MUNICIPIUL REGHIN, Anul 2010, Numar persoane, 359
Mures, 114809 MUNICIPIUL REGHIN, Anul 2011, Numar persoane, 327
Mures, 114809 MUNICIPIUL REGHIN, Anul 2012, Numar persoane, 353
Mures, 114809 MUNICIPIUL REGHIN, Anul 2013, Numar persoane, 356
Mures, 114809 MUNICIPIUL REGHIN, Anul 2014, Numar persoane, 371
Mures, 114809 MUNICIPIUL REGHIN, Anul 2015, Numar persoane, 302
Mures, 114809 MUNICIPIUL REGHIN, Anul 2016, Numar persoane, 363
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1990, Numar persoane, 510
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1991, Numar persoane, 441
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1992, Numar persoane, 401
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1993, Numar persoane, 386
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1994, Numar persoane, 402
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1995, Numar persoane, 383
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1996, Numar persoane, 373
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1997, Numar persoane, 397
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1998, Numar persoane, 387
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 1999, Numar persoane, 354
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2000, Numar persoane, 361
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2001, Numar persoane, 326
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2002, Numar persoane, 296
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2003, Numar persoane, 316
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2004, Numar persoane, 344
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2005, Numar persoane, 341
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2006, Numar persoane, 322
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2007, Numar persoane, 314
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2008, Numar persoane, 330
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2009, Numar persoane, 274
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2010, Numar persoane, 268
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2011, Numar persoane, 247
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2012, Numar persoane, 217
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2013, Numar persoane, 279
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2014, Numar persoane, 226
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2015, Numar persoane, 249
Mures, 114514 MUNICIPIUL SIGHISOARA, Anul 2016, Numar persoane, 217
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1990, Numar persoane, 423
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1991, Numar persoane, 343
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1992, Numar persoane, 328
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1993, Numar persoane, 363
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1994, Numar persoane, 303
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1995, Numar persoane, 300
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1996, Numar persoane, 310
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1997, Numar persoane, 341
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1998, Numar persoane, 366
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 1999, Numar persoane, 316
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2000, Numar persoane, 298
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2001, Numar persoane, 280
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2002, Numar persoane, 283
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2003, Numar persoane, 298
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2004, Numar persoane, 301
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2005, Numar persoane, 285
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2006, Numar persoane, 279
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2007, Numar persoane, 246
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2008, Numar persoane, 253
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2009, Numar persoane, 226
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2010, Numar persoane, 227
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2011, Numar persoane, 240
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2012, Numar persoane, 189
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2013, Numar persoane, 253
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2014, Numar persoane, 189
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2015, Numar persoane, 186
Mures, 114925 MUNICIPIUL TARNAVENI, Anul 2016, Numar persoane, 206
Mures, 117827 ORAS IERNUT, Anul 1990, Numar persoane, 160
Mures, 117827 ORAS IERNUT, Anul 1991, Numar persoane, 133
Mures, 117827 ORAS IERNUT, Anul 1992, Numar persoane, 132
Mures, 117827 ORAS IERNUT, Anul 1993, Numar persoane, 141
Mures, 117827 ORAS IERNUT, Anul 1994, Numar persoane, 108
Mures, 117827 ORAS IERNUT, Anul 1995, Numar persoane, 109
Mures, 117827 ORAS IERNUT, Anul 1996, Numar persoane, 107
Mures, 117827 ORAS IERNUT, Anul 1997, Numar persoane, 123
Mures, 117827 ORAS IERNUT, Anul 1998, Numar persoane, 107
Mures, 117827 ORAS IERNUT, Anul 1999, Numar persoane, 134
Mures, 117827 ORAS IERNUT, Anul 2000, Numar persoane, 106
Mures, 117827 ORAS IERNUT, Anul 2001, Numar persoane, 98
Mures, 117827 ORAS IERNUT, Anul 2002, Numar persoane, 94
Mures, 117827 ORAS IERNUT, Anul 2003, Numar persoane, 88
Mures, 117827 ORAS IERNUT, Anul 2004, Numar persoane, 71
Mures, 117827 ORAS IERNUT, Anul 2005, Numar persoane, 98
Mures, 117827 ORAS IERNUT, Anul 2006, Numar persoane, 100
Mures, 117827 ORAS IERNUT, Anul 2007, Numar persoane, 100
Mures, 117827 ORAS IERNUT, Anul 2008, Numar persoane, 98
Mures, 117827 ORAS IERNUT, Anul 2009, Numar persoane, 126
Mures, 117827 ORAS IERNUT, Anul 2010, Numar persoane, 90
Mures, 117827 ORAS IERNUT, Anul 2011, Numar persoane, 86
Mures, 117827 ORAS IERNUT, Anul 2012, Numar persoane, 86
Mures, 117827 ORAS IERNUT, Anul 2013, Numar persoane, 114
Mures, 117827 ORAS IERNUT, Anul 2014, Numar persoane, 81
Mures, 117827 ORAS IERNUT, Anul 2015, Numar persoane, 96
Mures, 117827 ORAS IERNUT, Anul 2016, Numar persoane, 93
Mures, 114710 ORAS LUDUS, Anul 1990, Numar persoane, 255
Mures, 114710 ORAS LUDUS, Anul 1991, Numar persoane, 234
Mures, 114710 ORAS LUDUS, Anul 1992, Numar persoane, 198
Mures, 114710 ORAS LUDUS, Anul 1993, Numar persoane, 195
Mures, 114710 ORAS LUDUS, Anul 1994, Numar persoane, 190
Mures, 114710 ORAS LUDUS, Anul 1995, Numar persoane, 186
Mures, 114710 ORAS LUDUS, Anul 1996, Numar persoane, 167
Mures, 114710 ORAS LUDUS, Anul 1997, Numar persoane, 181
Mures, 114710 ORAS LUDUS, Anul 1998, Numar persoane, 203
Mures, 114710 ORAS LUDUS, Anul 1999, Numar persoane, 193
Mures, 114710 ORAS LUDUS, Anul 2000, Numar persoane, 176
Mures, 114710 ORAS LUDUS, Anul 2001, Numar persoane, 164
Mures, 114710 ORAS LUDUS, Anul 2002, Numar persoane, 163
Mures, 114710 ORAS LUDUS, Anul 2003, Numar persoane, 156
Mures, 114710 ORAS LUDUS, Anul 2004, Numar persoane, 155
Mures, 114710 ORAS LUDUS, Anul 2005, Numar persoane, 178
Mures, 114710 ORAS LUDUS, Anul 2006, Numar persoane, 185
Mures, 114710 ORAS LUDUS, Anul 2007, Numar persoane, 165
Mures, 114710 ORAS LUDUS, Anul 2008, Numar persoane, 177
Mures, 114710 ORAS LUDUS, Anul 2009, Numar persoane, 151
Mures, 114710 ORAS LUDUS, Anul 2010, Numar persoane, 159
Mures, 114710 ORAS LUDUS, Anul 2011, Numar persoane, 148
Mures, 114710 ORAS LUDUS, Anul 2012, Numar persoane, 132
Mures, 114710 ORAS LUDUS, Anul 2013, Numar persoane, 143
Mures, 114710 ORAS LUDUS, Anul 2014, Numar persoane, 142
Mures, 114710 ORAS LUDUS, Anul 2015, Numar persoane, 149
Mures, 114710 ORAS LUDUS, Anul 2016, Numar persoane, 149
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1990, Numar persoane, 102
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1991, Numar persoane, 95
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1992, Numar persoane, 72
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1993, Numar persoane, 57
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1994, Numar persoane, 65
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1995, Numar persoane, 68
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1996, Numar persoane, 61
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1997, Numar persoane, 75
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1998, Numar persoane, 80
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 1999, Numar persoane, 56
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2000, Numar persoane, 95
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2001, Numar persoane, 84
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2002, Numar persoane, 85
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2003, Numar persoane, 74
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2004, Numar persoane, 74
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2005, Numar persoane, 77
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2006, Numar persoane, 68
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2007, Numar persoane, 71
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2008, Numar persoane, 90
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2009, Numar persoane, 76
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2010, Numar persoane, 75
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2011, Numar persoane, 75
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2012, Numar persoane, 64
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2013, Numar persoane, 71
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2014, Numar persoane, 82
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2015, Numar persoane, 66
Mures, 118281 ORAS MIERCUREA NIRAJULUI, Anul 2016, Numar persoane, 62
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1990, Numar persoane, 99
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1991, Numar persoane, 71
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1992, Numar persoane, 61
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1993, Numar persoane, 75
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1994, Numar persoane, 63
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1995, Numar persoane, 65
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1996, Numar persoane, 56
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1997, Numar persoane, 69
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1998, Numar persoane, 60
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 1999, Numar persoane, 69
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2000, Numar persoane, 55
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2001, Numar persoane, 59
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2002, Numar persoane, 52
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2003, Numar persoane, 44
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2004, Numar persoane, 72
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2005, Numar persoane, 58
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2006, Numar persoane, 64
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2007, Numar persoane, 86
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2008, Numar persoane, 57
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2009, Numar persoane, 47
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2010, Numar persoane, 67
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2011, Numar persoane, 55
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2012, Numar persoane, 69
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2013, Numar persoane, 53
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2014, Numar persoane, 54
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2015, Numar persoane, 46
Mures, 119331 ORAS SANGEORGIU DE PADURE, Anul 2016, Numar persoane, 45
Mures, 119242 ORAS SARMASU, Anul 1990, Numar persoane, 95
Mures, 119242 ORAS SARMASU, Anul 1991, Numar persoane, 82
Mures, 119242 ORAS SARMASU, Anul 1992, Numar persoane, 76
Mures, 119242 ORAS SARMASU, Anul 1993, Numar persoane, 78
Mures, 119242 ORAS SARMASU, Anul 1994, Numar persoane, 71
Mures, 119242 ORAS SARMASU, Anul 1995, Numar persoane, 82
Mures, 119242 ORAS SARMASU, Anul 1996, Numar persoane, 76
Mures, 119242 ORAS SARMASU, Anul 1997, Numar persoane, 106
Mures, 119242 ORAS SARMASU, Anul 1998, Numar persoane, 91
Mures, 119242 ORAS SARMASU, Anul 1999, Numar persoane, 97
Mures, 119242 ORAS SARMASU, Anul 2000, Numar persoane, 105
Mures, 119242 ORAS SARMASU, Anul 2001, Numar persoane, 75
Mures, 119242 ORAS SARMASU, Anul 2002, Numar persoane, 95
Mures, 119242 ORAS SARMASU, Anul 2003, Numar persoane, 95
Mures, 119242 ORAS SARMASU, Anul 2004, Numar persoane, 88
Mures, 119242 ORAS SARMASU, Anul 2005, Numar persoane, 100
Mures, 119242 ORAS SARMASU, Anul 2006, Numar persoane, 100
Mures, 119242 ORAS SARMASU, Anul 2007, Numar persoane, 76
Mures, 119242 ORAS SARMASU, Anul 2008, Numar persoane, 90
Mures, 119242 ORAS SARMASU, Anul 2009, Numar persoane, 51
Mures, 119242 ORAS SARMASU, Anul 2010, Numar persoane, 69
Mures, 119242 ORAS SARMASU, Anul 2011, Numar persoane, 66
Mures, 119242 ORAS SARMASU, Anul 2012, Numar persoane, 61
Mures, 119242 ORAS SARMASU, Anul 2013, Numar persoane, 51
Mures, 119242 ORAS SARMASU, Anul 2014, Numar persoane, 69
Mures, 119242 ORAS SARMASU, Anul 2015, Numar persoane, 79
Mures, 119242 ORAS SARMASU, Anul 2016, Numar persoane, 58
Mures, 114854 ORAS SOVATA, Anul 1990, Numar persoane, 180
Mures, 114854 ORAS SOVATA, Anul 1991, Numar persoane, 168
Mures, 114854 ORAS SOVATA, Anul 1992, Numar persoane, 154
Mures, 114854 ORAS SOVATA, Anul 1993, Numar persoane, 114
Mures, 114854 ORAS SOVATA, Anul 1994, Numar persoane, 147
Mures, 114854 ORAS SOVATA, Anul 1995, Numar persoane, 121
Mures, 114854 ORAS SOVATA, Anul 1996, Numar persoane, 122
Mures, 114854 ORAS SOVATA, Anul 1997, Numar persoane, 138
Mures, 114854 ORAS SOVATA, Anul 1998, Numar persoane, 143
Mures, 114854 ORAS SOVATA, Anul 1999, Numar persoane, 147
Mures, 114854 ORAS SOVATA, Anul 2000, Numar persoane, 128
Mures, 114854 ORAS SOVATA, Anul 2001, Numar persoane, 139
Mures, 114854 ORAS SOVATA, Anul 2002, Numar persoane, 132
Mures, 114854 ORAS SOVATA, Anul 2003, Numar persoane, 120
Mures, 114854 ORAS SOVATA, Anul 2004, Numar persoane, 125
Mures, 114854 ORAS SOVATA, Anul 2005, Numar persoane, 144
Mures, 114854 ORAS SOVATA, Anul 2006, Numar persoane, 124
Mures, 114854 ORAS SOVATA, Anul 2007, Numar persoane, 94
Mures, 114854 ORAS SOVATA, Anul 2008, Numar persoane, 111
Mures, 114854 ORAS SOVATA, Anul 2009, Numar persoane, 106
Mures, 114854 ORAS SOVATA, Anul 2010, Numar persoane, 115
Mures, 114854 ORAS SOVATA, Anul 2011, Numar persoane, 75
Mures, 114854 ORAS SOVATA, Anul 2012, Numar persoane, 88
Mures, 114854 ORAS SOVATA, Anul 2013, Numar persoane, 79
Mures, 114854 ORAS SOVATA, Anul 2014, Numar persoane, 80
Mures, 114854 ORAS SOVATA, Anul 2015, Numar persoane, 87
Mures, 114854 ORAS SOVATA, Anul 2016, Numar persoane, 68
Mures, 119894 ORAS UNGHENI, Anul 1990, Numar persoane, 105
Mures, 119894 ORAS UNGHENI, Anul 1991, Numar persoane, 101
Mures, 119894 ORAS UNGHENI, Anul 1992, Numar persoane, 100
Mures, 119894 ORAS UNGHENI, Anul 1993, Numar persoane, 100
Mures, 119894 ORAS UNGHENI, Anul 1994, Numar persoane, 100
Mures, 119894 ORAS UNGHENI, Anul 1995, Numar persoane, 96
Mures, 119894 ORAS UNGHENI, Anul 1996, Numar persoane, 94
Mures, 119894 ORAS UNGHENI, Anul 1997, Numar persoane, 110
Mures, 119894 ORAS UNGHENI, Anul 1998, Numar persoane, 93
Mures, 119894 ORAS UNGHENI, Anul 1999, Numar persoane, 102
Mures, 119894 ORAS UNGHENI, Anul 2000, Numar persoane, 93
Mures, 119894 ORAS UNGHENI, Anul 2001, Numar persoane, 90
Mures, 119894 ORAS UNGHENI, Anul 2002, Numar persoane, 85
Mures, 119894 ORAS UNGHENI, Anul 2003, Numar persoane, 87
Mures, 119894 ORAS UNGHENI, Anul 2004, Numar persoane, 94
Mures, 119894 ORAS UNGHENI, Anul 2005, Numar persoane, 97
Mures, 119894 ORAS UNGHENI, Anul 2006, Numar persoane, 92
Mures, 119894 ORAS UNGHENI, Anul 2007, Numar persoane, 90
Mures, 119894 ORAS UNGHENI, Anul 2008, Numar persoane, 93
Mures, 119894 ORAS UNGHENI, Anul 2009, Numar persoane, 96
Mures, 119894 ORAS UNGHENI, Anul 2010, Numar persoane, 100
Mures, 119894 ORAS UNGHENI, Anul 2011, Numar persoane, 90
Mures, 119894 ORAS UNGHENI, Anul 2012, Numar persoane, 104
Mures, 119894 ORAS UNGHENI, Anul 2013, Numar persoane, 90
Mures, 119894 ORAS UNGHENI, Anul 2014, Numar persoane, 86
Mures, 119894 ORAS UNGHENI, Anul 2015, Numar persoane, 81
Mures, 119894 ORAS UNGHENI, Anul 2016, Numar persoane, 91
Mures, 114970 ACATARI, Anul 1990, Numar persoane, 66
Mures, 114970 ACATARI, Anul 1991, Numar persoane, 67
Mures, 114970 ACATARI, Anul 1992, Numar persoane, 71
Mures, 114970 ACATARI, Anul 1993, Numar persoane, 58
Mures, 114970 ACATARI, Anul 1994, Numar persoane, 57
Mures, 114970 ACATARI, Anul 1995, Numar persoane, 63
Mures, 114970 ACATARI, Anul 1996, Numar persoane, 71
Mures, 114970 ACATARI, Anul 1997, Numar persoane, 51
Mures, 114970 ACATARI, Anul 1998, Numar persoane, 52
Mures, 114970 ACATARI, Anul 1999, Numar persoane, 46
Mures, 114970 ACATARI, Anul 2000, Numar persoane, 50
Mures, 114970 ACATARI, Anul 2001, Numar persoane, 52
Mures, 114970 ACATARI, Anul 2002, Numar persoane, 41
Mures, 114970 ACATARI, Anul 2003, Numar persoane, 44
Mures, 114970 ACATARI, Anul 2004, Numar persoane, 43
Mures, 114970 ACATARI, Anul 2005, Numar persoane, 49
Mures, 114970 ACATARI, Anul 2006, Numar persoane, 49
Mures, 114970 ACATARI, Anul 2007, Numar persoane, 52
Mures, 114970 ACATARI, Anul 2008, Numar persoane, 49
Mures, 114970 ACATARI, Anul 2009, Numar persoane, 54
Mures, 114970 ACATARI, Anul 2010, Numar persoane, 53
Mures, 114970 ACATARI, Anul 2011, Numar persoane, 45
Mures, 114970 ACATARI, Anul 2012, Numar persoane, 52
Mures, 114970 ACATARI, Anul 2013, Numar persoane, 60
Mures, 114970 ACATARI, Anul 2014, Numar persoane, 53
Mures, 114970 ACATARI, Anul 2015, Numar persoane, 84
Mures, 114970 ACATARI, Anul 2016, Numar persoane, 59
Mures, 115076 ADAMUS, Anul 1990, Numar persoane, 74
Mures, 115076 ADAMUS, Anul 1991, Numar persoane, 98
Mures, 115076 ADAMUS, Anul 1992, Numar persoane, 65
Mures, 115076 ADAMUS, Anul 1993, Numar persoane, 75
Mures, 115076 ADAMUS, Anul 1994, Numar persoane, 71
Mures, 115076 ADAMUS, Anul 1995, Numar persoane, 60
Mures, 115076 ADAMUS, Anul 1996, Numar persoane, 67
Mures, 115076 ADAMUS, Anul 1997, Numar persoane, 63
Mures, 115076 ADAMUS, Anul 1998, Numar persoane, 82
Mures, 115076 ADAMUS, Anul 1999, Numar persoane, 65
Mures, 115076 ADAMUS, Anul 2000, Numar persoane, 63
Mures, 115076 ADAMUS, Anul 2001, Numar persoane, 61
Mures, 115076 ADAMUS, Anul 2002, Numar persoane, 61
Mures, 115076 ADAMUS, Anul 2003, Numar persoane, 56
Mures, 115076 ADAMUS, Anul 2004, Numar persoane, 68
Mures, 115076 ADAMUS, Anul 2005, Numar persoane, 60
Mures, 115076 ADAMUS, Anul 2006, Numar persoane, 66
Mures, 115076 ADAMUS, Anul 2007, Numar persoane, 49
Mures, 115076 ADAMUS, Anul 2008, Numar persoane, 74
Mures, 115076 ADAMUS, Anul 2009, Numar persoane, 43
Mures, 115076 ADAMUS, Anul 2010, Numar persoane, 44
Mures, 115076 ADAMUS, Anul 2011, Numar persoane, 49
Mures, 115076 ADAMUS, Anul 2012, Numar persoane, 35
Mures, 115076 ADAMUS, Anul 2013, Numar persoane, 35
Mures, 115076 ADAMUS, Anul 2014, Numar persoane, 41
Mures, 115076 ADAMUS, Anul 2015, Numar persoane, 49
Mures, 115076 ADAMUS, Anul 2016, Numar persoane, 42
Mures, 114603 ALBESTI, Anul 1990, Numar persoane, 73
Mures, 114603 ALBESTI, Anul 1991, Numar persoane, 61
Mures, 114603 ALBESTI, Anul 1992, Numar persoane, 40
Mures, 114603 ALBESTI, Anul 1993, Numar persoane, 58
Mures, 114603 ALBESTI, Anul 1994, Numar persoane, 49
Mures, 114603 ALBESTI, Anul 1995, Numar persoane, 45
Mures, 114603 ALBESTI, Anul 1996, Numar persoane, 50
Mures, 114603 ALBESTI, Anul 1997, Numar persoane, 62
Mures, 114603 ALBESTI, Anul 1998, Numar persoane, 61
Mures, 114603 ALBESTI, Anul 1999, Numar persoane, 53
Mures, 114603 ALBESTI, Anul 2000, Numar persoane, 57
Mures, 114603 ALBESTI, Anul 2001, Numar persoane, 50
Mures, 114603 ALBESTI, Anul 2002, Numar persoane, 56
Mures, 114603 ALBESTI, Anul 2003, Numar persoane, 55
Mures, 114603 ALBESTI, Anul 2004, Numar persoane, 54
Mures, 114603 ALBESTI, Anul 2005, Numar persoane, 80
