ID,year,XTEMP,XSPD,XVSB,XTEMP10,XSPD10,XVSB10,NTEMP,NSPD,NVSB,LOC,LAT,LON,ELEVATION
150040,1965,-0.705881400308774,-0.08240149693571545,0.23876036461812233,-2.086907969510266,0.29707945107609796,0.09283225651309052,-0.22249572701422748,0.07278855029373599,0.47368420814575307,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1966,0.520131710123552,0.20118933496124095,-0.14138714547353257,-0.9053249704062277,0.6694792410028101,-0.3942478434065499,0.35946607120018936,0.23555672446469433,-0.21334326278299098,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1967,-0.3468755050994978,0.9478352574217964,0.17017238068570828,-1.772332185629277,1.4161251634633658,-0.16866378188815642,-0.05208342508387276,0.6640973537162562,0.3497275126887014,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1973,-0.7406170269318384,1.5166008281430485,0.08311149175543613,-2.1660737074616185,1.9848907341846183,-0.23888769685191527,-0.23898397461912857,0.9905427922318408,0.19238537378017084,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1974,-0.13242748909894425,0.9916434909439665,-0.211792048549542,-1.557884169628725,1.4599333969855364,-0.4017465853147805,0.049710390947334204,0.6892412772216874,-0.3405836134816761,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1975,0.26805011890582237,1.0203908474592513,0.00889052459173654,-1.1574065616239582,1.4886807535008204,-0.23568085277182188,0.23980841430116118,0.7057409457791488,0.058248382200066784,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1976,-1.2152598274787423,1.3733615667370687,0.03516178042499276,-2.6407165080085235,1.8416514727786382,-0.08299501234762074,-0.46428660422836565,0.908330003853973,0.10572751588922946,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1977,-0.1785673273273063,0.6888681746152672,0.020650835239830738,-1.5768202123742288,1.1366472416727587,-0.18318431667276602,0.02780881175848604,0.5154620859368166,0.07950238562612744,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1978,-1.3219245555462789,0.4725764408901119,-0.4975675028601124,-2.7352630447125366,0.975466715336527,-0.46683152121979216,-0.5149180342057711,0.3913205177795407,-0.8570557260602033,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1979,0.19502962037299137,0.8478373618168822,0.12131086189168944,-1.2388681796240903,1.3106166709445772,-0.05503475981645397,0.20514716943266675,0.6067031326842305,0.2614217766477145,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1980,-1.1876903075338343,0.005006118337936982,0.15748710912293393,-2.594329509194971,0.4557489521390956,-0.11169305300439461,-0.45119995183735717,0.12295652593513284,0.3268018593345181,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1981,-0.3785617191495408,0.17151575949643327,0.23574367021359624,-1.7983139696805304,0.6256504635042952,-0.046377876683474914,-0.06712418276440635,0.2185254485689847,0.46823224049559853,SIGHETUL MARMATIEI,47.933,23.9,276.0
150040,1982,-0.47100048235639597,-0.6747421680296529,0.10262833309385978,-1.6955492735945783,-0.3304877779763636,0.18054969822903294,-0.11100285616750583,-0.2671879181845992,0.22765748733951496,SIGHETUL MARMATIEI,47.933,23.9,276.0
