ID,year,XTEMP,XSPD,XVSB,LOC,LAT,LON,ELEVATION
153160,2014,0.44562910758088337,5.574366226958905,-0.42820706230925626,CUNTU,45.3,22.517,1450.0
153160,2015,0.5740650887804195,5.582550995851361,-0.5798170503360288,CUNTU,45.3,22.517,1450.0
153160,2016,0.7191556531064325,2.063097905685517,-0.8913305461729876,CUNTU,45.3,22.517,1450.0
153160,2017,1.0783102336570285,1.5630770868740143,-0.6154645257265684,CUNTU,45.3,22.517,1450.0
153160,2018,1.9912564156864667,-0.9529666459258307,-0.6835802743557898,CUNTU,45.3,22.517,1450.0
153160,2019,1.3617202813951899,0.6896238874259762,-0.5229734700873307,CUNTU,45.3,22.517,1450.0
153190,1974,-1.5688913265604036,1.9505833740428584,-0.7416857505090451,VOINEASA,45.417,23.967,575.0
153190,1979,-0.2710475826277191,-0.6446052363099006,-0.4246673607420556,VOINEASA,45.417,23.967,575.0
153190,1981,1.7741016651600545,0.9242307299533701,-0.40146830858450266,VOINEASA,45.417,23.967,575.0
153190,1982,0.45209727273855516,-0.6392683864686486,-0.2694940743231064,VOINEASA,45.417,23.967,575.0
153190,1983,0.43470300009172047,0.12674392497597822,0.08295803666429478,VOINEASA,45.417,23.967,575.0
153190,1984,-0.1497560104508924,-0.27280833738532495,-0.8743081175140417,VOINEASA,45.417,23.967,575.0
153190,1985,-1.2247470246808818,-0.12728956115738763,-0.8438227898925328,VOINEASA,45.417,23.967,575.0
153190,1986,-0.5870678127221663,-0.529309288252926,-0.5652836690061727,VOINEASA,45.417,23.967,575.0
153190,1987,-0.7564142381148714,-0.3552072782968475,-0.441546639705081,VOINEASA,45.417,23.967,575.0
153190,1988,-0.3735645691496875,-0.9473386241017335,-0.3601389010935913,VOINEASA,45.417,23.967,575.0
153190,1989,0.05203192862169532,-1.0327548504608826,0.007508133005771776,VOINEASA,45.417,23.967,575.0
153190,1990,-0.1870163563299746,-1.3302374345179053,0.20887612411268625,VOINEASA,45.417,23.967,575.0
153190,1991,-1.7215413977081897,0.21303263108969367,0.08651449261524438,VOINEASA,45.417,23.967,575.0
153190,1992,0.1943874721888248,1.4287444160200953,0.5329203612468912,VOINEASA,45.417,23.967,575.0
153190,1993,-0.1139658624120282,4.43672461815079,-0.03348191717505387,VOINEASA,45.417,23.967,575.0
153190,1994,0.5779326805150421,5.201873143240829,0.02039285255246439,VOINEASA,45.417,23.967,575.0
153190,1995,0.05000728519375642,1.0346781995861654,0.1030362926322731,VOINEASA,45.417,23.967,575.0
153190,1996,-0.669978339367867,0.6617718457572112,-0.03908386905297607,VOINEASA,45.417,23.967,575.0
153190,1997,-0.7621395816320347,-1.3927656050437853,0.3987992547381085,VOINEASA,45.417,23.967,575.0
153190,1998,-0.0818438800831297,-1.5548365252188525,0.40341676492913725,VOINEASA,45.417,23.967,575.0
153190,1999,0.06696220205279076,-1.385568076803897,0.28061475866407254,VOINEASA,45.417,23.967,575.0
153190,2000,0.038923777264373176,-1.5708586079704,0.6219438341967238,VOINEASA,45.417,23.967,575.0
153190,2001,-0.02062614317881649,-1.4869553843866046,0.7449586165621044,VOINEASA,45.417,23.967,575.0
153190,2002,0.6459230712475124,-0.24188903018435826,0.659558968026662,VOINEASA,45.417,23.967,575.0
153190,2014,0.917223312197244,1.991397231522478,,VOINEASA,45.417,23.967,575.0
153190,2015,0.9399830796393176,1.5723337233944508,,VOINEASA,45.417,23.967,575.0
153190,2016,0.6583872024209482,0.5705244472082024,,VOINEASA,45.417,23.967,575.0
153190,2017,0.8343508475683511,1.278448653301278,,VOINEASA,45.417,23.967,575.0
153190,2018,1.2470051701335605,1.220967971937207,,VOINEASA,45.417,23.967,575.0
153190,2019,0.8561758033690737,1.168498498964089,,VOINEASA,45.417,23.967,575.0
153240,1974,-0.07761975070262882,0.3550355784151532,0.21748854909041648,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1979,-1.151675376181887,-0.9092209596414013,0.11781319772389846,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1982,0.08654360454023691,-0.2893571237552126,-1.3763407959363532,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1983,-0.23160378452223856,0.27132018705254474,-0.3884719508699886,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1984,-0.9114105917757321,-0.3784035339084084,-1.1839989531359145,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1985,-1.2673371406027818,0.6139774287846026,-0.38250963940825305,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1986,-0.6641624343401948,-0.46528209098468487,-0.6854662091269715,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1987,-1.0622449615406904,-0.041779274009616604,-0.6762466903530362,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1988,-0.27638690899565854,0.0655818969922665,-0.5935179908481545,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1989,0.5018376092323233,0.05584114617741423,0.3307987979352725,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1990,0.692076184067986,-0.41500435090569615,0.19701471434525883,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1991,-0.5365072480765499,-0.054143666088075665,-0.1787535022148731,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1992,-0.08584759405398229,0.4142147223598662,0.38068993886154434,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1993,-0.7196267640468698,-0.1403259290393111,0.08414168758550414,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1994,0.9542510550457742,-0.5739059996428775,0.26830308472000497,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1995,-0.45190744277929934,-0.7400186627923822,-0.24952728057568097,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1996,-0.9556049102690616,-0.4417587807161024,-0.6409677854553242,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1997,-0.7483445333225573,-0.18414914166281007,0.2639181299277962,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1998,-0.08555079932260067,-0.16258831378803726,0.36000080898180103,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,1999,0.40120332883965654,-0.787443229730764,0.5996876392294259,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2000,0.21852990979478928,-0.6218362864018384,0.758489866927288,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2001,0.13468217416644102,-1.327279806963405,0.27024826284658077,CAMPULUNG MUSCEL,45.283,25.033,680.0
153240,2002,0.848035046501449,-0.7345669196481792,0.6978029401401348,CAMPULUNG MUSCEL,45.283,25.033,680.0
