,year,temp_avg,temp_delta,temp_delta_full_years,temp_delta_last10,temp_mean,temp_mean_full_years,temp_mean_last10,value,0,1,3,4,5,6
BAJA,1982,8.6,0.3,0.3,0.1,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1983,9.9,1.7,1.7,1.5,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1984,8.4,0.2,0.2,-0.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1985,6.0,-2.2,-2.2,-2.4,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1986,8.8,0.6,0.6,0.4,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1987,6.9,-1.4,-1.4,-1.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1988,9.2,1.0,1.0,0.8,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1989,8.0,-0.2,-0.2,-0.4,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1990,8.1,-0.1,-0.1,-0.3,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1991,7.5,-0.8,-0.8,-1.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1992,8.6,0.4,0.4,0.1,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1993,8.7,0.4,0.4,0.2,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1994,9.8,1.5,1.5,1.3,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1995,7.9,-0.4,-0.4,-0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1996,7.8,-0.4,-0.4,-0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1997,7.8,-0.4,-0.4,-0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1998,8.5,0.2,0.2,0.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,1999,9.0,0.7,0.7,0.5,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2000,8.2,-0.0,-0.0,-0.2,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2001,9.2,1.0,1.0,0.8,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2002,8.3,0.0,0.0,-0.2,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2003,7.9,-0.4,-0.4,-0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2004,6.6,-1.7,-1.7,-1.9,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2005,7.9,-0.3,-0.3,-0.5,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2006,7.5,-0.8,-0.8,-1.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2007,9.4,1.2,1.2,1.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2008,7.8,-0.4,-0.4,-0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2009,8.4,0.1,0.1,-0.1,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2010,7.6,-0.6,-0.6,-0.8,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2011,8.4,0.2,0.2,0.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2012,9.0,0.8,0.8,0.6,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2013,8.4,0.2,0.2,-0.0,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2014,9.3,1.0,1.0,0.8,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2015,9.5,1.3,1.3,1.1,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2016,7.9,-0.3,-0.3,-0.5,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2017,6.4,-1.9,-1.9,-2.1,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2018,10.4,2.1,2.1,1.9,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BAJA,2019,7.6,-0.6,-0.6,-0.8,8.2,8.2,8.4,1,129600,99999,HUNGARY,46.183,19.017,113.0
BALATON,2007,9.7,0.2,0.3,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2008,9.2,-0.3,-0.3,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2011,10.1,0.6,0.7,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2012,10.0,0.5,0.5,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2013,8.8,-0.7,-0.7,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2014,10.0,0.5,0.5,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2015,9.9,0.5,0.5,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2016,9.2,-0.3,-0.3,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2017,7.4,-2.0,-2.0,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2018,11.3,1.9,1.9,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BALATON,2019,8.5,-1.0,-1.0,,9.5,9.5,,1,128605,99999,HUNGARY,46.68600000000001,17.159000000000002,124.4
BEKESCSABA,1938,7.6,-0.8,-0.8,-1.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1973,7.6,-0.8,-0.8,-1.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1974,7.8,-0.6,-0.6,-1.4,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1975,8.9,0.5,0.5,-0.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1976,7.4,-1.0,-1.0,-1.7,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1977,7.5,-0.8,-0.8,-1.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1978,7.0,-1.4,-1.4,-2.1,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1979,7.4,-1.0,-1.0,-1.8,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1980,5.6,-2.8,-2.8,-3.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1981,6.8,-1.5,-1.5,-2.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1982,7.5,-0.9,-0.8,-1.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1983,9.4,1.0,1.0,0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1984,8.7,0.3,0.3,-0.4,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1985,5.6,-2.8,-2.7,-3.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1986,8.9,0.5,0.5,-0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1987,6.7,-1.7,-1.7,-2.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1988,9.3,0.9,0.9,0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1989,8.1,-0.3,-0.3,-1.1,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1990,7.5,-0.8,-0.8,-1.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1991,7.5,-0.9,-0.9,-1.7,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1992,7.3,-1.1,-1.1,-1.9,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1993,8.1,-0.3,-0.3,-1.0,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1994,10.3,2.0,2.0,1.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1995,7.6,-0.8,-0.7,-1.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1996,7.9,-0.5,-0.5,-1.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1997,8.5,0.1,0.1,-0.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1998,9.1,0.7,0.7,-0.1,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,1999,9.0,0.6,0.6,-0.1,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2000,9.1,0.7,0.7,-0.0,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2001,9.6,1.2,1.2,0.4,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2002,9.4,1.0,1.0,0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2003,8.9,0.5,0.5,-0.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2004,7.4,-1.0,-1.0,-1.8,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2005,8.5,0.1,0.1,-0.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2006,7.8,-0.6,-0.6,-1.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2007,10.0,1.7,1.7,0.9,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2008,8.8,0.4,0.4,-0.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2009,9.4,1.0,1.0,0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2010,8.4,0.0,0.0,-0.7,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2011,9.0,0.6,0.6,-0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2012,9.5,1.1,1.1,0.4,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2013,8.9,0.5,0.5,-0.2,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2014,10.1,1.7,1.7,1.0,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2015,10.4,2.0,2.0,1.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2016,8.6,0.2,0.3,-0.5,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2017,6.8,-1.6,-1.6,-2.3,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2018,11.1,2.7,2.7,1.9,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BEKESCSABA,2019,8.5,0.1,0.1,-0.6,8.4,8.4,9.1,1,129920,99999,HUNGARY,46.683,21.166999999999998,90.0
BUDAORS,1980,5.8,-2.3,-2.3,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1981,7.1,-1.0,-1.1,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1982,7.8,-0.3,-0.3,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1983,9.6,1.5,1.5,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1984,8.1,0.0,0.0,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1985,6.9,-1.2,-1.3,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1986,9.0,0.9,0.9,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1987,7.2,-0.9,-0.9,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1988,9.7,1.6,1.6,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1989,9.0,0.9,0.9,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1990,9.3,1.2,1.2,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAORS,1991,7.7,-0.4,-0.4,,8.1,8.1,,1,128380,99999,HUNGARY,47.45,18.967,132.0
BUDAPEST MET CENTER,1931,8.4,-0.2,-0.2,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1932,9.0,0.4,0.4,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1933,7.1,-1.5,-1.5,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1934,9.3,0.7,0.6,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1935,7.3,-1.3,-1.4,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1936,10.1,1.5,1.5,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1937,9.4,0.8,0.8,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1938,8.2,-0.4,-0.5,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1939,8.9,0.4,0.3,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1952,8.9,0.3,0.3,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1953,9.4,0.8,0.7,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1954,7.7,-0.9,-1.0,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1955,8.4,-0.2,-0.3,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1956,9.4,0.8,0.8,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST MET CENTER,1960,7.4,-1.2,-1.2,,8.6,8.6,,1,128400,99999,HUNGARY,47.516999999999996,19.033,129.0
BUDAPEST/PESTSZENTLORINC,1973,8.6,-0.1,-0.1,-0.7,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1974,8.5,-0.2,-0.2,-0.8,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1975,9.8,1.2,1.2,0.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1976,7.8,-0.9,-0.9,-1.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1977,7.7,-0.9,-0.9,-1.6,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1978,7.3,-1.4,-1.4,-2.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1979,7.5,-1.2,-1.2,-1.8,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1980,5.7,-2.9,-2.9,-3.6,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1981,7.3,-1.4,-1.4,-2.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1982,8.3,-0.4,-0.4,-1.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1983,10.1,1.4,1.4,0.7,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1984,8.0,-0.7,-0.7,-1.3,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1985,6.7,-2.0,-2.0,-2.6,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1986,8.9,0.2,0.2,-0.4,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1987,6.8,-1.9,-1.9,-2.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1988,9.3,0.6,0.6,-0.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1989,8.6,-0.1,-0.1,-0.8,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1990,8.4,-0.3,-0.3,-0.9,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1991,7.7,-1.0,-1.0,-1.7,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1992,8.9,0.3,0.3,-0.4,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1993,9.2,0.5,0.5,-0.2,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1994,10.4,1.7,1.7,1.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1995,8.0,-0.7,-0.7,-1.3,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1996,7.7,-0.9,-0.9,-1.6,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1997,8.0,-0.7,-0.7,-1.4,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1998,9.2,0.5,0.5,-0.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,1999,9.4,0.7,0.7,0.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2000,8.9,0.2,0.2,-0.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2001,9.2,0.5,0.5,-0.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2002,9.4,0.7,0.7,0.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2003,9.3,0.6,0.6,-0.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2004,7.6,-1.0,-1.0,-1.7,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2005,9.3,0.7,0.7,0.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2006,8.5,-0.2,-0.2,-0.8,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2007,10.3,1.6,1.6,1.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2008,9.1,0.4,0.4,-0.2,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2009,9.4,0.7,0.7,0.0,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2010,7.9,-0.8,-0.8,-1.4,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2011,9.5,0.9,0.9,0.2,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2012,10.2,1.6,1.6,0.9,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2013,8.8,0.2,0.2,-0.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2014,10.2,1.6,1.6,0.9,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2015,9.9,1.2,1.2,0.5,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2016,9.1,0.4,0.4,-0.2,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
BUDAPEST/PESTSZENTLORINC,2017,7.2,-1.5,-1.5,-2.1,8.7,8.7,9.3,1,128430,99999,HUNGARY,47.433,19.183,139.0
