ID,year,XTEMP,XSPD,XVSB,XTEMP10,XSPD10,XVSB10,NTEMP,NSPD,NVSB,LOC,LAT,LON,ELEVATION
127720,1952,-0.23333283570246108,-2.754579891325869,-0.37931954772086574,-1.3766849783879527,-2.7870804810603267,-1.5602157270027164,0.05747940375082705,-0.6021517687234994,0.22394416343047685,MISKOLC,48.083,20.767,236.0
127720,1953,-0.29680664139127927,-0.7681385480949395,-0.24824578596872734,-1.431372508058118,-0.857912341807115,-1.4668082634749726,0.022942791793976625,-0.049912433277179646,0.30298730361277215,MISKOLC,48.083,20.767,236.0
127720,1954,-1.5477314996350613,1.0320521788280579,-0.05834565149357849,-2.6976169204802662,0.963220700819973,-1.2633677439172293,-0.6576955589005768,0.45054842055081723,0.41750528760365313,MISKOLC,48.083,20.767,236.0
127720,1955,-1.02211306476994,1.110417757449475,-0.4327170566886948,-2.156678931436779,1.0206439637372988,-1.6512795341949398,-0.37170230979086194,0.4723343923376149,0.19174315897078276,MISKOLC,48.083,20.767,236.0
127720,1956,-1.5538863150484077,1.718725434776122,0.14609384543088677,-2.629784335669029,1.6392819930687694,-1.081938070907624,-0.6610444438349212,0.6414465730815841,0.5407911351919465,MISKOLC,48.083,20.767,236.0
127720,1959,-0.759387414266586,0.9976020892058197,-0.8068111513808021,-1.8789729939907258,0.8236607762753059,-2.1246896663545036,-0.2287511546792672,0.44097114576045904,-0.033851739450103335,MISKOLC,48.083,20.767,236.0
127720,1960,-0.12245859969679672,0.42883892454836336,-0.8368224456727332,-1.2377310856821666,0.23647697474161936,-2.16157678299633,0.11780697389389916,0.2828525115772267,-0.051949846272237976,MISKOLC,48.083,20.767,236.0
127720,1973,-0.804289995718907,-0.8759017196253426,-0.5938141288720057,-1.9085356948239702,-0.9636137122216466,-1.7870376914696398,-0.2531830130600683,-0.07987106378712627,0.0945946657153427,MISKOLC,48.083,20.767,236.0
127720,1974,-0.14750906416585188,-1.2619487287764568,-0.8843412917945178,-1.2517547632709145,-1.349660721372761,-2.0775648543921523,0.1041768132107963,-0.18719381183157568,-0.08060576310178513,MISKOLC,48.083,20.767,236.0
127720,1975,-0.08555874448407667,-1.0491260327899914,-1.1997531519759093,-1.189804443589139,-1.1368380253862957,-2.392976714573544,0.13788448408752818,-0.12802817646058617,-0.27081273928227534,MISKOLC,48.083,20.767,236.0
127720,1976,-0.7797740044011964,-0.5906083837217534,-1.0390121488061126,-1.884019703506259,-0.6783203763180579,-2.232235711403747,-0.23984366354905495,-0.0005582752351080966,-0.17387897102269667,MISKOLC,48.083,20.767,236.0
127720,1977,-0.5327255894930274,-1.4706048655645914,-1.1721076717182275,-1.623897228553647,-1.5471012021830297,-2.3402568054990067,-0.10542261934591024,-0.24520112561878182,-0.2541413205161991,MISKOLC,48.083,20.767,236.0
127720,1978,-1.4638697897817052,-2.401659367852291,-1.7098756626637233,-2.5355082648960634,-2.4667099672547192,-2.8709216181959305,-0.6120657230996085,-0.5040383278144321,-0.5784386484149512,MISKOLC,48.083,20.767,236.0
127720,1979,-0.48920293921268376,-2.68317247650252,-1.656892470970195,-1.5360204120047052,-2.70075352601264,-2.757710572764254,-0.08174159269634962,-0.582300196744109,-0.5464874951684575,MISKOLC,48.083,20.767,236.0
127720,1980,-2.1768425892784258,-2.6116673187897805,-1.6083898333373658,-3.25254464880333,-2.630749074864843,-2.723474367155607,-1.0,-0.5624214518162367,-0.517238309562016,MISKOLC,48.083,20.767,236.0
