ID,year,XTEMP,XSPD,XVSB,XTEMP10,XSPD10,XVSB10,NTEMP,NSPD,NVSB,LOC,LAT,LON,ELEVATION
128820,1931,-0.7232021103710958,1.6956122952371573,-0.3310005060040855,-1.940241060169382,0.3963133038459129,-1.40505320428634,-0.3698444032342614,0.2944887345818983,0.13939870358054418,DEBRECEN,47.489,21.615,110.0
128820,1932,-0.7565144100317642,3.894308791817951,-0.19182096875341806,-1.9420937157851392,2.672587459239432,-1.3203017066985518,-0.3889223169002858,1.0,0.2260770175689497,DEBRECEN,47.489,21.615,110.0
128820,1933,-1.4465795862301458,3.300669443758796,-0.09948814136926193,-2.632158891983521,2.078948111180275,-1.2279688793143957,-0.7841218074652192,0.8095147518984547,0.28358011006039074,DEBRECEN,47.489,21.615,110.0
128820,1934,1.331972229556911,-0.08040014162591437,-1.7070234513883742,0.15761925430460788,-1.1776296836251496,-2.741531979250932,0.8071514519053367,-0.27539291287517265,-0.7175616748726319,DEBRECEN,47.489,21.615,110.0
128820,1935,0.12035640717580495,1.63202274003157,0.21298225712977764,-1.0447021565965073,0.6001378456434239,-0.7553658796735594,0.11326053800161762,0.2740843051255202,0.4781806084397031,DEBRECEN,47.489,21.615,110.0
128820,1936,0.3607735515556237,-2.157819364714782,-0.10326302882759844,-0.8042850122166888,-3.189704259102929,-1.0716111656309353,0.2509471453818253,-0.9419890834537616,0.281229183431031,DEBRECEN,47.489,21.615,110.0
128820,1937,0.5483313612497157,-0.8338498184284336,0.48586547936965335,-0.6167272025225972,-1.86573471281658,-0.48248265743368346,0.358361275813573,-0.5171576292589248,0.6481269819276085,DEBRECEN,47.489,21.615,110.0
128820,1938,-0.06657865734400814,-0.585626349525382,-0.010067919328467893,-1.2316372211163207,-1.6175112439135286,-0.9784160561318047,0.006203052976877066,-0.4375084125868648,0.33926928848469773,DEBRECEN,47.489,21.615,110.0
128820,1939,0.60419305308277,2.141628226004493,-1.1365330310141453,-0.6079295252229155,1.14608219543321,-1.977840550390664,0.3903531990636917,0.43760501470588964,-0.3622713156618873,DEBRECEN,47.489,21.615,110.0
128820,1952,0.07466024338704719,-1.811313039610318,-0.06544758984726083,-1.0315037944196488,-2.954362650321722,-1.1016936781451316,0.08709040034943571,-0.8308031529353868,0.30477990473888905,DEBRECEN,47.489,21.615,110.0
128820,1953,-0.16063036308341558,-2.3386079718223765,-0.36636319545621704,-1.2667944008901117,-3.481657582533782,-1.4026092837540878,-0.04766024497962107,-1.0,0.11737550706505484,DEBRECEN,47.489,21.615,110.0
128820,1954,-1.2451709796993744,0.3130760356368843,-0.3436718312918148,-2.3513350175060688,-0.82997357507452,-1.3799179195896858,-0.6687753424619318,-0.14913543433538556,0.13150724817240556,DEBRECEN,47.489,21.615,110.0
128820,1955,-0.5857042719509734,0.8338509740941068,-0.24469380275016217,-1.6918683097576694,-0.30919863661729713,-1.2809398910480332,-0.2910995577157993,0.017969296308591343,0.1931488429453152,DEBRECEN,47.489,21.615,110.0
128820,1956,-1.3140089161675734,0.7397210200058383,0.054585540935195034,-2.390362218382811,-0.4396054350780439,-0.961065257088288,-0.7081987452970759,-0.012234846521415599,0.37953420845693175,DEBRECEN,47.489,21.615,110.0
128820,1959,-0.17819088406953318,-1.0284933559283966,0.5189880792483096,-1.226246027406843,-2.01251453058454,-0.597849062282853,-0.05771713407812762,-0.5796142751218745,0.668755094142292,DEBRECEN,47.489,21.615,110.0
128820,1960,0.22295366532159885,-0.13556198050504187,0.25405070833263965,-0.8160611840537859,-1.2743236618308142,-0.7888524733891016,0.1720178634704228,-0.2930930815027769,0.5037572426109171,DEBRECEN,47.489,21.615,110.0
128820,1973,-0.7811529579951336,0.5195785623511825,-0.09393210456387979,-1.8325594060931059,-0.5750359454731296,-1.072572871057808,-0.4030327834753793,-0.08287351089083417,0.28704030192667584,DEBRECEN,47.489,21.615,110.0
128820,1974,-0.13293963392997535,-0.5893765343777192,-1.0147996551470635,-1.1843460820279486,-1.6839910422020334,-1.9934404216409918,-0.031801797933939224,-0.43871176087292363,-0.28645813231100725,DEBRECEN,47.489,21.615,110.0
128820,1975,0.041020504778095594,-0.37410317275902766,-1.0059464276627919,-1.0103859433198774,-1.4687176805833406,-1.9845871941567192,0.06782496279434125,-0.36963547771942895,-0.28094451409635257,DEBRECEN,47.489,21.615,110.0
128820,1976,-0.962015304904889,-0.3340450865644112,-1.1517671007582484,-2.013421753002861,-1.4286595943887235,-2.1304078672521753,-0.5066124304804402,-0.35678175683283064,-0.3717587985683898,DEBRECEN,47.489,21.615,110.0
128820,1977,-0.6082059987840462,-1.032674107635674,-1.4050336370997372,-1.6365047855964066,-2.109621814127556,-2.3730468437665224,-0.30398626941780416,-0.5809557824340419,-0.5294882808860801,DEBRECEN,47.489,21.615,110.0
128820,1978,-1.647516362997046,-0.7854189505303965,-1.8248097600577433,-2.677467711437622,-1.8328140713125496,-2.7589558787060255,-0.899198056134243,-0.5016172748038298,-0.7909167013948937,DEBRECEN,47.489,21.615,110.0
128820,1979,-0.40462279477976226,-0.17139409214302354,-1.3540428048371873,-1.436703796363981,-1.2125834397420936,-2.2820006811673306,-0.18739441507542487,-0.3045907841023071,-0.49773218040829803,DEBRECEN,47.489,21.615,110.0
128820,1980,-1.8235285108250399,-0.21152877167941483,-2.030940910802774,-2.840458159376185,-1.2556294148231955,-2.9573496451203356,-1.0,-0.3174690820351519,-0.9192911805749027,DEBRECEN,47.489,21.615,110.0
