,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.953007518797,0.00375939849624,0.00375939849624,0.00375939849624,0.0,0.0,0.00187969924812,0.00187969924812,0.0,0.00187969924812,0.0,0.0,0.0131578947368,0.0,0.0131578947368,0.00375939849624,0.0
1,0.95302997076,0.00377166875522,0.00375992063492,0.00375574352548,3.81161236424e-05,0.0,0.0018684732665,0.00190215121136,0.0,0.00188439849624,0.0,0.0,0.0131140350877,4.96031746032e-06,0.0131362259816,0.0037343358396,0.0
2,0.953052422723,0.0037839390142,0.0037604427736,0.00375208855472,7.62322472849e-05,0.0,0.00185724728488,0.0019246031746,0.0,0.00188909774436,0.0,0.0,0.0130701754386,9.92063492063e-06,0.0131145572264,0.00370927318296,0.0
3,0.953074874687,0.00379620927318,0.00376096491228,0.00374843358396,0.000114348370927,0.0,0.00184602130326,0.00194705513784,0.0,0.00189379699248,0.0,0.0,0.0130263157895,1.4880952381e-05,0.0130928884712,0.00368421052632,0.0
4,0.95309732665,0.00380847953216,0.00376148705096,0.0037447786132,0.00015246449457,0.0,0.00183479532164,0.00196950710109,0.0,0.0018984962406,0.0,0.0,0.0129824561404,1.98412698413e-05,0.013071219716,0.00365914786967,0.0
5,0.953119778613,0.00382074979114,0.00376200918964,0.00374112364244,0.000190580618212,0.0,0.00182356934002,0.00199195906433,0.0,0.00190319548872,0.0,0.0,0.0129385964912,2.48015873016e-05,0.0130495509607,0.00363408521303,0.0
6,0.953142230576,0.00383302005013,0.00376253132832,0.00373746867168,0.000228696741855,0.0,0.0018123433584,0.00201441102757,0.0,0.00190789473684,0.0,0.0,0.0128947368421,2.97619047619e-05,0.0130278822055,0.00360902255639,0.0
7,0.95316468254,0.00384529030911,0.003763053467,0.00373381370092,0.000266812865497,0.0,0.00180111737678,0.00203686299081,0.0,0.00191259398496,0.0,0.0,0.012850877193,3.47222222222e-05,0.0130062134503,0.00358395989975,0.0
8,0.953187134503,0.00385756056809,0.00376357560568,0.00373015873016,0.00030492898914,0.0,0.00178989139515,0.00205931495405,0.0,0.00191729323308,0.0,0.0,0.0128070175439,3.96825396825e-05,0.0129845446951,0.00355889724311,0.0
9,0.953209586466,0.00386983082707,0.00376409774436,0.0037265037594,0.000343045112782,0.0,0.00177866541353,0.00208176691729,0.0,0.0019219924812,0.0,0.0,0.0127631578947,4.46428571429e-05,0.0129628759398,0.00353383458647,0.0
10,0.953232038429,0.00388210108605,0.00376461988304,0.00372284878864,0.000381161236424,0.0,0.00176743943191,0.00210421888053,0.0,0.00192669172932,0.0,0.0,0.0127192982456,4.96031746032e-05,0.0129412071846,0.00350877192982,0.0
11,0.953254490393,0.00389437134503,0.00376514202172,0.00371919381788,0.000419277360067,0.0,0.00175621345029,0.00212667084378,0.0,0.00193139097744,0.0,0.0,0.0126754385965,5.45634920635e-05,0.0129195384294,0.00348370927318,0.0
12,0.953276942356,0.00390664160401,0.0037656641604,0.00371553884712,0.000457393483709,0.0,0.00174498746867,0.00214912280702,0.0,0.00193609022556,0.0,0.0,0.0126315789474,5.95238095238e-05,0.0128978696742,0.00345864661654,0.0
13,0.953299394319,0.00391891186299,0.00376618629908,0.00371188387636,0.000495509607352,0.0,0.00173376148705,0.00217157477026,0.0,0.00194078947368,0.0,0.0,0.0125877192982,6.44841269841e-05,0.012876200919,0.0034335839599,0.0
14,0.953321846282,0.00393118212197,0.00376670843776,0.0037082289056,0.000533625730994,0.0,0.00172253550543,0.0021940267335,0.0,0.0019454887218,0.0,0.0,0.0125438596491,6.94444444444e-05,0.0128545321637,0.00340852130326,0.0
15,0.953344298246,0.00394345238095,0.00376723057644,0.00370457393484,0.000571741854637,0.0,0.00171130952381,0.00221647869674,0.0,0.00195018796992,0.0,0.0,0.0125,7.44047619048e-05,0.0128328634085,0.00338345864662,0.0
16,0.953366750209,0.00395572263993,0.00376775271512,0.00370091896408,0.000609857978279,0.0,0.00170008354219,0.00223893065998,0.0,0.00195488721805,0.0,0.0,0.0124561403509,7.93650793651e-05,0.0128111946533,0.00335839598997,0.0
17,0.953389202172,0.00396799289891,0.0037682748538,0.00369726399332,0.000647974101921,0.0,0.00168885756057,0.00226138262322,0.0,0.00195958646617,0.0,0.0,0.0124122807018,8.43253968254e-05,0.0127895258981,0.00333333333333,0.0
18,0.953411654135,0.00398026315789,0.00376879699248,0.00369360902256,0.000686090225564,0.0,0.00167763157895,0.00228383458647,0.0,0.00196428571429,0.0,0.0,0.0123684210526,8.92857142857e-05,0.0127678571429,0.00330827067669,0.0
19,0.953434106099,0.00399253341688,0.00376931913116,0.0036899540518,0.000724206349206,0.0,0.00166640559733,0.00230628654971,0.0,0.00196898496241,0.0,0.0,0.0123245614035,9.4246031746e-05,0.0127461883876,0.00328320802005,0.0
20,0.953456558062,0.00400480367586,0.00376984126984,0.00368629908104,0.000762322472849,0.0,0.00165517961571,0.00232873851295,0.0,0.00197368421053,0.0,0.0,0.0122807017544,9.92063492063e-05,0.0127245196324,0.00325814536341,0.0
21,0.953479010025,0.00401707393484,0.00377036340852,0.00368264411028,0.000800438596491,0.0,0.00164395363409,0.00235119047619,0.0,0.00197838345865,0.0,0.0,0.0122368421053,0.000104166666667,0.0127028508772,0.00323308270677,0.0
22,0.953501461988,0.00402934419382,0.0037708855472,0.00367898913952,0.000838554720134,0.0,0.00163272765246,0.00237364243943,0.0,0.00198308270677,0.0,0.0,0.0121929824561,0.000109126984127,0.012681182122,0.00320802005013,0.0
