,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.96992481203,0.0,0.0,0.0,0.00751879699248,0.0,0.00187969924812,0.00187969924812,0.00187969924812,0.00187969924812,0.0,0.00187969924812,0.00375939849624,0.0,0.00375939849624,0.00563909774436,0.0
1,0.969615967001,0.000176743943191,4.77756892231e-05,1.93191311612e-05,0.00749295112782,0.0,0.00188335421888,0.00189927944862,0.00189640768588,0.0018854427736,0.0,0.00190946115288,0.00375600459482,8.61528822055e-06,0.00375939849624,0.00563988095238,9.3984962406e-06
2,0.969307121972,0.000353487886383,9.55513784461e-05,3.86382623225e-05,0.00746710526316,0.0,0.00188700918964,0.00191885964912,0.00191311612364,0.00189118629908,0.0,0.00193922305764,0.0037526106934,1.72305764411e-05,0.00375939849624,0.0056406641604,1.87969924812e-05
3,0.968998276942,0.000530231829574,0.000143327067669,5.79573934837e-05,0.0074412593985,0.0,0.0018906641604,0.00193843984962,0.0019298245614,0.00189692982456,0.0,0.00196898496241,0.00374921679198,2.58458646617e-05,0.00375939849624,0.00564144736842,2.81954887218e-05
4,0.968689431913,0.000706975772765,0.000191102756892,7.72765246449e-05,0.00741541353383,0.0,0.00189431913116,0.00195802005013,0.00194653299916,0.00190267335004,0.0,0.00199874686717,0.00374582289056,3.44611528822e-05,0.00375939849624,0.00564223057644,3.75939849624e-05
5,0.968380586884,0.000883719715957,0.000238878446115,9.65956558062e-05,0.00738956766917,0.0,0.00189797410192,0.00197760025063,0.00196324143693,0.00190841687552,0.0,0.00202850877193,0.00374242898914,4.30764411028e-05,0.00375939849624,0.00564301378446,4.6992481203e-05
6,0.968071741855,0.00106046365915,0.000286654135338,0.000115914786967,0.00736372180451,0.0,0.00190162907268,0.00199718045113,0.00197994987469,0.001914160401,0.0,0.00205827067669,0.00373903508772,5.16917293233e-05,0.00375939849624,0.00564379699248,5.63909774436e-05
7,0.967762896825,0.00123720760234,0.000334429824561,0.000135233918129,0.00733787593985,0.0,0.00190528404344,0.00201676065163,0.00199665831245,0.00191990392648,0.0,0.00208803258145,0.0037356411863,6.03070175439e-05,0.00375939849624,0.0056445802005,6.57894736842e-05
8,0.967454051796,0.00141395154553,0.000382205513784,0.00015455304929,0.00731203007519,0.0,0.0019089390142,0.00203634085213,0.00201336675021,0.00192564745196,0.0,0.00211779448622,0.00373224728488,6.89223057644e-05,0.00375939849624,0.00564536340852,7.51879699248e-05
9,0.967145206767,0.00159069548872,0.000429981203008,0.000173872180451,0.00728618421053,0.0,0.00191259398496,0.00205592105263,0.00203007518797,0.00193139097744,0.0,0.00214755639098,0.00372885338346,7.7537593985e-05,0.00375939849624,0.00564614661654,8.45864661654e-05
10,0.966836361738,0.00176743943191,0.000477756892231,0.000193191311612,0.00726033834586,0.0,0.00191624895572,0.00207550125313,0.00204678362573,0.00193713450292,0.0,0.00217731829574,0.00372545948204,8.61528822055e-05,0.00375939849624,0.00564692982456,9.3984962406e-05
11,0.966527516708,0.0019441833751,0.000525532581454,0.000212510442774,0.0072344924812,0.0,0.00191990392648,0.00209508145363,0.00206349206349,0.0019428780284,0.0,0.0022070802005,0.00372206558062,9.47681704261e-05,0.00375939849624,0.00564771303258,0.000103383458647
12,0.966218671679,0.0021209273183,0.000573308270677,0.000231829573935,0.00720864661654,0.0,0.00192355889724,0.00211466165414,0.00208020050125,0.00194862155388,0.0,0.00223684210526,0.0037186716792,0.000103383458647,0.00375939849624,0.0056484962406,0.000112781954887
13,0.96590982665,0.00229767126149,0.0006210839599,0.000251148705096,0.00718280075188,0.0,0.001927213868,0.00213424185464,0.00209690893901,0.00195436507937,0.0,0.00226660401003,0.00371527777778,0.000111998746867,0.00375939849624,0.00564927944862,0.000122180451128
14,0.965600981621,0.00247441520468,0.000668859649123,0.000270467836257,0.00715695488722,0.0,0.00193086883876,0.00215382205514,0.00211361737678,0.00196010860485,0.0,0.00229636591479,0.00371188387636,0.000120614035088,0.00375939849624,0.00565006265664,0.000131578947368
15,0.965292136591,0.00265115914787,0.000716635338346,0.000289786967419,0.00713110902256,0.0,0.00193452380952,0.00217340225564,0.00213032581454,0.00196585213033,0.0,0.00232612781955,0.00370848997494,0.000129229323308,0.00375939849624,0.00565084586466,0.000140977443609
16,0.964983291562,0.00282790309106,0.000764411027569,0.00030910609858,0.00710526315789,0.0,0.00193817878028,0.00219298245614,0.0021470342523,0.00197159565581,0.0,0.00235588972431,0.00370509607352,0.000137844611529,0.00375939849624,0.00565162907268,0.00015037593985
17,0.964674446533,0.00300464703425,0.000812186716792,0.000328425229741,0.00707941729323,0.0,0.00194183375104,0.00221256265664,0.00216374269006,0.00197733918129,0.0,0.00238565162907,0.0037017021721,0.000146459899749,0.00375939849624,0.0056524122807,0.00015977443609
18,0.964365601504,0.00318139097744,0.000859962406015,0.000347744360902,0.00705357142857,0.0,0.0019454887218,0.00223214285714,0.00218045112782,0.00198308270677,0.0,0.00241541353383,0.00369830827068,0.00015507518797,0.00375939849624,0.00565319548872,0.000169172932331
19,0.964056756475,0.00335813492063,0.000907738095238,0.000367063492063,0.00702772556391,0.0,0.00194914369256,0.00225172305764,0.00219715956558,0.00198882623225,0.0,0.0024451754386,0.00369491436926,0.00016369047619,0.00375939849624,0.00565397869674,0.000178571428571
20,0.963747911445,0.00353487886383,0.000955513784461,0.000386382623225,0.00700187969925,0.0,0.00195279866332,0.00227130325815,0.00221386800334,0.00199456975773,0.0,0.00247493734336,0.00369152046784,0.000172305764411,0.00375939849624,0.00565476190476,0.000187969924812
