day
"0,140,1,54,9,21,16,40,5,24,10,58,3,95,12,29,3,103,2,34,3,50,10,19,16,32,5,31,12,56,3,72,12,19,15,71,9,13,12,47,2,14,14,45,3,21,8,35,4,27,7,32,0,258"
"0,161,1,30,9,30,5,30,2,30,3,55,10,39,3,48,12,43,3,102,2,27,3,53,5,19,16,37,10,17,3,71,12,29,11,30,15,30,3,20,9,45,12,22,15,24,2,76,9,19,7,37,4,26,8,32,0,258"
"15,48,7,19,0,591,13,27,1,53,8,19,2,32,13,34,8,27,15,32,4,29,14,97,13,19,5,37,2,26,0,108,3,27,4,56,3,32,4,85,3,19,4,23"
"7,48,15,19,0,591,1,27,13,53,10,19,4,37,8,26,15,32,16,29,3,30,14,97,5,19,13,37,2,26,0,108,4,27,3,56,4,39,3,78,4,17,13,25"
"0,221,4,30,3,22,4,68,3,30,4,66,3,21,2,64,3,24,4,31,3,37,4,26,3,42,4,56,3,17,4,67,12,29,11,30,12,30,5,30,12,30,4,30,12,30,2,30,6,30,1,30,7,30,4,30,0,37,7,68,0,154"
"0,185,1,40,0,24,4,34,3,52,4,122,3,34,2,58,4,34,3,27,4,95,3,73,4,50,12,19,5,37,12,26,5,26,4,39,12,24,4,34,5,27,12,32,1,29,4,77,7,19,0,223"
"0,163,1,27,3,56,9,39,3,171,2,63,3,219,9,19,3,37,5,18,9,69,4,30,2,30,4,22,8,43,1,22,4,35,9,27,0,350"
"0,163,1,27,9,50,3,238,2,27,3,233,5,19,3,37,9,20,4,63,9,37,2,26,4,32,8,29,9,30,4,30,1,30,0,349"
"0,288,1,19,10,37,2,19,10,60,3,43,2,31,3,283,2,48,13,179,4,21,2,35,7,27,4,56,7,39,0,255"
"0,288,10,19,2,36,1,27,3,56,10,39,3,38,2,60,3,230,2,27,13,218,2,19,4,96,7,27,0,260"
"0,195,8,24,2,34,1,27,4,32,3,29,16,30,3,55,13,39,2,24,3,28,2,34,3,277,10,19,11,37,16,22,4,39,9,24,2,34,7,27,4,24,12,42,4,62,1,16,0,266"
"0,228,2,19,8,37,3,26,4,32,16,29,3,53,13,42,2,71,3,291,11,19,16,37,3,26,5,32,2,29,4,28,8,34,14,27,4,32,8,29,4,27,7,28,0,264"
"0,198,4,19,16,37,1,26,4,32,10,29,3,30,4,55,3,97,4,27,3,32,2,29,4,24,3,51,4,55,3,39,4,31,3,47,4,19,2,37,15,23,11,37,9,26,4,68,15,19,4,71,8,19,0,263"
"0,194,4,64,1,19,3,37,4,26,10,32,3,53,4,80,3,53,2,19,4,37,3,26,4,45,3,56,4,26,3,91,4,19,2,36,15,27,11,28,5,35,4,27,14,32,15,29,8,25,4,39,14,24,0,261"
"0,161,11,30,13,55,1,39,3,191,2,20,3,332,5,75,4,105,7,19,8,37,4,26,8,56,7,32,0,262"
"0,112,11,37,0,50,1,33,13,61,3,213,2,52,3,257,5,97,4,96,7,19,4,37,8,19,7,68,8,30,0,259"
"0,217,4,37,1,26,4,61,3,30,10,30,4,30,3,64,4,63,3,19,4,131,3,19,2,37,4,94,5,19,12,35,5,23,4,30,12,32,4,24,12,47,4,60,12,19,13,37,12,26,13,32,4,28,0,170"
"0,198,1,19,4,101,10,19,4,37,10,26,4,98,3,19,4,71,3,19,4,71,3,13,4,47,5,19,4,36,2,27,5,32,4,29,12,30,4,30,5,24,4,62,12,37,5,18,7,45,1,21,12,35,4,21,7,42,12,15,0,179"
"0,118,11,27,0,41,1,39,3,24,2,34,3,43,13,80,2,22,3,108,13,36,3,31,2,30,14,88,4,67,1,35,13,27,4,32,13,28,4,67,6,21,4,35,13,27,12,32,4,21,1,43,12,22,0,262"
"0,101,11,55,0,39,13,24,2,34,1,27,3,56,13,27,2,43,13,22,3,108,13,45,2,25,3,39,14,93,1,19,4,37,12,19,13,43,4,22,13,35,12,27,2,32,6,24,4,72,13,19,1,37,4,26,12,31,0,259"
"0,198,9,19,2,37,1,26,4,56,16,39,4,24,3,31,13,32,3,29,10,30,4,67,5,19,3,94,4,30,3,25,13,39,4,24,3,34,16,27,4,32,11,29,2,30,4,30,2,30,4,30,1,30,12,55,0,88,12,42,0,164"
"0,198,1,19,2,37,9,26,16,45,4,53,13,13,3,47,4,19,2,24,10,47,2,19,5,37,3,26,4,93,3,27,11,32,4,29,6,30,4,30,3,30,16,30,11,68,4,59,7,19,8,37,12,50,0,42,12,31,0,223"
"0,198,11,14,16,45,15,16,13,43,3,22,2,26,9,34,3,23,4,106,3,86,4,27,10,32,16,29,3,67,2,19,15,71,8,19,13,37,15,26,14,22,4,40,7,22,12,42,4,22,1,60,0,292"
"0,198,3,19,16,32,11,29,4,70,3,19,10,37,9,26,8,32,4,46,3,52,4,40,3,38,5,35,15,27,3,32,15,29,2,30,3,30,15,23,12,42,6,22,14,35,15,27,4,68,7,13,2,47,1,43,0,299"
"0,73,1,27,0,278,4,19,1,34,13,30,4,152,2,22,4,138,1,78,13,22,4,100,2,27,4,205,13,40,4,24,0,171"
"0,73,1,19,0,286,13,19,4,37,1,26,4,92,2,53,4,188,1,27,4,32,1,29,13,30,4,55,2,39,4,173,13,35,4,54,0,173"
"0,102,3,96,9,19,16,37,1,26,8,30,3,32,4,29,3,55,4,39,3,48,4,41,10,26,4,32,2,29,3,152,5,27,9,137,2,34,4,47,9,19,1,27,4,139,7,60,0,157"
"0,146,3,41,1,35,2,29,16,30,4,30,8,30,3,66,4,113,3,32,4,26,10,35,3,135,5,27,3,56,9,142,2,27,1,32,4,29,9,30,4,128,7,66,0,155"
"0,284,2,38,1,41,3,385,13,27,3,53,13,19,10,37,5,26,13,56,7,208,0,266"
"0,285,2,48,1,43,3,417,13,18,5,47,10,19,13,37,7,50,13,42,7,221,0,213"
"0,316,1,71,4,53,3,127,2,51,4,19,3,150,4,37,3,104,4,27,3,53,4,19,14,37,13,26,7,32,4,29,13,22,8,43,4,71,0,153"
"0,321,1,57,3,19,4,78,3,83,4,19,3,37,1,26,3,98,4,19,3,37,4,25,3,109,4,25,3,55,5,19,14,37,13,26,12,32,8,29,7,30,8,30,4,77,0,152"
"0,198,1,19,2,37,4,64,16,19,12,71,13,19,8,37,16,26,13,32,10,29,8,30,2,24,12,40,15,24,4,34,11,25,4,35,2,65,4,19,12,66,4,27,12,27,2,37,4,26,5,26,4,39,16,24,15,34,8,27,0,37,15,69,0,154"
"0,198,1,19,9,37,4,26,12,32,4,29,3,30,8,26,4,37,13,26,4,32,12,29,13,30,8,30,2,30,4,30,11,30,5,30,4,30,9,30,2,67,8,19,4,28,15,31,5,39,11,24,13,22,8,44,15,24,12,28,8,37,0,26,1,32,15,53,0,205"
"0,192,1,53,2,40,13,362,2,45,9,45,13,181,5,19,11,26,2,30,15,68,14,23,4,42,8,22,7,35,8,27,4,32,1,29,0,169"
"0,205,2,32,1,42,13,379,2,27,9,56,13,177,11,19,5,26,2,43,14,47,15,33,4,72,8,19,4,28,7,40,1,24,0,171"
"0,298,3,27,4,41,3,57,4,100,3,27,4,32,2,29,3,20,4,71,3,94,4,53,14,32,10,30,15,30,4,30,5,30,12,55,4,97,2,27,4,42,8,61,1,92,0,65"
"0,290,4,40,3,48,4,41,3,80,4,66,2,56,3,66,4,53,3,40,4,48,10,19,14,37,4,26,5,32,4,29,15,30,4,48,12,50,2,42,4,47,8,43,4,47,1,93,0,69"
"0,108,1,19,6,37,0,26,6,32,2,29,13,227,6,27,13,56,2,39,4,48,6,19,15,30,3,37,6,26,13,32,15,29,13,30,6,97,2,19,6,26,8,95,6,60,1,35,0,257"
"0,108,6,19,1,37,0,19,13,30,6,43,2,22,13,245,6,27,4,56,2,39,12,24,15,34,6,22,13,40,15,24,6,69,13,19,6,101,2,19,8,91,6,51,1,50,0,251"
"0,288,1,18,4,39,8,24,4,34,3,19,4,90,3,41,10,27,4,32,3,29,4,30,10,30,3,92,4,20,2,43,4,55,11,30,13,30,11,67,14,19,4,94,1,30,4,30,14,30,4,30,0,169"
"0,288,2,19,8,37,1,26,6,32,3,29,4,89,3,32,10,29,4,30,3,26,4,37,10,26,3,71,4,51,2,29,4,54,11,40,4,24,11,69,5,19,11,37,1,26,8,32,4,23,14,40,8,24,4,34,0,167"
"0,192,1,106,3,27,16,56,3,277,2,27,9,56,3,97,13,27,5,56,2,100,7,82,0,337"
"0,198,1,100,16,27,3,333,9,27,2,56,3,97,5,27,13,56,2,97,7,96,0,326"
"0,117,1,91,3,270,4,27,3,130,2,94,5,58,8,37,12,194,2,21,4,51,7,105,0,245"
"0,138,1,68,3,257,4,52,3,150,2,64,5,58,8,37,12,190,4,34,2,52,7,94,0,246"
"0,188,3,718,0,534"
"0,193,3,719,0,528"
"0,183,1,116,4,49,3,19,10,37,3,26,2,32,3,29,4,67,3,19,10,37,2,26,3,32,4,56,3,100,4,19,11,37,5,26,11,96,4,102,12,27,7,53,1,18,4,87,0,147"
"0,205,1,80,3,20,4,73,10,19,3,29,2,39,4,61,3,62,10,19,2,37,4,26,3,23,4,43,3,92,4,19,5,37,8,26,11,84,4,114,12,27,7,83,1,19,4,34,0,169"
"0,239,8,49,4,19,2,29,10,39,4,63,3,19,4,58,3,73,10,19,4,37,3,26,4,91,3,30,4,97,16,19,8,37,12,26,7,68,14,19,2,37,4,26,7,32,1,29,0,259"
"0,253,8,27,1,32,16,29,10,30,4,56,3,86,4,75,3,19,4,87,3,42,4,62,3,19,16,34,4,30,2,30,6,30,8,30,7,30,13,24,7,58,2,43,7,22,8,35,0,257"
"0,208,3,27,1,41,3,405,2,63,13,212,2,52,7,19,4,71,7,19,4,67,0,256"
"0,208,3,27,1,45,3,398,2,68,13,209,2,37,4,94,7,39,4,68,0,247"
"0,110,1,27,0,62,2,99,3,27,13,56,3,39,13,48,2,42,3,332,11,74,3,92,4,19,13,37,4,26,0,350"
"0,161,1,30,2,84,3,58,13,117,3,73,2,27,3,262,11,98,3,94,13,26,4,81,0,329"
"0,298,2,27,1,56,9,441,5,101,4,69,8,133,0,315"
"0,291,2,39,1,48,9,441,5,97,4,120,8,71,0,333"
"0,198,1,19,2,37,15,26,0,128,13,160,4,27,13,53,2,19,9,37,4,26,13,55,9,40,3,93,5,19,3,30,4,37,2,37,3,87,6,19,7,37,3,26,14,32,0,86,14,76,0,36"
"0,189,15,34,2,27,1,32,0,97,13,240,4,59,2,19,9,37,13,42,9,55,3,77,5,35,3,27,4,32,2,47,3,62,6,47,14,19,0,37,15,26,3,32,14,53,0,98,14,17"
"0,310,2,81,7,84,2,32,7,53,5,40,8,148,7,27,2,46,7,197,6,27,7,56,0,339"
"0,316,2,71,7,136,2,27,8,56,5,39,8,103,7,27,2,54,7,189,6,27,7,56,0,339"
"0,99,1,23,2,33,0,40,3,363,9,19,16,37,3,26,2,32,10,29,5,30,13,30,3,30,9,30,12,23,3,42,9,62,12,19,4,37,12,26,7,32,4,66,12,19,7,102,0,191"
"0,108,2,19,1,37,0,26,3,381,9,47,16,19,9,34,5,28,2,34,3,27,9,32,13,27,3,29,12,35,9,27,12,32,4,28,9,32,7,29,12,30,4,30,1,24,7,36,12,29,0,48,7,51,0,161"
"0,105,1,48,0,43,3,147,2,27,3,153,10,27,3,128,2,19,8,35,4,29,12,30,3,30,5,30,7,30,8,30,4,97,2,19,4,37,1,26,0,350"
"0,138,1,44,3,161,2,18,3,162,10,27,3,128,8,19,4,37,7,26,4,32,14,29,5,30,8,30,7,30,4,97,2,19,4,37,1,26,0,350"
"0,208,9,26,1,41,0,1165"
"0,208,1,27,9,56,0,1149"
"0,198,4,19,2,37,1,26,8,56,16,32,3,152,2,32,3,82,4,66,3,133,16,33,5,45,4,50,2,47,12,16,13,42,11,22,12,24,13,45,11,21,0,60,14,35,0,167"
"0,198,4,19,1,37,2,26,16,56,8,39,3,138,2,43,3,102,4,27,3,153,16,27,5,56,4,39,2,48,13,19,12,29,11,26,13,45,11,21,12,35,0,52,14,40,0,165"
"0,191,1,121,3,262,9,84,2,27,4,54,13,115,15,50,8,55,3,50,8,99,7,89,0,243"
"0,193,1,125,3,258,9,82,4,27,2,56,13,83,15,104,3,27,8,150,7,97,0,238"
"0,115,1,91,16,30,3,422,9,27,16,47,9,86,12,60,9,35,12,274,9,37,0,216"
"0,138,1,68,16,30,3,398,9,54,16,52,9,137,12,321,9,27,0,215"
"0,133,1,76,3,108,2,69,3,137,4,27,3,198,9,27,2,56,0,74,5,65,2,32,9,96,1,19,7,28,4,40,0,255"
"0,127,1,83,3,76,2,46,3,146,4,20,3,250,9,27,2,56,0,97,2,27,5,51,9,92,1,19,7,37,4,26,0,260"
"0,141,1,45,11,39,4,24,16,34,2,27,4,78,3,27,4,56,3,39,4,35,3,40,10,24,4,69,3,19,4,63,5,32,13,29,5,30,4,30,12,30,9,30,3,30,11,30,3,55,9,39,8,63,7,19,0,263"
"0,94,1,88,4,45,16,21,11,35,2,19,3,45,4,94,3,58,4,59,3,19,10,37,4,94,3,19,13,37,16,26,4,32,9,29,5,30,12,30,11,30,3,20,9,41,3,53,9,28,8,43,0,22,8,35,0,257"
"0,185,4,40,1,24,2,28,3,37,16,26,3,32,10,29,3,97,15,19,4,37,16,21,10,40,2,24,5,58,10,28,3,113,12,27,2,53,7,18,4,39,11,24,12,34,4,65,7,19,3,27,4,74,14,19,7,37,0,166"
"0,198,1,19,11,31,4,70,3,19,16,37,3,26,10,32,3,66,4,19,15,37,16,26,5,32,2,29,5,55,10,35,3,107,2,24,12,45,11,37,4,26,7,32,8,29,7,30,11,29,3,32,8,29,14,30,7,30,4,30,8,22,0,177"
"0,231,4,107,3,70,2,19,10,26,4,75,3,19,4,61,3,102,4,88,3,19,7,37,15,26,11,32,12,29,9,30,14,30,12,30,14,30,7,64,14,24,12,34,7,27,0,32,12,29,0,169"
"0,247,4,37,15,25,4,34,3,27,2,32,10,29,4,30,3,30,4,77,3,21,4,95,3,47,4,30,3,30,4,30,5,30,9,30,4,27,12,35,14,20,7,65,12,35,14,27,12,32,14,29,7,30,12,30,7,24,0,205"
"0,128,1,78,12,30,2,52,4,19,3,29,10,39,3,103,2,27,3,333,2,27,3,56,5,39,16,48,8,19,12,37,4,26,8,28,13,35,7,19,0,268"
"0,146,1,38,2,45,12,59,4,19,10,37,3,118,2,53,3,368,2,27,16,56,5,36,3,29,8,30,12,30,8,30,7,24,0,295"
"0,275,1,103,3,19,4,37,15,26,3,32,4,96,3,19,4,37,3,26,4,128,3,19,4,56,3,43,2,22,4,100,3,19,5,37,14,26,7,32,4,29,0,259"
"0,295,1,83,3,19,4,33,15,32,3,29,4,97,3,19,4,37,3,26,4,86,3,39,4,24,3,34,4,95,2,19,4,37,9,18,5,45,4,21,8,35,12,27,14,32,0,258"
"0,198,2,19,4,63,3,32,4,66,10,14,4,76,3,19,4,32,10,34,3,27,4,32,10,71,4,55,9,19,4,37,3,26,9,32,4,96,9,17,4,73,9,17,8,40,0,24,8,34,1,27,0,260"
"0,198,4,19,1,37,2,26,10,32,4,96,10,19,3,37,10,26,3,32,4,66,3,19,10,37,3,26,4,60,3,32,4,21,9,43,4,62,9,19,11,37,4,52,8,28,9,42,4,22,8,26,1,42,0,284"
"0,298,2,27,1,56,8,39,13,32,8,69,13,86,8,96,13,27,8,37,13,161,5,24,4,61,11,31,13,58,7,110,0,228"
"0,298,1,27,2,42,13,61,8,93,13,70,8,134,13,65,8,32,13,106,5,27,4,41,11,63,13,34,7,100,0,247"
"0,288,4,19,2,37,4,64,3,16,4,104,3,19,4,71,3,19,4,37,3,26,4,68,3,19,4,37,9,90,0,79,12,125,7,240,1,54,7,28"
"0,307,4,37,0,26,3,23,4,131,3,23,4,37,3,26,4,29,3,34,4,95,3,19,4,37,9,112,0,87,12,76,7,268,1,45,7,28"
"0,163,1,27,2,32,13,29,3,82,13,43,3,37,13,58,3,39,13,78,2,19,3,37,4,26,9,32,3,29,4,30,3,30,13,30,12,20,13,41,15,29,2,40,8,63,1,34,7,52,0,340"
"0,148,1,50,3,19,2,37,13,89,3,27,13,49,3,50,13,42,3,47,2,19,3,37,13,26,3,27,5,37,13,64,4,19,3,28,12,40,13,24,15,29,2,60,8,35,1,52,7,40,0,345"
"0,183,3,43,1,22,10,35,4,39,10,46,2,35,4,27,10,93,4,27,0,92,3,37,4,66,2,80,4,24,15,34,5,27,11,203,0,115,1,52,0,160"
"0,198,3,19,1,37,10,26,4,56,10,71,2,21,4,35,10,33,4,52,0,104,3,24,4,71,2,81,5,19,15,28,4,40,11,196,0,65,1,60,0,204"
"0,108,16,19,2,37,1,25,16,103,3,115,4,100,3,53,4,31,3,112,4,27,16,32,4,29,3,20,4,47,2,19,16,37,5,26,4,113,7,43,4,22,1,35,4,27,0,260"
"0,108,16,18,1,39,2,24,16,131,3,113,4,27,3,56,4,84,3,44,4,50,3,42,16,21,4,37,3,26,4,32,2,29,16,30,5,24,4,65,7,32,4,66,0,19,1,37,4,26,0,260"
"0,284,3,18,4,39,10,30,3,107,2,27,3,223,2,99,0,91,2,19,5,37,14,26,2,32,14,29,2,30,4,30,7,30,4,30,7,30,12,30,4,30,0,169"
"0,288,3,19,1,37,4,26,3,108,2,27,3,260,2,51,0,102,14,19,2,33,5,32,2,53,14,36,12,30,4,127,7,15,0,177"
"0,92,4,45,0,21,4,35,16,27,4,30,1,32,4,29,10,30,3,30,10,28,3,34,16,27,10,52,4,45,10,21,4,35,16,27,4,32,5,29,16,30,4,30,15,30,3,64,15,24,4,34,5,27,16,32,4,29,1,30,4,27,16,35,4,65,8,19,0,263"
"0,119,4,49,0,19,1,37,16,26,4,32,3,29,4,30,10,67,3,19,2,37,4,50,10,42,16,22,10,35,3,27,16,32,4,29,3,30,4,30,15,30,3,67,4,19,15,37,4,26,5,32,16,66,1,19,4,101,8,19,0,263"
"8,73,0,110,1,68,2,27,3,335,2,27,3,288,2,27,9,37,2,69,9,25,4,85,0,269"
"0,73,8,27,0,91,1,38,2,51,3,281,2,39,3,328,2,27,9,56,2,39,9,36,4,115,0,239"
"0,138,9,90,2,19,1,37,9,50,4,42,8,43,12,50,9,42,2,37,12,31,9,22,11,47,12,19,15,37,5,26,9,32,2,29,15,30,9,187,12,19,1,37,4,26,2,56,7,39,0,48,2,43,0,164"
"0,135,9,63,2,19,1,37,9,89,4,26,12,58,8,37,2,50,9,74,12,16,11,42,15,22,12,35,5,27,12,32,2,29,15,30,9,180,1,30,12,30,4,30,7,55,2,39,0,48,2,35,0,172"
"0,197,4,21,2,35,4,27,13,179,2,58,4,37,13,274,5,13,2,47,11,19,8,37,4,19,11,43,8,47,14,122,0,265"
"0,217,4,30,2,37,13,182,4,47,2,43,13,272,2,19,5,27,11,42,8,18,4,84,14,27,8,56,14,75,0,264"
"0,208,1,27,2,41,3,382,2,21,3,58,4,91,3,19,12,33,5,32,8,29,13,30,7,30,1,30,8,20,7,47,0,19,4,37,8,26,0,260"
"0,208,2,27,1,45,3,362,2,51,3,43,4,92,12,19,7,33,11,32,7,29,13,30,8,30,7,30,1,21,8,76,0,19,4,37,0,256"
"0,202,2,27,1,60,13,269,2,43,13,47,10,19,3,37,5,26,0,188,4,18,13,39,4,63,8,19,4,101,8,19,0,263"
"0,202,1,37,2,38,13,311,2,60,3,19,5,37,10,26,0,207,4,37,13,19,4,75,8,19,4,71,8,18,0,264"
"0,96,1,133,2,59,3,19,4,37,3,26,0,1070"
"0,107,1,99,2,82,5,19,11,25,4,45,0,1063"
"0,118,1,27,4,37,3,235,2,35,3,290,2,110,3,68,0,98,1,20,4,68,0,334"
"0,118,4,27,1,53,3,165,2,68,3,325,2,76,3,110,0,50,1,69,4,30,0,349"
"0,109,1,115,3,499,2,68,8,30,5,55,9,39,13,48,11,43,4,17,2,43,4,22,7,60,8,35,0,257"
"0,144,1,58,3,540,2,37,8,50,9,42,5,46,11,45,13,45,4,21,2,35,4,27,8,56,7,36,0,258"
"0,228,1,19,3,37,4,26,3,32,4,29,3,107,2,27,3,339,12,149,15,68,2,30,7,55,1,39,7,48,0,207"
"0,228,3,19,1,37,4,49,3,118,2,71,3,302,12,194,2,27,15,56,1,39,7,48,0,43,7,45,0,164"
"0,108,7,19,1,37,2,26,16,32,4,66,11,19,4,37,3,26,4,32,11,28,4,59,11,34,3,27,11,32,3,29,10,30,2,30,3,30,4,97,12,19,2,37,11,26,4,32,16,20,4,128,5,32,12,29,4,67,12,18,4,87,0,147"
"0,100,2,32,7,29,1,30,11,30,3,30,4,30,11,30,3,30,4,27,3,26,11,42,4,62,10,19,4,101,11,19,4,37,11,26,4,98,12,19,16,24,4,47,11,19,16,37,4,64,5,19,4,101,7,19,12,37,4,26,12,32,0,198"
"0,236,4,38,3,42,4,22,16,35,3,27,4,98,10,19,4,71,2,14,10,45,3,21,4,120,3,32,4,59,2,34,4,18,7,77,4,19,7,71,4,19,7,37,1,26,0,260"
"0,188,4,100,16,19,4,71,3,19,4,135,10,56,2,19,4,71,3,14,4,42,3,20,4,104,2,19,4,86,7,43,4,22,7,35,16,27,4,68,1,19,0,263"
"0,208,1,27,2,56,3,276,2,96,3,255,8,19,12,37,5,26,12,56,4,39,9,112,0,233"
"0,182,2,69,1,26,3,276,2,78,3,287,5,19,8,37,12,26,4,39,12,66,9,79,0,256"
"0,105,11,35,0,50,3,32,11,29,1,30,2,24,8,40,3,172,4,37,2,18,3,33,10,40,3,24,4,81,3,97,4,148,8,65,7,32,0,348"
"0,112,11,37,0,49,1,19,3,37,11,26,3,32,8,29,4,30,3,85,4,55,3,61,2,45,10,21,4,84,3,94,4,132,8,19,4,37,7,50,8,42,0,344"
"0,292,1,37,0,50,10,108,13,190,0,61,9,19,15,37,5,26,2,93,7,27,8,32,4,96,7,15,1,43,7,22,4,32,0,260"
"0,298,1,27,0,56,10,112,13,154,0,91,5,19,9,37,15,26,2,90,4,32,7,19,8,47,4,19,7,37,8,26,4,68,1,19,0,263"
"0,370,16,32,4,29,3,78,4,41,2,28,3,35,4,27,3,45,4,89,3,58,4,37,3,50,15,42,16,47,7,43,2,47,4,19,7,37,4,26,7,32,4,126,8,19,0,83"
"0,369,4,34,3,27,16,32,3,29,4,54,2,36,4,122,3,27,4,56,3,97,4,27,16,53,15,32,2,65,7,32,4,20,7,45,4,21,7,31,4,26,1,34,8,34,4,76,0,61"
"0,198,1,19,0,28,8,40,4,24,1,34,4,27,13,288,10,27,13,108,10,21,12,66,4,32,5,29,11,30,12,30,4,30,11,30,8,30,4,30,8,24,7,33,14,35,7,27,4,32,0,53,8,40,0,75"
"0,198,8,19,1,31,0,35,1,27,4,32,2,29,13,308,10,114,13,26,12,58,4,29,5,27,11,43,12,22,4,35,8,27,11,32,7,29,4,60,14,30,4,30,8,104,0,95"
"0,208,1,27,2,56,8,112,3,62,2,83,3,280,5,19,8,37,12,26,2,94,4,115,1,82,0,239"
"0,188,2,60,1,35,8,89,3,126,2,49,3,281,8,19,12,37,5,26,2,130,4,65,1,105,0,230"
"0,163,4,20,0,105,4,19,3,37,2,26,4,32,3,29,13,79,4,45,3,24,13,34,4,20,2,43,3,22,4,95,3,68,4,55,9,20,4,39,11,63,7,19,1,37,12,50,8,42,0,254"
"0,152,4,43,0,123,3,19,2,33,4,68,3,19,4,37,13,26,3,32,4,29,3,30,13,30,4,30,3,30,2,30,4,55,3,97,4,27,11,32,4,29,11,30,1,30,5,20,7,47,12,43,8,47,0,252"
"0,118,3,26,1,52,4,22,3,35,2,27,3,56,4,39,3,36,4,49,2,42,4,111,3,27,4,51,3,101,4,29,3,55,4,90,3,39,7,87,0,348"
"0,118,1,27,3,53,4,19,2,37,3,26,4,56,3,39,4,48,3,43,4,47,2,43,3,40,4,128,3,55,4,99,3,35,4,52,3,40,7,97,0,338"
"0,208,2,26,1,58,16,103,3,80,10,78,3,79,2,124,0,87,11,72,16,77,2,113,1,88,0,247"
"0,208,2,27,1,53,16,83,3,108,10,65,3,131,2,73,0,100,11,64,16,90,2,126,1,68,0,244"
"0,253,3,19,10,45,2,21,3,263,2,35,3,212,11,79,5,29,13,52,14,19,13,37,2,20,4,42,16,17,14,43,16,22,8,35,1,27,0,170"
"0,208,3,27,0,40,10,40,3,24,2,34,3,195,2,27,3,256,11,77,13,27,5,53,2,19,13,37,14,26,16,32,13,29,14,23,8,42,1,22,16,35,0,167"
"0,198,2,19,16,26,4,114,3,41,4,124,2,29,4,63,3,26,4,68,3,19,4,71,2,13,4,47,7,19,4,37,12,26,4,68,14,19,4,37,1,26,7,32,4,151,0,167"
"0,183,4,75,2,19,4,71,3,19,4,37,3,17,4,107,2,19,4,31,3,35,4,27,3,32,4,66,2,19,4,71,9,14,4,76,12,19,2,37,4,26,1,32,4,66,7,13,4,94,0,40,4,24,0,171"
"0,205,1,28,2,55,4,19,3,37,4,64,3,19,4,31,3,31,4,99,3,15,4,61,3,42,4,22,2,110,12,27,7,50,11,48,12,75,2,19,7,28,2,40,1,21,0,294"
"0,208,2,27,1,53,3,19,4,131,3,19,4,30,3,31,4,35,3,27,4,128,3,19,2,111,12,25,7,60,11,35,12,35,14,43,7,22,12,35,0,24,2,37,1,26,0,260"
"0,186,1,121,4,37,2,26,4,32,3,29,4,56,3,32,2,34,3,52,4,32,3,58,4,40,3,48,4,36,11,34,12,27,14,25,0,535"
"0,233,1,57,4,65,3,56,4,87,3,17,2,32,4,61,3,35,4,52,3,78,4,55,11,19,12,37,14,26,0,530"
"0,208,1,27,11,47,3,29,4,113,3,42,2,22,4,35,3,24,10,37,4,26,3,81,4,88,3,48,5,21,16,35,2,27,14,38,9,60,12,19,8,32,14,34,7,27,11,32,4,26,1,60,8,26,0,176"
